tracon_code,month,year,faa_incidents
JYO,4,1994,1
JYO,4,1999,1
JYO,4,2002,1
JYO,5,1999,1
JYO,6,1991,1
JYO,6,1999,1
JYO,7,1992,1
JYO,7,1999,1
JYO,7,2001,1
JYO,7,2017,1
JYO,8,1992,1
JYO,8,1995,2
JYO,8,2000,1
JYO,8,2019,1
JYO,9,2018,1
JYO,10,1995,1
JYO,10,2007,1
JYO,11,1999,1
K78,5,2009,1
K78,9,2012,1
L65,1,2018,1
L65,2,2011,1
L65,2,2012,1
L65,3,1993,1
L65,3,2019,1
L65,4,1988,1
L65,4,1991,1
L65,4,2010,1
L65,4,2011,1
L65,5,1989,1
L65,7,1991,1
L65,7,2008,1
L65,8,2004,1
L65,9,1990,1
L65,9,2003,1
L65,9,2012,1
L65,9,2017,1
L65,10,1992,1
L65,10,2002,1
L65,10,2008,1
L65,10,2018,1
L65,11,1990,1
L65,11,2000,1
L65,11,2005,1
L65,12,2008,1
L65,12,2011,1
L65,12,2013,1
L67,1,2003,1
L67,3,1989,1
L67,3,2003,1
L67,3,2011,1
L67,5,1988,1
L67,6,2011,1
L67,7,2013,1
L67,8,2004,1
L67,9,1993,1
L67,9,1995,1
L67,9,2009,1
L67,10,1990,1
L67,10,2000,1
L67,10,2011,1
L71,1,1996,1
L71,3,1993,1
L71,4,1991,1
L71,4,1995,1
L71,5,2013,2
L71,6,2003,1
L71,7,1991,1
L71,7,1995,1
L71,7,2004,1
L71,7,2005,1
L71,11,2005,1
LAS,1,1989,3
LAS,1,1990,3
LAS,1,1991,1
LAS,1,1994,2
LAS,1,1996,2
LAS,1,1999,1
LAS,1,2000,2
LAS,1,2001,2
LAS,1,2005,1
LAS,1,2006,1
LAS,1,2017,1
LAS,2,1988,3
LAS,2,1989,2
LAS,2,1990,1
LAS,2,1993,1
LAS,2,1995,2
LAS,2,1996,2
LAS,2,2000,5
LAS,2,2001,1
LAS,2,2004,2
LAS,2,2017,1
LAS,3,1988,1
LAS,3,1989,2
LAS,3,1990,2
LAS,3,1991,1
LAS,3,1993,1
LAS,3,1995,1
LAS,3,1999,1
LAS,3,2000,2
LAS,3,2001,1
LAS,3,2002,1
LAS,3,2007,2
LAS,4,1988,3
LAS,4,1989,2
LAS,4,1991,1
LAS,4,1995,1
LAS,4,1996,2
LAS,4,1997,2
LAS,4,1998,1
LAS,4,1999,3
LAS,4,2000,3
LAS,4,2010,1
LAS,4,2012,1
LAS,5,1988,1
LAS,5,1989,2
LAS,5,1990,1
LAS,5,1991,1
LAS,5,1992,2
LAS,5,1993,2
LAS,5,1994,1
LAS,5,1995,2
LAS,5,1997,1
LAS,5,1998,1
LAS,5,1999,1
LAS,5,2000,1
LAS,5,2002,1
LAS,5,2003,1
LAS,5,2005,1
LAS,5,2011,1
LAS,5,2018,1
LAS,6,1988,1
LAS,6,1989,1
LAS,6,1992,1
LAS,6,1994,3
LAS,6,1997,5
LAS,6,2002,3
LAS,6,2003,2
LAS,6,2006,2
LAS,6,2008,1
LAS,6,2012,2
LAS,6,2016,1
LAS,6,2017,1
LAS,6,2018,1
LAS,7,1988,2
LAS,7,1989,2
LAS,7,1990,3
LAS,7,1994,1
LAS,7,1995,1
LAS,7,1998,2
LAS,7,2000,2
LAS,7,2001,2
LAS,7,2009,1
LAS,7,2010,1
LAS,7,2011,2
LAS,7,2016,1
LAS,8,1988,5
LAS,8,1989,1
LAS,8,1990,1
LAS,8,1991,1
LAS,8,1992,1
LAS,8,1995,1
LAS,8,1996,1
LAS,8,1998,2
LAS,8,1999,1
LAS,8,2000,1
LAS,8,2008,1
LAS,8,2015,1
LAS,8,2019,1
LAS,9,1988,4
LAS,9,1989,5
LAS,9,1990,1
LAS,9,1992,2
LAS,9,1993,2
LAS,9,1996,1
LAS,9,1998,1
LAS,9,2000,1
LAS,9,2003,1
LAS,9,2005,1
LAS,9,2006,1
LAS,9,2013,1
LAS,9,2017,1
LAS,10,1989,2
LAS,10,1990,1
LAS,10,1991,2
LAS,10,1992,1
LAS,10,1994,1
LAS,10,1998,1
LAS,10,2010,1
LAS,11,1988,3
LAS,11,1989,4
LAS,11,1990,3
LAS,11,1991,1
LAS,11,1992,1
LAS,11,1993,3
LAS,11,1999,1
LAS,11,2000,1
LAS,11,2016,2
LAS,12,1988,1
LAS,12,1991,2
LAS,12,1996,1
LAS,12,1997,1
LAS,12,2001,1
LAS,12,2004,1
LAS,12,2006,1
LAS,12,2012,1
LAX,1,1988,1
LAX,1,1989,1
LAX,1,1992,3
LAX,1,1993,1
LAX,1,1995,1
LAX,1,1996,2
LAX,1,1997,1
LAX,1,2001,1
LAX,1,2002,1
LAX,1,2005,1
LAX,1,2011,1
LAX,1,2012,1
LAX,2,1989,2
LAX,2,1990,4
LAX,2,1991,1
LAX,2,1992,1
LAX,2,1993,2
LAX,2,1994,1
LAX,2,1995,1
LAX,2,1997,1
LAX,2,1999,1
LAX,2,2000,3
LAX,2,2002,1
LAX,2,2004,1
LAX,2,2005,1
LAX,2,2010,1
LAX,2,2013,1
LAX,2,2015,1
LAX,3,1988,1
LAX,3,1989,1
LAX,3,1990,1
LAX,3,1991,1
LAX,3,1993,1
LAX,3,1994,1
LAX,3,1997,1
LAX,3,1999,2
LAX,3,2001,1
LAX,3,2004,1
LAX,3,2005,1
LAX,4,1988,2
LAX,4,1989,2
LAX,4,1990,1
LAX,4,1991,1
LAX,4,1993,2
LAX,4,1994,2
LAX,4,1995,1
LAX,4,2000,1
LAX,4,2002,2
LAX,4,2003,3
LAX,4,2004,1
LAX,4,2008,1
LAX,4,2012,1
LAX,4,2014,1
LAX,4,2016,1
LAX,5,1989,2
LAX,5,1991,1
LAX,5,1992,1
LAX,5,1993,1
LAX,5,1994,1
LAX,5,1995,2
LAX,5,1997,2
LAX,5,1999,1
LAX,5,2004,1
LAX,5,2009,1
LAX,5,2014,1
LAX,5,2015,1
LAX,5,2016,1
LAX,5,2017,1
LAX,6,1988,2
LAX,6,1992,2
LAX,6,1995,1
LAX,6,1996,1
LAX,6,1998,1
LAX,6,1999,1
LAX,6,2000,1
LAX,6,2004,1
LAX,7,1988,1
LAX,7,1991,2
LAX,7,1992,2
LAX,7,1997,1
LAX,7,2001,1
LAX,7,2004,1
LAX,7,2018,1
LAX,8,1988,3
LAX,8,1989,1
LAX,8,1990,2
LAX,8,1991,3
LAX,8,1992,2
LAX,8,1993,2
LAX,8,1994,2
LAX,8,1997,1
LAX,8,1998,1
LAX,8,1999,1
LAX,8,2000,1
LAX,8,2001,1
LAX,8,2005,1
LAX,8,2009,2
LAX,8,2010,2
LAX,8,2012,1
LAX,9,1989,1
LAX,9,1991,1
LAX,9,1995,1
LAX,9,1996,1
LAX,9,1997,3
LAX,9,1999,1
LAX,9,2000,1
LAX,9,2002,1
LAX,9,2005,1
LAX,9,2009,2
LAX,9,2010,1
LAX,9,2011,1
LAX,9,2014,1
LAX,9,2016,1
LAX,9,2018,1
LAX,10,1988,3
LAX,10,1990,2
LAX,10,1993,2
LAX,10,1994,1
LAX,10,1996,1
LAX,10,2000,1
LAX,10,2002,1
LAX,10,2011,1
LAX,10,2014,1
LAX,10,2016,1
LAX,11,1989,1
LAX,11,1990,1
LAX,11,1991,2
LAX,11,1992,2
LAX,11,1995,2
LAX,11,1996,1
LAX,11,1997,1
LAX,11,2011,1
LAX,11,2013,1
LAX,11,2014,1
LAX,11,2016,1
LAX,12,1988,2
LAX,12,1991,2
LAX,12,1995,1
LAX,12,1996,1
LGA,1,1988,1
LGA,1,1990,2
LGA,1,1996,1
LGA,1,1998,1
LGA,1,2017,1
LGA,2,1991,1
LGA,2,1992,2
LGA,2,1993,1
LGA,2,2010,1
LGA,2,2011,1
LGA,2,2014,1
LGA,3,1989,2
LGA,3,1990,2
LGA,3,1991,1
LGA,3,1994,2
LGA,3,1996,1
LGA,3,2000,1
LGA,3,2014,2
LGA,4,1988,2
LGA,4,1989,1
LGA,4,1990,2
LGA,4,1992,2
LGA,4,1995,1
LGA,4,2002,1
LGA,4,2008,2
LGA,4,2014,1
LGA,4,2015,1
LGA,5,1988,3
LGA,5,1989,1
LGA,5,1991,1
LGA,5,1993,1
LGA,5,1999,1
LGA,5,2010,1
LGA,5,2017,2
LGA,5,2019,1
LGA,6,1988,1
LGA,6,1991,2
LGA,6,1995,1
LGA,6,2000,1
LGA,6,2001,1
LGA,6,2015,1
LGA,7,1989,1
LGA,7,1991,2
LGA,7,2004,1
LGA,7,2014,1
LGA,8,1990,1
LGA,8,1991,1
LGA,8,1996,1
LGA,8,2002,1
LGA,8,2018,1
LGA,9,1988,2
LGA,9,1990,1
LGA,9,1992,2
LGA,9,1996,1
LGA,10,1989,1
LGA,10,1990,1
LGA,10,1991,1
LGA,10,1994,1
LGA,10,1996,1
LGA,10,2004,1
LGA,10,2008,1
LGA,10,2016,1
LGA,10,2018,1
LGA,11,1988,1
LGA,11,1989,1
LGA,11,1990,1
LGA,11,1991,4
LGA,11,1992,1
LGA,11,2002,1
LGA,11,2014,1
LGA,11,2015,1
LGA,12,1988,1
LGA,12,1990,1
LGA,12,1992,1
LGA,12,1993,1
LGA,12,1998,3
LGA,12,2014,2
LHD,1,2017,1
LHD,3,1989,1
LHD,3,1998,1
LHD,3,2002,1
LHD,3,2012,1
LHD,3,2014,1
LHD,5,1988,1
LHD,5,1994,1
LHD,5,1999,1
LHD,5,2001,2
LHD,5,2005,1
LHD,5,2008,1
LHD,5,2012,1
LHD,5,2014,1
LHD,5,2019,1
LHD,6,1993,1
LHD,6,2012,2
LHD,6,2016,1
LHD,6,2019,2
LHD,7,1992,1
LHD,7,1997,2
LHD,7,2006,1
LHD,7,2014,1
LHD,7,2017,1
LHD,8,1988,1
LHD,8,2002,1
LHD,8,2009,1
LHD,8,2015,1
LHD,9,1993,1
LHD,9,2000,2
LHD,11,2011,1
LHD,12,2001,1
LHD,12,2009,1
LHM,2,1988,1
LHM,2,2016,1
LHM,4,1997,1
LHM,4,2010,1
LHM,4,2015,1
LHM,5,2001,1
LHM,5,2006,1
LHM,5,2017,1
LHM,6,1988,1
LHM,6,1991,1
LHM,7,1995,1
LHM,7,1997,1
LHM,7,2016,1
LHM,8,2004,1
LHM,8,2009,1
LHM,9,2002,1
LHM,9,2015,1
LHM,10,1993,1
LHM,10,2000,1
LHM,10,2007,1
LHM,11,1988,1
LHM,11,2002,1
LHM,11,2009,1
LHM,12,1996,1
LHM,12,2016,1
LNC,1,1989,2
LNC,1,1990,1
LNC,1,1991,1
LNC,1,2015,1
LNC,2,1989,1
LNC,2,1997,1
LNC,2,2018,1
LNC,3,1992,2
LNC,3,1997,1
LNC,3,2009,1
LNC,4,2017,1
LNC,5,1989,1
LNC,5,1990,1
LNC,5,1995,1
LNC,6,2007,1
LNC,7,1994,1
LNC,7,2006,1
LNC,8,2012,1
LNC,9,1992,1
LNC,9,1993,1
LNC,10,1991,1
LNC,10,1993,1
LNC,10,2008,1
LNC,11,2001,1
LNC,11,2005,1
LNC,11,2014,1
LNC,11,2017,1
LNC,12,1996,1
LNC,12,2006,2
LVJ,1,1992,1
LVJ,3,2010,1
LVJ,5,2012,1
LVJ,7,1998,1
LVJ,7,2016,1
LVJ,8,1998,1
LVJ,9,1995,1
LVJ,9,2018,2
LVJ,10,1997,1
LVJ,10,2016,1
LVJ,11,1991,1
LVJ,11,2004,2
LVJ,11,2016,1
LVN,1,1991,1
LVN,1,1993,1
LVN,1,1995,1
LVN,1,2016,1
LVN,2,2005,1
LVN,4,1991,1
LVN,5,1992,1
LVN,5,1998,1
LVN,5,1999,1
LVN,5,2009,1
LVN,5,2016,1
LVN,6,1994,1
LVN,6,1996,1
LVN,7,1989,1
LVN,7,1995,1
LVN,7,1996,1
LVN,7,2002,1
LVN,8,1989,1
LVN,8,1997,1
LVN,9,1994,1
LVN,9,1999,1
LVN,9,2000,1
LVN,9,2003,1
LVN,10,1999,1
LVN,10,2015,1
LVN,12,1989,1
LVN,12,2012,1
LVN,12,2014,1
LXT,1,1994,2
LXT,1,2002,1
LXT,2,1992,1
LXT,2,2011,1
LXT,3,2004,2
LXT,4,1993,1
LXT,4,1999,1
LXT,5,1990,1
LXT,5,1994,1
LXT,6,1994,1
LXT,6,2003,1
LXT,7,1991,1
LXT,7,2007,2
LXT,8,2001,1
LXT,8,2005,1
LXT,9,2011,1
LXT,11,1993,1
LXT,11,2004,1
LXT,12,1988,1
LXT,12,1994,1
MBT,2,1996,1
MBT,2,2003,1
MBT,3,1995,1
MBT,3,1999,1
MBT,3,2003,1
MBT,4,1995,1
MBT,5,2006,1
MBT,5,2007,1
MBT,6,2004,1
MBT,6,2017,1
MBT,7,1997,1
MBT,7,2005,1
MBT,9,1991,1
MBT,9,2012,1
MBT,9,2016,1
MBT,10,1994,1
MBT,10,1998,1
MBT,11,2007,1
MBT,11,2014,1
MBT,12,1992,1
MCE,1,1990,1
MCE,1,1992,2
MCE,1,2009,1
MCE,3,1996,1
MCE,3,2002,1
MCE,3,2011,1
MCE,4,2000,1
MCE,5,1990,1
MCE,6,1990,1
MCE,6,1993,1
MCE,6,1996,1
MCE,6,1998,1
MCE,7,1994,1
MCE,8,2008,1
MCE,9,1992,2
MCE,9,2008,1
MCE,10,2011,1
MCE,11,2002,1
MCE,11,2008,1
MCE,12,1989,1
MCE,12,2013,1
MCI,1,1988,7
MCI,1,1989,1
MCI,1,1991,2
MCI,1,1992,5
MCI,1,1993,3
MCI,1,1994,1
MCI,1,1996,3
MCI,1,1997,3
MCI,1,1998,4
MCI,1,1999,8
MCI,1,2000,5
MCI,1,2001,2
MCI,1,2002,1
MCI,1,2003,3
MCI,1,2004,3
MCI,1,2005,1
MCI,1,2006,2
MCI,2,1988,6
MCI,2,1989,1
MCI,2,1990,2
MCI,2,1992,2
MCI,2,1994,1
MCI,2,1995,2
MCI,2,1996,4
MCI,2,1997,2
MCI,2,1998,1
MCI,2,2000,4
MCI,2,2002,1
MCI,2,2004,3
MCI,2,2006,1
MCI,3,1988,3
MCI,3,1990,2
MCI,3,1991,2
MCI,3,1992,3
MCI,3,1993,3
MCI,3,1994,1
MCI,3,1996,8
MCI,3,1997,2
MCI,3,1998,5
MCI,3,1999,6
MCI,3,2000,3
MCI,3,2002,2
MCI,3,2003,1
MCI,3,2019,1
MCI,4,1988,2
MCI,4,1989,2
MCI,4,1990,1
MCI,4,1991,7
MCI,4,1992,4
MCI,4,1993,4
MCI,4,1994,2
MCI,4,1996,1
MCI,4,1997,2
MCI,4,1998,3
MCI,4,1999,4
MCI,4,2000,3
MCI,4,2001,4
MCI,4,2002,1
MCI,4,2004,1
MCI,4,2005,1
MCI,4,2006,1
MCI,4,2010,1
MCI,5,1988,5
MCI,5,1989,1
MCI,5,1991,6
MCI,5,1992,6
MCI,5,1993,3
MCI,5,1996,7
MCI,5,1997,2
MCI,5,1998,1
MCI,5,1999,3
MCI,5,2000,4
MCI,5,2001,1
MCI,5,2002,4
MCI,5,2003,2
MCI,5,2004,1
MCI,5,2006,1
MCI,5,2014,1
MCI,6,1988,6
MCI,6,1989,1
MCI,6,1990,1
MCI,6,1991,6
MCI,6,1992,6
MCI,6,1993,3
MCI,6,1994,1
MCI,6,1995,2
MCI,6,1996,6
MCI,6,1997,4
MCI,6,1998,3
MCI,6,1999,5
MCI,6,2000,6
MCI,6,2001,3
MCI,6,2002,1
MCI,6,2004,1
MCI,6,2005,3
MCI,6,2006,1
MCI,6,2008,1
MCI,6,2009,2
MCI,6,2010,1
MCI,6,2014,1
MCI,7,1988,3
MCI,7,1989,1
MCI,7,1991,8
MCI,7,1992,4
MCI,7,1995,3
MCI,7,1996,4
MCI,7,1997,4
MCI,7,1998,1
MCI,7,1999,6
MCI,7,2000,2
MCI,7,2001,1
MCI,7,2002,1
MCI,7,2003,2
MCI,7,2005,2
MCI,7,2006,1
MCI,7,2012,1
MCI,7,2014,1
MCI,8,1991,7
MCI,8,1992,1
MCI,8,1993,3
MCI,8,1994,1
MCI,8,1996,6
MCI,8,1997,1
MCI,8,1998,5
MCI,8,1999,2
MCI,8,2000,3
MCI,8,2001,2
MCI,8,2003,1
MCI,8,2004,1
MCI,9,1988,4
MCI,9,1989,2
MCI,9,1991,5
MCI,9,1992,4
MCI,9,1993,6
MCI,9,1994,1
MCI,9,1996,1
MCI,9,1997,5
MCI,9,1998,1
MCI,9,1999,7
MCI,9,2000,1
MCI,9,2001,3
MCI,9,2002,1
MCI,9,2003,2
MCI,9,2004,1
MCI,9,2005,2
MCI,9,2006,1
MCI,10,1988,2
MCI,10,1991,7
MCI,10,1992,4
MCI,10,1996,2
MCI,10,1997,5
MCI,10,1999,3
MCI,10,2000,5
MCI,10,2002,1
MCI,10,2004,2
MCI,10,2005,2
MCI,10,2007,1
MCI,10,2010,1
MCI,11,1989,1
MCI,11,1990,1
MCI,11,1991,6
MCI,11,1992,2
MCI,11,1995,1
MCI,11,1996,4
MCI,11,1997,3
MCI,11,1998,3
MCI,11,1999,5
MCI,11,2001,3
MCI,11,2004,2
MCI,11,2009,2
MCI,11,2011,1
MCI,12,1988,3
MCI,12,1989,1
MCI,12,1990,1
MCI,12,1991,1
MCI,12,1992,1
MCI,12,1994,1
MCI,12,1995,4
MCI,12,1996,4
MCI,12,1997,2
MCI,12,1998,4
MCI,12,1999,1
MCI,12,2000,3
MCI,12,2001,4
MCI,12,2002,2
MCI,12,2005,1
MCI,12,2006,1
MCI,12,2016,1
MCI,12,2017,1
MCO,1,1990,1
MCO,1,1994,1
MCO,1,2005,1
MCO,1,2014,1
MCO,1,2016,1
MCO,2,1988,1
MCO,2,1990,1
MCO,2,1991,2
MCO,2,2002,1
MCO,2,2008,1
MCO,2,2009,1
MCO,3,1988,1
MCO,3,1989,3
MCO,3,1992,1
MCO,3,1995,1
MCO,3,2019,1
MCO,4,1990,1
MCO,4,1992,1
MCO,4,1994,1
MCO,4,2015,1
MCO,4,2019,1
MCO,5,1993,1
MCO,5,1997,2
MCO,5,1999,1
MCO,5,2002,1
MCO,5,2009,2
MCO,5,2010,1
MCO,5,2012,1
MCO,5,2014,1
MCO,6,1990,1
MCO,6,1992,1
MCO,6,1993,1
MCO,6,1996,1
MCO,6,1997,1
MCO,6,2000,2
MCO,6,2002,2
MCO,6,2003,1
MCO,6,2011,1
MCO,7,1990,1
MCO,7,1992,1
MCO,7,1993,1
MCO,7,1994,1
MCO,7,1999,1
MCO,7,2012,1
MCO,8,1991,1
MCO,8,1992,1
MCO,8,1993,3
MCO,8,1996,2
MCO,8,1999,1
MCO,8,2002,1
MCO,8,2011,1
MCO,9,1988,2
MCO,9,1991,1
MCO,9,1998,1
MCO,9,2000,1
MCO,9,2002,1
MCO,9,2008,1
MCO,9,2010,1
MCO,9,2016,1
MCO,10,1988,1
MCO,10,1990,2
MCO,10,1997,2
MCO,10,2003,1
MCO,10,2009,1
MCO,11,1992,3
MCO,11,1993,1
MCO,11,1994,1
MCO,11,1996,1
MCO,11,2004,1
MCO,12,1992,1
MCO,12,1994,1
MCO,12,1995,1
MCO,12,1996,1
MCO,12,2000,1
MCO,12,2012,1
MCO,12,2018,1
MDW,1,1988,4
MDW,1,1990,2
MDW,1,1993,2
MDW,1,1994,1
MDW,1,1995,1
MDW,1,1998,1
MDW,1,2003,1
MDW,1,2007,1
MDW,1,2008,2
MDW,1,2017,1
MDW,2,1990,1
MDW,2,1991,1
MDW,2,1993,2
MDW,2,1994,1
MDW,2,1996,2
MDW,2,1998,2
MDW,2,2002,1
MDW,2,2010,1
MDW,2,2012,1
MDW,2,2016,2
MDW,3,1991,1
MDW,3,1992,2
MDW,3,1993,1
MDW,3,1994,1
MDW,3,1998,2
MDW,3,2002,1
MDW,3,2004,1
MDW,3,2009,1
MDW,4,1995,2
MDW,4,1996,4
MDW,4,1997,2
MDW,4,2002,1
MDW,4,2007,1
MDW,4,2008,1
MDW,4,2011,2
MDW,4,2014,1
MDW,5,1988,1
MDW,5,1989,1
MDW,5,1991,1
MDW,5,1992,1
MDW,5,1995,2
MDW,5,1998,1
MDW,5,2004,1
MDW,5,2005,1
MDW,5,2009,1
MDW,6,1988,1
MDW,6,1989,1
MDW,6,1990,2
MDW,6,1991,2
MDW,6,1994,1
MDW,6,1995,1
MDW,6,1996,1
MDW,6,1997,1
MDW,6,1999,2
MDW,6,2000,1
MDW,6,2001,1
MDW,6,2002,1
MDW,6,2004,2
MDW,6,2008,1
MDW,6,2010,1
MDW,6,2014,1
MDW,7,1990,1
MDW,7,1991,4
MDW,7,1999,1
MDW,7,2004,1
MDW,7,2007,1
MDW,7,2016,1
MDW,7,2017,1
MDW,8,1988,1
MDW,8,1990,3
MDW,8,1992,1
MDW,8,1995,1
MDW,8,1996,2
MDW,8,1998,1
MDW,8,1999,1
MDW,8,2000,1
MDW,8,2004,2
MDW,8,2009,1
MDW,9,1988,2
MDW,9,1991,2
MDW,9,1993,1
MDW,9,1994,2
MDW,9,1996,2
MDW,9,1997,1
MDW,9,1998,1
MDW,9,1999,2
MDW,9,2000,1
MDW,9,2002,1
MDW,9,2004,1
MDW,9,2005,1
MDW,9,2019,1
MDW,10,1988,1
MDW,10,1990,1
MDW,10,1991,1
MDW,10,1994,1
MDW,10,1997,1
MDW,10,1999,2
MDW,10,2001,1
MDW,10,2018,3
MDW,11,1990,1
MDW,11,1993,1
MDW,11,1994,1
MDW,11,1995,1
MDW,11,2011,1
MDW,12,1989,3
MDW,12,1991,1
MDW,12,1993,1
MDW,12,1994,1
MDW,12,1995,3
MDW,12,1996,1
MDW,12,1998,1
MDW,12,2003,1
MDW,12,2004,2
MEM,1,1989,6
MEM,1,1992,3
MEM,1,1994,3
MEM,1,1995,1
MEM,1,1996,1
MEM,1,2009,1
MEM,1,2010,1
MEM,2,1988,1
MEM,2,1991,1
MEM,2,1994,1
MEM,2,1995,1
MEM,2,1996,2
MEM,2,1997,2
MEM,2,2000,2
MEM,2,2005,1
MEM,2,2006,1
MEM,2,2008,2
MEM,2,2010,1
MEM,2,2018,1
MEM,3,1989,1
MEM,3,1990,1
MEM,3,1992,1
MEM,3,2000,1
MEM,3,2002,1
MEM,3,2008,2
MEM,3,2012,1
MEM,4,1988,2
MEM,4,1990,1
MEM,4,1991,2
MEM,4,1993,1
MEM,4,1994,1
MEM,4,1996,1
MEM,4,2013,2
MEM,5,1988,1
MEM,5,1989,2
MEM,5,1991,3
MEM,5,1994,4
MEM,5,1996,1
MEM,5,1997,1
MEM,6,1988,1
MEM,6,1991,2
MEM,6,1992,1
MEM,6,1996,1
MEM,6,1999,2
MEM,6,2000,1
MEM,6,2009,1
MEM,7,1988,3
MEM,7,1989,1
MEM,7,1990,2
MEM,7,1992,4
MEM,7,1993,1
MEM,7,1997,1
MEM,7,1999,1
MEM,7,2000,1
MEM,7,2001,1
MEM,7,2003,1
MEM,7,2007,1
MEM,8,1988,2
MEM,8,1990,1
MEM,8,1991,2
MEM,8,1993,1
MEM,8,1994,2
MEM,8,1996,1
MEM,8,2006,1
MEM,8,2013,1
MEM,8,2014,1
MEM,9,1988,3
MEM,9,1990,1
MEM,9,1991,2
MEM,9,1993,2
MEM,9,1995,2
MEM,9,1996,1
MEM,9,2002,1
MEM,9,2006,1
MEM,9,2007,1
MEM,9,2015,1
MEM,10,1989,5
MEM,10,1990,2
MEM,10,1991,1
MEM,10,1993,1
MEM,10,1996,1
MEM,10,1997,1
MEM,10,2005,1
MEM,10,2006,1
MEM,10,2010,1
MEM,11,1988,1
MEM,11,1989,1
MEM,11,1990,3
MEM,11,1991,2
MEM,11,1994,1
MEM,11,1999,1
MEM,11,2010,3
MEM,12,1988,1
MEM,12,1989,2
MEM,12,1990,1
MEM,12,1991,2
MEM,12,1992,1
MEM,12,1993,1
MIA,1,1992,1
MIA,1,1994,1
MIA,1,1995,2
MIA,1,2002,1
MIA,1,2006,1
MIA,1,2007,1
MIA,1,2010,1
MIA,1,2018,1
MIA,2,1990,1
MIA,2,1991,1
MIA,2,1992,2
MIA,2,1996,1
MIA,2,1997,1
MIA,2,2005,1
MIA,2,2007,1
MIA,2,2016,1
MIA,2,2019,1
MIA,3,1991,2
MIA,3,1993,1
MIA,3,1997,1
MIA,3,1998,2
MIA,3,2005,1
MIA,3,2006,1
MIA,3,2008,2
MIA,3,2018,1
MIA,3,2019,1
MIA,4,1990,1
MIA,4,1991,1
MIA,4,1992,1
MIA,4,1993,1
MIA,4,1997,1
MIA,4,1998,2
MIA,4,2001,2
MIA,4,2003,2
MIA,4,2004,1
MIA,4,2011,2
MIA,5,1989,1
MIA,5,1991,1
MIA,5,1994,1
MIA,5,1995,1
MIA,5,1997,2
MIA,5,1999,1
MIA,5,2002,2
MIA,5,2008,2
MIA,5,2015,1
MIA,6,1989,2
MIA,6,1996,1
MIA,6,1997,5
MIA,6,2004,1
MIA,6,2006,1
MIA,6,2007,1
MIA,6,2011,1
MIA,6,2019,1
MIA,7,1989,1
MIA,7,1993,1
MIA,7,1995,3
MIA,7,1996,1
MIA,7,1997,7
MIA,7,1998,1
MIA,7,2001,1
MIA,7,2005,1
MIA,7,2011,1
MIA,8,1989,1
MIA,8,1991,1
MIA,8,1994,1
MIA,8,1997,1
MIA,8,1998,2
MIA,8,2003,1
MIA,8,2016,1
MIA,9,1996,2
MIA,9,1997,2
MIA,9,1998,1
MIA,9,2000,1
MIA,9,2002,2
MIA,9,2003,1
MIA,9,2018,1
MIA,10,1991,1
MIA,10,2000,2
MIA,10,2003,1
MIA,10,2004,1
MIA,10,2006,1
MIA,11,1997,1
MIA,11,1998,1
MIA,11,1999,1
MIA,11,2002,2
MIA,11,2010,1
MIA,11,2014,1
MIA,12,1988,3
MIA,12,1989,1
MIA,12,1990,1
MIA,12,1992,2
MIA,12,2002,1
MIA,12,2004,2
MIA,12,2006,1
MIA,12,2012,1
MKE,1,1988,2
MKE,1,1989,2
MKE,1,1990,2
MKE,1,1992,2
MKE,1,1993,1
MKE,1,1994,1
MKE,1,1995,1
MKE,1,1999,1
MKE,1,2000,2
MKE,1,2019,1
MKE,2,1988,1
MKE,2,1989,1
MKE,2,1990,1
MKE,2,1993,1
MKE,2,1996,1
MKE,2,1997,1
MKE,2,2001,1
MKE,3,1988,1
MKE,3,1990,2
MKE,3,1991,2
MKE,3,1992,1
MKE,3,1994,1
MKE,3,1997,1
MKE,3,1998,1
MKE,3,2008,1
MKE,3,2016,1
MKE,4,1991,2
MKE,4,1992,1
MKE,4,1993,1
MKE,4,1994,2
MKE,4,1996,1
MKE,4,1997,1
MKE,4,1998,1
MKE,4,2014,1
MKE,5,1988,4
MKE,5,1989,1
MKE,5,1990,2
MKE,5,2005,1
MKE,5,2008,1
MKE,6,1988,1
MKE,6,1989,1
MKE,6,1990,1
MKE,6,2000,1
MKE,6,2001,1
MKE,6,2003,1
MKE,6,2011,1
MKE,7,1988,1
MKE,7,1991,1
MKE,7,1996,1
MKE,7,1997,1
MKE,7,2004,1
MKE,7,2008,1
MKE,7,2010,1
MKE,8,1988,1
MKE,8,1990,2
MKE,8,1991,1
MKE,8,1992,1
MKE,8,1994,1
MKE,8,1995,1
MKE,8,2000,1
MKE,8,2005,1
MKE,8,2008,1
MKE,8,2010,2
MKE,9,1997,1
MKE,9,2010,2
MKE,9,2019,1
MKE,10,1989,2
MKE,10,1990,4
MKE,10,1992,1
MKE,10,1997,1
MKE,10,1998,1
MKE,10,2000,1
MKE,10,2004,1
MKE,10,2012,1
MKE,10,2014,1
MKE,10,2017,1
MKE,11,1988,2
MKE,11,1991,2
MKE,11,1994,1
MKE,11,1996,1
MKE,11,1997,2
MKE,11,1999,2
MKE,11,2006,1
MKE,11,2011,1
MKE,11,2012,1
MKE,12,1988,2
MKE,12,1990,3
MKE,12,1994,1
MKE,12,2019,1
MMK,2,2005,1
MMK,2,2016,1
