,tracon,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups,num_obs,num_obs_sum,num_word_sum,num_word_avg,num_unique_word_sum,num_unique_word_avg,FAA_total_sum,FAA_total_avg,FAA_unique_sum,FAA_unique_avg,NASA_total_sum,NASA_total_avg,NASA_unique_sum,NASA_unique_avg,AtcAdvisoryMultCount_sum,AtcAdvisoryMultCount_avg
4003,HNL,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1080.0,72.0,379.0,25.266666666666666,27.0,1.8,7.0,0.4666666666666667,136.0,9.066666666666666,56.0,3.7333333333333334,18.0,1.2
4004,HNL,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1080.0,72.0,379.0,25.266666666666666,27.0,1.8,7.0,0.4666666666666667,136.0,9.066666666666666,56.0,3.7333333333333334,18.0,1.2
4005,HNL,2000.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,23.0,1891.0,82.21739130434783,597.0,25.956521739130434,52.0,2.260869565217391,15.0,0.6521739130434783,233.0,10.130434782608695,80.0,3.4782608695652173,27.0,1.173913043478261
4006,HNL,2001.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,27.0,1681.0,62.25925925925926,560.0,20.74074074074074,48.0,1.7777777777777777,14.0,0.5185185185185185,203.0,7.518518518518518,75.0,2.7777777777777777,31.0,1.1481481481481481
4007,HNL,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1473.0,61.375,536.0,22.333333333333332,46.0,1.9166666666666667,14.0,0.5833333333333334,187.0,7.791666666666667,73.0,3.0416666666666665,28.0,1.1666666666666667
4008,HNL,2001.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,1488.0,70.85714285714286,489.0,23.285714285714285,45.0,2.142857142857143,13.0,0.6190476190476191,178.0,8.476190476190476,64.0,3.0476190476190474,25.0,1.1904761904761905
4009,HNL,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2310.0,105.0,708.0,32.18181818181818,74.0,3.3636363636363638,19.0,0.8636363636363636,268.0,12.181818181818182,84.0,3.8181818181818183,25.0,1.1363636363636365
4010,HNL,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,2310.0,105.0,708.0,32.18181818181818,74.0,3.3636363636363638,19.0,0.8636363636363636,268.0,12.181818181818182,84.0,3.8181818181818183,25.0,1.1363636363636365
4011,HNL,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1718.0,81.80952380952381,553.0,26.333333333333332,62.0,2.9523809523809526,14.0,0.6666666666666666,193.0,9.19047619047619,63.0,3.0,26.0,1.2380952380952381
4012,HNL,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2358.0,131.0,707.0,39.27777777777778,106.0,5.888888888888889,17.0,0.9444444444444444,300.0,16.666666666666668,80.0,4.444444444444445,24.0,1.3333333333333333
4013,HNL,2001.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.0,2358.0,131.0,707.0,39.27777777777778,106.0,5.888888888888889,17.0,0.9444444444444444,300.0,16.666666666666668,80.0,4.444444444444445,24.0,1.3333333333333333
4014,HNL,2001.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1998.0,124.875,653.0,40.8125,102.0,6.375,17.0,1.0625,272.0,17.0,73.0,4.5625,20.0,1.25
4015,HNL,2001.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,19.0,2145.0,112.89473684210526,663.0,34.89473684210526,103.0,5.421052631578948,20.0,1.0526315789473684,280.0,14.736842105263158,77.0,4.052631578947368,23.0,1.2105263157894737
4016,HNL,2001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,2400.0,92.3076923076923,721.0,27.73076923076923,113.0,4.346153846153846,22.0,0.8461538461538461,321.0,12.346153846153847,83.0,3.1923076923076925,30.0,1.1538461538461537
4017,HNL,2001.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,2536.0,101.44,741.0,29.64,100.0,4.0,21.0,0.84,326.0,13.04,81.0,3.24,27.0,1.08
4018,HNL,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1793.0,81.5,571.0,25.954545454545453,50.0,2.272727272727273,18.0,0.8181818181818182,201.0,9.136363636363637,64.0,2.909090909090909,23.0,1.0454545454545454
4019,HNL,2002.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,22.0,1793.0,81.5,571.0,25.954545454545453,50.0,2.272727272727273,18.0,0.8181818181818182,201.0,9.136363636363637,64.0,2.909090909090909,23.0,1.0454545454545454
4020,HNL,2002.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,24.0,2028.0,84.5,623.0,25.958333333333332,56.0,2.3333333333333335,19.0,0.7916666666666666,248.0,10.333333333333334,72.0,3.0,25.0,1.0416666666666667
4021,HNL,2002.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,18.0,1088.0,60.44444444444444,391.0,21.72222222222222,29.0,1.6111111111111112,10.0,0.5555555555555556,173.0,9.61111111111111,55.0,3.0555555555555554,19.0,1.0555555555555556
4022,HNL,2002.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,14.0,1392.0,99.42857142857143,492.0,35.142857142857146,37.0,2.642857142857143,15.0,1.0714285714285714,196.0,14.0,69.0,4.928571428571429,16.0,1.1428571428571428
4023,HNL,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1220.0,122.0,466.0,46.6,39.0,3.9,15.0,1.5,184.0,18.4,70.0,7.0,11.0,1.1
4024,HNL,2002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1220.0,122.0,466.0,46.6,39.0,3.9,15.0,1.5,184.0,18.4,70.0,7.0,11.0,1.1
4025,HNL,2002.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,18.0,1528.0,84.88888888888889,547.0,30.38888888888889,40.0,2.2222222222222223,15.0,0.8333333333333334,216.0,12.0,77.0,4.277777777777778,20.0,1.1111111111111112
4026,HNL,2002.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,1624.0,56.0,598.0,20.620689655172413,49.0,1.6896551724137931,19.0,0.6551724137931034,232.0,8.0,85.0,2.9310344827586206,32.0,1.103448275862069
4027,HNL,2002.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,2144.0,73.93103448275862,702.0,24.20689655172414,45.0,1.5517241379310345,18.0,0.6206896551724138,282.0,9.724137931034482,88.0,3.0344827586206895,33.0,1.1379310344827587
4028,HNL,2002.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,27.0,1662.0,61.55555555555556,574.0,21.25925925925926,28.0,1.037037037037037,10.0,0.37037037037037035,224.0,8.296296296296296,73.0,2.7037037037037037,30.0,1.1111111111111112
4029,HNL,2002.0,12.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,25.0,1479.0,59.16,524.0,20.96,26.0,1.04,10.0,0.4,209.0,8.36,69.0,2.76,28.0,1.12
4030,HNL,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2392.0,92.0,773.0,29.73076923076923,60.0,2.3076923076923075,18.0,0.6923076923076923,340.0,13.076923076923077,97.0,3.730769230769231,29.0,1.1153846153846154
4031,HNL,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2438.0,97.52,776.0,31.04,72.0,2.88,19.0,0.76,379.0,15.16,94.0,3.76,29.0,1.16
4032,HNL,2003.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,2517.0,132.47368421052633,716.0,37.68421052631579,73.0,3.8421052631578947,16.0,0.8421052631578947,388.0,20.42105263157895,83.0,4.368421052631579,23.0,1.2105263157894737
4033,HNL,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,1905.0,68.03571428571429,634.0,22.642857142857142,73.0,2.607142857142857,17.0,0.6071428571428571,306.0,10.928571428571429,83.0,2.9642857142857144,31.0,1.1071428571428572
4034,HNL,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,1828.0,67.70370370370371,615.0,22.77777777777778,72.0,2.6666666666666665,17.0,0.6296296296296297,300.0,11.11111111111111,81.0,3.0,30.0,1.1111111111111112
4035,HNL,2003.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1828.0,67.70370370370371,615.0,22.77777777777778,72.0,2.6666666666666665,17.0,0.6296296296296297,300.0,11.11111111111111,81.0,3.0,30.0,1.1111111111111112
4036,HNL,2003.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,1023.0,35.275862068965516,350.0,12.068965517241379,40.0,1.3793103448275863,9.0,0.3103448275862069,191.0,6.586206896551724,51.0,1.7586206896551724,32.0,1.103448275862069
4037,HNL,2003.0,8.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,24.0,907.0,37.791666666666664,285.0,11.875,31.0,1.2916666666666667,8.0,0.3333333333333333,156.0,6.5,41.0,1.7083333333333333,25.0,1.0416666666666667
4038,HNL,2003.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1194.0,59.7,412.0,20.6,38.0,1.9,6.0,0.3,190.0,9.5,50.0,2.5,20.0,1.0
4039,HNL,2003.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1230.0,94.61538461538461,381.0,29.307692307692307,39.0,3.0,7.0,0.5384615384615384,202.0,15.538461538461538,48.0,3.6923076923076925,13.0,1.0
4040,HNL,2003.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,1230.0,94.61538461538461,381.0,29.307692307692307,39.0,3.0,7.0,0.5384615384615384,202.0,15.538461538461538,48.0,3.6923076923076925,13.0,1.0
4041,HNL,2003.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1463.0,97.53333333333333,447.0,29.8,41.0,2.7333333333333334,8.0,0.5333333333333333,248.0,16.533333333333335,55.0,3.6666666666666665,16.0,1.0666666666666667
4042,HNL,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1355.0,112.91666666666667,419.0,34.916666666666664,39.0,3.25,7.0,0.5833333333333334,226.0,18.833333333333332,52.0,4.333333333333333,13.0,1.0833333333333333
4043,HNL,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2279.0,207.1818181818182,545.0,49.54545454545455,61.0,5.545454545454546,12.0,1.0909090909090908,420.0,38.18181818181818,75.0,6.818181818181818,12.0,1.0909090909090908
4044,HNL,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1676.0,139.66666666666666,406.0,33.833333333333336,40.0,3.3333333333333335,11.0,0.9166666666666666,327.0,27.25,64.0,5.333333333333333,13.0,1.0833333333333333
4045,HNL,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1798.0,85.61904761904762,445.0,21.19047619047619,34.0,1.619047619047619,10.0,0.47619047619047616,332.0,15.80952380952381,64.0,3.0476190476190474,22.0,1.0476190476190477
4046,HNL,2004.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,24.0,21.0,1798.0,85.61904761904762,445.0,21.19047619047619,34.0,1.619047619047619,10.0,0.47619047619047616,332.0,15.80952380952381,64.0,3.0476190476190474,22.0,1.0476190476190477
4047,HNL,2004.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,29.0,1975.0,68.10344827586206,525.0,18.103448275862068,40.0,1.3793103448275863,10.0,0.3448275862068966,324.0,11.172413793103448,69.0,2.3793103448275863,29.0,1.0
4048,HNL,2004.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1975.0,68.10344827586206,525.0,18.103448275862068,40.0,1.3793103448275863,10.0,0.3448275862068966,324.0,11.172413793103448,69.0,2.3793103448275863,29.0,1.0
4049,HNL,2004.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1044.0,29.0,442.0,12.277777777777779,21.0,0.5833333333333334,7.0,0.19444444444444445,134.0,3.7222222222222223,51.0,1.4166666666666667,36.0,1.0
4050,HNL,2004.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,950.0,29.6875,407.0,12.71875,19.0,0.59375,7.0,0.21875,121.0,3.78125,49.0,1.53125,32.0,1.0
4051,HNL,2004.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,2847.0,98.17241379310344,617.0,21.275862068965516,61.0,2.103448275862069,9.0,0.3103448275862069,356.0,12.275862068965518,64.0,2.206896551724138,29.0,1.0
4052,HNL,2004.0,11.0,0.0,0.0,4.0,0.0,4.0,4.0,19.0,37.0,3282.0,88.70270270270271,715.0,19.324324324324323,84.0,2.27027027027027,14.0,0.3783783783783784,430.0,11.621621621621621,75.0,2.027027027027027,37.0,1.0
4053,HNL,2004.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,39.0,4408.0,113.02564102564102,897.0,23.0,114.0,2.923076923076923,18.0,0.46153846153846156,562.0,14.41025641025641,85.0,2.1794871794871793,41.0,1.0512820512820513
4054,HNL,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4408.0,113.02564102564102,897.0,23.0,114.0,2.923076923076923,18.0,0.46153846153846156,562.0,14.41025641025641,85.0,2.1794871794871793,41.0,1.0512820512820513
4055,HNL,2005.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,4177.0,134.74193548387098,841.0,27.129032258064516,107.0,3.4516129032258065,17.0,0.5483870967741935,522.0,16.838709677419356,80.0,2.5806451612903225,33.0,1.064516129032258
4056,HNL,2005.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,31.0,4177.0,134.74193548387098,841.0,27.129032258064516,107.0,3.4516129032258065,17.0,0.5483870967741935,522.0,16.838709677419356,80.0,2.5806451612903225,33.0,1.064516129032258
4057,HNL,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2211.0,50.25,691.0,15.704545454545455,62.0,1.4090909090909092,13.0,0.29545454545454547,282.0,6.409090909090909,73.0,1.6590909090909092,46.0,1.0454545454545454
4058,HNL,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,43.0,2280.0,53.02325581395349,714.0,16.6046511627907,43.0,1.0,11.0,0.2558139534883721,269.0,6.255813953488372,73.0,1.697674418604651,49.0,1.1395348837209303
4059,HNL,2005.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,744.0,24.0,338.0,10.903225806451612,5.0,0.16129032258064516,4.0,0.12903225806451613,99.0,3.193548387096774,44.0,1.4193548387096775,35.0,1.1290322580645162
4060,HNL,2005.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,31.0,744.0,24.0,338.0,10.903225806451612,5.0,0.16129032258064516,4.0,0.12903225806451613,99.0,3.193548387096774,44.0,1.4193548387096775,35.0,1.1290322580645162
4061,HNL,2005.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1121.0,31.13888888888889,451.0,12.527777777777779,8.0,0.2222222222222222,5.0,0.1388888888888889,137.0,3.8055555555555554,55.0,1.5277777777777777,40.0,1.1111111111111112
4062,HNL,2005.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1305.0,31.071428571428573,481.0,11.452380952380953,16.0,0.38095238095238093,5.0,0.11904761904761904,178.0,4.238095238095238,57.0,1.3571428571428572,46.0,1.0952380952380953
4063,HNL,2005.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1136.0,30.7027027027027,407.0,11.0,15.0,0.40540540540540543,4.0,0.10810810810810811,147.0,3.972972972972973,47.0,1.2702702702702702,43.0,1.162162162162162
4064,HNL,2005.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,632.0,21.066666666666666,267.0,8.9,11.0,0.36666666666666664,3.0,0.1,86.0,2.8666666666666667,33.0,1.1,32.0,1.0666666666666667
4065,HNL,2005.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,632.0,21.066666666666666,267.0,8.9,11.0,0.36666666666666664,3.0,0.1,86.0,2.8666666666666667,33.0,1.1,32.0,1.0666666666666667
4066,HNL,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,632.0,21.066666666666666,267.0,8.9,11.0,0.36666666666666664,3.0,0.1,86.0,2.8666666666666667,33.0,1.1,32.0,1.0666666666666667
4067,HNL,2006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,747.0,27.666666666666668,343.0,12.703703703703704,19.0,0.7037037037037037,6.0,0.2222222222222222,105.0,3.888888888888889,40.0,1.4814814814814814,29.0,1.0740740740740742
4068,HNL,2006.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,21.0,563.0,26.80952380952381,306.0,14.571428571428571,11.0,0.5238095238095238,6.0,0.2857142857142857,64.0,3.0476190476190474,36.0,1.7142857142857142,23.0,1.0952380952380953
4069,HNL,2006.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,1355.0,48.392857142857146,464.0,16.571428571428573,35.0,1.25,8.0,0.2857142857142857,180.0,6.428571428571429,51.0,1.8214285714285714,28.0,1.0
4070,HNL,2006.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,2103.0,70.1,606.0,20.2,46.0,1.5333333333333334,9.0,0.3,280.0,9.333333333333334,66.0,2.2,30.0,1.0
4071,HNL,2006.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3217.0,82.48717948717949,827.0,21.205128205128204,60.0,1.5384615384615385,14.0,0.358974358974359,398.0,10.205128205128204,82.0,2.1025641025641026,39.0,1.0
4072,HNL,2006.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,3217.0,82.48717948717949,827.0,21.205128205128204,60.0,1.5384615384615385,14.0,0.358974358974359,398.0,10.205128205128204,82.0,2.1025641025641026,39.0,1.0
4073,HNL,2006.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2725.0,73.64864864864865,723.0,19.54054054054054,49.0,1.3243243243243243,13.0,0.35135135135135137,341.0,9.216216216216216,74.0,2.0,37.0,1.0
4074,HNL,2006.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,3398.0,87.12820512820512,859.0,22.025641025641026,53.0,1.358974358974359,16.0,0.41025641025641024,411.0,10.538461538461538,90.0,2.3076923076923075,39.0,1.0
4075,HNL,2006.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3155.0,157.75,853.0,42.65,39.0,1.95,15.0,0.75,355.0,17.75,90.0,4.5,22.0,1.1
4076,HNL,2006.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,2637.0,90.93103448275862,766.0,26.413793103448278,31.0,1.0689655172413792,15.0,0.5172413793103449,288.0,9.931034482758621,80.0,2.7586206896551726,31.0,1.0689655172413792
4077,HNL,2006.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,1523.0,76.15,510.0,25.5,17.0,0.85,9.0,0.45,170.0,8.5,59.0,2.95,22.0,1.1
4078,HNL,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1523.0,76.15,510.0,25.5,17.0,0.85,9.0,0.45,170.0,8.5,59.0,2.95,22.0,1.1
4079,HNL,2007.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,1762.0,58.733333333333334,562.0,18.733333333333334,24.0,0.8,10.0,0.3333333333333333,226.0,7.533333333333333,65.0,2.1666666666666665,32.0,1.0666666666666667
4080,HNL,2007.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,28.0,1089.0,38.892857142857146,386.0,13.785714285714286,20.0,0.7142857142857143,7.0,0.25,156.0,5.571428571428571,44.0,1.5714285714285714,30.0,1.0714285714285714
4081,HNL,2007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,633.0,18.085714285714285,232.0,6.628571428571429,16.0,0.45714285714285713,4.0,0.11428571428571428,97.0,2.7714285714285714,26.0,0.7428571428571429,35.0,1.0
4082,HNL,2007.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,403.0,16.791666666666668,152.0,6.333333333333333,13.0,0.5416666666666666,3.0,0.125,64.0,2.6666666666666665,14.0,0.5833333333333334,24.0,1.0
4083,HNL,2007.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1952.0,57.411764705882355,565.0,16.61764705882353,46.0,1.3529411764705883,12.0,0.35294117647058826,280.0,8.235294117647058,61.0,1.7941176470588236,36.0,1.0588235294117647
4084,HNL,2007.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,1952.0,57.411764705882355,565.0,16.61764705882353,46.0,1.3529411764705883,12.0,0.35294117647058826,280.0,8.235294117647058,61.0,1.7941176470588236,36.0,1.0588235294117647
4085,HNL,2007.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2101.0,65.65625,645.0,20.15625,45.0,1.40625,14.0,0.4375,234.0,7.3125,60.0,1.875,34.0,1.0625
4086,HNL,2007.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2101.0,65.65625,645.0,20.15625,45.0,1.40625,14.0,0.4375,234.0,7.3125,60.0,1.875,34.0,1.0625
4087,HNL,2007.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2185.0,91.04166666666667,660.0,27.5,50.0,2.0833333333333335,14.0,0.5833333333333334,271.0,11.291666666666666,66.0,2.75,28.0,1.1666666666666667
4088,HNL,2007.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2759.0,91.96666666666667,772.0,25.733333333333334,55.0,1.8333333333333333,14.0,0.4666666666666667,301.0,10.033333333333333,76.0,2.533333333333333,34.0,1.1333333333333333
4089,HNL,2007.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,1702.0,77.36363636363636,606.0,27.545454545454547,32.0,1.4545454545454546,11.0,0.5,141.0,6.409090909090909,59.0,2.6818181818181817,24.0,1.0909090909090908
4090,HNL,2008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2369.0,84.60714285714286,734.0,26.214285714285715,35.0,1.25,12.0,0.42857142857142855,186.0,6.642857142857143,64.0,2.2857142857142856,30.0,1.0714285714285714
4091,HNL,2008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,3329.0,133.16,746.0,29.84,67.0,2.68,8.0,0.32,356.0,14.24,66.0,2.64,27.0,1.08
4092,HNL,2008.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3329.0,133.16,746.0,29.84,67.0,2.68,8.0,0.32,356.0,14.24,66.0,2.64,27.0,1.08
4093,HNL,2008.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,19.0,3081.0,162.1578947368421,712.0,37.473684210526315,56.0,2.9473684210526314,8.0,0.42105263157894735,311.0,16.36842105263158,62.0,3.263157894736842,19.0,1.0
4094,HNL,2008.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2507.0,192.84615384615384,590.0,45.38461538461539,51.0,3.923076923076923,7.0,0.5384615384615384,281.0,21.615384615384617,51.0,3.923076923076923,13.0,1.0
4095,HNL,2008.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,2198.0,129.2941176470588,504.0,29.647058823529413,50.0,2.9411764705882355,9.0,0.5294117647058824,250.0,14.705882352941176,39.0,2.2941176470588234,18.0,1.0588235294117647
4096,HNL,2008.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,1531.0,139.1818181818182,332.0,30.181818181818183,47.0,4.2727272727272725,7.0,0.6363636363636364,205.0,18.636363636363637,33.0,3.0,12.0,1.0909090909090908
4097,HNL,2008.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,183.0,30.5,106.0,17.666666666666668,9.0,1.5,5.0,0.8333333333333334,25.0,4.166666666666667,11.0,1.8333333333333333,7.0,1.1666666666666667
4098,HNL,2008.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,282.0,20.142857142857142,154.0,11.0,12.0,0.8571428571428571,6.0,0.42857142857142855,41.0,2.9285714285714284,21.0,1.5,16.0,1.1428571428571428
4099,HNL,2008.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,282.0,20.142857142857142,154.0,11.0,12.0,0.8571428571428571,6.0,0.42857142857142855,41.0,2.9285714285714284,21.0,1.5,16.0,1.1428571428571428
4100,HNL,2008.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,282.0,20.142857142857142,154.0,11.0,12.0,0.8571428571428571,6.0,0.42857142857142855,41.0,2.9285714285714284,21.0,1.5,16.0,1.1428571428571428
4101,HNL,2008.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,99.0,12.375,67.0,8.375,3.0,0.375,2.0,0.25,16.0,2.0,13.0,1.625,9.0,1.125
4102,HNL,2009.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,10.0,428.0,42.8,216.0,21.6,9.0,0.9,6.0,0.6,25.0,2.5,19.0,1.9,11.0,1.1
4103,HNL,2009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,428.0,42.8,216.0,21.6,9.0,0.9,6.0,0.6,25.0,2.5,19.0,1.9,11.0,1.1
4104,HNL,2009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,506.0,84.33333333333333,228.0,38.0,8.0,1.3333333333333333,4.0,0.6666666666666666,12.0,2.0,6.0,1.0,6.0,1.0
4105,HNL,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,506.0,84.33333333333333,228.0,38.0,8.0,1.3333333333333333,4.0,0.6666666666666666,12.0,2.0,6.0,1.0,6.0,1.0
4106,HNL,2009.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,627.0,57.0,276.0,25.09090909090909,9.0,0.8181818181818182,5.0,0.45454545454545453,16.0,1.4545454545454546,8.0,0.7272727272727273,11.0,1.0
4107,HNL,2009.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,16.0,1096.0,68.5,367.0,22.9375,9.0,0.5625,5.0,0.3125,18.0,1.125,8.0,0.5,16.0,1.0
4108,HNL,2009.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,767.0,54.785714285714285,271.0,19.357142857142858,3.0,0.21428571428571427,2.0,0.14285714285714285,9.0,0.6428571428571429,4.0,0.2857142857142857,14.0,1.0
4109,HNL,2009.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,767.0,54.785714285714285,271.0,19.357142857142858,3.0,0.21428571428571427,2.0,0.14285714285714285,9.0,0.6428571428571429,4.0,0.2857142857142857,14.0,1.0
4110,HNL,2009.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,590.0,59.0,228.0,22.8,1.0,0.1,1.0,0.1,6.0,0.6,3.0,0.3,10.0,1.0
