,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1995 To 01/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
Facility,State,Region,Date,"DDSO
Service
Area",Class,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,Civil,Military,Total,"Airport
Operations","Tower
Operations"
GYR ,AZ,AWP,05/1997,WE,Federal Contract Tower,0,0,90,0,90,0,0,0,0,0,1,8,"5,563",12,"5,584",0,0,0,0,0,"5,099",24,"5,123","10,797","10,797"
GYR ,AZ,AWP,06/1997,WE,Federal Contract Tower,1,0,114,0,115,0,0,0,0,0,2,7,"6,418",0,"6,427",0,0,0,0,0,"4,986",0,"4,986","11,528","11,528"
GYR ,AZ,AWP,07/1997,WE,Federal Contract Tower,0,0,102,0,102,0,0,0,0,0,3,0,"6,309",5,"6,317",0,0,0,0,0,"5,698",0,"5,698","12,117","12,117"
GYR ,AZ,AWP,08/1997,WE,Federal Contract Tower,1,0,77,0,78,0,0,0,0,0,1,1,"4,919",2,"4,923",0,0,0,0,0,"4,002",0,"4,002","9,003","9,003"
GYR ,AZ,AWP,09/1997,WE,Federal Contract Tower,0,0,111,0,111,0,0,0,0,0,4,1,"4,739",2,"4,746",0,0,0,0,0,"5,781",2,"5,783","10,640","10,640"
GYR ,AZ,AWP,10/1997,WE,Federal Contract Tower,0,0,116,0,116,0,0,0,0,0,12,0,"6,102",11,"6,125",0,0,0,0,0,"6,353",8,"6,361","12,602","12,602"
GYR ,AZ,AWP,11/1997,WE,Federal Contract Tower,0,0,209,0,209,0,0,0,0,0,1,0,"4,117",10,"4,128",0,0,0,0,0,"3,614",0,"3,614","7,951","7,951"
GYR ,AZ,AWP,12/1997,WE,Federal Contract Tower,0,0,98,0,98,0,0,0,0,0,3,0,"3,564",0,"3,567",0,0,0,0,0,"5,328",0,"5,328","8,993","8,993"
GYR ,AZ,AWP,01/1998,WE,Federal Contract Tower,0,0,156,0,156,0,0,0,0,0,0,13,"4,010",1,"4,024",0,0,0,0,0,"4,028",8,"4,036","8,216","8,216"
GYR ,AZ,AWP,02/1998,WE,Federal Contract Tower,0,0,156,0,156,0,0,0,0,0,10,2,"3,930",0,"3,942",0,0,0,0,0,"4,389",0,"4,389","8,487","8,487"
GYR ,AZ,AWP,03/1998,WE,Federal Contract Tower,0,1,118,0,119,0,0,0,0,0,0,11,"4,784",0,"4,795",0,0,0,0,0,"5,608",0,"5,608","10,522","10,522"
GYR ,AZ,AWP,04/1998,WE,Federal Contract Tower,0,0,107,0,107,0,0,0,0,0,2,0,"4,613",6,"4,621",0,0,0,0,0,"5,815",0,"5,815","10,543","10,543"
GYR ,AZ,AWP,05/1998,WE,Federal Contract Tower,0,1,50,0,51,0,0,0,0,0,7,0,"3,810",47,"3,864",0,0,0,0,0,"4,293",2,"4,295","8,210","8,210"
GYR ,AZ,AWP,06/1998,WE,Federal Contract Tower,0,0,58,0,58,0,0,0,0,0,2,0,"3,164",1,"3,167",0,0,0,0,0,"3,421",0,"3,421","6,646","6,646"
GYR ,AZ,AWP,07/1998,WE,Federal Contract Tower,3,0,40,0,43,0,0,0,0,0,4,1,"2,718",5,"2,728",0,0,0,0,0,"2,805",0,"2,805","5,576","5,576"
GYR ,AZ,AWP,08/1998,WE,Federal Contract Tower,0,0,57,0,57,0,0,0,0,0,2,0,"3,748",0,"3,750",0,0,0,0,0,"4,579",9,"4,588","8,395","8,395"
GYR ,AZ,AWP,09/1998,WE,Federal Contract Tower,12,0,64,0,76,0,0,0,0,0,9,0,"4,022",0,"4,031",0,0,0,0,0,"4,466",0,"4,466","8,573","8,573"
GYR ,AZ,AWP,10/1998,WE,Federal Contract Tower,0,0,180,0,180,0,0,0,0,0,11,4,"4,616",17,"4,648",0,0,0,0,0,"4,810",26,"4,836","9,664","9,664"
GYR ,AZ,AWP,11/1998,WE,Federal Contract Tower,7,0,199,0,206,0,0,0,0,0,7,4,"4,897",12,"4,920",0,0,0,0,0,"4,698",0,"4,698","9,824","9,824"
GYR ,AZ,AWP,12/1998,WE,Federal Contract Tower,0,0,101,0,101,0,0,0,0,0,2,0,"4,473",8,"4,483",0,0,0,0,0,"4,555",0,"4,555","9,139","9,139"
GYR ,AZ,AWP,01/1999,WE,Federal Contract Tower,2,0,61,0,63,0,0,0,0,0,5,0,"4,591",7,"4,603",0,0,0,0,0,"5,258",0,"5,258","9,924","9,924"
GYY ,IN,AGL,01/1995,CE,Federal Contract Tower,4,107,349,0,460,0,0,0,0,0,20,87,637,36,780,0,0,0,0,0,"1,308",18,"1,326","2,566","2,566"
GYY ,IN,AGL,02/1995,CE,Federal Contract Tower,2,57,352,0,411,0,0,0,0,0,6,121,867,86,"1,080",0,0,0,0,0,"1,636",53,"1,689","3,180","3,180"
GYY ,IN,AGL,03/1995,CE,Federal Contract Tower,5,50,421,7,483,0,0,0,0,0,10,84,"1,169",27,"1,290",0,0,0,0,0,"2,712",170,"2,882","4,655","4,655"
GYY ,IN,AGL,04/1995,CE,Federal Contract Tower,2,55,436,0,493,0,0,0,0,0,10,86,"1,291",19,"1,406",0,0,0,0,0,"3,209",24,"3,233","5,132","5,132"
GYY ,IN,AGL,05/1995,CE,Federal Contract Tower,3,35,454,3,495,0,0,0,0,0,19,101,"1,548",39,"1,707",0,0,0,0,0,"3,575",46,"3,621","5,823","5,823"
GYY ,IN,AGL,06/1995,CE,Federal Contract Tower,7,94,428,0,529,0,0,0,0,0,15,95,"1,656",42,"1,808",0,0,0,0,0,"4,227",35,"4,262","6,599","6,599"
GYY ,IN,AGL,07/1995,CE,Federal Contract Tower,3,75,369,0,447,0,0,0,0,0,7,58,"2,166",41,"2,272",0,0,0,0,0,"4,905",34,"4,939","7,658","7,658"
GYY ,IN,AGL,08/1995,CE,Federal Contract Tower,2,109,569,4,684,0,0,0,0,0,12,70,"1,947",48,"2,077",0,0,0,0,0,"4,521",77,"4,598","7,359","7,359"
GYY ,IN,AGL,09/1995,CE,Federal Contract Tower,2,94,426,1,523,0,0,0,0,0,12,56,"2,070",24,"2,162",0,0,0,0,0,"4,291",18,"4,309","6,994","6,994"
GYY ,IN,AGL,10/1995,CE,Federal Contract Tower,0,103,389,2,494,0,0,0,0,0,6,69,"1,693",20,"1,788",0,0,0,0,0,"3,574",31,"3,605","5,887","5,887"
GYY ,IN,AGL,11/1995,CE,Federal Contract Tower,3,78,446,0,527,0,0,0,0,0,10,63,"1,361",9,"1,443",0,0,0,0,0,"2,883",19,"2,902","4,872","4,872"
GYY ,IN,AGL,12/1995,CE,Federal Contract Tower,0,45,338,1,384,0,0,0,0,0,4,47,"1,180",15,"1,246",0,0,0,0,0,"2,360",10,"2,370","4,000","4,000"
GYY ,IN,AGL,01/1996,CE,Federal Contract Tower,4,28,450,1,483,0,0,0,0,0,8,50,749,16,823,0,0,0,0,0,"1,727",2,"1,729","3,035","3,035"
GYY ,IN,AGL,02/1996,CE,Federal Contract Tower,1,27,371,0,399,0,0,0,0,0,8,40,975,6,"1,029",0,0,0,0,0,"1,952",2,"1,954","3,382","3,382"
GYY ,IN,AGL,03/1996,CE,Federal Contract Tower,3,59,384,0,446,0,0,0,0,0,13,54,"1,392",15,"1,474",0,0,0,0,0,"3,433",2,"3,435","5,355","5,355"
GYY ,IN,AGL,04/1996,CE,Federal Contract Tower,3,24,420,0,447,0,0,0,0,0,11,49,"1,425",18,"1,503",0,0,0,0,0,"3,218",81,"3,299","5,249","5,249"
GYY ,IN,AGL,05/1996,CE,Federal Contract Tower,4,102,619,0,725,0,0,0,0,0,10,42,"1,429",8,"1,489",0,0,0,0,0,"2,993",4,"2,997","5,211","5,211"
GYY ,IN,AGL,06/1996,CE,Federal Contract Tower,8,85,543,2,638,0,0,0,0,0,18,35,"1,622",21,"1,696",0,0,0,0,0,"3,477",6,"3,483","5,817","5,817"
GYY ,IN,AGL,07/1996,CE,Federal Contract Tower,8,85,543,2,638,0,0,0,0,0,18,35,"1,622",21,"1,696",0,0,0,0,0,"3,477",6,"3,483","5,817","5,817"
GYY ,IN,AGL,08/1996,CE,Federal Contract Tower,0,45,606,24,675,0,0,0,0,0,10,27,"2,162",110,"2,309",0,0,0,0,0,"5,006",210,"5,216","8,200","8,200"
GYY ,IN,AGL,09/1996,CE,Federal Contract Tower,0,18,706,0,724,0,0,0,0,0,12,27,"1,504",36,"1,579",0,0,0,0,0,"2,858",58,"2,916","5,219","5,219"
GYY ,IN,AGL,10/1996,CE,Federal Contract Tower,0,9,574,2,585,0,0,0,0,0,10,36,"1,451",87,"1,584",0,0,0,0,0,"2,697",319,"3,016","5,185","5,185"
GYY ,IN,AGL,11/1996,CE,Federal Contract Tower,0,7,488,0,495,0,0,0,0,0,6,23,"1,172",17,"1,218",0,0,0,0,0,"2,589",50,"2,639","4,352","4,352"
GYY ,IN,AGL,12/1996,CE,Federal Contract Tower,0,20,452,0,472,0,0,0,0,0,6,24,640,4,674,0,0,0,0,0,"1,430",0,"1,430","2,576","2,576"
GYY ,IN,AGL,01/1997,CE,Federal Contract Tower,1,22,432,0,455,0,0,0,0,0,15,23,640,20,698,0,0,0,0,0,"1,170",0,"1,170","2,323","2,323"
GYY ,IN,AGL,02/1997,CE,Federal Contract Tower,0,0,501,2,503,0,0,0,0,0,0,18,915,36,969,0,0,0,0,0,"1,692",18,"1,710","3,182","3,182"
GYY ,IN,AGL,03/1997,CE,Federal Contract Tower,2,24,488,0,514,0,0,0,0,0,10,31,"1,404",7,"1,452",0,0,0,0,0,"2,660",3,"2,663","4,629","4,629"
GYY ,IN,AGL,04/1997,CE,Federal Contract Tower,0,2,540,0,542,0,0,0,0,0,8,22,"1,639",32,"1,701",0,0,0,0,0,"3,897",8,"3,905","6,148","6,148"
GYY ,IN,AGL,05/1997,CE,Federal Contract Tower,3,14,550,2,569,0,0,0,0,0,11,31,"1,542",23,"1,607",0,0,0,0,0,"3,554",2,"3,556","5,732","5,732"
GYY ,IN,AGL,06/1997,CE,Federal Contract Tower,8,25,594,0,627,0,0,0,0,0,10,36,"1,947",26,"2,019",0,0,0,0,0,"4,355",61,"4,416","7,062","7,062"
GYY ,IN,AGL,07/1997,CE,Federal Contract Tower,4,10,650,0,664,0,0,0,0,0,4,23,"1,849",25,"1,901",0,0,0,0,0,"3,748",29,"3,777","6,342","6,342"
GYY ,IN,AGL,08/1997,CE,Federal Contract Tower,7,26,690,2,725,0,0,0,0,0,9,20,"1,944",45,"2,018",0,0,0,0,0,"3,691",46,"3,737","6,480","6,480"
GYY ,IN,AGL,09/1997,CE,Federal Contract Tower,12,27,574,0,613,0,0,0,0,0,14,35,"2,055",10,"2,114",0,0,0,0,0,"4,711",15,"4,726","7,453","7,453"
GYY ,IN,AGL,10/1997,CE,Federal Contract Tower,3,42,544,2,591,0,0,0,0,0,15,25,"1,920",31,"1,991",0,0,0,0,0,"4,253",26,"4,279","6,861","6,861"
GYY ,IN,AGL,11/1997,CE,Federal Contract Tower,6,22,597,1,626,0,0,0,0,0,10,21,"1,179",9,"1,219",0,0,0,0,0,"2,313",6,"2,319","4,164","4,164"
GYY ,IN,AGL,12/1997,CE,Federal Contract Tower,3,11,600,0,614,0,0,0,0,0,9,18,"1,079",9,"1,115",0,0,0,0,0,"2,153",6,"2,159","3,888","3,888"
GYY ,IN,AGL,01/1998,CE,Federal Contract Tower,0,35,594,0,629,0,0,0,0,0,6,22,688,4,720,0,0,0,0,0,"1,246",4,"1,250","2,599","2,599"
GYY ,IN,AGL,02/1998,CE,Federal Contract Tower,1,15,645,0,661,0,0,0,0,0,7,19,"1,183",0,"1,209",0,0,0,0,0,"2,065",0,"2,065","3,935","3,935"
GYY ,IN,AGL,03/1998,CE,Federal Contract Tower,8,47,653,1,709,0,0,0,0,0,12,70,"1,340",17,"1,439",0,0,0,0,0,"2,872",2,"2,874","5,022","5,022"
GYY ,IN,AGL,04/1998,CE,Federal Contract Tower,4,36,576,6,622,0,0,0,0,0,10,28,"1,768",21,"1,827",0,0,0,0,0,"3,780",10,"3,790","6,239","6,239"
GYY ,IN,AGL,05/1998,CE,Federal Contract Tower,3,14,610,0,627,0,0,0,0,0,9,50,"1,666",4,"1,729",0,0,0,0,0,"3,364",0,"3,364","5,720","5,720"
GYY ,IN,AGL,06/1998,CE,Federal Contract Tower,3,20,607,1,631,0,0,0,0,0,9,17,"1,955",9,"1,990",0,0,0,0,0,"3,848",2,"3,850","6,471","6,471"
GYY ,IN,AGL,07/1998,CE,Federal Contract Tower,5,3,584,1,593,0,0,0,0,0,17,11,"2,342",12,"2,382",0,0,0,0,0,"4,493",9,"4,502","7,477","7,477"
GYY ,IN,AGL,08/1998,CE,Federal Contract Tower,1,30,669,0,700,0,0,0,0,0,11,27,"2,043",22,"2,103",0,0,0,0,0,"3,998",18,"4,016","6,819","6,819"
GYY ,IN,AGL,09/1998,CE,Federal Contract Tower,4,35,714,2,755,0,0,0,0,0,14,18,"1,705",21,"1,758",0,0,0,0,0,"3,016",2,"3,018","5,531","5,531"
GYY ,IN,AGL,10/1998,CE,Federal Contract Tower,36,37,653,1,727,0,0,0,0,0,18,20,"1,428",12,"1,478",0,0,0,0,0,"2,443",23,"2,466","4,671","4,671"
GYY ,IN,AGL,11/1998,CE,Federal Contract Tower,2,21,407,1,431,0,0,0,0,0,8,15,"1,142",9,"1,174",0,0,0,0,0,"1,987",0,"1,987","3,592","3,592"
GYY ,IN,AGL,12/1998,CE,Federal Contract Tower,4,54,441,0,499,0,0,0,0,0,8,25,"1,104",10,"1,147",0,0,0,0,0,"2,005",0,"2,005","3,651","3,651"
GYY ,IN,AGL,01/1999,CE,Federal Contract Tower,7,35,437,0,479,0,0,0,0,0,11,63,544,7,625,0,0,0,0,0,"1,241",5,"1,246","2,350","2,350"
HEF ,VA,AEA,01/1995,EN,Towers with Display (VFR),0,19,621,2,642,0,0,0,0,0,0,33,"4,105",14,"4,152",0,0,0,0,0,"2,990",18,"3,008","7,802","7,802"
HEF ,VA,AEA,02/1995,EN,Towers with Display (VFR),0,33,617,0,650,0,0,0,0,0,0,40,"4,227",15,"4,282",0,0,0,0,0,"3,146",14,"3,160","8,092","8,092"
HEF ,VA,AEA,03/1995,EN,Towers with Display (VFR),0,7,815,8,830,0,0,0,0,0,0,23,"5,940",37,"6,000",0,0,0,0,0,"3,950",68,"4,018","10,848","10,848"
HEF ,VA,AEA,04/1995,EN,Towers with Display (VFR),0,5,860,1,866,0,0,0,0,0,0,40,"6,183",21,"6,244",0,0,0,0,0,"3,794",28,"3,822","10,932","10,932"
HEF ,VA,AEA,05/1995,EN,Towers with Display (VFR),0,21,982,8,"1,011",0,0,0,0,0,0,34,"7,084",46,"7,164",0,0,0,0,0,"3,934",14,"3,948","12,123","12,123"
HEF ,VA,AEA,06/1995,EN,Towers with Display (VFR),0,8,"1,000",5,"1,013",0,0,0,0,0,0,38,"6,539",37,"6,614",0,0,0,0,0,"3,820",32,"3,852","11,479","11,479"
HEF ,VA,AEA,07/1995,EN,Towers with Display (VFR),0,8,"1,048",1,"1,057",0,0,0,0,0,0,45,"8,170",13,"8,228",0,0,0,0,0,"4,252",10,"4,262","13,547","13,547"
HEF ,VA,AEA,08/1995,EN,Towers with Display (VFR),0,2,969,6,977,0,0,0,0,0,0,11,"9,073",34,"9,118",0,0,0,0,0,"4,192",24,"4,216","14,311","14,311"
HEF ,VA,AEA,09/1995,EN,Towers with Display (VFR),0,7,922,10,939,0,0,0,0,0,0,27,"7,735",43,"7,805",0,0,0,0,0,"4,778",46,"4,824","13,568","13,568"
HEF ,VA,AEA,10/1995,EN,Towers with Display (VFR),0,12,899,4,915,0,0,0,0,0,0,13,"7,664",64,"7,741",0,0,0,0,0,"4,629",23,"4,652","13,308","13,308"
HEF ,VA,AEA,11/1995,EN,Towers with Display (VFR),0,18,756,3,777,0,0,0,0,0,0,28,"5,831",37,"5,896",0,0,0,0,0,"3,680",48,"3,728","10,401","10,401"
HEF ,VA,AEA,12/1995,EN,Towers with Display (VFR),0,37,626,9,672,0,0,0,0,0,0,31,"5,744",79,"5,854",0,0,0,0,0,"3,236",92,"3,328","9,854","9,854"
HEF ,VA,AEA,01/1996,EN,Towers with Display (VFR),0,30,404,1,435,0,0,0,0,0,0,43,"3,790",70,"3,903",0,0,0,0,0,"2,629",55,"2,684","7,022","7,022"
HEF ,VA,AEA,02/1996,EN,Towers with Display (VFR),0,20,525,6,551,0,0,0,0,0,0,41,"3,543",42,"3,626",0,0,0,0,0,"2,262",21,"2,283","6,460","6,460"
HEF ,VA,AEA,03/1996,EN,Towers with Display (VFR),0,35,572,4,611,0,0,0,0,0,0,50,"5,862",69,"5,981",0,0,0,0,0,"3,417",58,"3,475","10,067","10,067"
HEF ,VA,AEA,04/1996,EN,Towers with Display (VFR),0,27,722,11,760,0,0,0,0,0,0,71,"5,759",44,"5,874",0,0,0,0,0,"3,330",64,"3,394","10,028","10,028"
HEF ,VA,AEA,05/1996,EN,Towers with Display (VFR),0,57,922,13,992,0,0,0,0,0,0,45,"6,633",53,"6,731",0,0,0,0,0,"4,282",4,"4,286","12,009","12,009"
HEF ,VA,AEA,06/1996,EN,Towers with Display (VFR),0,112,966,3,"1,081",0,0,0,0,0,0,123,"8,115",32,"8,270",0,0,0,0,0,"4,680",36,"4,716","14,067","14,067"
HEF ,VA,AEA,07/1996,EN,Towers with Display (VFR),0,92,951,6,"1,049",0,0,0,0,0,0,55,"7,238",46,"7,339",0,0,0,0,0,"4,132",36,"4,168","12,556","12,556"
HEF ,VA,AEA,08/1996,EN,Towers with Display (VFR),0,68,"1,114",12,"1,194",0,0,0,0,0,0,32,"7,554",55,"7,641",0,0,0,0,0,"4,252",76,"4,328","13,163","13,163"
HEF ,VA,AEA,09/1996,EN,Towers with Display (VFR),0,87,958,7,"1,052",0,0,0,0,0,0,61,"5,899",55,"6,015",0,0,0,0,0,"2,968",54,"3,022","10,089","10,089"
HEF ,VA,AEA,10/1996,EN,Towers with Display (VFR),0,71,928,2,"1,001",0,0,0,0,0,0,42,"7,505",32,"7,579",0,0,0,0,0,"3,432",12,"3,444","12,024","12,024"
HEF ,VA,AEA,11/1996,EN,Towers with Display (VFR),0,47,838,0,885,0,0,0,0,0,0,38,"6,867",12,"6,917",0,0,0,0,0,"2,720",28,"2,748","10,550","10,550"
HEF ,VA,AEA,12/1996,EN,Towers with Display (VFR),0,34,777,4,815,0,0,0,0,0,0,38,"4,711",22,"4,771",0,0,0,0,0,"2,056",54,"2,110","7,696","7,696"
HEF ,VA,AEA,01/1997,EN,Towers with Display (VFR),0,47,579,0,626,0,0,0,0,0,0,51,"5,156",25,"5,232",0,0,0,0,0,"2,572",12,"2,584","8,442","8,442"
HEF ,VA,AEA,02/1997,EN,Towers with Display (VFR),0,69,612,2,683,0,0,0,0,0,0,26,"5,586",32,"5,644",0,0,0,0,0,"2,886",12,"2,898","9,225","9,225"
HEF ,VA,AEA,03/1997,EN,Towers with Display (VFR),0,42,724,4,770,0,0,0,0,0,0,69,"5,347",38,"5,454",0,0,0,0,0,"3,266",10,"3,276","9,500","9,500"
HEF ,VA,AEA,04/1997,EN,Towers with Display (VFR),0,39,914,5,958,0,0,0,0,0,0,72,"6,501",34,"6,607",0,0,0,0,0,"3,835",28,"3,863","11,428","11,428"
HEF ,VA,AEA,05/1997,EN,Towers with Display (VFR),0,39,879,9,927,0,0,0,0,0,0,60,"6,766",51,"6,877",0,0,0,0,0,"3,998",16,"4,014","11,818","11,818"
HEF ,VA,AEA,06/1997,EN,Towers with Display (VFR),0,73,873,10,956,0,0,0,0,0,0,153,"7,758",44,"7,955",0,0,0,0,0,"4,295",2,"4,297","13,208","13,208"
HEF ,VA,AEA,07/1997,EN,Towers with Display (VFR),0,43,956,4,"1,003",0,0,0,0,0,0,81,"7,655",42,"7,778",0,0,0,0,0,"4,015",30,"4,045","12,826","12,826"
HEF ,VA,AEA,08/1997,EN,Towers with Display (VFR),0,29,948,1,978,0,0,0,0,0,0,39,"8,080",23,"8,142",0,0,0,0,0,"4,018",6,"4,024","13,144","13,144"
HEF ,VA,AEA,09/1997,EN,Towers with Display (VFR),0,40,981,3,"1,024",0,0,0,0,0,0,67,"7,162",17,"7,246",0,0,0,0,0,"3,360",2,"3,362","11,632","11,632"
HEF ,VA,AEA,10/1997,EN,Towers with Display (VFR),0,61,"1,094",9,"1,164",0,0,0,0,0,0,51,"6,399",57,"6,507",0,0,0,0,0,"3,311",24,"3,335","11,006","11,006"
HEF ,VA,AEA,11/1997,EN,Towers with Display (VFR),0,97,798,1,896,0,0,0,0,0,1,179,"5,088",46,"5,314",0,0,0,0,0,"2,815",29,"2,844","9,054","9,054"
HEF ,VA,AEA,12/1997,EN,Towers with Display (VFR),0,69,671,14,754,0,0,0,0,0,0,67,"5,170",24,"5,261",0,0,0,0,0,"2,363",0,"2,363","8,378","8,378"
HEF ,VA,AEA,01/1998,EN,Towers with Display (VFR),0,52,674,0,726,0,0,0,0,0,0,46,"5,891",34,"5,971",0,0,0,0,0,"2,362",10,"2,372","9,069","9,069"
HEF ,VA,AEA,02/1998,EN,Towers with Display (VFR),0,127,673,2,802,0,0,0,0,0,0,128,"5,988",26,"6,142",0,0,0,0,0,"2,176",0,"2,176","9,120","9,120"
HEF ,VA,AEA,03/1998,EN,Towers with Display (VFR),0,114,812,7,933,0,0,0,0,0,0,99,"6,339",19,"6,457",0,0,0,0,0,"1,908",0,"1,908","9,298","9,298"
HEF ,VA,AEA,04/1998,EN,Towers with Display (VFR),0,149,877,1,"1,027",0,0,0,0,0,0,100,"7,044",27,"7,171",0,0,0,0,0,"2,566",0,"2,566","10,764","10,764"
HEF ,VA,AEA,05/1998,EN,Towers with Display (VFR),0,206,"1,038",14,"1,258",0,0,0,0,0,0,149,"7,116",65,"7,330",0,0,0,0,0,"3,045",36,"3,081","11,669","11,669"
HEF ,VA,AEA,06/1998,EN,Towers with Display (VFR),0,202,"1,037",1,"1,240",0,0,0,0,0,0,170,"6,638",45,"6,853",0,0,0,0,0,"3,042",22,"3,064","11,157","11,157"
HEF ,VA,AEA,07/1998,EN,Towers with Display (VFR),0,188,"1,112",4,"1,304",0,0,0,0,0,0,374,"8,642",64,"9,080",0,0,0,0,0,"3,526",4,"3,530","13,914","13,914"
HEF ,VA,AEA,08/1998,EN,Towers with Display (VFR),0,125,996,2,"1,123",0,0,0,0,0,0,140,"7,996",82,"8,218",0,0,0,0,0,"3,423",0,"3,423","12,764","12,764"
HEF ,VA,AEA,09/1998,EN,Towers with Display (VFR),0,115,"1,035",1,"1,151",0,0,0,0,0,0,153,"7,789",28,"7,970",0,0,0,0,0,"2,702",0,"2,702","11,823","11,823"
HEF ,VA,AEA,10/1998,EN,Towers with Display (VFR),0,217,960,0,"1,177",0,0,0,0,0,0,241,"7,505",45,"7,791",0,0,0,0,0,"2,642",0,"2,642","11,610","11,610"
HEF ,VA,AEA,11/1998,EN,Towers with Display (VFR),0,149,839,0,988,0,0,0,0,0,2,152,"7,185",39,"7,378",0,0,0,0,0,"2,241",10,"2,251","10,617","10,617"
HEF ,VA,AEA,12/1998,EN,Towers with Display (VFR),1,206,666,4,877,0,0,0,0,0,1,179,"5,031",57,"5,268",0,0,0,0,0,"1,687",0,"1,687","7,832","7,832"
HEF ,VA,AEA,01/1999,EN,Towers with Display (VFR),0,108,540,2,650,0,0,0,0,0,0,150,"5,379",9,"5,538",0,0,0,0,0,"1,805",10,"1,815","8,003","8,003"
HFD ,CT,ANE,01/1995,EN,Federal Contract Tower,0,16,496,1,513,0,0,0,0,0,0,80,"2,925",18,"3,023",0,0,0,0,0,"2,150",8,"2,158","5,694","5,694"
HFD ,CT,ANE,02/1995,EN,Federal Contract Tower,0,11,351,7,369,0,0,0,0,0,0,96,"3,611",10,"3,717",0,0,0,0,0,"2,429",27,"2,456","6,542","6,542"
HFD ,CT,ANE,03/1995,EN,Federal Contract Tower,0,39,632,6,677,0,0,0,0,0,0,120,"4,296",29,"4,445",0,0,0,0,0,"3,054",26,"3,080","8,202","8,202"
HFD ,CT,ANE,04/1995,EN,Federal Contract Tower,0,9,521,0,530,0,0,0,0,0,0,106,"4,750",10,"4,866",0,0,0,0,0,"2,926",26,"2,952","8,348","8,348"
HFD ,CT,ANE,05/1995,EN,Federal Contract Tower,0,22,893,0,915,0,0,0,0,0,0,108,"5,061",15,"5,184",0,0,0,0,0,"3,030",2,"3,032","9,131","9,131"
HFD ,CT,ANE,06/1995,EN,Federal Contract Tower,0,29,933,8,970,0,0,0,0,0,0,129,"5,859",17,"6,005",0,0,0,0,0,"4,525",32,"4,557","11,532","11,532"
HFD ,CT,ANE,07/1995,EN,Federal Contract Tower,0,20,817,0,837,0,0,0,0,0,0,108,"4,919",11,"5,038",0,0,0,0,0,"3,695",22,"3,717","9,592","9,592"
HFD ,CT,ANE,08/1995,EN,Federal Contract Tower,0,28,583,0,611,0,0,0,0,0,0,153,"6,795",7,"6,955",0,0,0,0,0,"4,414",12,"4,426","11,992","11,992"
HFD ,CT,ANE,09/1995,EN,Federal Contract Tower,0,21,598,0,619,0,0,0,0,0,0,118,"5,512",6,"5,636",0,0,0,0,0,"3,928",26,"3,954","10,209","10,209"
HFD ,CT,ANE,10/1995,EN,Federal Contract Tower,0,19,648,0,667,0,0,0,0,0,0,99,"5,456",10,"5,565",0,0,0,0,0,"4,872",36,"4,908","11,140","11,140"
HFD ,CT,ANE,11/1995,EN,Federal Contract Tower,0,17,576,0,593,0,0,0,0,0,0,87,"3,949",2,"4,038",0,0,0,0,0,"3,228",8,"3,236","7,867","7,867"
HFD ,CT,ANE,12/1995,EN,Federal Contract Tower,0,10,370,0,380,0,0,0,0,0,0,91,"3,366",6,"3,463",0,0,0,0,0,"2,392",0,"2,392","6,235","6,235"
HFD ,CT,ANE,01/1996,EN,Federal Contract Tower,0,23,305,3,331,0,0,0,0,0,0,57,"2,292",5,"2,354",0,0,0,0,0,"1,836",34,"1,870","4,555","4,555"
HFD ,CT,ANE,02/1996,EN,Federal Contract Tower,0,9,422,9,440,0,0,0,0,0,0,71,"2,688",43,"2,802",0,0,0,0,0,"1,730",16,"1,746","4,988","4,988"
HFD ,CT,ANE,03/1996,EN,Federal Contract Tower,0,13,437,8,458,0,0,0,0,0,0,92,"4,268",14,"4,374",0,0,0,0,0,"3,122",14,"3,136","7,968","7,968"
HFD ,CT,ANE,04/1996,EN,Federal Contract Tower,0,27,532,5,564,0,0,0,0,0,0,103,"4,040",12,"4,155",0,0,0,0,0,"2,962",12,"2,974","7,693","7,693"
HFD ,CT,ANE,05/1996,EN,Federal Contract Tower,0,14,925,0,939,0,0,0,0,0,0,115,"5,255",21,"5,391",0,0,0,0,0,"4,198",20,"4,218","10,548","10,548"
HFD ,CT,ANE,06/1996,EN,Federal Contract Tower,0,37,978,3,"1,018",0,0,0,0,0,0,70,"4,879",22,"4,971",0,0,0,0,0,"4,958",10,"4,968","10,957","10,957"
HFD ,CT,ANE,07/1996,EN,Federal Contract Tower,0,42,821,8,871,0,0,0,0,0,0,74,"5,186",21,"5,281",0,0,0,0,0,"3,494",6,"3,500","9,652","9,652"
HFD ,CT,ANE,08/1996,EN,Federal Contract Tower,0,32,"1,062",0,"1,094",0,0,0,0,0,0,79,"5,668",18,"5,765",0,0,0,0,0,"5,278",24,"5,302","12,161","12,161"
