,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1999 To 01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
06/1999,LAL ,ASO,FL,ES,Federal Contract Tower,0,22,"1,360",61,"1,443",0,0,0,0,0,0,45,"3,882",51,"3,978",0,0,0,0,0,"5,318",164,"5,482","10,903","10,903"
06/1999,LAN ,AGL,MI,CE,Towers with Radar,528,"2,883","2,152",40,"5,603",0,0,0,0,0,38,207,"2,245",48,"2,538",0,0,0,0,0,"3,433",104,"3,537","11,678","11,678"
06/1999,LAS ,AWP,NV,WE,Combined TRACON & Tower with Radar,"24,704","3,124","8,072",116,"36,016",2,1,36,0,39,932,"3,829","2,022",145,"6,928",203,143,254,4,604,"1,018",0,"1,018","43,962","44,605"
06/1999,LAW ,ASW,OK,CE,Towers with Display (VFR),0,427,112,6,545,0,0,0,0,0,0,34,241,23,298,0,0,0,0,0,66,8,74,917,917
06/1999,LAX ,AWP,CA,WE,Combined TRACON & Tower with Radar,"44,908","18,091","1,147",45,"64,191",0,0,0,0,0,156,127,224,147,654,0,0,"3,609",36,"3,645",0,0,0,"64,845","68,490"
06/1999,LBB ,ASW,TX,CE,Towers with Radar,"1,491","1,136","1,282",426,"4,335",0,0,0,0,0,102,222,"1,574",37,"1,935",0,0,0,0,0,"2,446","1,550","3,996","10,266","10,266"
06/1999,LCH ,ASW,LA,CE,Towers with Radar,0,"1,129",479,232,"1,840",0,0,0,0,0,0,481,728,193,"1,402",0,0,0,0,0,"1,441",320,"1,761","5,003","5,003"
06/1999,LEB ,ANE,NH,EN,Towers with Display (VFR),0,460,456,1,917,0,0,0,0,0,0,52,"1,893",7,"1,952",0,0,0,0,0,"2,981",0,"2,981","5,850","5,850"
06/1999,LEX ,ASO,KY,CE,Towers with Radar,894,"1,864","2,143",89,"4,990",0,0,0,0,0,70,186,"1,842",48,"2,146",0,0,0,0,0,"1,824",102,"1,926","9,062","9,062"
06/1999,LFT ,ASW,LA,CE,Towers with Radar,36,"2,026","1,307",26,"3,395",0,0,0,0,0,21,"1,552","1,968",36,"3,577",0,0,0,0,0,"1,242",44,"1,286","8,258","8,258"
06/1999,LGA ,AEA,NY,EN,Combined TRACON & Tower with Radar,"21,672","7,314","1,315",18,"30,319",0,0,0,0,0,160,138,259,8,565,0,312,"4,576",7,"4,895",0,0,0,"30,884","35,779"
06/1999,LGB ,AWP,CA,WE,Towers with Display (VFR),"1,325",196,"4,179",24,"5,724",0,0,0,0,0,103,406,"15,499",140,"16,148",0,0,0,0,0,"21,348",100,"21,448","43,320","43,320"
06/1999,LIH ,AWP,HI,WE,Federal Contract Tower,"2,739",54,90,112,"2,995",0,0,0,0,0,70,"5,193",270,186,"5,719",0,0,0,0,0,"1,316",117,"1,433","10,147","10,147"
06/1999,LIT ,ASW,AR,CE,Towers with Radar,"2,582","2,199","3,908",442,"9,131",0,0,0,0,0,244,125,"2,540",216,"3,125",0,0,0,0,0,860,"1,027","1,887","14,143","14,143"
06/1999,LMT ,ANM,OR,WE,Federal Contract Tower,0,403,216,354,973,0,0,0,0,0,0,132,"2,000",287,"2,419",0,0,0,0,0,"1,484",446,"1,930","5,322","5,322"
06/1999,LNK ,ACE,NE,CE,Combined TRACON & Tower with Radar,474,794,"1,918",870,"4,056",0,0,0,0,0,58,130,"1,990",383,"2,561",0,0,0,0,0,"3,598","1,186","4,784","11,401","11,401"
06/1999,LNS ,AEA,PA,EN,Towers with Display (VFR),0,325,"1,181",37,"1,543",0,0,0,0,0,0,70,"4,736",77,"4,883",0,0,0,0,0,"3,332",188,"3,520","9,946","9,946"
06/1999,LOU ,ASO,KY,CE,Towers with Display (VFR),0,128,"1,151",1,"1,280",0,0,0,0,0,0,83,"3,830",10,"3,923",0,0,0,0,0,"8,062",6,"8,068","13,271","13,271"
06/1999,LRD ,ASW,TX,CE,Federal Contract Tower,329,"1,206","1,007",496,"3,038",0,0,0,0,0,56,191,868,223,"1,338",0,0,0,0,0,226,"1,506","1,732","6,108","6,108"
06/1999,LSE ,AGL,WI,CE,Federal Contract Tower,137,641,527,39,"1,344",0,0,0,0,0,28,96,"1,409",102,"1,635",0,0,0,0,0,"1,536",195,"1,731","4,710","4,710"
06/1999,LUK ,ASO,OH,CE,Federal Contract Tower,0,716,"2,963",6,"3,685",0,0,0,0,0,0,27,"3,350",23,"3,400",0,0,0,0,0,"3,990",10,"4,000","11,085","11,085"
06/1999,LVK ,AWP,CA,WE,Towers with Display (VFR),0,13,907,4,924,0,0,0,0,0,0,49,"8,415",37,"8,501",0,0,0,0,0,"15,483",0,"15,483","24,908","24,908"
06/1999,LWB ,AEA,WV,EN,Federal Contract Tower,27,228,"1,003",11,"1,269",0,0,0,0,0,18,76,790,103,987,0,0,0,0,0,"1,390",214,"1,604","3,860","3,860"
06/1999,LWM ,ANE,MA,EN,Federal Contract Tower,0,0,805,0,805,0,0,0,0,0,0,0,"3,856",5,"3,861",0,0,0,0,0,"5,101",0,"5,101","9,767","9,767"
06/1999,LWS ,ANM,ID,WE,Federal Contract Tower,0,635,168,0,803,0,0,0,0,0,0,161,"2,208",8,"2,377",0,0,0,0,0,979,26,"1,005","4,185","4,185"
06/1999,LYH ,AEA,VA,EN,Federal Contract Tower,0,"1,104",565,8,"1,677",0,0,0,0,0,0,65,"1,483",33,"1,581",0,0,0,0,0,"1,740",16,"1,756","5,014","5,014"
06/1999,LZU ,ASO,GA,ES,Federal Contract Tower,0,114,"1,100",0,"1,214",0,0,0,0,0,0,49,"3,396",7,"3,452",0,0,0,0,0,"4,968",0,"4,968","9,634","9,634"
06/1999,MAF ,ASW,TX,CE,Towers with Radar,975,901,985,655,"3,516",0,0,0,0,0,116,80,459,0,655,0,0,0,0,0,840,"4,852","5,692","9,863","9,863"
06/1999,MBS ,AGL,MI,CE,Towers with Radar,639,"1,246","1,084",6,"2,975",0,0,0,0,0,70,181,953,36,"1,240",0,0,0,0,0,"1,824",59,"1,883","6,098","6,098"
06/1999,MCI ,ACE,MO,CE,Towers with Radar,"13,124","4,020",787,24,"17,955",0,0,0,0,0,466,216,230,16,928,0,0,0,0,0,6,6,12,"18,895","18,895"
06/1999,MCN ,ASO,GA,ES,Towers with Display (VFR),51,215,885,17,"1,168",0,0,0,0,0,28,22,843,43,936,0,0,0,0,0,220,14,234,"2,338","2,338"
06/1999,MCO ,ASO,FL,ES,Towers with Radar,"20,690","5,598","2,427",322,"29,037",0,0,0,0,0,441,101,237,24,803,0,0,0,0,0,0,0,0,"29,840","29,840"
06/1999,MDH ,AGL,IL,CE,Federal Contract Tower,0,24,179,0,203,0,0,0,0,0,0,21,"1,794",4,"1,819",0,0,0,0,0,"3,944",0,"3,944","5,966","5,966"
06/1999,MDT ,AEA,PA,EN,Towers with Radar,"1,647","2,540",899,294,"5,380",0,0,0,0,0,104,121,439,91,755,0,0,0,0,0,192,346,538,"6,673","6,673"
06/1999,MDW ,AGL,IL,CE,Combined TRACON & Tower with Radar,"12,669","4,016","5,377",34,"22,096","3,781","1,148","2,281",21,"7,231","1,000",499,"3,010",61,"4,570",0,42,"2,689",13,"2,744",186,0,186,"26,852","36,827"
06/1999,MEI ,ASO,MS,CE,Federal Contract Tower,0,666,492,"1,457","2,615",0,0,0,0,0,0,127,619,340,"1,086",0,0,0,0,0,"1,426","1,612","3,038","6,739","6,739"
06/1999,MEM ,ASO,TN,CE,Towers with Radar,"16,816","8,613","4,677",361,"30,467",0,0,0,0,0,284,146,"1,029",85,"1,544",0,0,0,0,0,0,0,0,"32,011","32,011"
06/1999,MFD ,AGL,OH,CE,Towers with Radar,0,689,"1,247",262,"2,198",0,0,0,0,0,0,249,"1,143",307,"1,699",0,0,0,0,0,"1,318",446,"1,764","5,661","5,661"
06/1999,MFE ,ASW,TX,CE,Federal Contract Tower,522,222,859,475,"2,078",0,0,0,0,0,78,47,"1,744",127,"1,996",0,0,0,0,0,"1,516",6,"1,522","5,596","5,596"
06/1999,MFR ,ANM,OR,WE,Towers with Display (VFR),179,"1,221",579,2,"1,981",0,0,0,0,0,21,160,"2,158",14,"2,353",0,0,0,0,0,"2,682",2,"2,684","7,018","7,018"
06/1999,MGM ,ASO,AL,ES,Towers with Radar,587,257,"1,739",836,"3,419",0,0,0,0,0,71,44,"1,194",479,"1,788",0,0,0,0,0,"1,088","1,468","2,556","7,763","7,763"
06/1999,MGW ,AEA,WV,CE,Federal Contract Tower,0,575,395,45,"1,015",0,0,0,0,0,0,417,"1,300",88,"1,805",0,0,0,0,0,"1,608",76,"1,684","4,504","4,504"
06/1999,MHT ,ANE,NH,EN,Towers with Radar,"2,653","1,808","1,155",15,"5,631",0,0,0,0,0,110,137,"1,290",17,"1,554",0,0,0,0,0,"2,059",0,"2,059","9,244","9,244"
06/1999,MIA ,ASO,FL,ES,Towers with Radar,"26,600","8,588","2,681",259,"38,128",0,0,0,0,0,524,369,"2,288",115,"3,296",0,0,0,0,0,0,0,0,"41,424","41,424"
06/1999,MIC ,AGL,MN,CE,Towers with Display (VFR),0,0,579,0,579,0,0,0,0,0,0,3,"6,402",6,"6,411",0,0,0,0,0,"12,123",0,"12,123","19,113","19,113"
06/1999,MKC ,ACE,MO,CE,Combined TRACON & Tower with Radar,1,804,"4,126",20,"4,951",0,0,119,0,119,6,406,"3,568",41,"4,021",0,0,0,0,0,"4,282",7,"4,289","13,261","13,380"
06/1999,MKE ,AGL,WI,CE,Towers with Radar,"7,051","7,100","2,863",282,"17,296",0,0,0,0,0,155,181,"1,015",109,"1,460",0,0,0,0,0,545,0,545,"19,301","19,301"
06/1999,MKG ,AGL,MI,CE,Towers with Radar,0,920,"1,285",153,"2,358",0,0,0,0,0,0,92,"2,755",291,"3,138",0,0,0,0,0,"2,290",493,"2,783","8,279","8,279"
06/1999,MKK ,AWP,HI,WE,Federal Contract Tower,112,926,43,31,"1,112",0,0,0,0,0,12,"1,633",712,135,"2,492",0,0,0,0,0,418,178,596,"4,200","4,200"
06/1999,MKL ,ASO,TN,CE,Federal Contract Tower,0,382,461,12,855,0,0,0,0,0,0,32,711,57,800,0,0,0,0,0,836,20,856,"2,511","2,511"
06/1999,MLB ,ASO,FL,ES,Towers with Display (VFR),434,76,"2,083",3,"2,596",0,0,0,0,0,59,43,"4,067",13,"4,182",0,0,0,0,0,"5,178",0,"5,178","11,956","11,956"
06/1999,MLI ,AGL,IL,CE,Towers with Radar,"1,067",879,"1,204",46,"3,196",0,0,0,0,0,77,61,"1,074",52,"1,264",0,0,0,0,0,"2,046",110,"2,156","6,616","6,616"
06/1999,MLU ,ASW,LA,CE,Towers with Radar,308,623,"1,159",285,"2,375",0,0,0,0,0,40,35,965,149,"1,189",0,0,0,0,0,"1,282",441,"1,723","5,287","5,287"
06/1999,MMU ,AEA,NJ,EN,Towers with Display (VFR),0,261,"2,617",0,"2,878",0,0,0,0,0,0,420,"10,032",1,"10,453",0,0,0,0,0,"9,645",0,"9,645","22,976","22,976"
06/1999,MOB ,ASO,AL,CE,Towers with Radar,651,492,983,"2,299","4,425",0,0,0,0,0,124,57,"1,056","1,220","2,457",0,0,0,0,0,"2,196","4,216","6,412","13,294","13,294"
06/1999,MOD ,AWP,CA,WE,Federal Contract Tower,0,296,589,3,888,0,0,0,0,0,0,661,"3,397",29,"4,087",0,0,0,0,0,"1,870",6,"1,876","6,851","6,851"
06/1999,MOT ,AGL,ND,CE,Federal Contract Tower,111,376,293,35,815,0,0,0,0,0,21,121,605,10,757,0,0,0,0,0,"2,972",504,"3,476","5,048","5,048"
06/1999,MQY ,ASO,TN,CE,Federal Contract Tower,6,204,"1,360",194,"1,764",0,0,0,0,0,21,163,"1,574",118,"1,876",0,0,0,0,0,"3,557",271,"3,828","7,468","7,468"
06/1999,MRI ,AAL,AK,WE,Towers with Display (VFR),0,12,83,0,95,0,0,0,0,0,0,"1,107","10,655",0,"11,762",0,0,0,0,0,"13,839",0,"13,839","25,696","25,696"
06/1999,MRY ,AWP,CA,WE,Towers with Radar,114,"2,203","2,458",43,"4,818",0,0,0,0,0,46,233,"2,971",59,"3,309",0,0,0,0,0,759,7,766,"8,893","8,893"
06/1999,MSN ,AGL,WI,CE,Towers with Radar,"1,483","1,268","2,381",301,"5,433",0,0,0,0,0,125,207,"2,689",152,"3,173",0,0,0,0,0,"4,599",335,"4,934","13,540","13,540"
06/1999,MSO ,ANM,MT,WE,Towers with Display (VFR),451,581,311,3,"1,346",0,0,0,0,0,42,370,"1,932",31,"2,375",0,0,0,0,0,"2,485",4,"2,489","6,210","6,210"
06/1999,MSP ,AGL,MN,CE,Combined TRACON & Tower with Radar,"21,531","8,907","9,251",251,"39,940",1,92,365,22,480,"1,023",353,"1,290",66,"2,732",0,12,391,2,405,0,0,0,"42,672","43,557"
06/1999,MSY ,ASW,LA,CE,Towers with Radar,"8,939","1,671","1,295",77,"11,982",0,0,0,0,0,218,379,"1,052",64,"1,713",0,0,0,0,0,0,0,0,"13,695","13,695"
06/1999,MTN ,AEA,MD,EN,Federal Contract Tower,0,6,"1,293",215,"1,514",0,0,0,0,0,0,17,"4,929",434,"5,380",0,0,0,0,0,"3,896",216,"4,112","11,006","11,006"
06/1999,MVY ,ANE,MA,EN,Federal Contract Tower,0,"1,243",953,2,"2,198",0,0,0,0,0,0,"2,319","2,767",24,"5,110",0,0,0,0,0,620,38,658,"7,966","7,966"
06/1999,MWA ,AGL,IL,CE,Federal Contract Tower,0,300,176,0,476,0,0,0,0,0,0,122,969,14,"1,105",0,0,0,0,0,"3,294",4,"3,298","4,879","4,879"
06/1999,MWC ,AGL,WI,CE,Federal Contract Tower,0,0,657,0,657,0,0,0,0,0,0,2,"5,773",2,"5,777",0,0,0,0,0,"1,718",0,"1,718","8,152","8,152"
06/1999,MWH ,ANM,WA,WE,Towers with Radar,713,264,866,191,"2,034",0,0,0,0,0,"4,798",130,"1,778",57,"6,763",0,0,0,0,0,"4,299",817,"5,116","13,913","13,913"
06/1999,MYF ,AWP,CA,WE,Towers with Display (VFR),0,379,"2,518",0,"2,897",0,0,0,0,0,0,237,"10,116",28,"10,381",0,0,0,0,0,"10,047",1,"10,048","23,326","23,326"
06/1999,MYR ,ASO,SC,ES,Towers with Radar,"1,040","1,253","1,202",68,"3,563",0,0,0,0,0,101,90,877,48,"1,116",0,0,0,0,0,"1,070",189,"1,259","5,938","5,938"
06/1999,NEW ,ASW,LA,CE,Towers with Display (VFR),0,300,"1,887",234,"2,421",0,0,0,0,0,0,111,"4,963",247,"5,321",0,0,0,0,0,"8,104",290,"8,394","16,136","16,136"
06/1999,OAK ,AWP,CA,WE,Combined TRACON & Tower with Radar,"12,256","2,821","4,483",4,"19,564",0,0,344,16,360,828,"2,014","10,594",17,"13,453",7,61,"4,524",64,"4,656","11,663",0,"11,663","44,680","49,696"
06/1999,OGD ,ANM,UT,WE,Federal Contract Tower,0,2,197,0,199,0,0,0,0,0,0,9,"3,081",5,"3,095",0,0,0,0,0,"4,728",8,"4,736","8,030","8,030"
06/1999,OGG ,AWP,HI,WE,Combined TRACON & Tower with Radar,"5,143",539,98,82,"5,862",0,0,0,0,0,69,"7,773","1,386",88,"9,316",0,0,0,0,0,"1,094",31,"1,125","16,303","16,303"
06/1999,OJC ,ACE,KS,CE,Federal Contract Tower,0,8,"1,118",1,"1,127",0,0,0,0,0,0,14,"2,919",25,"2,958",0,0,0,0,0,"4,951",14,"4,965","9,050","9,050"
06/1999,OKC ,ASW,OK,CE,Towers with Radar,"4,835",670,"3,976","1,538","11,019",0,0,0,0,0,565,108,853,231,"1,757",0,0,0,0,0,276,214,490,"13,266","13,266"
06/1999,OLM ,ANM,WA,WE,Federal Contract Tower,0,116,544,13,673,0,0,0,0,0,0,74,"2,464",92,"2,630",0,0,0,0,0,"2,302",0,"2,302","5,605","5,605"
06/1999,OMA ,ACE,NE,CE,Combined TRACON & Tower with Radar,"4,019","2,411","3,124",24,"9,578",5,37,291,22,355,229,444,"2,301",32,"3,006",0,372,"1,700",0,"2,072","3,818",24,"3,842","16,426","18,853"
06/1999,ONT ,AWP,CA,WE,Combined TRACON & Tower with Radar,"7,613","1,721",604,1,"9,939",0,0,221,0,221,225,518,"1,412",2,"2,157",0,0,"4,591",0,"4,591","1,011",0,"1,011","13,107","17,919"
06/1999,OPF ,ASO,FL,ES,Towers with Display (VFR),2,310,910,146,"1,368",0,0,0,0,0,7,207,"3,197",346,"3,757",0,0,0,0,0,"1,262",242,"1,504","6,629","6,629"
06/1999,ORD ,AGL,IL,CE,Combined TRACON & Tower with Radar,"58,727","12,597","1,619",77,"73,020",0,0,0,0,0,140,223,976,15,"1,354",0,0,0,0,0,0,0,0,"74,374","74,374"
06/1999,ORF ,AEA,VA,EN,Towers with Radar,"2,469","3,528","2,101",57,"8,155",0,0,0,0,0,136,182,"1,762",107,"2,187",0,0,0,0,0,91,0,91,"10,433","10,433"
06/1999,ORH ,ANE,MA,EN,Federal Contract Tower,0,368,393,3,764,0,0,0,0,0,1,53,"1,988",23,"2,065",0,0,0,0,0,"2,198",34,"2,232","5,061","5,061"
06/1999,ORL ,ASO,FL,ES,Towers with Display (VFR),0,"1,019","4,427",13,"5,459",0,0,0,0,0,0,111,"6,777",5,"6,893",0,0,0,0,0,"6,524",0,"6,524","18,876","18,876"
06/1999,OSH ,AGL,WI,CE,Federal Contract Tower,0,247,485,28,760,0,0,0,0,0,0,38,"3,552",91,"3,681",0,0,0,0,0,"9,367",140,"9,507","13,948","13,948"
06/1999,OSU ,AGL,OH,CE,Federal Contract Tower,0,185,"2,220",3,"2,408",0,0,0,0,0,0,70,"4,235",39,"4,344",0,0,0,0,0,"5,396",0,"5,396","12,148","12,148"
06/1999,OUN ,ASW,OK,CE,Federal Contract Tower,0,0,827,24,851,0,0,0,0,0,0,0,"2,830",64,"2,894",0,0,0,0,0,"5,663",8,"5,671","9,416","9,416"
06/1999,OWB ,AGL,KY,CE,Federal Contract Tower,191,186,471,26,874,0,0,0,0,0,17,29,"3,249",57,"3,352",0,0,0,0,0,"3,152",120,"3,272","7,498","7,498"
06/1999,OWD ,ANE,MA,EN,Federal Contract Tower,0,5,623,0,628,0,0,0,0,0,0,170,"4,989",10,"5,169",0,0,0,0,0,"5,358",6,"5,364","11,161","11,161"
06/1999,OXR ,AWP,CA,WE,Federal Contract Tower,0,601,"1,572",7,"2,180",0,0,0,0,0,0,803,"1,983",116,"2,902",0,0,0,0,0,"2,326",2,"2,328","7,410","7,410"
06/1999,PAE ,ANM,WA,WE,Towers with Display (VFR),293,154,"2,698",28,"3,173",0,0,0,0,0,105,174,"5,455",42,"5,776",0,0,0,0,0,"10,013",28,"10,041","18,990","18,990"
06/1999,PAH ,ASO,KY,CE,Federal Contract Tower,0,582,531,25,"1,138",0,0,0,0,0,2,53,769,46,870,0,0,0,0,0,577,28,605,"2,613","2,613"
06/1999,PAO ,AWP,CA,WE,Towers with Display (VFR),0,0,429,0,429,0,0,0,0,0,0,0,"6,755",0,"6,755",0,0,0,0,0,"12,218",0,"12,218","19,402","19,402"
06/1999,PBI ,ASO,FL,ES,Towers with Radar,"3,410","2,136","3,050",36,"8,632",0,0,0,0,0,138,97,"4,471",24,"4,730",0,0,0,0,0,686,3,689,"14,051","14,051"
06/1999,PDK ,ASO,GA,ES,Towers with Display (VFR),0,292,"6,779",1,"7,072",0,0,0,0,0,9,69,"5,189",22,"5,289",0,0,0,0,0,"6,015",0,"6,015","18,376","18,376"
06/1999,PDT ,ANM,OR,WE,Federal Contract Tower,0,368,87,5,460,0,0,0,0,0,6,248,"1,583",79,"1,916",0,0,0,0,0,806,68,874,"3,250","3,250"
06/1999,PDX ,ANM,OR,WE,Combined TRACON & Tower with Radar,"13,006","9,059","1,764",569,"24,398",0,0,0,0,0,316,"1,077","1,475",162,"3,030",0,37,"4,207",31,"4,275",327,34,361,"27,789","32,064"
06/1999,PFN ,ASO,FL,ES,Federal Contract Tower,267,"1,311","1,245",94,"2,917",0,0,0,0,0,26,189,"1,568",123,"1,906",0,0,0,0,0,"3,197",324,"3,521","8,344","8,344"
06/1999,PHF ,AEA,VA,EN,Towers with Display (VFR),211,"1,256","1,376",498,"3,341",0,0,0,0,0,65,204,"3,470","1,215","4,954",0,0,0,0,0,"6,600","1,926","8,526","16,821","16,821"
06/1999,PHL ,AEA,PA,EN,Towers with Radar,"23,649","11,806","4,056",44,"39,555",0,0,0,0,0,61,141,772,14,988,0,0,0,0,0,0,0,0,"40,543","40,543"
06/1999,PHX ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"31,410","5,938","1,936",100,"39,384",0,0,0,0,0,327,"1,584","3,514",193,"5,618",0,"2,915","2,956",358,"6,229","1,498",181,"1,679","46,681","52,910"
06/1999,PIA ,AGL,IL,CE,Towers with Radar,743,"1,535","1,363",249,"3,890",0,0,0,0,0,61,183,"1,431",501,"2,176",0,0,0,0,0,"1,816",570,"2,386","8,452","8,452"
06/1999,PIE ,ASO,FL,ES,Combined TRACON & Tower with Radar,509,282,"2,759",244,"3,794",15,12,47,1,75,60,264,"4,220",694,"5,238",0,0,"1,129",0,"1,129","5,751","1,620","7,371","16,403","17,607"
06/1999,PIH ,ANM,ID,WE,Federal Contract Tower,0,808,172,1,981,0,0,0,0,0,0,431,"1,526",32,"1,989",0,0,0,0,0,"1,325",16,"1,341","4,311","4,311"
06/1999,PIT ,AEA,PA,CE,Towers with Radar,"18,048","15,644","2,260",366,"36,318",0,0,0,0,0,85,47,166,15,313,0,0,0,0,0,0,0,0,"36,631","36,631"
06/1999,PKB ,AEA,WV,CE,Federal Contract Tower,0,648,482,84,"1,214",0,0,0,0,0,0,33,"1,396",282,"1,711",0,0,0,0,0,"1,776",404,"2,180","5,105","5,105"
06/1999,PMD ,AWP,CA,WE,Federal Contract Tower,4,0,354,490,848,0,0,0,0,0,112,8,"1,377","1,085","2,582",0,0,0,0,0,367,"1,559","1,926","5,356","5,356"
06/1999,PMP ,ASO,FL,ES,Federal Contract Tower,0,1,584,0,585,0,0,0,0,0,0,3,"3,485",0,"3,488",0,0,0,0,0,"9,592",0,"9,592","13,665","13,665"
06/1999,PNE ,AEA,PA,EN,Towers with Display (VFR),0,0,"1,410",0,"1,410",0,0,0,0,0,0,0,"11,002","1,088","12,090",0,0,0,0,0,"8,709",0,"8,709","22,209","22,209"
06/1999,PNS ,ASO,FL,ES,Combined TRACON & Tower with Radar,960,"1,453","2,047","1,952","6,412",0,1,10,13,24,111,116,"1,195",454,"1,876",0,83,86,65,234,"2,334",428,"2,762","11,050","11,308"
06/1999,POC ,AWP,CA,WE,Towers with Display (VFR),0,8,"1,030",0,"1,038",0,0,0,0,0,0,17,"8,543",2,"8,562",0,0,0,0,0,"11,977",1,"11,978","21,578","21,578"
06/1999,POU ,AEA,NY,EN,Towers with Display (VFR),0,225,419,0,644,0,0,0,0,0,0,76,"5,711",0,"5,787",0,0,0,0,0,"7,380",0,"7,380","13,811","13,811"
06/1999,PPG ,AWP,AS,WE,Tower without Radar,15,592,2,9,618,0,0,0,0,0,15,556,13,12,596,0,0,0,0,0,22,0,22,"1,236","1,236"
06/1999,PRC ,AWP,AZ,WE,Towers with Display (VFR),0,304,203,12,519,0,0,0,0,0,0,192,"6,883",35,"7,110",0,0,0,0,0,"12,722",2,"12,724","20,353","20,353"
06/1999,PSC ,ANM,WA,WE,Towers with Radar,205,"1,805",651,57,"2,718",0,0,0,0,0,31,227,"2,267",90,"2,615",0,0,0,0,0,"3,379",494,"3,873","9,206","9,206"
06/1999,PSP ,AWP,CA,WE,Combined TRACON & Tower with Radar,255,"2,056",578,15,"2,904",0,0,0,0,0,22,181,"2,456",22,"2,681",0,0,0,0,0,748,54,802,"6,387","6,387"
06/1999,PTK ,AGL,MI,CE,Towers with Display (VFR),44,911,"5,865",1,"6,821",0,0,0,0,0,22,247,"11,239",14,"11,522",0,0,0,0,0,"17,048",0,"17,048","35,391","35,391"
06/1999,PUB ,ANM,CO,WE,Combined TRACON & Tower with Radar,9,342,"1,355",433,"2,139",0,0,0,0,0,23,95,"1,670",7,"1,795",0,0,0,0,0,"2,646","1,688","4,334","8,268","8,268"
06/1999,PVD ,ANE,RI,EN,Towers with Radar,"3,142","4,295","3,188",252,"10,877",0,0,0,0,0,183,255,"1,349",73,"1,860",0,0,0,0,0,"1,506",0,"1,506","14,243","14,243"
06/1999,PWA ,ASW,OK,CE,Federal Contract Tower,0,0,"3,867",0,"3,867",0,0,0,0,0,0,7,917,6,930,0,0,0,0,0,"2,636",96,"2,732","7,529","7,529"
06/1999,PWK ,AGL,IL,CE,Towers with Display (VFR),0,340,"3,699",2,"4,041",0,0,0,0,0,0,56,"8,034",4,"8,094",0,0,0,0,0,"3,702",0,"3,702","15,837","15,837"
06/1999,PWM ,ANE,ME,EN,Towers with Radar,"1,535","2,562","1,245",42,"5,384",0,0,0,0,0,108,203,"2,820",42,"3,173",0,0,0,0,0,"5,027",54,"5,081","13,638","13,638"
06/1999,RAL ,AWP,CA,WE,Federal Contract Tower,0,6,818,0,824,0,0,0,0,0,0,13,"2,605",3,"2,621",0,0,0,0,0,"3,068",2,"3,070","6,515","6,515"
06/1999,RAP ,AGL,SD,WE,Federal Contract Tower,327,986,840,101,"2,254",0,0,0,0,0,36,100,"1,330",300,"1,766",0,0,0,0,0,"1,592",312,"1,904","5,924","5,924"
06/1999,RBD ,ASW,TX,CE,Federal Contract Tower,0,0,333,1,334,0,0,0,0,0,0,0,"2,639",9,"2,648",0,0,0,0,0,"6,356",12,"6,368","9,350","9,350"
06/1999,RDD ,AWP,CA,WE,Towers with Display (VFR),0,708,287,13,"1,008",0,0,0,0,0,0,463,"3,257",51,"3,771",0,0,0,0,0,"3,002",42,"3,044","7,823","7,823"
06/1999,RDG ,AEA,PA,EN,Towers with Radar,1,838,"1,667",48,"2,554",0,0,0,0,0,10,228,"4,960",273,"5,471",0,0,0,0,0,"5,940",254,"6,194","14,219","14,219"
06/1999,RDM ,ANM,OR,WE,Federal Contract Tower,0,898,241,12,"1,151",0,0,0,0,0,4,176,"1,403",34,"1,617",0,0,0,0,0,"1,310",70,"1,380","4,148","4,148"
06/1999,RDU ,ASO,NC,EN,Towers with Radar,"8,560","8,049","4,729",178,"21,516",0,0,0,0,0,204,430,"2,343",515,"3,492",0,0,0,0,0,327,174,501,"25,509","25,509"
06/1999,RFD ,AGL,IL,CE,Towers with Radar,856,716,"2,221",5,"3,798",0,0,0,0,0,235,97,"2,287",24,"2,643",0,0,0,0,0,"2,866",6,"2,872","9,313","9,313"
06/1999,RHV ,AWP,CA,WE,Towers with Display (VFR),0,0,133,0,133,0,0,0,0,0,0,0,"7,172",0,"7,172",0,0,0,0,0,"12,772",0,"12,772","20,077","20,077"
06/1999,RIC ,AEA,VA,EN,Towers with Radar,"3,412","2,895","2,790",621,"9,718",0,0,0,0,0,91,119,208,105,523,0,0,0,0,0,636,688,"1,324","11,565","11,565"
06/1999,RNO ,AWP,NV,WE,Towers with Radar,"6,249",617,"1,172",105,"8,143",0,0,0,0,0,156,705,"3,568",119,"4,548",0,0,0,0,0,866,16,882,"13,573","13,573"
06/1999,RNT ,ANM,WA,WE,Towers with Display (VFR),22,2,345,0,369,0,0,0,0,0,12,49,"3,078",3,"3,142",0,0,0,0,0,"6,503",0,"6,503","10,014","10,014"
06/1999,ROA ,AEA,VA,EN,Towers with Radar,510,"2,630","1,395",45,"4,580",0,0,0,0,0,35,125,"1,092",56,"1,308",0,0,0,0,0,"2,608",188,"2,796","8,684","8,684"
