,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 01/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
Date,Facility,Region,State,"DDSO
Service
Area",Class,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,Civil,Military,Total,"Airport
Operations","Tower
Operations"
06/1994,SPI ,AGL,IL,CE,Towers with Radar,9,"2,102","3,633",403,"6,147",0,0,0,0,0,21,195,258,119,593,0,0,0,0,0,"2,173",730,"2,903","9,643","9,643"
06/1994,SQL ,AWP,CA,WE,Towers with Display (VFR),0,0,190,0,190,0,0,0,0,0,0,0,"6,367",5,"6,372",0,0,0,0,0,"5,896",0,"5,896","12,458","12,458"
06/1994,SRQ ,ASO,FL,ES,Combined TRACON & Tower with Radar,"1,351","1,370","6,487",61,"9,269",0,0,0,0,0,75,149,199,54,477,0,0,0,0,0,"1,720",8,"1,728","11,474","11,474"
06/1994,SSF ,ASW,TX,CE,Towers with Display (VFR),0,14,182,323,519,0,0,0,0,0,0,66,"1,081",68,"1,215",0,0,0,0,0,"2,176",10,"2,186","3,920","3,920"
06/1994,STJ ,ACE,MO,CE,Towers with Display (VFR),0,0,226,197,423,0,0,0,0,0,0,0,674,219,893,0,0,0,0,0,250,61,311,"1,627","1,627"
06/1994,STL ,ACE,MO,CE,Combined TRACON & Tower with Radar,"25,199","8,949","3,135",662,"37,945",0,0,"1,667",320,"1,987",609,383,351,120,"1,463",0,0,0,0,0,0,0,0,"39,408","41,395"
06/1994,STP ,AGL,MN,CE,Towers with Display (VFR),0,499,"1,943",77,"2,519",0,0,0,0,0,0,271,"5,429",808,"6,508",0,0,0,0,0,"4,158",471,"4,629","13,656","13,656"
06/1994,STS ,AWP,CA,WE,Towers with Display (VFR),0,406,617,5,"1,028",0,0,0,0,0,2,315,"8,206",51,"8,574",0,0,0,0,0,"5,370",0,"5,370","14,972","14,972"
06/1994,STT ,ASO,VI,ES,Combined TRACON & Tower with Radar,535,"3,058",131,27,"3,751",0,0,0,0,0,28,"2,565","1,091",123,"3,807",0,0,0,0,0,908,98,"1,006","8,564","8,564"
06/1994,STX ,ASO,VI,ES,Towers with Display (VFR),254,"1,734",62,36,"2,086",0,0,0,0,0,25,"1,494",743,193,"2,455",0,0,0,0,0,493,90,583,"5,124","5,124"
06/1994,SUN ,ANM,ID,WE,Federal Contract Tower,0,627,340,0,967,0,0,0,0,0,2,202,"3,628",2,"3,834",0,0,0,0,0,"1,226",0,"1,226","6,027","6,027"
06/1994,SUS ,ACE,MO,CE,Towers with Display (VFR),0,52,"2,897",0,"2,949",0,0,0,0,0,0,17,"4,644",11,"4,672",0,0,0,0,0,"10,500",40,"10,540","18,161","18,161"
06/1994,SUX ,ACE,IA,CE,Towers with Radar,2,"1,717","1,217",225,"3,161",0,0,0,0,0,8,105,948,48,"1,109",0,0,0,0,0,"1,600",548,"2,148","6,418","6,418"
06/1994,SYR ,AEA,NY,EN,Towers with Radar,"2,947","5,162","3,458",548,"12,115",0,0,0,0,0,175,395,308,108,986,0,0,0,0,0,762,314,"1,076","14,177","14,177"
06/1994,TCL ,ASO,AL,ES,Towers with Display (VFR),0,403,737,173,"1,313",0,0,0,0,0,0,40,"1,090",116,"1,246",0,0,0,0,0,908,222,"1,130","3,689","3,689"
06/1994,TEB ,AEA,NJ,EN,Combined TRACON & Tower with Radar,1,"1,721","8,535",13,"10,270",0,0,0,0,0,5,809,"6,724",17,"7,555",0,0,0,0,0,449,0,449,"18,274","18,274"
06/1994,TIW ,ANM,WA,WE,Towers with Display (VFR),0,13,893,3,909,0,0,0,0,0,0,86,"4,570",38,"4,694",0,0,0,0,0,"5,171",10,"5,181","10,784","10,784"
06/1994,TLH ,ASO,FL,ES,Towers with Radar,"1,052","2,517","2,935",153,"6,657",0,0,0,0,0,77,196,202,56,531,0,0,0,0,0,"2,740",152,"2,892","10,080","10,080"
06/1994,TMB ,ASO,FL,ES,Towers with Display (VFR),0,0,"1,055",0,"1,055",0,0,0,0,0,0,2,"6,069",8,"6,079",0,0,0,0,0,"10,147",4,"10,151","17,285","17,285"
06/1994,TOA ,AWP,CA,WE,Towers with Display (VFR),0,0,939,0,939,0,0,0,0,0,0,0,"7,417",0,"7,417",0,0,0,0,0,"8,728",6,"8,734","17,090","17,090"
06/1994,TOL ,AGL,OH,CE,Towers with Radar,"1,574","2,074","2,873",255,"6,776",0,0,0,0,0,177,112,204,119,612,0,0,0,0,0,"1,544",484,"2,028","9,416","9,416"
06/1994,TOP ,ACE,KS,CE,Federal Contract Tower,0,1,295,11,307,0,0,0,0,0,0,5,"2,719",90,"2,814",0,0,0,0,0,"1,794",28,"1,822","4,943","4,943"
06/1994,TPA ,ASO,FL,ES,Towers with Radar,"10,611","5,865","3,248",100,"19,824",0,0,0,0,0,357,509,287,36,"1,189",0,0,0,0,0,0,0,0,"21,013","21,013"
06/1994,TRI ,ASO,TN,ES,Towers with Radar,569,"1,391","3,069",22,"5,051",0,0,0,0,0,43,74,155,30,302,0,0,0,0,0,"1,549",52,"1,601","6,954","6,954"
06/1994,TTD ,ANM,OR,WE,Towers with Display (VFR),0,4,95,0,99,0,0,0,0,0,0,153,"2,084",37,"2,274",0,0,0,0,0,"7,100",0,"7,100","9,473","9,473"
06/1994,TTN ,AEA,NJ,EN,Towers with Display (VFR),0,39,"1,526",50,"1,615",0,0,0,0,0,0,50,"4,954",488,"5,492",0,0,0,0,0,"4,955",185,"5,140","12,247","12,247"
06/1994,TUL ,ASW,OK,CE,Towers with Radar,"3,998",730,"7,073","1,493","13,294",0,0,0,0,0,289,88,247,221,845,0,0,0,0,0,"1,980",764,"2,744","16,883","16,883"
06/1994,TUS ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"3,435","1,529","7,305","1,393","13,662",0,0,0,0,0,190,177,313,256,936,0,0,0,0,0,"4,414","1,367","5,781","20,379","20,379"
06/1994,TUT ,AWP,AS,WE,Tower without Radar,34,361,4,32,431,0,0,0,0,0,27,507,6,19,559,0,0,0,0,0,88,2,90,"1,080","1,080"
06/1994,TVC ,AGL,MI,CE,Towers with Display (VFR),470,950,885,31,"2,336",0,0,0,0,0,45,681,"3,466",180,"4,372",0,0,0,0,0,"5,862",394,"6,256","12,964","12,964"
06/1994,TVL ,AWP,CA,WE,Towers with Display (VFR),0,15,87,4,106,0,0,0,0,0,14,273,"1,755",26,"2,068",0,0,0,0,0,269,6,275,"2,449","2,449"
06/1994,TWF ,ANM,ID,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,644,246,1,891,0,0,0,0,0,0,339,"2,765",26,"3,130",0,0,0,0,0,"1,440",0,"1,440","5,461","5,461"
06/1994,TXK ,ASW,AR,CE,Towers with Display (VFR),0,844,681,37,"1,562",0,0,0,0,0,0,103,965,69,"1,137",0,0,0,0,0,436,100,536,"3,235","3,235"
06/1994,TYR ,ASW,TX,CE,Tower without Radar,0,"1,236","1,077",3,"2,316",0,0,0,0,0,0,104,"3,092",12,"3,208",0,0,0,0,0,"3,069",18,"3,087","8,611","8,611"
06/1994,TYS ,ASO,TN,ES,Towers with Radar,"1,661","2,173","4,328",651,"8,813",0,0,0,0,0,103,161,293,167,724,0,0,0,0,0,"1,039",153,"1,192","10,729","10,729"
06/1994,UCA ,AEA,NY,EN,Towers with Display (VFR),0,850,658,39,"1,547",0,0,0,0,0,4,383,"1,423",169,"1,979",0,0,0,0,0,"1,402",34,"1,436","4,962","4,962"
06/1994,UGN ,AGL,IL,CE,Federal Contract Tower,0,25,"1,131",3,"1,159",0,0,0,0,0,0,18,"3,011",12,"3,041",0,0,0,0,0,"6,425",13,"6,438","10,638","10,638"
06/1994,VGT ,AWP,NV,WE,Towers with Display (VFR),0,1,126,0,127,0,0,0,0,0,0,"1,121","5,537",0,"6,658",0,0,0,0,0,"9,029",383,"9,412","16,197","16,197"
06/1994,VLD ,ASO,GA,ES,Federal Contract Tower,0,12,15,0,27,0,0,0,0,0,0,241,"1,694",194,"2,129",0,0,0,0,0,792,4,796,"2,952","2,952"
06/1994,VNY ,AWP,CA,WE,Towers with Display (VFR),0,147,"3,217",2,"3,366",0,0,0,0,0,0,102,"21,707",22,"21,831",0,0,0,0,0,"17,708",0,"17,708","42,905","42,905"
06/1994,VRB ,ASO,FL,ES,Towers with Display (VFR),0,75,"1,426",5,"1,506",0,0,0,0,0,0,72,"6,249",20,"6,341",0,0,0,0,0,"8,218",5,"8,223","16,070","16,070"
06/1994,WDG ,ASW,OK,CE,Federal Contract Tower,53,14,236,438,741,0,0,0,0,0,53,100,"1,033",21,"1,207",0,0,0,0,0,"1,181",355,"1,536","3,484","3,484"
06/1994,WHP ,AWP,CA,WE,Federal Contract Tower,0,3,82,0,85,0,0,0,0,0,0,30,"3,181",26,"3,237",0,0,0,0,0,"2,344",0,"2,344","5,666","5,666"
06/1994,WJF ,AWP,CA,WE,Towers with Display (VFR),0,6,228,36,270,0,0,0,0,0,0,85,"4,562",30,"4,677",0,0,0,0,0,"4,790",60,"4,850","9,797","9,797"
06/1994,YIP ,AGL,MI,CE,Towers with Display (VFR),997,"3,374",675,4,"5,050",0,0,0,0,0,114,714,"2,304",11,"3,143",0,0,0,0,0,"6,185",6,"6,191","14,384","14,384"
06/1994,YKM ,ANM,WA,WE,Tower without Radar,24,"1,392",475,144,"2,035",0,0,0,0,0,13,222,"2,277",180,"2,692",0,0,0,0,0,"2,418",262,"2,680","7,407","7,407"
06/1994,YNG ,AGL,OH,CE,Towers with Radar,108,489,"2,948",334,"3,879",0,0,0,0,0,24,77,292,143,536,0,0,0,0,0,"2,974",938,"3,912","8,327","8,327"
07/1994,ABE ,AEA,PA,EN,Towers with Radar,404,"1,498","3,640",51,"5,593",0,0,0,0,0,"1,047",115,363,66,"1,591",0,0,0,0,0,"4,027",276,"4,303","11,487","11,487"
07/1994,ABI ,ASW,TX,CE,Towers with Radar,2,"1,591","2,381",542,"4,516",0,0,0,0,0,24,497,260,185,966,0,0,0,0,0,"1,828","1,620","3,448","8,930","8,930"
07/1994,ABQ ,ASW,NM,WE,Towers with Radar,"6,092","2,788","4,170","1,116","14,166",0,0,0,0,0,670,203,353,159,"1,385",0,0,0,0,0,376,570,946,"16,497","16,497"
07/1994,ABY ,ASO,GA,ES,Towers with Display (VFR),7,595,725,151,"1,478",0,0,0,0,0,17,116,"2,416",794,"3,343",0,0,0,0,0,442,12,454,"5,275","5,275"
07/1994,ACK ,ANE,MA,EN,Towers with Display (VFR),14,"4,674","2,785",34,"7,507",0,0,0,0,0,9,"4,042","3,367",57,"7,475",0,0,0,0,0,110,18,128,"15,110","15,110"
07/1994,ACT ,ASW,TX,CE,Towers with Radar,27,750,692,161,"1,630",0,0,0,0,0,27,153,"1,225",73,"1,478",0,0,0,0,0,"1,031",377,"1,408","4,516","4,516"
07/1994,ACY ,AEA,NJ,EN,Towers with Radar,345,932,"2,820",559,"4,656",0,0,0,0,0,622,401,455,313,"1,791",0,0,0,0,0,"2,724","1,890","4,614","11,061","11,061"
07/1994,ADM ,ASW,OK,CE,Federal Contract Tower,0,0,94,36,130,0,0,0,0,0,0,4,787,163,954,0,0,0,0,0,"1,408",292,"1,700","2,784","2,784"
07/1994,ADQ ,AAL,AK,WE,Towers with Display (VFR),84,540,133,159,916,0,0,0,0,0,33,"1,260",362,226,"1,881",0,0,0,0,0,360,550,910,"3,707","3,707"
07/1994,ADS ,ASW,TX,CE,Towers with Display (VFR),0,19,"2,326",0,"2,345",0,0,0,0,0,0,22,"12,606",6,"12,634",0,0,0,0,0,558,0,558,"15,537","15,537"
07/1994,ADW ,AEA,MD,EN,Towers with Radar,10,0,"1,015","4,337","5,362",0,0,0,0,0,18,5,230,578,831,0,0,0,0,0,"1,514","4,656","6,170","12,363","12,363"
07/1994,AFW ,ASW,TX,CE,Towers with Display (VFR),47,0,113,1,161,0,0,0,0,0,33,3,"2,834",15,"2,885",0,0,0,0,0,"7,798",80,"7,878","10,924","10,924"
07/1994,AGC ,AEA,PA,CE,Towers with Display (VFR),0,751,"2,731",5,"3,487",0,0,0,0,0,0,830,"4,325",21,"5,176",0,0,0,0,0,"7,146",22,"7,168","15,831","15,831"
07/1994,AGS ,ASO,GA,ES,Towers with Radar,462,479,862,191,"1,994",0,0,0,0,0,39,42,83,81,245,0,0,0,0,0,297,130,427,"2,666","2,666"
07/1994,AHN ,ASO,GA,ES,Federal Contract Tower,0,346,574,2,922,0,0,0,0,0,0,49,"1,179",14,"1,242",0,0,0,0,0,"2,718",12,"2,730","4,894","4,894"
07/1994,AKN ,AAL,AK,WE,Towers with Display (VFR),353,739,323,22,"1,437",0,0,0,0,0,90,"4,259","1,670",31,"6,050",0,0,0,0,0,238,40,278,"7,765","7,765"
07/1994,ALB ,AEA,NY,EN,Towers with Radar,"2,144","6,125","3,768",239,"12,276",0,0,0,0,0,153,602,323,83,"1,161",0,0,0,0,0,576,331,907,"14,344","14,344"
07/1994,ALN ,AGL,IL,CE,Towers with Display (VFR),0,16,"1,097",66,"1,179",0,0,0,0,0,14,57,"1,202",36,"1,309",0,0,0,0,0,"3,450",232,"3,682","6,170","6,170"
07/1994,ALO ,ACE,IA,CE,Towers with Radar,1,"1,349",893,26,"2,269",0,0,0,0,0,11,323,"2,010",241,"2,585",0,0,0,0,0,"1,328",228,"1,556","6,410","6,410"
07/1994,ALW ,ANM,WA,WE,Towers with Display (VFR),0,384,78,1,463,0,0,0,0,0,0,49,"1,423",15,"1,487",0,0,0,0,0,"1,383",20,"1,403","3,353","3,353"
07/1994,AMA ,ASW,TX,WE,Towers with Radar,873,702,"1,660",262,"3,497",0,0,0,0,0,73,25,19,0,117,0,0,0,0,0,838,"2,738","3,576","7,190","7,190"
07/1994,ANC ,AAL,AK,WE,Combined TRACON & Tower with Radar,"9,284","6,251","3,923",190,"19,648",37,186,814,783,"1,820",472,442,530,94,"1,538",0,0,0,0,0,861,14,875,"22,061","23,881"
07/1994,APA ,ANM,CO,WE,Towers with Display (VFR),0,592,"3,170",24,"3,786",0,0,0,0,0,0,425,"12,997",152,"13,574",0,0,0,0,0,"18,588",350,"18,938","36,298","36,298"
07/1994,APC ,AWP,CA,WE,Towers with Display (VFR),0,1,944,4,949,0,0,0,0,0,0,5,"7,796",21,"7,822",0,0,0,0,0,"9,919",0,"9,919","18,690","18,690"
07/1994,ARA ,ASW,LA,CE,Federal Contract Tower,1,34,66,237,338,0,0,0,0,0,2,"1,144",515,196,"1,857",0,0,0,0,0,"1,636",514,"2,150","4,345","4,345"
07/1994,ARB ,AGL,MI,CE,Towers with Display (VFR),0,2,529,0,531,0,0,0,0,0,0,21,"3,643",73,"3,737",0,0,0,0,0,"6,104",0,"6,104","10,372","10,372"
07/1994,ARR ,AGL,IL,CE,Towers with Display (VFR),0,2,637,7,646,0,0,0,0,0,0,4,"4,528",64,"4,596",0,0,0,0,0,"8,829",108,"8,937","14,179","14,179"
07/1994,ASE ,ANM,CO,WE,Towers with Radar,552,224,"1,166",0,"1,942",0,0,0,0,0,54,209,"2,094",2,"2,359",0,0,0,0,0,577,0,577,"4,878","4,878"
07/1994,ASH ,ANE,NH,EN,Federal Contract Tower,0,0,829,0,829,0,0,0,0,0,0,0,"3,512",4,"3,516",0,0,0,0,0,"4,542",10,"4,552","8,897","8,897"
07/1994,ATL ,ASO,GA,ES,Towers with Radar,"43,323","12,568","1,540",179,"57,610",0,0,0,0,0,"1,424",433,221,42,"2,120",0,0,0,0,0,0,0,0,"59,730","59,730"
07/1994,ATW ,AGL,WI,CE,Towers with Display (VFR),557,"1,088","1,305",0,"2,950",0,0,0,0,0,170,243,"3,483",26,"3,922",0,0,0,0,0,"1,602",14,"1,616","8,488","8,488"
07/1994,AUS ,ASW,TX,CE,Towers with Radar,"6,083","1,620","7,755",278,"15,736",0,0,0,0,0,235,198,231,94,758,0,0,0,0,0,242,2,244,"16,738","16,738"
07/1994,AVL ,ASO,NC,ES,Towers with Radar,544,"1,310","3,014",68,"4,936",0,0,0,0,0,37,91,195,49,372,0,0,0,0,0,"1,490",114,"1,604","6,912","6,912"
07/1994,AVP ,AEA,PA,EN,Towers with Radar,411,880,"2,095",99,"3,485",0,0,0,0,0,35,173,172,65,445,0,0,0,0,0,"2,096",66,"2,162","6,092","6,092"
07/1994,AZO ,AGL,MI,CE,Towers with Radar,592,"1,139","4,126",20,"5,877",0,0,0,0,0,62,138,284,35,519,0,0,0,0,0,"3,235",2,"3,237","9,633","9,633"
07/1994,BAF ,ANE,MA,EN,Towers with Display (VFR),0,2,805,159,966,0,0,0,0,0,0,26,"2,302",120,"2,448",0,0,0,0,0,"1,998",12,"2,010","5,424","5,424"
07/1994,BDL ,ANE,CT,EN,Combined TRACON & Tower with Radar,"4,771","4,039","4,166",574,"13,550",0,0,0,0,0,215,201,404,136,956,0,0,0,0,0,143,10,153,"14,659","14,659"
07/1994,BDR ,ANE,CT,EN,Towers with Display (VFR),0,367,"1,220",0,"1,587",0,0,0,0,0,0,94,"3,790",18,"3,902",0,0,0,0,0,"4,670",32,"4,702","10,191","10,191"
07/1994,BED ,ANE,MA,EN,Towers with Display (VFR),0,78,"2,824",111,"3,013",0,0,0,0,0,0,157,"5,838",69,"6,064",0,0,0,0,0,"9,539",8,"9,547","18,624","18,624"
07/1994,BET ,AAL,AK,WE,Tower without Radar,247,797,393,16,"1,453",0,0,0,0,0,137,"6,062","2,447",54,"8,700",0,0,0,0,0,290,0,290,"10,443","10,443"
07/1994,BFI ,ANM,WA,WE,Towers with Display (VFR),434,"1,040","2,542",209,"4,225",0,0,0,0,0,82,"1,942","23,719",237,"25,980",0,0,0,0,0,"14,868",260,"15,128","45,333","45,333"
07/1994,BFL ,AWP,CA,WE,Towers with Radar,73,"1,746","2,480",42,"4,341",0,0,0,0,0,13,173,"3,372",39,"3,597",0,0,0,0,0,"5,000",50,"5,050","12,988","12,988"
07/1994,BFM ,ASO,AL,CE,Federal Contract Tower,18,168,436,87,709,0,0,0,0,0,20,68,"1,071",556,"1,715",0,0,0,0,0,246,"2,636","2,882","5,306","5,306"
07/1994,BGM ,AEA,NY,EN,Towers with Radar,225,"1,962","1,206",9,"3,402",0,0,0,0,0,23,127,148,15,313,0,0,0,0,0,778,10,788,"4,503","4,503"
07/1994,BGR ,ANE,ME,EN,Towers with Radar,774,"2,050","2,340",515,"5,679",0,0,0,0,0,100,160,169,149,578,0,0,0,0,0,"1,300",690,"1,990","8,247","8,247"
07/1994,BHM ,ASO,AL,ES,Towers with Radar,"3,142","1,731","5,592",636,"11,101",0,0,0,0,0,282,162,324,165,933,0,0,0,0,0,817,318,"1,135","13,169","13,169"
07/1994,BIL ,ANM,MT,WE,Towers with Radar,904,"2,483","3,530",47,"6,964",0,0,0,0,0,81,184,155,69,489,0,0,0,0,0,"1,930",252,"2,182","9,635","9,635"
07/1994,BIS ,AGL,ND,CE,Towers with Radar,374,"1,213",635,77,"2,299",0,0,0,0,0,46,130,"1,996",76,"2,248",0,0,0,0,0,"1,422",82,"1,504","6,051","6,051"
07/1994,BJC ,ANM,CO,WE,Towers with Display (VFR),0,19,"1,044",22,"1,085",0,0,0,0,0,1,141,"7,394",89,"7,625",0,0,0,0,0,"5,977",128,"6,105","14,815","14,815"
07/1994,BKL ,AGL,OH,CE,Towers with Display (VFR),0,937,"1,233",8,"2,178",0,0,0,0,0,2,108,"1,902",41,"2,053",0,0,0,0,0,"2,089",22,"2,111","6,342","6,342"
07/1994,BLI ,ANM,WA,WE,Federal Contract Tower,22,"1,138",481,29,"1,670",0,0,0,0,0,30,767,"4,397",73,"5,267",0,0,0,0,0,"2,886",82,"2,968","9,905","9,905"
07/1994,BMG ,AGL,IN,CE,Towers with Display (VFR),0,3,455,2,460,0,0,0,0,0,2,43,"1,165",35,"1,245",0,0,0,0,0,"1,329",24,"1,353","3,058","3,058"
07/1994,BMI ,AGL,IL,CE,Towers with Display (VFR),5,"1,251",925,3,"2,184",0,0,0,0,0,9,76,"2,985",37,"3,107",0,0,0,0,0,"3,494",20,"3,514","8,805","8,805"
07/1994,BNA ,ASO,TN,CE,Towers with Radar,"9,264","10,416","4,455",393,"24,528",0,0,0,0,0,355,230,412,79,"1,076",0,0,0,0,0,0,0,0,"25,604","25,604"
07/1994,BOI ,ANM,ID,WE,Towers with Radar,"2,340","2,740","7,372",921,"13,373",0,0,0,0,0,70,118,191,231,610,0,0,0,0,0,"1,676",384,"2,060","16,043","16,043"
07/1994,BOS ,ANE,MA,EN,Combined TRACON & Tower with Radar,"20,506","17,043","2,214",29,"39,792",0,0,"1,011",40,"1,051",638,407,308,23,"1,376",0,0,0,0,0,0,0,0,"41,168","42,219"
07/1994,BPT ,ASW,TX,CE,Combined TRACON & Tower with Radar,0,"1,590","1,414",20,"3,024",0,0,0,0,0,11,109,21,8,149,0,0,0,0,0,"1,515",27,"1,542","4,715","4,715"
07/1994,BRO ,ASW,TX,CE,Towers with Display (VFR),305,109,"1,849",41,"2,304",0,0,0,0,0,31,23,"2,147",8,"2,209",0,0,0,0,0,"3,506",224,"3,730","8,243","8,243"
07/1994,BTL ,AGL,MI,CE,Towers with Display (VFR),0,6,716,175,897,0,0,0,0,0,0,17,"3,308",244,"3,569",0,0,0,0,0,"2,880",312,"3,192","7,658","7,658"
07/1994,BTR ,ASW,LA,CE,Towers with Radar,909,"1,623","4,137",28,"6,697",0,0,0,0,0,59,122,216,36,433,0,0,0,0,0,"4,985",140,"5,125","12,255","12,255"
07/1994,BTV ,ANE,VT,EN,Towers with Radar,675,"3,091","2,799",490,"7,055",0,0,0,0,0,85,186,281,162,714,0,0,0,0,0,"2,156",423,"2,579","10,348","10,348"
07/1994,BUF ,AEA,NY,CE,Towers with Radar,"4,597","2,814","4,331",195,"11,937",0,0,0,0,0,279,294,442,93,"1,108",0,0,0,0,0,"1,424",304,"1,728","14,773","14,773"
07/1994,BUR ,AWP,CA,WE,Combined TRACON & Tower with Radar,"4,411","3,066","7,793",5,"15,275",0,2,"4,494",33,"4,529",301,570,450,6,"1,327",0,0,0,0,0,217,0,217,"16,819","21,348"
07/1994,BVY ,ANE,MA,EN,Towers with Display (VFR),0,0,557,0,557,0,0,0,0,0,0,0,"2,965",2,"2,967",0,0,0,0,0,"4,024",0,"4,024","7,548","7,548"
07/1994,BWI ,AEA,MD,EN,Combined TRACON & Tower with Radar,"14,058","6,642","2,818",145,"23,663",0,0,0,0,0,269,104,260,63,696,0,0,0,0,0,842,157,999,"25,358","25,358"
07/1994,CAE ,ASO,SC,ES,Towers with Radar,"1,299","1,812","2,624",392,"6,127",0,0,0,0,0,62,243,164,100,569,0,0,0,0,0,"2,132",506,"2,638","9,334","9,334"
07/1994,CAK ,AGL,OH,CE,Towers with Radar,479,"1,775","4,548",208,"7,010",0,0,0,0,0,46,255,304,90,695,0,0,0,0,0,"2,774",718,"3,492","11,197","11,197"
07/1994,CCR ,AWP,CA,WE,Towers with Display (VFR),0,4,"1,302",0,"1,306",0,0,0,0,0,0,97,"8,863",34,"8,994",0,0,0,0,0,"11,059",0,"11,059","21,359","21,359"
07/1994,CDW ,AEA,NJ,EN,Towers with Display (VFR),0,2,637,0,639,0,0,0,0,0,0,83,"9,484",35,"9,602",0,0,0,0,0,"12,357",4,"12,361","22,602","22,602"
07/1994,CGF ,AGL,OH,CE,Federal Contract Tower,0,35,"1,544",0,"1,579",0,0,0,0,0,0,131,"3,590",6,"3,727",0,0,0,0,0,"2,410",0,"2,410","7,716","7,716"
07/1994,CGI ,ACE,MO,CE,Federal Contract Tower,0,108,333,0,441,0,0,0,0,0,0,24,"1,187",8,"1,219",0,0,0,0,0,502,8,510,"2,170","2,170"
07/1994,CGX ,AGL,IL,CE,Towers with Display (VFR),0,394,"1,334",0,"1,728",0,0,0,0,0,0,236,"2,747",51,"3,034",0,0,0,0,0,186,20,206,"4,968","4,968"
07/1994,CHA ,ASO,TN,ES,Towers with Radar,583,"1,426","3,701",196,"5,906",0,0,0,0,0,54,104,160,96,414,0,0,0,0,0,"1,445",320,"1,765","8,085","8,085"
07/1994,CHO ,AEA,VA,EN,Towers with Display (VFR),0,563,36,0,599,0,0,0,0,0,0,"1,205","1,773",52,"3,030",0,0,0,0,0,"1,323",73,"1,396","5,025","5,025"
07/1994,CHS ,ASO,SC,ES,Towers with Radar,"2,539",290,"2,202","2,359","7,390",0,0,0,0,0,168,56,215,186,625,0,0,0,0,0,896,"5,242","6,138","14,153","14,153"
07/1994,CIC ,AWP,CA,WE,Towers with Display (VFR),0,204,125,15,344,0,0,0,0,0,1,490,"3,416",79,"3,986",0,0,0,0,0,"1,576",98,"1,674","6,004","6,004"
07/1994,CID ,ACE,IA,CE,Towers with Radar,"1,212","1,331","2,762",0,"5,305",0,0,0,0,0,66,139,114,6,325,0,0,0,0,0,"1,220",2,"1,222","6,852","6,852"
07/1994,CKB ,AEA,WV,CE,Towers with Radar,0,509,517,69,"1,095",0,0,0,0,0,0,91,"1,541",241,"1,873",0,0,0,0,0,"2,154",550,"2,704","5,672","5,672"
07/1994,CLE ,AGL,OH,CE,Towers with Radar,"10,091","9,698","2,601",352,"22,742",0,0,0,0,0,66,44,147,48,305,0,0,0,0,0,0,0,0,"23,047","23,047"
07/1994,CLL ,ASW,TX,CE,Towers with Display (VFR),0,"1,003",562,242,"1,807",0,0,0,0,0,0,86,"1,793",248,"2,127",0,0,0,0,0,935,760,"1,695","5,629","5,629"
07/1994,CLT ,ASO,NC,ES,Towers with Radar,"23,094","11,746","4,362",225,"39,427",0,0,0,0,0,837,409,488,45,"1,779",0,0,0,0,0,0,0,0,"41,206","41,206"
07/1994,CMA ,AWP,CA,WE,Towers with Display (VFR),0,51,950,17,"1,018",0,0,0,0,0,0,118,"6,307",319,"6,744",0,0,0,0,0,"9,444",8,"9,452","17,214","17,214"
07/1994,CMH ,AGL,OH,CE,Towers with Radar,"6,922","4,583","4,004",47,"15,556",0,0,0,0,0,549,514,332,36,"1,431",0,0,0,0,0,"2,302",64,"2,366","19,353","19,353"
07/1994,CMI ,AGL,IL,CE,Towers with Radar,160,"1,431","3,536",11,"5,138",0,0,0,0,0,22,107,325,21,475,0,0,0,0,0,"8,148",0,"8,148","13,761","13,761"
07/1994,CNO ,AWP,CA,WE,Towers with Display (VFR),0,3,"1,589",11,"1,603",0,0,0,0,0,0,29,"8,775",79,"8,883",0,0,0,0,0,"6,491",6,"6,497","16,983","16,983"
07/1994,COS ,ANM,CO,WE,Towers with Radar,"1,739","1,105","5,472","1,412","9,728",0,0,0,0,0,177,111,403,246,937,0,0,0,0,0,"8,700","1,866","10,566","21,231","21,231"
07/1994,COU ,ACE,MO,CE,Tower without Radar,34,608,668,1,"1,311",0,0,0,0,0,14,56,"1,320",18,"1,408",0,0,0,0,0,992,54,"1,046","3,765","3,765"
07/1994,CPR ,ANM,WY,WE,Towers with Radar,37,"1,095",631,1,"1,764",0,0,0,0,0,14,445,"1,497",21,"1,977",0,0,0,0,0,"1,946",14,"1,960","5,701","5,701"
07/1994,CPS ,AGL,IL,CE,Towers with Display (VFR),0,52,"1,336",13,"1,401",0,0,0,0,0,0,203,"4,347",66,"4,616",0,0,0,0,0,"6,252",40,"6,292","12,309","12,309"
07/1994,CRE ,ASO,SC,ES,Federal Contract Tower,0,83,"1,645",19,"1,747",0,0,0,0,0,0,164,"1,547",52,"1,763",0,0,0,0,0,"6,620",9,"6,629","10,139","10,139"
