,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1989 To 12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
GSP ,SC,10/1993,ES,Towers with Radar,ASO,"1,443","1,572","4,942",175,"8,132",47,687,"4,093",111,"4,938",0,0,0,0,0,0,0,0,0,0,"13,070"
GSP ,SC,11/1993,ES,Towers with Radar,ASO,"1,391","1,213","4,653",235,"7,492",32,638,"3,782",105,"4,557",0,0,0,0,0,0,0,0,0,0,"12,049"
GSP ,SC,12/1993,ES,Towers with Radar,ASO,"1,438","1,291","3,961",148,"6,838",45,692,"2,853",191,"3,781",0,0,0,0,0,0,0,0,0,0,"10,619"
GTF ,MT,10/1989,WE,Towers with Radar,ANM,651,"1,339","1,685","1,364","5,039",0,2,142,6,150,0,0,0,0,0,0,0,0,0,0,"5,189"
GTF ,MT,11/1989,WE,Towers with Radar,ANM,653,"1,349","1,137","1,277","4,416",0,1,65,1,67,0,0,0,0,0,0,0,0,0,0,"4,483"
GTF ,MT,12/1989,WE,Towers with Radar,ANM,713,"1,252",941,678,"3,584",0,0,61,2,63,0,0,0,0,0,0,0,0,0,0,"3,647"
GTF ,MT,01/1990,WE,Towers with Radar,ANM,709,"1,063","1,103",945,"3,820",0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,"3,839"
GTF ,MT,02/1990,WE,Towers with Radar,ANM,632,998,"1,127","1,031","3,788",0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,"3,846"
GTF ,MT,03/1990,WE,Towers with Radar,ANM,675,"1,392","1,593","1,343","5,003",0,0,93,0,93,0,0,0,0,0,0,0,0,0,0,"5,096"
GTF ,MT,04/1990,WE,Towers with Radar,ANM,655,"1,276","1,544","1,367","4,842",0,0,126,0,126,0,0,0,0,0,0,0,0,0,0,"4,968"
GTF ,MT,05/1990,WE,Towers with Radar,ANM,657,"1,306","1,845","1,348","5,156",0,0,145,0,145,0,0,0,0,0,0,0,0,0,0,"5,301"
GTF ,MT,06/1990,WE,Towers with Radar,ANM,678,"1,251","1,798","1,159","4,886",0,0,163,0,163,0,0,0,0,0,0,0,0,0,0,"5,049"
GTF ,MT,07/1990,WE,Towers with Radar,ANM,689,"1,253","1,944",741,"4,627",0,0,217,0,217,0,0,0,0,0,0,0,0,0,0,"4,844"
GTF ,MT,08/1990,WE,Towers with Radar,ANM,784,"1,306","2,046","1,255","5,391",0,0,258,0,258,0,0,0,0,0,0,0,0,0,0,"5,649"
GTF ,MT,09/1990,WE,Towers with Radar,ANM,668,"1,160","1,929","1,220","4,977",0,0,224,0,224,0,0,0,0,0,0,0,0,0,0,"5,201"
GTF ,MT,10/1990,WE,Towers with Radar,ANM,694,"1,278","1,148","1,160","4,280",0,0,128,0,128,0,0,0,0,0,0,0,0,0,0,"4,408"
GTF ,MT,11/1990,WE,Towers with Radar,ANM,690,"1,179",957,"1,008","3,834",0,0,102,0,102,0,0,0,0,0,0,0,0,0,0,"3,936"
GTF ,MT,12/1990,WE,Towers with Radar,ANM,687,"1,192",798,"1,020","3,697",0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,"3,742"
GTF ,MT,01/1991,WE,Towers with Radar,ANM,660,"1,221",740,"1,142","3,763",0,0,86,6,92,0,0,0,0,0,0,0,0,0,0,"3,855"
GTF ,MT,02/1991,WE,Towers with Radar,ANM,610,"1,098","1,083","1,015","3,806",0,4,87,7,98,0,0,0,0,0,0,0,0,0,0,"3,904"
GTF ,MT,03/1991,WE,Towers with Radar,ANM,668,"1,242","1,288","1,040","4,238",0,2,127,3,132,0,0,0,0,0,0,0,0,0,0,"4,370"
GTF ,MT,04/1991,WE,Towers with Radar,ANM,643,"1,230","1,138","1,131","4,142",1,1,123,2,127,0,0,0,0,0,0,0,0,0,0,"4,269"
GTF ,MT,05/1991,WE,Towers with Radar,ANM,669,"1,272","1,668","1,662","5,271",0,11,205,9,225,0,0,0,0,0,0,0,0,0,0,"5,496"
GTF ,MT,06/1991,WE,Towers with Radar,ANM,650,"1,192","1,684","1,291","4,817",9,5,176,10,200,0,0,0,0,0,0,0,0,0,0,"5,017"
GTF ,MT,07/1991,WE,Towers with Radar,ANM,671,"1,352","2,946","1,444","6,413",0,6,364,5,375,0,0,0,0,0,0,0,0,0,0,"6,788"
GTF ,MT,08/1991,WE,Towers with Radar,ANM,682,"1,287","2,047","1,376","5,392",0,10,289,12,311,0,0,0,0,0,0,0,0,0,0,"5,703"
GTF ,MT,09/1991,WE,Towers with Radar,ANM,658,"1,192","1,755","1,428","5,033",11,1,218,7,237,0,0,0,0,0,0,0,0,0,0,"5,270"
GTF ,MT,10/1991,WE,Towers with Radar,ANM,680,"1,240","1,248","1,686","4,854",0,2,167,19,188,0,0,0,0,0,0,0,0,0,0,"5,042"
GTF ,MT,11/1991,WE,Towers with Radar,ANM,627,"1,155",939,"1,604","4,325",3,4,87,3,97,0,0,0,0,0,0,0,0,0,0,"4,422"
GTF ,MT,12/1991,WE,Towers with Radar,ANM,678,"1,246","1,143","1,229","4,296",0,2,108,5,115,0,0,0,0,0,0,0,0,0,0,"4,411"
GTF ,MT,01/1992,WE,Towers with Radar,ANM,687,"1,252","1,075","1,311","4,325",0,3,91,5,99,0,0,0,0,0,0,0,0,0,0,"4,424"
GTF ,MT,02/1992,WE,Towers with Radar,ANM,632,"1,230","1,244","1,408","4,514",0,1,107,6,114,0,0,0,0,0,0,0,0,0,0,"4,628"
GTF ,MT,03/1992,WE,Towers with Radar,ANM,673,"1,299","1,656","1,558","5,186",0,6,137,3,146,0,0,0,0,0,0,0,0,0,0,"5,332"
GTF ,MT,04/1992,WE,Towers with Radar,ANM,658,"1,255","1,474","1,526","4,913",1,3,177,12,193,0,0,0,0,0,0,0,0,0,0,"5,106"
GTF ,MT,05/1992,WE,Towers with Radar,ANM,667,"1,247","1,765","1,315","4,994",0,4,188,6,198,0,0,0,0,0,0,0,0,0,0,"5,192"
GTF ,MT,06/1992,WE,Towers with Radar,ANM,568,"1,321","1,665","1,480","5,034",0,1,237,2,240,0,0,0,0,0,0,0,0,0,0,"5,274"
GTF ,MT,07/1992,WE,Towers with Radar,ANM,647,"1,343","1,947","1,570","5,507",0,1,324,3,328,0,0,0,0,0,0,0,0,0,0,"5,835"
GTF ,MT,08/1992,WE,Towers with Radar,ANM,655,"1,346","1,830","1,627","5,458",0,1,285,17,303,0,0,0,0,0,0,0,0,0,0,"5,761"
GTF ,MT,09/1992,WE,Towers with Radar,ANM,660,"1,376","1,411","1,327","4,774",0,1,216,7,224,0,0,0,0,0,0,0,0,0,0,"4,998"
GTF ,MT,10/1992,WE,Towers with Radar,ANM,693,"1,385","1,462","1,658","5,198",0,3,192,1,196,0,0,0,0,0,0,0,0,0,0,"5,394"
GTF ,MT,11/1992,WE,Towers with Radar,ANM,652,"1,159",949,"1,337","4,097",1,2,97,2,102,0,0,0,0,0,0,0,0,0,0,"4,199"
GTF ,MT,12/1992,WE,Towers with Radar,ANM,703,"1,310",991,"1,401","4,405",0,0,79,1,80,0,0,0,0,0,0,0,0,0,0,"4,485"
GTF ,MT,01/1993,WE,Towers with Radar,ANM,690,"1,095",906,"1,069","3,760",0,2,67,2,71,0,0,0,0,0,0,0,0,0,0,"3,831"
GTF ,MT,02/1993,WE,Towers with Radar,ANM,623,"1,029","1,019","1,228","3,899",0,4,103,1,108,0,0,0,0,0,0,0,0,0,0,"4,007"
GTF ,MT,03/1993,WE,Towers with Radar,ANM,719,"1,111","1,280","1,723","4,833",1,1,115,2,119,0,0,0,0,0,0,0,0,0,0,"4,952"
GTF ,MT,04/1993,WE,Towers with Radar,ANM,687,"1,192","1,288","1,626","4,793",0,5,143,3,151,0,0,0,0,0,0,0,0,0,0,"4,944"
GTF ,MT,05/1993,WE,Towers with Radar,ANM,694,"1,293","1,980","1,494","5,461",0,12,214,2,228,0,0,0,0,0,0,0,0,0,0,"5,689"
GTF ,MT,06/1993,WE,Towers with Radar,ANM,687,"1,243","1,674","1,344","4,948",0,6,259,1,266,0,0,0,0,0,0,0,0,0,0,"5,214"
GTF ,MT,07/1993,WE,Towers with Radar,ANM,685,"1,265","1,806","1,409","5,165",0,5,226,7,238,0,0,0,0,0,0,0,0,0,0,"5,403"
GTF ,MT,08/1993,WE,Towers with Radar,ANM,721,"1,329","2,320","1,459","5,829",0,17,239,3,259,0,0,0,0,0,0,0,0,0,0,"6,088"
GTF ,MT,09/1993,WE,Towers with Radar,ANM,569,"1,333","1,801","1,466","5,169",0,9,168,19,196,0,0,0,0,0,0,0,0,0,0,"5,365"
GTF ,MT,10/1993,WE,Towers with Radar,ANM,519,"1,380","1,602","1,206","4,707",0,35,150,3,188,0,0,0,0,0,0,0,0,0,0,"4,895"
GTF ,MT,11/1993,WE,Towers with Radar,ANM,520,"1,447","1,335",931,"4,233",0,42,82,0,124,0,0,0,0,0,0,0,0,0,0,"4,357"
GTF ,MT,12/1993,WE,Towers with Radar,ANM,594,"1,540","1,046","1,140","4,320",2,34,71,3,110,0,0,0,0,0,0,0,0,0,0,"4,430"
HLN ,MT,10/1989,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,204,"1,130",274,119,"1,727",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"1,729"
HLN ,MT,11/1989,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,192,"1,100",246,128,"1,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,666"
HLN ,MT,12/1989,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,196,"1,296",251,92,"1,835",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1,836"
HLN ,MT,01/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,192,"1,340",248,68,"1,848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,848"
HLN ,MT,02/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,170,"1,167",250,63,"1,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650"
HLN ,MT,03/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,188,"1,318",270,68,"1,844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,844"
HLN ,MT,04/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,184,"1,234",229,37,"1,684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,684"
HLN ,MT,05/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,148,"1,269",257,58,"1,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,732"
HLN ,MT,06/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,128,"1,143",280,52,"1,603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,603"
HLN ,MT,07/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,141,"1,093",179,34,"1,447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,447"
HLN ,MT,08/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,145,"1,169",229,63,"1,606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,606"
HLN ,MT,09/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,126,987,165,65,"1,343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,343"
HLN ,MT,10/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,195,"1,023",251,62,"1,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,531"
HLN ,MT,11/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,188,"1,028",249,72,"1,537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,537"
HLN ,MT,12/1990,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,178,"1,031",225,64,"1,498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,498"
HLN ,MT,01/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,198,988,285,47,"1,518",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"1,520"
HLN ,MT,02/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,187,851,284,71,"1,393",0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,"1,395"
HLN ,MT,03/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,196,"1,040",295,46,"1,577",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"1,579"
HLN ,MT,04/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,201,"1,040",299,71,"1,611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,611"
HLN ,MT,05/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,209,958,270,68,"1,505",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,506"
HLN ,MT,06/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,202,930,281,78,"1,491",0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,"1,493"
HLN ,MT,07/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,211,904,175,87,"1,377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,377"
HLN ,MT,08/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,209,904,192,73,"1,378",0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,"1,383"
HLN ,MT,09/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,203,896,189,77,"1,365",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,366"
HLN ,MT,10/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,208,"1,079",250,76,"1,613",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"1,615"
HLN ,MT,11/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,183,"1,116",279,83,"1,661",0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,"1,669"
HLN ,MT,12/1991,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,191,"1,073",267,43,"1,574",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,575"
HLN ,MT,01/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,200,"1,141",263,98,"1,702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,702"
HLN ,MT,02/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,191,989,216,70,"1,466",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,467"
HLN ,MT,03/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,206,"1,096",277,90,"1,669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,669"
HLN ,MT,04/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,197,"1,075",264,86,"1,622",0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,"1,625"
HLN ,MT,05/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,190,976,254,89,"1,509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,509"
HLN ,MT,06/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,206,997,272,79,"1,554",0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,"1,557"
HLN ,MT,07/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,201,"1,018",271,99,"1,589",0,1,6,0,7,0,0,0,0,0,0,0,0,0,0,"1,596"
HLN ,MT,08/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,183,883,203,88,"1,357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,357"
HLN ,MT,09/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,175,896,196,62,"1,329",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,330"
HLN ,MT,10/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,169,"1,066",265,85,"1,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,585"
HLN ,MT,11/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,169,"1,067",369,84,"1,689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,689"
HLN ,MT,12/1992,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,168,"1,135",367,45,"1,715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,715"
HLN ,MT,01/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,164,"1,109",291,97,"1,661",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,662"
HLN ,MT,02/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,156,"1,029",294,81,"1,560",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,561"
HLN ,MT,03/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,170,"1,154",360,65,"1,749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,749"
HLN ,MT,04/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,162,"1,095",343,66,"1,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,666"
HLN ,MT,05/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,168,"1,019",264,60,"1,511",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,512"
HLN ,MT,06/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,215,"1,045",255,58,"1,573",0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,"1,576"
HLN ,MT,07/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,231,"1,012",265,86,"1,594",0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,"1,597"
HLN ,MT,08/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,234,966,319,69,"1,588",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1,589"
HLN ,MT,09/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,223,982,244,56,"1,505",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"1,507"
HLN ,MT,10/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,167,"1,126",254,66,"1,613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,613"
HLN ,MT,11/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,169,"1,077",291,25,"1,562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,562"
HLN ,MT,12/1993,WE,Combination Non-Radar Approach Control & Tower w/o Radar,ANM,169,"1,125",246,57,"1,597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,597"
HNL ,HI,10/1989,WE,Towers with Radar,AWP,"15,035","4,862","6,077","3,241","29,215",128,289,212,212,841,0,0,0,0,0,0,0,0,0,0,"30,056"
HNL ,HI,11/1989,WE,Towers with Radar,AWP,"15,465","4,457","6,008","3,205","29,135",146,219,212,176,753,0,0,0,0,0,0,0,0,0,0,"29,888"
HNL ,HI,12/1989,WE,Towers with Radar,AWP,"16,535","4,288","6,201","2,820","29,844",119,134,195,166,614,0,0,0,0,0,0,0,0,0,0,"30,458"
HNL ,HI,01/1990,WE,Towers with Radar,AWP,"16,763","4,200","5,407","3,733","30,103",204,137,133,218,692,0,0,0,0,0,0,0,0,0,0,"30,795"
HNL ,HI,02/1990,WE,Towers with Radar,AWP,"15,006","4,152","5,704","3,299","28,161",124,131,152,262,669,0,0,0,0,0,0,0,0,0,0,"28,830"
HNL ,HI,03/1990,WE,Towers with Radar,AWP,"16,198","4,920","6,892","3,798","31,808",130,125,204,169,628,0,0,0,0,0,0,0,0,0,0,"32,436"
HNL ,HI,04/1990,WE,Towers with Radar,AWP,"15,667","4,761","7,050","5,137","32,615",80,140,230,281,731,0,0,0,0,0,0,0,0,0,0,"33,346"
HNL ,HI,05/1990,WE,Towers with Radar,AWP,"15,975","4,627","7,508","6,195","34,305",50,130,302,434,916,0,0,0,0,0,0,0,0,0,0,"35,221"
HNL ,HI,06/1990,WE,Towers with Radar,AWP,"16,060","4,777","6,866","5,045","32,748",59,134,305,323,821,0,0,0,0,0,0,0,0,0,0,"33,569"
HNL ,HI,07/1990,WE,Towers with Radar,AWP,"17,094","5,164","8,084","3,997","34,339",62,141,228,296,727,0,0,0,0,0,0,0,0,0,0,"35,066"
HNL ,HI,08/1990,WE,Towers with Radar,AWP,"17,807","5,288","8,384","3,651","35,130",62,125,252,268,707,0,0,0,0,0,0,0,0,0,0,"35,837"
HNL ,HI,09/1990,WE,Towers with Radar,AWP,"15,824","4,905","7,019","2,754","30,502",30,154,265,172,621,0,0,0,0,0,0,0,0,0,0,"31,123"
HNL ,HI,10/1990,WE,Towers with Radar,AWP,"16,221","5,114","6,817","3,137","31,289",31,230,305,198,764,0,0,0,0,0,0,0,0,0,0,"32,053"
HNL ,HI,11/1990,WE,Towers with Radar,AWP,"15,220","4,739","5,638","2,634","28,231",56,115,236,163,570,0,0,0,0,0,0,0,0,0,0,"28,801"
HNL ,HI,12/1990,WE,Towers with Radar,AWP,"16,491","4,872","5,282","2,679","29,324",37,112,172,115,436,0,0,0,0,0,0,0,0,0,0,"29,760"
HNL ,HI,01/1991,WE,Towers with Radar,AWP,"17,633","4,945","6,231","2,286","31,095",8,5,23,24,60,0,0,0,0,0,0,0,0,0,0,"31,155"
HNL ,HI,02/1991,WE,Towers with Radar,AWP,"15,083","4,530","5,878","2,232","27,723",40,13,24,20,97,0,0,0,0,0,0,0,0,0,0,"27,820"
HNL ,HI,03/1991,WE,Towers with Radar,AWP,"15,914","5,165","4,623","2,525","28,227",8,11,11,16,46,0,0,0,0,0,0,0,0,0,0,"28,273"
HNL ,HI,04/1991,WE,Towers with Radar,AWP,"15,354","5,327","7,274","2,613","30,568",3,9,18,11,41,0,0,0,0,0,0,0,0,0,0,"30,609"
HNL ,HI,05/1991,WE,Towers with Radar,AWP,"15,977","5,817","7,139","3,155","32,088",2,10,21,29,62,0,0,0,0,0,0,0,0,0,0,"32,150"
HNL ,HI,06/1991,WE,Towers with Radar,AWP,"15,827","5,562","7,089","3,287","31,765",4,6,10,20,40,0,0,0,0,0,0,0,0,0,0,"31,805"
HNL ,HI,07/1991,WE,Towers with Radar,AWP,"17,564","5,842","7,090","3,135","33,631",3,9,21,21,54,0,0,0,0,0,0,0,0,0,0,"33,685"
HNL ,HI,08/1991,WE,Towers with Radar,AWP,"17,398","6,365","6,712","4,065","34,540",3,8,15,21,47,0,0,0,0,0,0,0,0,0,0,"34,587"
HNL ,HI,09/1991,WE,Towers with Radar,AWP,"15,659","5,373","6,659","2,871","30,562",4,7,17,40,68,0,0,0,0,0,0,0,0,0,0,"30,630"
HNL ,HI,10/1991,WE,Towers with Radar,AWP,"16,465","5,625","6,686","3,115","31,891",0,0,12,20,32,0,0,0,0,0,0,0,0,0,0,"31,923"
HNL ,HI,11/1991,WE,Towers with Radar,AWP,"16,090","5,531","6,780","3,101","31,502",2,3,12,25,42,0,0,0,0,0,0,0,0,0,0,"31,544"
HNL ,HI,12/1991,WE,Towers with Radar,AWP,"17,075","5,212","5,966","2,923","31,176",5,93,166,82,346,0,0,0,0,0,0,0,0,0,0,"31,522"
HNL ,HI,01/1992,WE,Towers with Radar,AWP,"17,038","4,591","6,904","2,993","31,526",1,3,15,25,44,0,0,0,0,0,0,0,0,0,0,"31,570"
HNL ,HI,02/1992,WE,Towers with Radar,AWP,"16,027","4,267","6,746","2,913","29,953",4,0,10,20,34,0,0,0,0,0,0,0,0,0,0,"29,987"
HNL ,HI,03/1992,WE,Towers with Radar,AWP,"16,694","4,999","7,077","3,303","32,073",7,0,9,30,46,0,0,0,0,0,0,0,0,0,0,"32,119"
HNL ,HI,04/1992,WE,Towers with Radar,AWP,"16,311","4,686","7,281","2,907","31,185",7,2,14,12,35,0,0,0,0,0,0,0,0,0,0,"31,220"
HNL ,HI,05/1992,WE,Towers with Radar,AWP,"17,169","4,380","6,678","2,997","31,224",2,0,10,26,38,0,0,0,0,0,0,0,0,0,0,"31,262"
HNL ,HI,06/1992,WE,Towers with Radar,AWP,"16,709","4,466","7,372","3,518","32,065",3,0,8,24,35,0,0,0,0,0,0,0,0,0,0,"32,100"
HNL ,HI,07/1992,WE,Towers with Radar,AWP,"17,971","5,213","7,471","3,076","33,731",0,4,19,23,46,0,0,0,0,0,0,0,0,0,0,"33,777"
HNL ,HI,08/1992,WE,Towers with Radar,AWP,"18,335","5,528","7,334","3,251","34,448",4,1,30,37,72,0,0,0,0,0,0,0,0,0,0,"34,520"
HNL ,HI,09/1992,WE,Towers with Radar,AWP,"16,265","5,407","6,825","3,927","32,424",3,1,15,26,45,0,0,0,0,0,0,0,0,0,0,"32,469"
HNL ,HI,10/1992,WE,Towers with Radar,AWP,"16,591","5,378","6,436","2,988","31,393",4,4,20,33,61,0,0,0,0,0,0,0,0,0,0,"31,454"
HNL ,HI,11/1992,WE,Towers with Radar,AWP,"16,546","4,899","6,260","2,680","30,385",4,3,19,15,41,0,0,0,0,0,0,0,0,0,0,"30,426"
HNL ,HI,12/1992,WE,Towers with Radar,AWP,"17,084","4,996","5,693","3,039","30,812",3,0,11,14,28,0,0,0,0,0,0,0,0,0,0,"30,840"
HNL ,HI,01/1993,WE,Towers with Radar,AWP,"16,553","4,491","6,041","2,182","29,267",7,0,6,18,31,0,0,0,0,0,0,0,0,0,0,"29,298"
HNL ,HI,02/1993,WE,Towers with Radar,AWP,"13,870","3,992","6,223","2,367","26,452",2,0,12,28,42,0,0,0,0,0,0,0,0,0,0,"26,494"
HNL ,HI,03/1993,WE,Towers with Radar,AWP,"15,298","4,404","6,851","2,697","29,250",1,1,38,78,118,0,0,0,0,0,0,0,0,0,0,"29,368"
HNL ,HI,04/1993,WE,Towers with Radar,AWP,"14,564","4,230","6,306","2,379","27,479",7,4,46,37,94,0,0,0,0,0,0,0,0,0,0,"27,573"
HNL ,HI,05/1993,WE,Towers with Radar,AWP,"14,924","4,470","6,933","2,489","28,816",24,3,68,32,127,0,0,0,0,0,0,0,0,0,0,"28,943"
HNL ,HI,06/1993,WE,Towers with Radar,AWP,"14,980","4,391","6,633","2,694","28,698",15,14,118,151,298,0,0,0,0,0,0,0,0,0,0,"28,996"
HNL ,HI,07/1993,WE,Towers with Radar,AWP,"16,096","4,683","6,185","2,800","29,764",14,1,44,86,145,0,0,0,0,0,0,0,0,0,0,"29,909"
HNL ,HI,08/1993,WE,Towers with Radar,AWP,"16,407","4,935","6,487","2,774","30,603",7,3,46,50,106,0,0,0,0,0,0,0,0,0,0,"30,709"
HNL ,HI,09/1993,WE,Towers with Radar,AWP,"15,110","4,367","6,164","2,827","28,468",6,3,18,104,131,0,0,0,0,0,0,0,0,0,0,"28,599"
HNL ,HI,10/1993,WE,Towers with Radar,AWP,"15,701","4,442","6,275","2,414","28,832",1,2,20,35,58,0,0,0,0,0,0,0,0,0,0,"28,890"
HNL ,HI,11/1993,WE,Towers with Radar,AWP,"15,808","4,567","6,076","2,337","28,788",5,2,7,40,54,0,0,0,0,0,0,0,0,0,0,"28,842"
HNL ,HI,12/1993,WE,Towers with Radar,AWP,"16,721","4,785","5,686","2,055","29,247",4,2,10,64,80,0,0,0,0,0,0,0,0,0,0,"29,327"
HSV ,AL,10/1989,CE,Towers with Radar,ASO,"1,910","1,228","4,073",471,"7,682",2,278,"3,890",180,"4,350",0,0,0,0,0,0,0,0,0,0,"12,032"
