,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2005 To 01/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
FMY ,FL,ASO,06/2006,ES,Federal Contract Tower,0,325,"1,066",2,"1,393",0,0,0,0,0,0,36,"2,129",0,"2,165",0,0,0,0,0,"1,901",2,"1,903","5,461","5,461"
FMY ,FL,ASO,07/2006,ES,Federal Contract Tower,0,316,"1,014",10,"1,340",0,0,0,0,0,0,21,"2,033",9,"2,063",0,0,0,0,0,"1,586",0,"1,586","4,989","4,989"
FMY ,FL,ASO,08/2006,ES,Federal Contract Tower,0,305,948,2,"1,255",0,0,0,0,0,2,119,"2,134",4,"2,259",0,0,0,0,0,"1,384",16,"1,400","4,914","4,914"
FMY ,FL,ASO,09/2006,ES,Federal Contract Tower,0,309,"1,044",9,"1,362",0,0,0,0,0,0,28,"2,309",5,"2,342",0,0,0,0,0,"1,784",6,"1,790","5,494","5,494"
FMY ,FL,ASO,10/2006,ES,Federal Contract Tower,0,395,"1,173",1,"1,569",0,0,0,0,0,0,30,"2,911",7,"2,948",0,0,0,0,0,"2,224",0,"2,224","6,741","6,741"
FMY ,FL,ASO,11/2006,ES,Federal Contract Tower,0,419,"1,532",5,"1,956",0,0,0,0,0,0,16,"3,049",7,"3,072",0,0,0,0,0,"1,868",0,"1,868","6,896","6,896"
FMY ,FL,ASO,12/2006,ES,Federal Contract Tower,0,431,"1,534",7,"1,972",0,0,0,0,0,0,30,"2,357",4,"2,391",0,0,0,0,0,"1,436",6,"1,442","5,805","5,805"
FMY ,FL,ASO,01/2007,ES,Federal Contract Tower,0,354,"1,787",7,"2,148",0,0,0,0,0,0,34,"3,300",7,"3,341",0,0,0,0,0,"1,770",0,"1,770","7,259","7,259"
FMY ,FL,ASO,02/2007,ES,Federal Contract Tower,0,317,"1,670",5,"1,992",0,0,0,0,0,0,23,"3,068",4,"3,095",0,0,0,0,0,"2,122",0,"2,122","7,209","7,209"
FMY ,FL,ASO,03/2007,ES,Federal Contract Tower,0,351,"1,817",14,"2,182",0,0,0,0,0,0,30,"3,392",1,"3,423",0,0,0,0,0,"2,298",10,"2,308","7,913","7,913"
FMY ,FL,ASO,04/2007,ES,Federal Contract Tower,0,273,"1,549",2,"1,824",0,0,0,0,0,0,74,"3,125",7,"3,206",0,0,0,0,0,"2,255",0,"2,255","7,285","7,285"
FMY ,FL,ASO,05/2007,ES,Federal Contract Tower,0,163,"1,336",9,"1,508",0,0,0,0,0,0,83,"2,484",0,"2,567",0,0,0,0,0,"1,992",10,"2,002","6,077","6,077"
FMY ,FL,ASO,06/2007,ES,Federal Contract Tower,0,168,"1,032",4,"1,204",0,0,0,0,0,0,58,"2,301",5,"2,364",0,0,0,0,0,"2,114",0,"2,114","5,682","5,682"
FMY ,FL,ASO,07/2007,ES,Federal Contract Tower,0,133,904,2,"1,039",0,0,0,0,0,0,80,"2,254",4,"2,338",0,0,0,0,0,"1,854",0,"1,854","5,231","5,231"
FMY ,FL,ASO,08/2007,ES,Federal Contract Tower,0,127,887,6,"1,020",0,0,0,0,0,0,100,"2,475",5,"2,580",0,0,0,0,0,"2,141",52,"2,193","5,793","5,793"
FMY ,FL,ASO,09/2007,ES,Federal Contract Tower,0,99,828,2,929,0,0,0,0,0,0,87,"2,248",0,"2,335",0,0,0,0,0,"2,020",2,"2,022","5,286","5,286"
FMY ,FL,ASO,10/2007,ES,Federal Contract Tower,0,136,"1,403",1,"1,540",0,0,0,0,0,0,135,"2,398",6,"2,539",0,0,0,0,0,"1,777",4,"1,781","5,860","5,860"
FMY ,FL,ASO,11/2007,ES,Federal Contract Tower,0,171,"1,443",1,"1,615",0,0,0,0,0,4,98,"2,706",6,"2,814",0,0,0,0,0,"2,373",58,"2,431","6,860","6,860"
FMY ,FL,ASO,12/2007,ES,Federal Contract Tower,0,138,"1,451",0,"1,589",0,0,0,0,0,1,107,"2,601",1,"2,710",0,0,0,0,0,"2,254",0,"2,254","6,553","6,553"
FMY ,FL,ASO,01/2008,ES,Federal Contract Tower,0,138,"1,730",0,"1,868",0,0,0,0,0,0,108,"2,483",1,"2,592",0,0,0,0,0,"2,024",0,"2,024","6,484","6,484"
FMY ,FL,ASO,02/2008,ES,Federal Contract Tower,0,138,"1,719",5,"1,862",0,0,0,0,0,1,73,"2,375",1,"2,450",0,0,0,0,0,"2,505",0,"2,505","6,817","6,817"
FMY ,FL,ASO,03/2008,ES,Federal Contract Tower,0,271,"1,989",0,"2,260",0,0,0,0,0,0,44,"2,389",0,"2,433",0,0,0,0,0,"2,231",0,"2,231","6,924","6,924"
FMY ,FL,ASO,04/2008,ES,Federal Contract Tower,0,186,"1,520",7,"1,713",0,0,0,0,0,0,76,"2,593",2,"2,671",0,0,0,0,0,"2,631",0,"2,631","7,015","7,015"
FMY ,FL,ASO,05/2008,ES,Federal Contract Tower,0,142,"1,149",0,"1,291",0,0,0,0,0,0,61,"2,468",3,"2,532",0,0,0,0,0,"2,938",8,"2,946","6,769","6,769"
FMY ,FL,ASO,06/2008,ES,Federal Contract Tower,0,120,880,1,"1,001",0,0,0,0,0,0,81,"1,840",0,"1,921",0,0,0,0,0,"2,171",0,"2,171","5,093","5,093"
FMY ,FL,ASO,07/2008,ES,Federal Contract Tower,0,91,895,0,986,1,0,0,0,1,0,38,"1,918",0,"1,956",0,18,298,0,316,"2,619",0,"2,619","5,561","5,878"
FMY ,FL,ASO,08/2008,ES,Federal Contract Tower,0,125,678,2,805,0,4,73,0,77,0,17,"1,708",0,"1,725",0,11,201,4,216,"1,947",8,"1,955","4,485","4,778"
FMY ,FL,ASO,09/2008,ES,Federal Contract Tower,0,104,775,4,883,1,3,0,0,4,0,70,"1,749",2,"1,821",0,30,239,1,270,"1,847",0,"1,847","4,551","4,825"
FMY ,FL,ASO,10/2008,ES,Federal Contract Tower,0,125,996,7,"1,128",0,0,0,0,0,0,16,"1,832",0,"1,848",0,19,230,0,249,"1,975",8,"1,983","4,959","5,208"
FMY ,FL,ASO,11/2008,ES,Federal Contract Tower,0,131,"1,024",6,"1,161",0,1,0,0,1,0,12,"2,364",2,"2,378",0,16,214,0,230,"2,375",0,"2,375","5,914","6,145"
FMY ,FL,ASO,12/2008,ES,Federal Contract Tower,0,126,"1,085",2,"1,213",0,0,2,0,2,0,17,"2,597",2,"2,616",0,23,171,1,195,"2,648",0,"2,648","6,477","6,674"
FMY ,FL,ASO,01/2009,ES,Federal Contract Tower,0,131,"1,198",5,"1,334",0,0,0,0,0,0,1,"2,813",6,"2,820",0,16,151,2,169,"2,497",0,"2,497","6,651","6,820"
FNT ,MI,AGL,01/2005,CE,Combined TRACON & Tower with Radar,"1,230","1,290","1,489",10,"4,019",0,0,0,0,0,0,13,179,0,192,0,0,0,0,0,"4,188",6,"4,194","8,405","8,405"
FNT ,MI,AGL,02/2005,CE,Combined TRACON & Tower with Radar,"1,075","1,274","1,623",5,"3,977",0,0,0,0,0,0,3,153,27,183,0,0,0,0,0,"4,824",8,"4,832","8,992","8,992"
FNT ,MI,AGL,03/2005,CE,Combined TRACON & Tower with Radar,"1,265","1,422","2,014",14,"4,715",0,0,0,0,0,0,5,219,3,227,0,0,0,0,0,"6,824",13,"6,837","11,779","11,779"
FNT ,MI,AGL,04/2005,CE,Combined TRACON & Tower with Radar,"1,303",842,"1,856",10,"4,011",0,0,0,0,0,0,2,357,2,361,0,0,0,0,0,"5,982",20,"6,002","10,374","10,374"
FNT ,MI,AGL,05/2005,CE,Combined TRACON & Tower with Radar,"1,096",927,"2,125",3,"4,151",0,0,0,0,0,0,31,467,3,501,0,0,0,0,0,"8,359",264,"8,623","13,275","13,275"
FNT ,MI,AGL,06/2005,CE,Combined TRACON & Tower with Radar,"1,052",906,"2,255",9,"4,222",0,0,0,0,0,0,3,551,4,558,0,0,0,0,0,"10,784",0,"10,784","15,564","15,564"
FNT ,MI,AGL,07/2005,CE,Combined TRACON & Tower with Radar,977,937,"1,992",3,"3,909",0,0,0,0,0,0,28,837,7,872,0,0,0,0,0,"10,606",0,"10,606","15,387","15,387"
FNT ,MI,AGL,08/2005,CE,Combined TRACON & Tower with Radar,"1,010",979,"2,436",7,"4,432",0,0,0,0,0,0,41,466,6,513,0,0,0,0,0,"7,355",0,"7,355","12,300","12,300"
FNT ,MI,AGL,09/2005,CE,Combined TRACON & Tower with Radar,994,918,"2,048",8,"3,968",0,0,0,0,0,0,14,499,7,520,0,0,0,0,0,"6,828",36,"6,864","11,352","11,352"
FNT ,MI,AGL,10/2005,CE,Combined TRACON & Tower with Radar,"1,089",976,"1,757",0,"3,822",0,0,0,0,0,5,4,268,47,324,0,0,0,0,0,"5,740",15,"5,755","9,901","9,901"
FNT ,MI,AGL,11/2005,CE,Combined TRACON & Tower with Radar,960,885,"1,346",5,"3,196",0,0,0,0,0,25,7,103,7,142,0,0,0,0,0,"2,943",0,"2,943","6,281","6,281"
FNT ,MI,AGL,12/2005,CE,Combined TRACON & Tower with Radar,"1,108","1,023",880,3,"3,014",0,0,0,0,0,0,2,155,7,164,0,0,0,0,0,"2,527",0,"2,527","5,705","5,705"
FNT ,MI,AGL,01/2006,CE,Combined TRACON & Tower with Radar,"1,068","1,025",695,5,"2,793",0,0,0,0,0,20,31,2,2,55,0,0,0,0,0,"3,044",0,"3,044","5,892","5,892"
FNT ,MI,AGL,02/2006,CE,Combined TRACON & Tower with Radar,"1,021",847,567,4,"2,439",0,0,0,0,0,0,4,60,3,67,0,0,0,0,0,"2,940",10,"2,950","5,456","5,456"
FNT ,MI,AGL,03/2006,CE,Combined TRACON & Tower with Radar,"1,203",992,979,0,"3,174",0,0,0,0,0,1,11,24,2,38,0,0,0,0,0,"4,139",0,"4,139","7,351","7,351"
FNT ,MI,AGL,04/2006,CE,Combined TRACON & Tower with Radar,"1,116",925,985,7,"3,033",0,0,0,0,0,0,6,92,7,105,0,0,0,0,0,"3,638",14,"3,652","6,790","6,790"
FNT ,MI,AGL,05/2006,CE,Combined TRACON & Tower with Radar,886,"1,021",942,11,"2,860",0,0,0,0,0,21,4,111,6,142,0,0,0,0,0,"3,758",0,"3,758","6,760","6,760"
FNT ,MI,AGL,06/2006,CE,Combined TRACON & Tower with Radar,824,"1,057","1,384",8,"3,273",0,0,0,0,0,0,12,77,7,96,0,0,0,0,0,"8,695",4,"8,699","12,068","12,068"
FNT ,MI,AGL,07/2006,CE,Combined TRACON & Tower with Radar,750,"1,178","1,317",16,"3,261",0,0,0,0,0,0,9,47,2,58,0,0,0,0,0,"6,466",14,"6,480","9,799","9,799"
FNT ,MI,AGL,08/2006,CE,Combined TRACON & Tower with Radar,779,"1,186","1,125",4,"3,094",0,0,0,0,0,0,27,180,1,208,0,0,0,0,0,"4,731",0,"4,731","8,033","8,033"
FNT ,MI,AGL,09/2006,CE,Combined TRACON & Tower with Radar,823,"1,052",924,42,"2,841",0,0,0,0,0,2,3,65,15,85,0,0,0,0,0,"3,838",91,"3,929","6,855","6,855"
FNT ,MI,AGL,10/2006,CE,Combined TRACON & Tower with Radar,962,"1,104","1,547",6,"3,619",0,0,0,0,0,0,11,868,0,879,0,0,0,0,0,"2,690",26,"2,716","7,214","7,214"
FNT ,MI,AGL,11/2006,CE,Combined TRACON & Tower with Radar,879,"1,119","1,503",18,"3,519",0,0,0,0,0,0,3,620,11,634,0,0,0,0,0,"1,849",2,"1,851","6,004","6,004"
FNT ,MI,AGL,12/2006,CE,Combined TRACON & Tower with Radar,961,"1,088","1,226",2,"3,277",0,0,0,0,0,0,3,653,4,660,0,0,0,0,0,"2,188",0,"2,188","6,125","6,125"
FNT ,MI,AGL,01/2007,CE,Combined TRACON & Tower with Radar,950,"1,060","1,118",10,"3,138",0,0,0,0,0,0,3,433,6,442,0,0,0,0,0,"1,487",0,"1,487","5,067","5,067"
FNT ,MI,AGL,02/2007,CE,Combined TRACON & Tower with Radar,848,995,"1,138",2,"2,983",0,0,0,0,0,4,8,412,10,434,0,0,0,0,0,"1,268",28,"1,296","4,713","4,713"
FNT ,MI,AGL,03/2007,CE,Combined TRACON & Tower with Radar,"1,119","1,014","1,676",7,"3,816",0,0,0,0,0,0,22,907,15,944,0,0,0,0,0,"2,955",0,"2,955","7,715","7,715"
FNT ,MI,AGL,04/2007,CE,Combined TRACON & Tower with Radar,"1,019",987,"1,023",3,"3,032",0,0,0,0,0,0,2,952,3,957,0,0,0,0,0,"2,364",38,"2,402","6,391","6,391"
FNT ,MI,AGL,05/2007,CE,Combined TRACON & Tower with Radar,888,994,"1,725",4,"3,611",0,0,0,0,0,0,8,944,17,969,0,0,0,0,0,"2,972",56,"3,028","7,608","7,608"
FNT ,MI,AGL,06/2007,CE,Combined TRACON & Tower with Radar,800,"1,075","1,512",9,"3,396",0,0,0,0,0,2,22,"1,277",23,"1,324",0,0,0,0,0,"3,382",5,"3,387","8,107","8,107"
FNT ,MI,AGL,07/2007,CE,Combined TRACON & Tower with Radar,883,"1,090","1,655",4,"3,632",0,0,0,0,0,0,15,"1,078",6,"1,099",0,0,0,0,0,"3,658",0,"3,658","8,389","8,389"
FNT ,MI,AGL,08/2007,CE,Combined TRACON & Tower with Radar,937,"1,125","1,662",0,"3,724",0,0,0,0,0,36,86,"1,035",12,"1,169",0,0,0,0,0,"4,365",0,"4,365","9,258","9,258"
FNT ,MI,AGL,09/2007,CE,Combined TRACON & Tower with Radar,995,"1,024","1,564",7,"3,590",0,0,0,0,0,0,15,"1,317",10,"1,342",0,0,0,0,0,"3,531",0,"3,531","8,463","8,463"
FNT ,MI,AGL,10/2007,CE,Combined TRACON & Tower with Radar,"1,020","1,234","1,534",3,"3,791",0,0,0,0,0,0,23,789,10,822,0,0,0,0,0,"2,785",0,"2,785","7,398","7,398"
FNT ,MI,AGL,11/2007,CE,Combined TRACON & Tower with Radar,"1,076","1,160","1,297",3,"3,536",0,0,0,0,0,0,43,667,12,722,0,0,0,0,0,"2,079",43,"2,122","6,380","6,380"
FNT ,MI,AGL,12/2007,CE,Combined TRACON & Tower with Radar,"1,012","1,156","1,077",5,"3,250",0,0,0,0,0,0,5,470,2,477,0,0,0,0,0,"1,371",0,"1,371","5,098","5,098"
FNT ,MI,AGL,01/2008,CE,Combined TRACON & Tower with Radar,"1,099","1,207","1,237",21,"3,564",0,0,0,0,0,0,1,440,7,448,0,0,0,0,0,"1,492",136,"1,628","5,640","5,640"
FNT ,MI,AGL,02/2008,CE,Combined TRACON & Tower with Radar,986,"1,147","1,016",7,"3,156",0,0,0,0,0,0,0,448,9,457,0,0,0,0,0,"1,249",0,"1,249","4,862","4,862"
FNT ,MI,AGL,03/2008,CE,Combined TRACON & Tower with Radar,"1,069","1,222","1,385",17,"3,693",0,0,0,0,0,0,12,753,16,781,0,0,0,0,0,"1,975",0,"1,975","6,449","6,449"
FNT ,MI,AGL,04/2008,CE,Combined TRACON & Tower with Radar,975,"1,274","1,598",13,"3,860",0,0,0,0,0,0,12,857,6,875,0,0,0,0,0,"2,374",0,"2,374","7,109","7,109"
FNT ,MI,AGL,05/2008,CE,Combined TRACON & Tower with Radar,865,"1,289","1,277",3,"3,434",0,0,0,0,0,0,10,"1,034",12,"1,056",0,0,0,0,0,"1,788",2,"1,790","6,280","6,280"
FNT ,MI,AGL,06/2008,CE,Combined TRACON & Tower with Radar,895,"1,306","1,218",7,"3,426",0,0,0,0,0,0,1,711,17,729,0,0,0,0,0,"1,526",6,"1,532","5,687","5,687"
FNT ,MI,AGL,07/2008,CE,Combined TRACON & Tower with Radar,818,"1,217","1,457",6,"3,498",0,3,17,0,20,0,13,"1,141",8,"1,162",0,6,267,0,273,"2,199",0,"2,199","6,859","7,152"
FNT ,MI,AGL,08/2008,CE,Combined TRACON & Tower with Radar,780,"1,156","1,375",3,"3,314",53,173,319,7,552,92,5,960,18,"1,075",0,6,465,0,471,"1,501",0,"1,501","5,890","6,913"
FNT ,MI,AGL,09/2008,CE,Combined TRACON & Tower with Radar,766,913,"1,304",2,"2,985",28,40,71,0,139,13,59,709,21,802,0,3,333,0,336,"1,242",21,"1,263","5,050","5,525"
FNT ,MI,AGL,10/2008,CE,Combined TRACON & Tower with Radar,972,889,"1,447",11,"3,319",10,44,68,1,123,37,43,787,22,889,0,3,251,0,254,"2,444",2,"2,446","6,654","7,031"
FNT ,MI,AGL,11/2008,CE,Combined TRACON & Tower with Radar,"1,006",775,"1,422",3,"3,206",10,28,37,0,75,0,3,588,5,596,4,2,158,0,164,"1,311",0,"1,311","5,113","5,352"
FNT ,MI,AGL,12/2008,CE,Combined TRACON & Tower with Radar,906,831,741,3,"2,481",18,25,17,0,60,0,5,244,2,251,0,7,72,3,82,369,4,373,"3,105","3,247"
FNT ,MI,AGL,01/2009,CE,Combined TRACON & Tower with Radar,821,930,824,4,"2,579",0,1,19,0,20,0,5,391,2,398,0,0,89,0,89,"1,104",0,"1,104","4,081","4,190"
FOE ,KS,ACE,01/2005,CE,Federal Contract Tower,30,76,163,245,514,0,0,0,0,0,0,11,379,399,789,0,0,0,0,0,140,964,"1,104","2,407","2,407"
FOE ,KS,ACE,02/2005,CE,Federal Contract Tower,41,66,191,508,806,0,0,0,0,0,0,2,584,470,"1,056",0,0,0,0,0,352,"1,462","1,814","3,676","3,676"
FOE ,KS,ACE,03/2005,CE,Federal Contract Tower,5,67,274,578,924,0,0,0,0,0,0,14,657,569,"1,240",0,0,0,0,0,294,"1,520","1,814","3,978","3,978"
FOE ,KS,ACE,04/2005,CE,Federal Contract Tower,4,62,236,489,791,0,0,0,0,0,0,30,785,537,"1,352",0,0,0,0,0,396,"1,222","1,618","3,761","3,761"
FOE ,KS,ACE,05/2005,CE,Federal Contract Tower,0,55,264,525,844,0,0,0,0,0,0,9,863,516,"1,388",0,0,0,0,0,242,"1,540","1,782","4,014","4,014"
FOE ,KS,ACE,06/2005,CE,Federal Contract Tower,11,65,228,400,704,0,0,0,0,0,0,17,764,475,"1,256",0,0,0,0,0,206,"1,050","1,256","3,216","3,216"
FOE ,KS,ACE,07/2005,CE,Federal Contract Tower,2,57,196,664,919,0,0,0,0,0,0,11,906,568,"1,485",0,0,0,0,0,200,"1,582","1,782","4,186","4,186"
FOE ,KS,ACE,08/2005,CE,Federal Contract Tower,1,79,244,627,951,0,0,0,0,0,0,40,719,548,"1,307",0,0,0,0,0,270,"1,768","2,038","4,296","4,296"
FOE ,KS,ACE,09/2005,CE,Federal Contract Tower,12,106,249,347,714,0,0,0,0,0,0,24,804,348,"1,176",0,0,0,0,0,400,588,988,"2,878","2,878"
FOE ,KS,ACE,10/2005,CE,Federal Contract Tower,14,93,235,456,798,0,0,0,0,0,0,35,863,449,"1,347",0,0,0,0,0,415,"1,288","1,703","3,848","3,848"
FOE ,KS,ACE,11/2005,CE,Federal Contract Tower,19,93,170,422,704,0,0,0,0,0,0,20,806,417,"1,243",0,0,0,0,0,314,"1,166","1,480","3,427","3,427"
FOE ,KS,ACE,12/2005,CE,Federal Contract Tower,17,107,130,407,661,0,0,0,0,0,0,14,529,363,906,0,0,0,0,0,304,"1,035","1,339","2,906","2,906"
FOE ,KS,ACE,01/2006,CE,Federal Contract Tower,39,97,172,447,755,0,0,0,0,0,0,12,562,402,976,0,0,0,0,0,166,"1,292","1,458","3,189","3,189"
FOE ,KS,ACE,02/2006,CE,Federal Contract Tower,13,66,149,399,627,0,0,0,0,0,0,33,693,390,"1,116",0,0,0,0,0,308,"1,243","1,551","3,294","3,294"
FOE ,KS,ACE,03/2006,CE,Federal Contract Tower,26,86,174,421,707,0,0,0,0,0,0,16,629,472,"1,117",0,0,0,0,0,347,"1,190","1,537","3,361","3,361"
FOE ,KS,ACE,04/2006,CE,Federal Contract Tower,16,53,230,456,755,0,0,0,0,0,0,13,787,486,"1,286",0,0,0,0,0,454,"1,221","1,675","3,716","3,716"
FOE ,KS,ACE,05/2006,CE,Federal Contract Tower,24,105,237,464,830,0,0,0,0,0,0,39,870,530,"1,439",0,0,0,0,0,336,"1,188","1,524","3,793","3,793"
FOE ,KS,ACE,06/2006,CE,Federal Contract Tower,24,99,200,453,776,0,0,0,0,0,0,24,904,542,"1,470",0,0,0,0,0,346,"1,594","1,940","4,186","4,186"
FOE ,KS,ACE,07/2006,CE,Federal Contract Tower,24,92,194,490,800,0,0,0,0,0,0,24,"1,179",443,"1,646",0,0,0,0,0,386,"1,016","1,402","3,848","3,848"
FOE ,KS,ACE,08/2006,CE,Federal Contract Tower,28,89,197,551,865,0,0,0,0,0,0,15,"1,166",561,"1,742",0,0,0,0,0,520,"1,266","1,786","4,393","4,393"
FOE ,KS,ACE,09/2006,CE,Federal Contract Tower,40,92,229,591,952,0,0,0,0,0,0,31,"1,016",512,"1,559",0,0,0,0,0,343,"1,422","1,765","4,276","4,276"
FOE ,KS,ACE,10/2006,CE,Federal Contract Tower,68,94,325,485,972,0,0,0,0,0,0,33,"1,047",413,"1,493",0,0,0,0,0,252,"1,048","1,300","3,765","3,765"
FOE ,KS,ACE,11/2006,CE,Federal Contract Tower,31,48,199,371,649,0,0,0,0,0,0,17,883,358,"1,258",0,0,0,0,0,274,952,"1,226","3,133","3,133"
FOE ,KS,ACE,12/2006,CE,Federal Contract Tower,29,65,195,332,621,0,0,0,0,0,0,31,700,340,"1,071",0,0,0,0,0,248,968,"1,216","2,908","2,908"
FOE ,KS,ACE,01/2007,CE,Federal Contract Tower,47,58,159,373,637,0,0,0,0,0,0,12,641,354,"1,007",0,0,0,0,0,124,"1,040","1,164","2,808","2,808"
FOE ,KS,ACE,02/2007,CE,Federal Contract Tower,63,35,203,294,595,0,0,0,0,0,0,22,532,351,905,0,0,0,0,0,126,"1,210","1,336","2,836","2,836"
FOE ,KS,ACE,03/2007,CE,Federal Contract Tower,42,46,247,403,738,0,0,0,0,0,0,21,822,406,"1,249",0,0,0,0,0,124,"1,248","1,372","3,359","3,359"
FOE ,KS,ACE,04/2007,CE,Federal Contract Tower,34,60,223,504,821,0,0,0,0,0,0,8,843,406,"1,257",0,0,0,0,0,186,"1,166","1,352","3,430","3,430"
FOE ,KS,ACE,05/2007,CE,Federal Contract Tower,29,42,192,446,709,0,0,0,0,0,0,13,965,437,"1,415",0,0,0,0,0,130,770,900,"3,024","3,024"
FOE ,KS,ACE,06/2007,CE,Federal Contract Tower,29,38,246,326,639,0,0,0,0,0,0,13,993,327,"1,333",0,0,0,0,0,214,782,996,"2,968","2,968"
FOE ,KS,ACE,07/2007,CE,Federal Contract Tower,25,23,208,474,730,0,0,0,0,0,2,9,"1,025",373,"1,409",0,0,0,0,0,402,975,"1,377","3,516","3,516"
FOE ,KS,ACE,08/2007,CE,Federal Contract Tower,21,46,228,627,922,0,0,0,0,0,0,11,"1,183",559,"1,753",0,0,0,0,0,392,"1,502","1,894","4,569","4,569"
FOE ,KS,ACE,09/2007,CE,Federal Contract Tower,25,49,222,441,737,0,0,0,0,0,0,10,955,393,"1,358",0,0,0,0,0,390,"1,188","1,578","3,673","3,673"
FOE ,KS,ACE,10/2007,CE,Federal Contract Tower,24,39,274,469,806,0,0,0,0,0,0,21,783,448,"1,252",0,0,0,0,0,202,953,"1,155","3,213","3,213"
FOE ,KS,ACE,11/2007,CE,Federal Contract Tower,19,49,217,439,724,0,0,0,0,0,0,9,793,466,"1,268",0,0,0,0,0,226,"1,085","1,311","3,303","3,303"
FOE ,KS,ACE,12/2007,CE,Federal Contract Tower,25,18,132,259,434,0,0,0,0,0,0,16,344,237,597,0,0,0,0,0,86,432,518,"1,549","1,549"
FOE ,KS,ACE,01/2008,CE,Federal Contract Tower,25,53,144,266,488,0,0,0,0,0,0,15,495,328,838,0,0,0,0,0,114,676,790,"2,116","2,116"
FOE ,KS,ACE,02/2008,CE,Federal Contract Tower,36,41,190,255,522,0,0,0,0,0,0,11,535,288,834,0,0,0,0,0,202,715,917,"2,273","2,273"
FOE ,KS,ACE,03/2008,CE,Federal Contract Tower,20,45,205,404,674,0,0,0,0,0,1,2,494,419,916,0,0,0,0,0,192,886,"1,078","2,668","2,668"
FOE ,KS,ACE,04/2008,CE,Federal Contract Tower,26,49,200,454,729,0,0,0,0,0,0,10,530,427,967,0,0,0,0,0,230,746,976,"2,672","2,672"
FOE ,KS,ACE,05/2008,CE,Federal Contract Tower,14,66,231,389,700,0,0,0,0,0,0,13,724,418,"1,155",0,0,0,0,0,454,774,"1,228","3,083","3,083"
FOE ,KS,ACE,06/2008,CE,Federal Contract Tower,9,45,183,426,663,0,0,2,0,2,0,11,696,409,"1,116",0,0,12,0,12,372,845,"1,217","2,996","3,010"
FOE ,KS,ACE,07/2008,CE,Federal Contract Tower,4,56,295,614,969,0,0,70,0,70,0,10,573,241,824,0,0,103,1,104,110,644,754,"2,547","2,721"
FOE ,KS,ACE,08/2008,CE,Federal Contract Tower,10,52,212,614,888,0,0,55,1,56,0,13,519,305,837,0,7,123,10,140,122,"1,028","1,150","2,875","3,071"
FOE ,KS,ACE,09/2008,CE,Federal Contract Tower,8,62,279,494,843,0,0,100,0,100,0,1,392,173,566,0,6,110,5,121,56,634,690,"2,099","2,320"
FOE ,KS,ACE,10/2008,CE,Federal Contract Tower,30,54,205,646,935,0,0,90,1,91,0,10,463,378,851,0,3,202,3,208,98,918,"1,016","2,802","3,101"
FOE ,KS,ACE,11/2008,CE,Federal Contract Tower,21,59,157,462,699,0,0,51,3,54,0,13,311,226,550,0,10,87,5,102,70,646,716,"1,965","2,121"
FOE ,KS,ACE,12/2008,CE,Federal Contract Tower,19,38,171,320,548,0,2,40,0,42,0,19,242,142,403,0,5,83,1,89,22,548,570,"1,521","1,652"
FOE ,KS,ACE,01/2009,CE,Federal Contract Tower,24,33,126,456,639,0,1,55,0,56,0,16,293,230,539,0,9,83,8,100,90,"1,162","1,252","2,430","2,586"
FOK ,NY,AEA,12/2008,EN,Federal Contract Tower,0,61,170,94,325,0,0,0,0,0,0,4,82,5,91,0,1,24,0,25,0,0,0,416,441
FOK ,NY,AEA,01/2009,EN,Federal Contract Tower,0,64,138,46,248,0,0,0,0,0,0,2,167,16,185,0,0,31,1,32,0,0,0,433,465
FPR ,FL,ASO,01/2005,ES,Towers with Radar,0,60,"2,721",4,"2,785",0,0,0,0,0,0,12,"6,545",2,"6,559",0,0,0,0,0,"5,818",0,"5,818","15,162","15,162"
FPR ,FL,ASO,02/2005,ES,Towers with Radar,0,74,"2,664",0,"2,738",0,0,0,0,0,0,9,"5,681",5,"5,695",0,0,0,0,0,"7,184",0,"7,184","15,617","15,617"
FPR ,FL,ASO,03/2005,ES,Towers with Radar,0,102,"2,758",0,"2,860",0,0,0,0,0,0,19,"6,587",0,"6,606",0,0,0,0,0,"8,311",0,"8,311","17,777","17,777"
FPR ,FL,ASO,04/2005,ES,Towers with Radar,0,79,"2,615",7,"2,701",0,0,0,0,0,0,15,"7,521",5,"7,541",0,0,0,0,0,"7,591",0,"7,591","17,833","17,833"
FPR ,FL,ASO,05/2005,ES,Towers with Radar,0,57,"2,736",3,"2,796",0,0,0,0,0,0,11,"5,769",4,"5,784",0,0,0,0,0,"7,500",0,"7,500","16,080","16,080"
FPR ,FL,ASO,06/2005,ES,Towers with Radar,0,50,"2,111",2,"2,163",0,0,0,0,0,0,12,"4,052",1,"4,065",0,0,0,0,0,"5,034",0,"5,034","11,262","11,262"
FPR ,FL,ASO,07/2005,ES,Towers with Radar,0,27,"1,849",0,"1,876",0,0,0,0,0,0,12,"4,005",0,"4,017",0,0,0,0,0,"3,719",0,"3,719","9,612","9,612"
