,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2010 To 01/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
DSM ,IA,ACE,01/2010,CE,Combined TRACON & Tower with Radar,"1,245","2,593","1,141",100,"5,079",4,17,64,3,88,0,17,331,10,358,0,100,61,2,163,362,100,462,"5,899","6,150"
DSM ,IA,ACE,02/2010,CE,Combined TRACON & Tower with Radar,"1,114","2,568","1,167",230,"5,079",1,17,33,13,64,0,33,422,7,462,0,134,80,1,215,400,256,656,"6,197","6,476"
DSM ,IA,ACE,03/2010,CE,Combined TRACON & Tower with Radar,"1,396","2,948","1,476",227,"6,047",2,15,54,10,81,0,34,744,6,784,0,128,88,0,216,804,186,990,"7,821","8,118"
DSM ,IA,ACE,04/2010,CE,Combined TRACON & Tower with Radar,"1,357","2,500","1,364",209,"5,430",2,5,31,8,46,0,44,685,35,764,0,205,111,16,332,719,163,882,"7,076","7,454"
DSM ,IA,ACE,05/2010,CE,Combined TRACON & Tower with Radar,"1,364","2,371","1,499",172,"5,406",1,5,44,6,56,0,18,937,33,988,0,199,167,2,368,923,168,"1,091","7,485","7,909"
DSM ,IA,ACE,06/2010,CE,Combined TRACON & Tower with Radar,"1,407","2,533","1,611",172,"5,723",0,7,38,1,46,0,38,932,36,"1,006",0,174,176,3,353,803,103,906,"7,635","8,034"
DSM ,IA,ACE,07/2010,CE,Combined TRACON & Tower with Radar,"1,337","2,697","1,512",139,"5,685",5,3,36,0,44,0,45,925,17,987,0,216,198,6,420,606,138,744,"7,416","7,880"
DSM ,IA,ACE,08/2010,CE,Combined TRACON & Tower with Radar,"1,337","2,748","1,582",163,"5,830",4,7,51,3,65,0,43,980,21,"1,044",0,207,162,4,373,606,66,672,"7,546","7,984"
DSM ,IA,ACE,09/2010,CE,Combined TRACON & Tower with Radar,"1,173","2,590","1,588",175,"5,526",3,12,62,0,77,0,22,710,29,761,0,158,137,4,299,612,94,706,"6,993","7,369"
DSM ,IA,ACE,10/2010,CE,Combined TRACON & Tower with Radar,"1,150","2,652","1,551",143,"5,496",1,3,22,3,29,0,85,949,29,"1,063",0,202,290,8,500,698,112,810,"7,369","7,898"
DSM ,IA,ACE,11/2010,CE,Combined TRACON & Tower with Radar,"1,333","2,335","1,382",215,"5,265",3,5,71,3,82,2,44,559,6,611,2,134,136,3,275,276,88,364,"6,240","6,597"
DSM ,IA,ACE,12/2010,CE,Combined TRACON & Tower with Radar,"1,486","2,400","1,128",193,"5,207",6,7,55,0,68,6,84,449,16,555,2,139,128,6,275,362,135,497,"6,259","6,602"
DSM ,IA,ACE,01/2011,CE,Combined TRACON & Tower with Radar,"1,264","2,419","1,202",144,"5,029",2,14,59,2,77,1,56,434,4,495,0,96,154,4,254,395,32,427,"5,951","6,282"
DSM ,IA,ACE,02/2011,CE,Combined TRACON & Tower with Radar,"1,264","2,025","1,179",102,"4,570",2,10,56,0,68,4,48,485,7,544,5,116,131,3,255,595,94,689,"5,803","6,126"
DSM ,IA,ACE,03/2011,CE,Combined TRACON & Tower with Radar,"1,350","2,647","1,370",173,"5,540",6,9,78,1,94,5,81,636,4,726,18,144,200,2,364,687,118,805,"7,071","7,529"
DSM ,IA,ACE,04/2011,CE,Combined TRACON & Tower with Radar,"1,127","2,520","1,359",250,"5,256",3,14,78,1,96,7,54,683,50,794,5,152,265,2,424,574,120,694,"6,744","7,264"
DSM ,IA,ACE,05/2011,CE,Combined TRACON & Tower with Radar,"1,245","2,596","1,501",209,"5,551",5,14,84,4,107,11,69,799,42,921,6,177,251,4,438,592,88,680,"7,152","7,697"
DSM ,IA,ACE,06/2011,CE,Combined TRACON & Tower with Radar,"1,330","2,713","1,598",114,"5,755",4,13,101,0,118,6,76,973,30,"1,085",1,180,268,2,451,810,108,918,"7,758","8,327"
DSM ,IA,ACE,07/2011,CE,Combined TRACON & Tower with Radar,"1,307","2,806","1,412",227,"5,752",3,11,65,4,83,4,94,996,26,"1,120",13,210,302,4,529,553,186,739,"7,611","8,223"
DSM ,IA,ACE,08/2011,CE,Combined TRACON & Tower with Radar,"1,356","2,829","1,571",227,"5,983",4,3,66,11,84,5,81,981,43,"1,110",7,193,271,3,474,467,258,725,"7,818","8,376"
DSM ,IA,ACE,09/2011,CE,Combined TRACON & Tower with Radar,"1,408","2,349","1,435",245,"5,437",3,2,67,15,87,5,83,877,59,"1,024",13,196,310,6,525,370,210,580,"7,041","7,653"
DSM ,IA,ACE,10/2011,CE,Combined TRACON & Tower with Radar,"1,468","2,386","1,454",156,"5,464",5,4,32,5,46,6,86,931,31,"1,054",4,197,239,7,447,589,86,675,"7,193","7,686"
DSM ,IA,ACE,11/2011,CE,Combined TRACON & Tower with Radar,"1,321","2,236","1,404",245,"5,206",1,11,59,7,78,3,76,629,15,723,7,176,166,0,349,529,150,679,"6,608","7,035"
DSM ,IA,ACE,12/2011,CE,Combined TRACON & Tower with Radar,"1,519","2,224","1,301",230,"5,274",2,18,64,8,92,6,80,"1,108",7,"1,201",12,156,152,2,322,566,112,678,"7,153","7,567"
DSM ,IA,ACE,01/2012,CE,Combined TRACON & Tower with Radar,"1,423","2,107","1,266",303,"5,099",9,7,48,8,72,5,68,653,21,747,3,184,181,2,370,710,154,864,"6,710","7,152"
DSM ,IA,ACE,02/2012,CE,Combined TRACON & Tower with Radar,"1,482","1,878","1,193",94,"4,647",11,8,49,4,72,7,65,522,11,605,12,114,172,1,299,678,82,760,"6,012","6,383"
DSM ,IA,ACE,03/2012,CE,Combined TRACON & Tower with Radar,"1,566","2,076","1,291",134,"5,067",17,16,86,7,126,7,80,710,17,814,9,183,300,2,494,550,52,602,"6,483","7,103"
DSM ,IA,ACE,04/2012,CE,Combined TRACON & Tower with Radar,"1,410","2,116","1,336",79,"4,941",8,10,69,12,99,13,79,725,11,828,5,154,230,17,406,587,26,613,"6,382","6,887"
DSM ,IA,ACE,05/2012,CE,Combined TRACON & Tower with Radar,"1,545","2,191","1,518",192,"5,446",7,11,65,5,88,7,114,846,91,"1,058",10,201,242,11,464,417,208,625,"7,129","7,681"
DSM ,IA,ACE,06/2012,CE,Combined TRACON & Tower with Radar,"1,673","2,129","1,429",254,"5,485",13,4,77,11,105,6,95,999,43,"1,143",8,218,419,17,662,541,184,725,"7,353","8,120"
DSM ,IA,ACE,07/2012,CE,Combined TRACON & Tower with Radar,"1,607","2,114","1,322",140,"5,183",13,4,89,9,115,8,120,995,50,"1,173",15,218,256,9,498,372,100,472,"6,828","7,441"
DSM ,IA,ACE,08/2012,CE,Combined TRACON & Tower with Radar,"1,763","2,010","1,577",244,"5,594",16,15,87,11,129,13,106,804,51,974,22,200,321,8,551,542,210,752,"7,320","8,000"
DSM ,IA,ACE,09/2012,CE,Combined TRACON & Tower with Radar,"1,650","1,787","1,407",230,"5,074",16,6,83,9,114,1,122,940,30,"1,093",2,209,258,2,471,625,96,721,"6,888","7,473"
DSM ,IA,ACE,10/2012,CE,Combined TRACON & Tower with Radar,"1,852","1,917","1,543",177,"5,489",13,27,110,13,163,10,73,730,28,841,12,199,255,19,485,293,91,384,"6,714","7,362"
DSM ,IA,ACE,11/2012,CE,Combined TRACON & Tower with Radar,"1,799","1,622","1,429",165,"5,015",7,12,46,8,73,12,74,973,45,"1,104",33,189,217,5,444,598,86,684,"6,803","7,320"
DSM ,IA,ACE,12/2012,CE,Combined TRACON & Tower with Radar,"1,762","1,576","1,124",143,"4,605",12,10,69,10,101,5,55,400,4,464,5,146,93,2,246,317,28,345,"5,414","5,761"
DSM ,IA,ACE,01/2013,CE,Combined TRACON & Tower with Radar,"1,712","1,674","1,204",142,"4,732",16,11,53,4,84,6,48,529,16,599,8,153,123,8,292,239,106,345,"5,676","6,052"
DSM ,IA,ACE,02/2013,CE,Combined TRACON & Tower with Radar,"1,539","1,522","1,162",114,"4,337",15,8,52,7,82,2,51,469,16,538,2,130,111,1,244,241,52,293,"5,168","5,494"
DSM ,IA,ACE,03/2013,CE,Combined TRACON & Tower with Radar,"1,648","1,947","1,349",74,"5,018",6,13,82,2,103,3,48,610,23,684,10,125,142,3,280,682,106,788,"6,490","6,873"
DSM ,IA,ACE,04/2013,CE,Combined TRACON & Tower with Radar,"1,599","1,756","1,286",179,"4,820",13,14,54,9,90,5,63,736,32,836,8,165,224,9,406,694,218,912,"6,568","7,064"
DSM ,IA,ACE,05/2013,CE,Combined TRACON & Tower with Radar,"1,632","1,915","1,331",152,"5,030",17,19,88,17,141,16,51,626,25,718,13,151,188,10,362,461,216,677,"6,425","6,928"
DSM ,IA,ACE,06/2013,CE,Combined TRACON & Tower with Radar,"1,691","1,920","1,541",130,"5,282",10,9,63,6,88,11,61,854,80,"1,006",17,159,234,9,419,514,271,785,"7,073","7,580"
DSM ,IA,ACE,07/2013,CE,Combined TRACON & Tower with Radar,"1,643","2,130","1,336",99,"5,208",13,13,59,6,91,8,57,"1,056",79,"1,200",15,228,357,3,603,948,286,"1,234","7,642","8,336"
DSM ,IA,ACE,08/2013,CE,Combined TRACON & Tower with Radar,"1,704","2,069","1,466",62,"5,301",10,8,65,6,89,4,68,993,27,"1,092",7,212,305,5,529,903,98,"1,001","7,394","8,012"
DSM ,IA,ACE,09/2013,CE,Combined TRACON & Tower with Radar,"1,665","1,829","1,413",76,"4,983",9,9,135,3,156,0,81,806,26,913,0,206,296,3,505,427,74,501,"6,397","7,058"
DSM ,IA,ACE,10/2013,CE,Combined TRACON & Tower with Radar,"1,843","1,973","1,487",20,"5,323",9,12,67,2,90,0,71,606,1,678,2,140,232,1,375,505,4,509,"6,510","6,975"
DSM ,IA,ACE,11/2013,CE,Combined TRACON & Tower with Radar,"1,779","1,666","1,238",35,"4,718",15,9,57,5,86,0,61,597,3,661,0,163,176,5,344,289,0,289,"5,668","6,098"
DSM ,IA,ACE,12/2013,CE,Combined TRACON & Tower with Radar,"2,004","1,503","1,050",37,"4,594",11,7,72,8,98,0,53,460,3,516,1,156,136,2,295,324,0,324,"5,434","5,827"
DSM ,IA,ACE,01/2014,CE,Combined TRACON & Tower with Radar,"1,821","1,352","1,028",40,"4,241",13,8,48,3,72,0,47,421,3,471,0,144,137,1,282,335,4,339,"5,051","5,405"
DTN ,LA,ASW,01/2010,CE,Federal Contract Tower,0,5,483,2,490,0,0,1,0,1,0,2,"1,319",0,"1,321",0,2,12,0,14,"2,900",2,"2,902","4,713","4,728"
DTN ,LA,ASW,02/2010,CE,Federal Contract Tower,0,7,477,2,486,0,0,0,0,0,0,121,977,6,"1,104",0,0,6,0,6,"1,824",8,"1,832","3,422","3,428"
DTN ,LA,ASW,03/2010,CE,Federal Contract Tower,0,1,494,0,495,0,0,0,0,0,0,16,"1,766",6,"1,788",0,4,0,9,13,"2,582",0,"2,582","4,865","4,878"
DTN ,LA,ASW,04/2010,CE,Federal Contract Tower,0,12,530,0,542,0,0,0,0,0,0,8,"1,375",12,"1,395",0,1,1,1,3,"2,924",2,"2,926","4,863","4,866"
DTN ,LA,ASW,05/2010,CE,Federal Contract Tower,0,29,612,0,641,0,0,0,0,0,0,31,"1,563",3,"1,597",0,0,2,0,2,"2,603",0,"2,603","4,841","4,843"
DTN ,LA,ASW,06/2010,CE,Federal Contract Tower,0,3,525,2,530,0,0,0,0,0,0,13,"1,316",5,"1,334",0,0,0,0,0,"2,056",10,"2,066","3,930","3,930"
DTN ,LA,ASW,07/2010,CE,Federal Contract Tower,0,7,633,0,640,0,6,0,0,6,0,23,"1,517",11,"1,551",0,0,10,1,11,"2,594",0,"2,594","4,785","4,802"
DTN ,LA,ASW,08/2010,CE,Federal Contract Tower,1,8,629,3,641,0,1,0,0,1,0,14,"1,622",6,"1,642",0,0,9,0,9,"2,772",4,"2,776","5,059","5,069"
DTN ,LA,ASW,09/2010,CE,Federal Contract Tower,0,11,646,4,661,0,0,0,0,0,0,45,"1,498",1,"1,544",0,0,2,0,2,"2,240",2,"2,242","4,447","4,449"
DTN ,LA,ASW,10/2010,CE,Federal Contract Tower,0,8,638,0,646,0,0,0,0,0,0,14,"1,885",6,"1,905",0,0,3,0,3,"2,198",0,"2,198","4,749","4,752"
DTN ,LA,ASW,11/2010,CE,Federal Contract Tower,0,8,719,0,727,0,0,0,0,0,0,10,"1,268",3,"1,281",0,0,0,0,0,"1,926",0,"1,926","3,934","3,934"
DTN ,LA,ASW,12/2010,CE,Federal Contract Tower,0,10,614,0,624,0,0,0,0,0,0,11,"1,448",8,"1,467",0,0,2,0,2,"1,690",4,"1,694","3,785","3,787"
DTN ,LA,ASW,01/2011,CE,Federal Contract Tower,0,8,580,2,590,0,0,0,0,0,0,12,"1,442",11,"1,465",0,0,0,0,0,"2,671",0,"2,671","4,726","4,726"
DTN ,LA,ASW,02/2011,CE,Federal Contract Tower,0,2,547,3,552,0,0,0,0,0,0,16,"1,210",5,"1,231",0,1,2,2,5,"1,584",4,"1,588","3,371","3,376"
DTN ,LA,ASW,03/2011,CE,Federal Contract Tower,0,2,690,2,694,0,0,0,0,0,0,9,"1,845",8,"1,862",0,0,6,1,7,"2,272",0,"2,272","4,828","4,835"
DTN ,LA,ASW,04/2011,CE,Federal Contract Tower,0,9,644,0,653,0,0,0,0,0,0,17,"1,497",6,"1,520",0,4,5,2,11,"2,284",6,"2,290","4,463","4,474"
DTN ,LA,ASW,05/2011,CE,Federal Contract Tower,0,9,686,0,695,0,0,0,0,0,0,1,"1,848",1,"1,850",0,2,2,2,6,"3,080",3,"3,083","5,628","5,634"
DTN ,LA,ASW,06/2011,CE,Federal Contract Tower,0,6,649,0,655,0,0,0,0,0,0,8,"1,761",5,"1,774",0,1,2,0,3,"2,246",0,"2,246","4,675","4,678"
DTN ,LA,ASW,07/2011,CE,Federal Contract Tower,0,3,586,15,604,0,0,0,0,0,0,7,"1,811",3,"1,821",0,0,3,1,4,"2,684",0,"2,684","5,109","5,113"
DTN ,LA,ASW,08/2011,CE,Federal Contract Tower,0,2,561,1,564,0,0,0,0,0,0,48,"1,518",6,"1,572",0,0,6,0,6,"1,994",0,"1,994","4,130","4,136"
DTN ,LA,ASW,09/2011,CE,Federal Contract Tower,0,4,590,4,598,0,0,0,0,0,0,38,"1,812",84,"1,934",0,2,12,0,14,"2,752",8,"2,760","5,292","5,306"
DTN ,LA,ASW,10/2011,CE,Federal Contract Tower,0,11,623,3,637,0,0,2,1,3,0,14,"1,830",15,"1,859",0,3,12,0,15,"3,084",14,"3,098","5,594","5,612"
DTN ,LA,ASW,11/2011,CE,Federal Contract Tower,0,10,784,5,799,0,1,0,0,1,0,3,"1,456",0,"1,459",0,0,3,0,3,"1,430",2,"1,432","3,690","3,694"
DTN ,LA,ASW,12/2011,CE,Federal Contract Tower,0,8,584,1,593,0,1,2,0,3,0,11,"1,254",0,"1,265",0,0,9,0,9,30,3,33,"1,891","1,903"
DTN ,LA,ASW,01/2012,CE,Federal Contract Tower,0,1,771,6,778,0,0,1,0,1,0,18,"1,581",9,"1,608",0,0,8,2,10,692,4,696,"3,082","3,093"
DTN ,LA,ASW,02/2012,CE,Federal Contract Tower,0,7,678,0,685,0,0,1,0,1,0,7,"1,424",11,"1,442",0,0,11,0,11,"2,956",0,"2,956","5,083","5,095"
DTN ,LA,ASW,03/2012,CE,Federal Contract Tower,0,32,711,0,743,0,0,0,0,0,0,18,"1,763",1,"1,782",0,1,10,0,11,"3,473",2,"3,475","6,000","6,011"
DTN ,LA,ASW,04/2012,CE,Federal Contract Tower,0,13,700,3,716,0,0,0,0,0,0,18,"1,811",6,"1,835",0,1,4,0,5,"4,052",2,"4,054","6,605","6,610"
DTN ,LA,ASW,05/2012,CE,Federal Contract Tower,0,9,743,1,753,1,0,0,0,1,0,33,"1,901",10,"1,944",0,8,18,5,31,"2,898",0,"2,898","5,595","5,627"
DTN ,LA,ASW,06/2012,CE,Federal Contract Tower,0,13,713,0,726,0,5,84,0,89,0,21,"1,984",14,"2,019",0,0,7,0,7,"3,460",0,"3,460","6,205","6,301"
DTN ,LA,ASW,07/2012,CE,Federal Contract Tower,0,13,705,0,718,0,0,0,0,0,0,6,"1,513",16,"1,535",0,0,19,1,20,"2,009",0,"2,009","4,262","4,282"
DTN ,LA,ASW,08/2012,CE,Federal Contract Tower,0,1,677,6,684,0,0,1,0,1,0,6,"1,888",31,"1,925",0,0,10,3,13,"3,691",38,"3,729","6,338","6,352"
DTN ,LA,ASW,09/2012,CE,Federal Contract Tower,0,15,693,5,713,0,0,0,0,0,0,9,"1,783",6,"1,798",0,1,11,0,12,"3,019",2,"3,021","5,532","5,544"
DTN ,LA,ASW,10/2012,CE,Federal Contract Tower,0,11,755,6,772,0,0,0,0,0,0,3,"1,872",9,"1,884",0,4,7,4,15,"3,402",4,"3,406","6,062","6,077"
DTN ,LA,ASW,11/2012,CE,Federal Contract Tower,0,38,664,2,704,10,1,0,0,11,0,5,"1,994",5,"2,004",0,3,156,0,159,"2,606",11,"2,617","5,325","5,495"
DTN ,LA,ASW,12/2012,CE,Federal Contract Tower,0,10,656,16,682,0,2,3,0,5,0,4,"1,324",3,"1,331",0,3,18,2,23,"2,094",20,"2,114","4,127","4,155"
DTN ,LA,ASW,01/2013,CE,Federal Contract Tower,0,3,609,4,616,0,0,0,0,0,0,7,"1,215",8,"1,230",0,2,8,0,10,"2,000",2,"2,002","3,848","3,858"
DTN ,LA,ASW,02/2013,CE,Federal Contract Tower,0,9,572,4,585,0,0,0,0,0,0,5,"1,441",9,"1,455",0,2,10,0,12,"2,629",0,"2,629","4,669","4,681"
DTN ,LA,ASW,03/2013,CE,Federal Contract Tower,0,12,632,0,644,0,0,0,0,0,0,12,"1,631",13,"1,656",0,2,13,1,16,"2,542",0,"2,542","4,842","4,858"
DTN ,LA,ASW,04/2013,CE,Federal Contract Tower,0,5,661,16,682,0,0,0,0,0,0,5,"1,828",12,"1,845",0,0,12,0,12,"2,690",0,"2,690","5,217","5,229"
DTN ,LA,ASW,05/2013,CE,Federal Contract Tower,0,14,753,4,771,0,3,1,0,4,0,8,"1,378",17,"1,403",0,5,14,3,22,"1,928",2,"1,930","4,104","4,130"
DTN ,LA,ASW,06/2013,CE,Federal Contract Tower,0,13,619,0,632,0,0,2,1,3,0,22,"1,682",13,"1,717",0,1,15,0,16,"2,378",0,"2,378","4,727","4,746"
DTN ,LA,ASW,07/2013,CE,Federal Contract Tower,0,17,717,0,734,0,0,0,0,0,0,5,"1,726",10,"1,741",0,0,104,0,104,"3,250",2,"3,252","5,727","5,831"
DTN ,LA,ASW,08/2013,CE,Federal Contract Tower,0,8,581,0,589,0,0,0,0,0,0,3,"1,900",8,"1,911",0,4,9,0,13,"2,810",8,"2,818","5,318","5,331"
DTN ,LA,ASW,09/2013,CE,Federal Contract Tower,0,5,619,5,629,2,0,0,0,2,0,6,"1,681",6,"1,693",0,1,3,0,4,"2,842",2,"2,844","5,166","5,172"
DTN ,LA,ASW,10/2013,CE,Federal Contract Tower,0,4,721,0,725,0,0,0,0,0,0,50,"1,435",5,"1,490",0,5,8,0,13,"2,516",0,"2,516","4,731","4,744"
DTN ,LA,ASW,11/2013,CE,Federal Contract Tower,0,16,605,0,621,0,0,0,0,0,0,4,"1,423",2,"1,429",0,3,10,0,13,"1,774",0,"1,774","3,824","3,837"
DTN ,LA,ASW,12/2013,CE,Federal Contract Tower,0,35,514,1,550,0,0,0,0,0,0,2,"1,171",5,"1,178",0,5,7,0,12,"1,394",0,"1,394","3,122","3,134"
DTN ,LA,ASW,01/2014,CE,Federal Contract Tower,0,9,517,2,528,0,1,0,0,1,0,5,"1,308",2,"1,315",0,2,14,0,16,"2,118",2,"2,120","3,963","3,980"
DTO ,TX,ASW,01/2010,CE,Federal Contract Tower,0,28,413,11,452,0,0,0,0,0,0,1,"3,075",3,"3,079",0,0,112,0,112,"6,866",0,"6,866","10,397","10,509"
DTO ,TX,ASW,02/2010,CE,Federal Contract Tower,0,26,398,14,438,0,0,0,0,0,0,0,"2,293",2,"2,295",0,0,130,0,130,"5,771",0,"5,771","8,504","8,634"
DTO ,TX,ASW,03/2010,CE,Federal Contract Tower,0,34,376,0,410,0,0,55,0,55,0,0,"3,566",11,"3,577",0,0,191,0,191,"8,064",0,"8,064","12,051","12,297"
DTO ,TX,ASW,04/2010,CE,Federal Contract Tower,0,38,433,19,490,0,0,0,0,0,0,0,"3,102",10,"3,112",0,0,157,0,157,"8,354",0,"8,354","11,956","12,113"
DTO ,TX,ASW,05/2010,CE,Federal Contract Tower,0,54,407,12,473,0,0,0,0,0,0,11,"3,488",2,"3,501",0,0,593,0,593,"7,545",0,"7,545","11,519","12,112"
DTO ,TX,ASW,06/2010,CE,Federal Contract Tower,0,57,425,20,502,0,0,0,0,0,0,131,"3,536",4,"3,671",0,5,151,0,156,"8,822",2,"8,824","12,997","13,153"
DTO ,TX,ASW,07/2010,CE,Federal Contract Tower,0,59,486,11,556,0,0,1,0,1,0,2,"3,807",0,"3,809",0,0,176,0,176,"9,839",0,"9,839","14,204","14,381"
DTO ,TX,ASW,08/2010,CE,Federal Contract Tower,0,34,350,17,401,0,0,0,0,0,0,3,"4,295",7,"4,305",0,0,207,0,207,"8,749",4,"8,753","13,459","13,666"
DTO ,TX,ASW,09/2010,CE,Federal Contract Tower,0,40,345,19,404,0,0,2,0,2,0,0,"4,057",3,"4,060",0,0,177,0,177,"7,828",8,"7,836","12,300","12,479"
DTO ,TX,ASW,10/2010,CE,Federal Contract Tower,0,65,368,6,439,0,0,0,0,0,0,3,"4,949",28,"4,980",0,0,243,0,243,"8,193",4,"8,197","13,616","13,859"
DTO ,TX,ASW,11/2010,CE,Federal Contract Tower,0,48,601,14,663,0,0,0,0,0,0,10,"4,028",38,"4,076",0,0,411,0,411,"6,985",6,"6,991","11,730","12,141"
DTO ,TX,ASW,12/2010,CE,Federal Contract Tower,0,39,515,4,558,0,0,0,0,0,0,2,"3,923",1,"3,926",0,0,632,0,632,"4,895",0,"4,895","9,379","10,011"
DTO ,TX,ASW,01/2011,CE,Federal Contract Tower,0,46,541,7,594,0,0,1,0,1,0,1,"4,270",0,"4,271",0,0,164,0,164,"7,044",0,"7,044","11,909","12,074"
DTO ,TX,ASW,02/2011,CE,Federal Contract Tower,0,41,591,11,643,0,0,1,0,1,0,0,"3,253",1,"3,254",0,0,132,0,132,"6,804",2,"6,806","10,703","10,836"
DTO ,TX,ASW,03/2011,CE,Federal Contract Tower,0,40,716,7,763,0,0,0,0,0,0,2,"5,135",0,"5,137",0,0,171,0,171,"9,569",8,"9,577","15,477","15,648"
DTO ,TX,ASW,04/2011,CE,Federal Contract Tower,0,84,706,0,790,0,0,0,0,0,0,0,"4,479",0,"4,479",0,0,195,0,195,"7,257",0,"7,257","12,526","12,721"
DTO ,TX,ASW,05/2011,CE,Federal Contract Tower,0,72,757,3,832,0,0,4,0,4,0,7,"4,151",0,"4,158",0,0,170,1,171,"6,696",0,"6,696","11,686","11,861"
DTO ,TX,ASW,06/2011,CE,Federal Contract Tower,0,66,757,16,839,0,0,0,0,0,0,1,"5,459",10,"5,470",0,0,193,1,194,"7,569",12,"7,581","13,890","14,084"
DTO ,TX,ASW,07/2011,CE,Federal Contract Tower,1,44,395,2,442,0,0,0,0,0,0,0,"5,463",0,"5,463",0,0,210,0,210,"5,618",0,"5,618","11,523","11,733"
DTO ,TX,ASW,08/2011,CE,Federal Contract Tower,0,38,453,5,496,0,0,2,0,2,0,1,"5,474",19,"5,494",0,0,357,0,357,"6,362",2,"6,364","12,354","12,713"
DTO ,TX,ASW,09/2011,CE,Federal Contract Tower,1,66,597,7,671,0,0,0,0,0,0,1,"5,772",11,"5,784",0,0,491,0,491,"5,676",0,"5,676","12,131","12,622"
DTO ,TX,ASW,10/2011,CE,Federal Contract Tower,2,97,751,4,854,0,0,0,0,0,0,2,"5,510",0,"5,512",0,1,254,0,255,"7,258",0,"7,258","13,624","13,879"
DTO ,TX,ASW,11/2011,CE,Federal Contract Tower,0,71,877,17,965,0,0,1,0,1,0,0,"4,148",0,"4,148",0,0,130,0,130,"7,031",2,"7,033","12,146","12,277"
DTO ,TX,ASW,12/2011,CE,Federal Contract Tower,0,74,645,10,729,0,0,1,0,1,0,2,"3,480",0,"3,482",0,0,148,0,148,"5,851",0,"5,851","10,062","10,211"
DTO ,TX,ASW,01/2012,CE,Federal Contract Tower,0,72,772,5,849,0,0,0,0,0,0,3,"4,701",6,"4,710",0,0,168,1,169,"8,481",0,"8,481","14,040","14,209"
DTO ,TX,ASW,02/2012,CE,Federal Contract Tower,9,58,686,6,759,0,0,1,0,1,0,2,"3,718",0,"3,720",0,1,157,0,158,"6,490",2,"6,492","10,971","11,130"
DTO ,TX,ASW,03/2012,CE,Federal Contract Tower,0,70,"1,054",8,"1,132",0,0,1,0,1,0,140,"4,704",0,"4,844",0,0,188,3,191,"7,642",12,"7,654","13,630","13,822"
DTO ,TX,ASW,04/2012,CE,Federal Contract Tower,0,84,911,18,"1,013",0,0,31,0,31,0,1,"4,823",2,"4,826",0,1,170,1,172,"7,952",0,"7,952","13,791","13,994"
DTO ,TX,ASW,05/2012,CE,Federal Contract Tower,3,77,"1,023",6,"1,109",0,0,0,0,0,0,1,"4,980",12,"4,993",0,2,183,2,187,"7,630",0,"7,630","13,732","13,919"
DTO ,TX,ASW,06/2012,CE,Federal Contract Tower,0,76,"1,184",21,"1,281",0,0,2,0,2,0,0,"5,716",4,"5,720",0,0,199,2,201,"8,855",0,"8,855","15,856","16,059"
DTO ,TX,ASW,07/2012,CE,Federal Contract Tower,0,69,"1,168",22,"1,259",0,0,0,0,0,0,5,"4,440",5,"4,450",0,4,179,1,184,"8,041",2,"8,043","13,752","13,936"
DTO ,TX,ASW,08/2012,CE,Federal Contract Tower,2,71,"1,003",16,"1,092",0,1,98,0,99,0,10,"4,209",12,"4,231",0,8,189,0,197,"7,995",10,"8,005","13,328","13,624"
DTO ,TX,ASW,09/2012,CE,Federal Contract Tower,0,79,"1,125",16,"1,220",0,0,1,0,1,0,10,"3,601",6,"3,617",0,15,158,0,173,"6,362",0,"6,362","11,199","11,373"
DTO ,TX,ASW,10/2012,CE,Federal Contract Tower,0,100,"1,359",1,"1,460",0,0,0,0,0,0,8,"4,338",1,"4,347",0,3,182,0,185,"7,410",0,"7,410","13,217","13,402"
DTO ,TX,ASW,11/2012,CE,Federal Contract Tower,0,65,"1,113",12,"1,190",0,0,0,0,0,0,13,"4,430",2,"4,445",0,20,175,3,198,"7,760",0,"7,760","13,395","13,593"
DTO ,TX,ASW,12/2012,CE,Federal Contract Tower,25,88,769,10,892,0,0,0,0,0,0,1,"3,619",11,"3,631",0,15,130,1,146,"6,546",6,"6,552","11,075","11,221"
DTO ,TX,ASW,01/2013,CE,Federal Contract Tower,0,60,910,14,984,0,0,1,0,1,0,13,"3,986",34,"4,033",0,14,721,1,736,"7,370",14,"7,384","12,401","13,138"
DTO ,TX,ASW,02/2013,CE,Federal Contract Tower,2,90,782,4,878,0,0,0,0,0,0,5,"3,937",1,"3,943",0,6,117,0,123,"6,447",0,"6,447","11,268","11,391"
DTO ,TX,ASW,03/2013,CE,Federal Contract Tower,8,90,996,26,"1,120",0,0,2,0,2,0,7,"4,751",5,"4,763",0,32,194,5,231,"8,310",2,"8,312","14,195","14,428"
DTO ,TX,ASW,04/2013,CE,Federal Contract Tower,0,90,"1,171",18,"1,279",0,0,79,0,79,0,1,"5,032",8,"5,041",0,17,315,2,334,"7,200",0,"7,200","13,520","13,933"
DTO ,TX,ASW,05/2013,CE,Federal Contract Tower,0,90,"1,462",2,"1,554",0,0,0,0,0,0,7,"4,712",9,"4,728",0,18,162,1,181,"7,985",0,"7,985","14,267","14,448"
