,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
CVG 2006/7,0.5352098374139695,7.0,3.310693333989231e-05,824.0,0.4618095216296968,7.0,2.8566547136345417e-05,824.0
CVG 2006/8,0.5824846903483073,6.0,2.737235798573188e-05,799.0,0.44823055267333983,6.0,2.1063432827016556e-05,799.0
CVG 2006/9,0.6269633372624716,4.0,1.1000498658705302e-05,827.0,0.5640998681386312,4.0,9.897516288479615e-06,827.0
CVG 2007/2,,1.0,0.007989648824305244,673.0,,1.0,0.008307152540395404,673.0
CVG 2007/8,0.5884622392200288,7.0,5.555411360416016e-05,667.0,0.4113390332176572,7.0,3.883269623465989e-05,667.0
CVG 2007/9,0.5972054269578722,9.0,8.578072780205001e-05,708.0,0.4522477255927192,9.0,6.495945498315415e-05,708.0
CVG 2008/1,0.5652668635050456,6.0,2.9436842918185755e-05,759.0,0.519506327311198,6.0,2.705381677114145e-05,759.0
CVG 2008/2,0.6069721221923828,5.0,2.1813285590796413e-05,746.0,0.4966306209564209,5.0,1.7847846996543527e-05,746.0
CVG 2008/3,0.6066117286682129,2.0,2.111554948337219e-06,758.0,0.23962223529815674,2.0,8.341011107488695e-07,758.0
CVG 2008/7,0.6620261669158936,2.0,3.2124405184144835e-06,642.0,0.689408540725708,2.0,3.3453117726230723e-06,642.0
CVG 2008/8,,1.0,0.000382508751422214,628.0,,1.0,0.0004140251939971576,628.0
CVG 2009/1,,0.0,0.00026965257850687316,613.0,,0.0,0.0002530685245363092,613.0
CVG 2009/8,,0.0,0.00022263401332185546,586.0,,0.0,0.00020988964337689077,586.0
CVG 2010/11,0.5389391581217448,3.0,7.5602384496499285e-06,654.0,0.4855310519536336,3.0,6.811029542317336e-06,654.0
CVG 2010/4,0.5104188919067383,2.0,3.0241579560834236e-06,581.0,0.2724008560180664,2.0,1.6139355910076484e-06,581.0
CVG 2010/6,0.6697773933410645,2.0,3.1803219524220713e-06,649.0,0.47810590267181396,2.0,2.2702030748826048e-06,649.0
CVG 2010/7,,1.0,2.603368472099876e-05,638.0,,1.0,3.558890889204776e-05,638.0
CVG 2011/12,,1.0,0.003566474297597012,690.0,,1.0,0.0036088486695284605,690.0
CVG 2011/2,0.4586608409881592,2.0,2.6086287234609464e-06,593.0,0.4105556011199951,2.0,2.335030676157163e-06,593.0
CVG 2011/4,,1.0,0.0044814322689349165,692.0,,1.0,0.004545011491388995,692.0
CVG 2011/5,,0.0,0.00024566948725219373,747.0,,0.0,0.00025419553994263815,747.0
CVG 2012/10,,0.0,0.005015531488330626,595.0,,0.0,0.0050563504353947466,595.0
CVG 2012/3,,0.0,0.0002864898812739377,695.0,,0.0,0.00025666305141588166,695.0
CVG 2013/10,,1.0,0.0013587384104870445,464.0,,1.0,0.0014348083954220294,464.0
CVG 2013/11,,0.0,0.0003045695719546788,515.0,,0.0,0.0002915169428853155,515.0
CVG 2013/6,0.42682480812072754,2.0,3.831736642853414e-06,472.0,0.5357638597488403,2.0,4.809715776257185e-06,472.0
CVG 2014/11,,1.0,0.0006659229099750519,640.0,,1.0,0.0007270868122577667,640.0
CVG 2014/6,,1.0,0.002236011096169419,634.0,,1.0,0.0022595258696691926,634.0
CVG 2015/10,,1.0,0.0008786517275377229,810.0,,1.0,0.000940573247099337,810.0
CVG 2015/4,0.3977242708206177,2.0,1.7202606869403878e-06,680.0,0.6208182573318481,2.0,2.685200074964741e-06,680.0
CVG 2015/9,,1.0,0.00014231662144232357,769.0,,1.0,0.00013856385742635024,769.0
CVG 2016/11,,0.0,-8.539276876511323e-09,696.0,,0.0,1.4361439521064814e-06,696.0
CVG 2016/4,,1.0,0.00247634205050376,537.0,,1.0,0.0026536299303149785,537.0
CVG 2016/5,,1.0,1.4677608049356015e-05,548.0,,1.0,1.026604024277453e-05,548.0
CVG 2017/8,,0.0,0.0016703734337047693,559.0,,0.0,0.0018080204745198507,559.0
CVG 2018/12,,0.0,0.00033086505020200755,724.0,,0.0,0.00036916269647205806,724.0
CVG 2019/7,,0.0,0.011073455916217159,38.0,,0.0,0.01005814676469713,38.0
CVN 1995/12,,0.0,3.830689972109067e-05,1413.0,,0.0,3.394800067357348e-05,1413.0
CVS 1990/7,,0.0,6.997508766139291e-07,1371.0,,0.0,5.820685818799848e-07,1371.0
CVS 1997/9,,0.0,9.734815492952775e-05,1308.0,,0.0,0.00010207191486335631,1308.0
CVS 2004/3,,0.0,1.8779656737306936e-05,889.0,,0.0,2.2222919612751693e-05,889.0
CVS 2014/9,,0.0,0.003865761551456927,672.0,,0.0,0.003711020324776232,672.0
CXY 1988/3,,1.0,0.0001398026684506072,768.0,,1.0,0.00014615258098476462,768.0
CXY 1988/8,,0.0,0.0016828035869069819,917.0,,0.0,0.0018499719864928665,917.0
CXY 1989/10,0.5487377802530925,6.0,5.6035658730533955e-06,1714.0,0.5932753245035808,6.0,6.058371559872579e-06,1714.0
CXY 1989/11,0.5657000541687012,5.0,3.7326620711798937e-06,1741.0,0.5992149353027344,5.0,3.953803513022149e-06,1741.0
CXY 1989/6,0.419766108194987,3.0,1.2282098761986214e-06,1432.0,0.6076439221700033,3.0,1.7779288319165384e-06,1432.0
CXY 1989/7,0.5012476046880087,3.0,1.4383579388784877e-06,1446.0,0.5401264429092407,3.0,1.549922932081176e-06,1446.0
CXY 1990/1,0.7003513177235922,4.0,2.710057367217566e-06,1761.0,0.7080180644989014,4.0,2.73972436869984e-06,1761.0
CXY 1990/12,0.14563333988189697,2.0,1.6615554335244404e-07,1324.0,0.5601704120635986,2.0,6.391079079960007e-07,1324.0
CXY 1990/3,,1.0,4.6810319301604865e-05,1642.0,,1.0,5.149020972191881e-05,1642.0
CXY 1990/8,,1.0,4.752366580138987e-05,1276.0,,1.0,5.00673814815676e-05,1276.0
CXY 1991/3,,1.0,9.978790453675546e-05,1437.0,,1.0,0.00011138466964519958,1437.0
CXY 1991/4,,0.0,0.0002883415549110472,1251.0,,0.0,0.00032046018361170375,1251.0
CYQB 1999/5,,0.0,2.231471593199606e-05,1466.0,,0.0,2.4957386833468908e-05,1466.0
CYQT 1999/5,,0.0,6.248529983093691e-06,1466.0,,0.0,7.167654419325867e-06,1466.0
CYQT 2001/12,,0.0,0.0006813820064908052,1115.0,,0.0,0.0007134078325618603,1115.0
CYQX 1989/7,,0.0,3.4834727431161605e-06,1449.0,,0.0,3.409913674264963e-06,1449.0
CYQX 2001/6,,0.0,0.00020530111178966354,1542.0,,0.0,0.00021875346081608865,1542.0
CYS 1988/6,,0.0,6.020595316435355e-05,790.0,,0.0,6.675319246824802e-05,790.0
CYS 1990/4,,1.0,0.00019532890383790132,1547.0,,1.0,0.00024972226547793674,1547.0
CYS 1990/5,,0.0,0.003417361032718967,1460.0,,0.0,0.003799690336777538,1460.0
CYS 1991/7,,0.0,6.949394017328934e-05,1514.0,,0.0,7.619831310492619e-05,1514.0
CYS 1996/5,,0.0,0.002254500218953985,1607.0,,0.0,0.0023137848783509373,1607.0
CYS 2004/9,,0.0,0.0021090285430479345,541.0,,0.0,0.00224906858851339,541.0
CYS 2005/5,,0.0,0.0008435844074939892,492.0,,0.0,0.0008246386324597395,492.0
CYS 2006/10,,0.0,0.007896691451133754,772.0,,0.0,0.007793481098590734,772.0
CYUL 1991/4,,0.0,0.0009286939640433936,1251.0,,0.0,0.0010807741321930465,1251.0
CYUL 1999/3,,0.0,0.0009407737321575082,1546.0,,0.0,0.0010459354200473428,1546.0
CYUL 2000/10,0.3050270080566406,2.0,4.2577483538509405e-07,1197.0,0.640091061592102,2.0,8.934771649146565e-07,1197.0
CYUL 2000/12,,1.0,0.00017832708172035963,1272.0,,1.0,0.00018652149084403608,1272.0
CYUL 2001/11,,1.0,0.00023070501328207552,1299.0,,1.0,0.0002483214258292042,1299.0
CYUL 2001/3,,0.0,0.00033061277002589096,1412.0,,0.0,0.0003461035469534642,1412.0
CYUL 2002/12,,0.0,0.0023241276497016307,1389.0,,0.0,0.0023658159824265896,1389.0
CYUL 2002/2,,0.0,2.7106032035561684e-06,946.0,,0.0,3.57460587001532e-06,946.0
CYUL 2004/7,,0.0,0.0003411488669786459,716.0,,0.0,0.0003389942077158587,716.0
CYUL 2005/12,,0.0,2.2866299871862285e-06,650.0,,0.0,2.7789132834891596e-06,650.0
CYUL 2008/1,,0.0,0.0002500541178906884,765.0,,0.0,0.00021472485542419582,765.0
CYUL 2013/10,0.2476283311843872,2.0,2.3102998211904446e-06,463.0,0.2511327266693115,2.0,2.3429948049327235e-06,463.0
CYUL 2014/1,,1.0,1.4490206901266377e-05,633.0,,1.0,1.848218011933551e-05,633.0
CYUL 2014/12,,0.0,0.00031747108780902193,655.0,,0.0,0.0003109108310404041,655.0
CYUL 2014/3,,0.0,0.00038576316981276206,704.0,,0.0,0.0003785705270846028,704.0
CYUL 2019/2,,0.0,0.00023575727257199678,519.0,,0.0,0.00026474931734416125,519.0
CYUR 2004/2,,0.0,0.0010456963738417959,842.0,,0.0,0.001113943858573919,842.0
CYVR 1999/4,,1.0,8.896056646786205e-05,1549.0,,1.0,9.086399054608773e-05,1549.0
CYVR 1999/5,,0.0,0.00015093333032173444,1466.0,,0.0,0.0001529322356932646,1466.0
CYVR 2001/5,,0.0,3.625647003467333e-06,1417.0,,0.0,2.471489574546541e-06,1417.0
CYVR 2002/10,,0.0,0.0001800443234055267,1206.0,,0.0,0.0001797110807081641,1206.0
CYVR 2003/7,,0.0,0.009599663263439561,1306.0,,0.0,0.009322240858761776,1306.0
CYVR 2006/1,,0.0,0.009707029616513966,861.0,,0.0,0.010481649112277273,861.0
CYVR 2007/10,,0.0,0.00011797286630031966,739.0,,0.0,0.00010746909859133209,739.0
CYVR 2007/9,,1.0,0.0024185311626485403,716.0,,1.0,0.0023431096651860607,716.0
CYVR 2014/1,,0.0,9.855814172471639e-06,634.0,,0.0,1.2822852472418175e-05,634.0
CYVR 2015/3,,0.0,0.0003448881808626506,676.0,,0.0,0.0003839608129635774,676.0
CYVR 2019/8,,0.0,0.05018337405457789,7.0,,0.0,0.0708964746825549,7.0
CYWG 1997/8,,0.0,0.00014153614535829224,1276.0,,0.0,0.00013209310989649038,1276.0
CYWG 2004/3,,0.0,0.00781821242373352,889.0,,0.0,0.00784809545543836,889.0
CYYC 1999/6,,0.0,8.670833251964853e-07,1421.0,,0.0,8.65226739609231e-07,1421.0
CYYC 2004/10,,1.0,0.0014763588355581338,488.0,,1.0,0.0016323982531971201,488.0
CYYC 2004/5,,1.0,7.220815195695456e-05,839.0,,1.0,7.198382908746596e-05,839.0
CYYC 2005/1,,0.0,0.0013857529749564707,381.0,,0.0,0.0014324605675578538,381.0
CYYC 2006/5,,0.0,0.0004506387652010559,998.0,,0.0,0.0004681731882242064,998.0
CYYC 2007/6,,0.0,0.00017604679588556767,612.0,,0.0,0.00015522093452878283,612.0
CYYC 2012/10,,0.0,0.0001079266832824582,595.0,,0.0,0.00011813453408707233,595.0
CYYC 2012/4,0.7344977060953776,3.0,8.384278214644026e-06,725.0,0.7430926163991293,3.0,8.482388962463307e-06,725.0
CYYC 2012/6,,1.0,7.742779165387355e-05,598.0,,1.0,9.427254256598801e-05,598.0
CYYJ 1995/4,,0.0,2.5217519820053595e-05,1421.0,,0.0,2.4123767514354714e-05,1421.0
CYYJ 2004/4,,1.0,0.005055639071315615,883.0,,1.0,0.004874859421613136,883.0
CYYJ 2004/8,,0.0,3.92430425717038e-06,669.0,,0.0,3.994229953970965e-06,669.0
CYYJ 2017/1,,0.0,2.8871053813094834e-05,683.0,,0.0,3.3856391929226306e-05,683.0
CYYZ 1999/7,0.06580471992492676,2.0,9.185414095657796e-08,1197.0,0.5555510520935059,2.0,7.754711927319075e-07,1197.0
CYYZ 1999/9,,0.0,0.0047223463340488525,1108.0,,0.0,0.0050069963603131635,1108.0
CYYZ 2000/12,,1.0,0.00032643372912293943,1272.0,,1.0,0.0003114343986241134,1272.0
CYYZ 2000/7,0.48934638500213623,2.0,9.031188790836717e-07,1041.0,0.38633573055267334,2.0,7.1300637466685e-07,1041.0
CYYZ 2000/9,0.3451274633407593,2.0,4.82555373179214e-07,1196.0,0.591699481010437,2.0,8.273110493876425e-07,1196.0
CYYZ 2001/3,,0.0,0.00017769998005910927,1412.0,,0.0,0.0001733576619364591,1412.0
CYYZ 2002/11,0.17888293266296387,5.0,2.1267622829620324e-06,1297.0,0.3876214027404785,5.0,4.608480905053754e-06,1297.0
CYYZ 2002/2,0.404293696085612,3.0,2.7278773172797178e-06,943.0,0.533161997795105,3.0,3.5973860940755962e-06,943.0
CYYZ 2002/4,0.8786054849624634,2.0,2.725165079775448e-06,803.0,0.8973373770713806,2.0,2.7832656711410066e-06,803.0
CYYZ 2002/6,,1.0,0.0002067889891228126,767.0,,1.0,0.0001918183794685268,767.0
CYYZ 2003/2,,1.0,1.8170124450181094e-05,1536.0,,1.0,1.6609121101080542e-05,1536.0
CYYZ 2003/4,,0.0,1.845737081878585e-05,1491.0,,0.0,1.5715139271513485e-05,1491.0
CYYZ 2004/3,,1.0,7.83949933184808e-05,888.0,,1.0,7.771909667458513e-05,888.0
CYYZ 2004/5,,0.0,0.004243794136306866,840.0,,0.0,0.00413273022018052,840.0
CYYZ 2005/11,,0.0,0.0048344743564232035,597.0,,0.0,0.004576364500102937,597.0
CYYZ 2006/6,,0.0,0.0007128284112680321,1012.0,,0.0,0.0007652884398725606,1012.0
CYYZ 2008/7,0.8959541916847229,2.0,4.347561609867543e-06,642.0,0.9535764455795288,2.0,4.627169988545961e-06,642.0
CYYZ 2008/9,,0.0,0.0008354110445667683,573.0,,0.0,0.0008347354973022486,573.0
CYYZ 2010/3,,0.0,0.0016523944427723248,606.0,,0.0,0.0013313525723559747,606.0
CYYZ 2011/3,,0.0,0.00022829470288205348,661.0,,0.0,0.0002302476746379512,661.0
CYYZ 2012/11,,0.0,1.90897937998369e-05,632.0,,0.0,1.6993184184019542e-05,632.0
CYYZ 2012/2,0.5436911582946777,3.0,6.544765927356905e-06,706.0,0.4203224579493205,3.0,5.059696225184222e-06,706.0
CYYZ 2012/3,,1.0,1.4590586783861027e-07,694.0,,1.0,1.5659890418295867e-06,694.0
CYYZ 2012/4,,0.0,1.3259554734164974e-07,728.0,,0.0,1.4231310721656405e-06,728.0
CYYZ 2013/9,,0.0,0.001856961803504733,434.0,,0.0,0.0020589183851199657,434.0
CYYZ 2016/5,,0.0,5.0781996110036654e-06,549.0,,0.0,3.723092310318689e-06,549.0
CYYZ 2018/10,,0.0,0.0010381249196743185,762.0,,0.0,0.0010884904548400676,762.0
CZVR 1991/8,,0.0,3.292009007742829e-07,1542.0,,0.0,3.9521170049197217e-07,1542.0
CZVR 2008/7,,0.0,0.09617952934215983,644.0,,0.0,0.10673700784957177,644.0
CZYZ 1989/4,,0.0,4.1019264183353325e-07,1412.0,,0.0,4.975626262764625e-07,1412.0
CZYZ 1991/12,,0.0,2.1550017670432972e-06,1369.0,,0.0,2.5059950064587858e-06,1369.0
CZYZ 1999/5,,0.0,1.6450347246915985e-05,1466.0,,0.0,1.9659053991581828e-05,1466.0
CZYZ 2000/7,,0.0,0.0008277493554654644,1043.0,,0.0,0.0009349255837235912,1043.0
CZYZ 2001/11,,0.0,0.0014614309818786982,1300.0,,0.0,0.0015537259615384616,1300.0
CZYZ 2014/10,,0.0,0.026845922500526642,668.0,,0.0,0.028028186761301498,668.0
D01 1999/10,0.5356654047449946,22.0,0.0002421214484314357,1011.0,0.5791975409437568,22.0,0.0002617980297009998,1011.0
D01 1999/11,0.5234511155348558,26.0,0.00030453661189014825,1057.0,0.5848794790414663,26.0,0.00034027478330878177,1057.0
D01 1999/12,0.5156447347005209,25.0,0.0002822334434586037,1047.0,0.5508484395345052,25.0,0.00030150187028267706,1047.0
D01 1999/2,0.5239182712343305,38.0,0.0002738805358995645,1640.0,0.5429449176381357,38.0,0.00028382679736734787,1640.0
D01 1999/3,0.5019696816630748,30.0,0.00019001957268767057,1516.0,0.5173548906698994,30.0,0.00019584361136566706,1516.0
D01 1999/4,0.49736915506342405,31.0,0.00020046855009206812,1519.0,0.5136831304078461,31.0,0.00020704402617505318,1519.0
D01 1999/5,0.4990450345552885,26.0,0.00015643290531488114,1440.0,0.5056542029747596,26.0,0.0001585046450297038,1440.0
D01 1999/6,0.5048444542518029,26.0,0.00016862522077757062,1395.0,0.5085934213491586,26.0,0.0001698774290551011,1395.0
D01 1999/7,0.5018376668294271,25.0,0.00021846321063245406,1174.0,0.5449131266276042,25.0,0.0002372150976847616,1174.0
D01 1999/8,0.4729905059372169,24.0,0.0002044723621875979,1130.0,0.5295171323029891,24.0,0.00022890865144588457,1130.0
D01 1999/9,0.49843781361937994,23.0,0.00021424072177485718,1085.0,0.5249007756531003,23.0,0.0002256151478948109,1085.0
D01 2000/1,0.5373802019920184,22.0,0.00018904030204483347,1146.0,0.5823980554357752,22.0,0.0002048767407168786,1146.0
D01 2000/10,0.5179544540650067,34.0,0.0004281861131801562,1165.0,0.5563554678796234,34.0,0.0004599317246299895,1165.0
D01 2000/11,0.5181934711811421,37.0,0.0004777351831897484,1202.0,0.5418813894460867,37.0,0.0004995736520262869,1202.0
D01 2000/12,0.5237679830411586,42.0,0.0005951904970478157,1231.0,0.5330446179043263,42.0,0.0006057321206176284,1231.0
D01 2000/2,0.567821035272048,23.0,0.00021915481691627258,1145.0,0.5755638152714303,23.0,0.00022214320133280734,1145.0
D01 2000/3,0.5716720491822003,19.0,0.00015530568409822707,1122.0,0.5991555821825887,19.0,0.0001627721133213587,1122.0
D01 2000/4,0.5428440259850543,23.0,0.00020625950063559912,1154.0,0.5778467231117218,23.0,0.0002195591566779488,1154.0
D01 2000/5,0.5850021630002741,19.0,0.00015340918760684526,1142.0,0.5924425627055921,19.0,0.00015536033539134073,1142.0
D01 2000/6,0.5791865566320586,19.0,0.0001551271065613314,1130.0,0.6218501308508086,19.0,0.00016655395469572916,1130.0
D01 2000/7,0.5502695195815143,17.0,0.00014218364371009872,1026.0,0.5970668792724609,17.0,0.00015427557117490031,1026.0
D01 2000/8,0.5113646435136555,35.0,0.00043851764939370204,1178.0,0.5695684865743172,35.0,0.0004884300020922901,1178.0
D01 2000/9,0.5035080889380334,38.0,0.0005261090762833494,1160.0,0.5621814537862286,38.0,0.0005874161147617699,1160.0
D01 2001/10,0.5578112814728164,34.0,0.00035811065261940944,1322.0,0.5305566362731172,34.0,0.00034061337512870607,1322.0
D01 2001/11,0.5383610539250188,37.0,0.00044954291603468033,1263.0,0.5181533309432479,37.0,0.00043266903808712823,1263.0
D01 2001/12,0.5386368438977154,35.0,0.0005495351888188283,1080.0,0.5254428382681198,35.0,0.0005360742262852044,1080.0
D01 2001/2,0.5400174344266141,37.0,0.0003849239882378769,1367.0,0.5270137385921078,37.0,0.00037565496441873823,1367.0
D01 2001/3,0.5366347487624343,37.0,0.0003780747029958678,1375.0,0.5293170367633259,37.0,0.0003729191632231405,1375.0
D01 2001/4,0.5259032378325591,37.0,0.00036413057534089005,1387.0,0.5203297474720815,37.0,0.0003602715417666115,1387.0
D01 2001/5,0.5238597958270667,34.0,0.00030730071167762703,1383.0,0.5266261245265151,34.0,0.00030892346414851027,1383.0
D01 2001/6,0.5497016994432471,30.0,0.00020919088146487054,1512.0,0.5500380943561423,30.0,0.00020931889771153687,1512.0
D01 2001/7,0.5512412450646842,31.0,0.00029691622007125943,1314.0,0.5428170809181788,31.0,0.00029237869498939317,1314.0
D01 2001/8,0.5525656639061538,29.0,0.0002675471856959776,1295.0,0.5337841616475524,29.0,0.00025845335594747393,1295.0
D01 2001/9,0.5579512811476185,32.0,0.00030963150004192143,1337.0,0.5358220377276021,32.0,0.0002973510177373747,1337.0
D01 2002/1,0.5187697479690331,24.0,0.0003094308255052777,962.0,0.5148743892061538,24.0,0.00030710735910740883,962.0
D01 2002/10,0.5175157026811079,23.0,0.00018711325745085573,1183.0,0.5165578367210659,23.0,0.0001867669309161125,1183.0
D01 2002/11,0.476579809377316,23.0,0.0001474161508025058,1279.0,0.496111059377316,23.0,0.00015345757689465045,1279.0
D01 2002/12,0.48680389404296875,25.0,0.0001569916497674713,1364.0,0.4972927856445313,25.0,0.00016037426115762612,1364.0
D01 2002/2,0.5061465962727865,25.0,0.000358020842854415,921.0,0.5032562764485677,25.0,0.0003559763862736423,921.0
D01 2002/3,0.4975870169845282,18.0,0.00021943225385798827,833.0,0.4919687906901042,18.0,0.00021695465694249638,833.0
D01 2002/4,0.45378971099853516,16.0,0.00017494916740101688,789.0,0.4501495679219564,16.0,0.0001735457860879706,789.0
D01 2002/5,0.47083441765753775,14.0,0.0001483584903283793,760.0,0.492586911379636,14.0,0.0001552126348183756,760.0
D01 2002/6,0.4002934969388522,13.0,0.00010954920489883941,755.0,0.4504041427221054,13.0,0.00012326309594254363,755.0
D01 2002/7,0.41080961122617615,14.0,0.00011173915334551453,818.0,0.46956165020282453,14.0,0.00012771955622113996,818.0
D01 2002/8,0.4915330176259957,18.0,0.00016118323559357136,966.0,0.4888068305121528,18.0,0.00016028926582127613,966.0
D01 2003/1,0.5100386424731183,31.0,0.0001765745558702776,1639.0,0.499589358093918,31.0,0.00017295703046186356,1639.0
D01 2003/10,0.5365157494178185,13.0,6.867029716477277e-05,1104.0,0.5617424891545222,13.0,7.189914499654211e-05,1104.0
D01 2003/11,0.5683855329241071,15.0,0.00011427744409111341,1022.0,0.5309458051409041,15.0,0.0001067499541204938,1022.0
D01 2003/12,0.5087271554129464,15.0,0.00010988802940633242,986.0,0.48175462995256696,15.0,0.00010406180676534265,986.0
D01 2003/2,0.4968157958984375,25.0,0.00013038963317230345,1512.0,0.47127268473307293,25.0,0.00012368582680699194,1512.0
D01 2003/3,0.48625647911658654,26.0,0.0001492975810043723,1455.0,0.45054471529447115,26.0,0.000138332832603019,1455.0
D01 2003/4,0.4948811286051754,23.0,0.0001161981727694071,1468.0,0.4790773655586092,23.0,0.0001124874465308304,1468.0
D01 2003/5,0.5217036673202816,23.0,0.00011639235693968813,1506.0,0.5036107843572443,23.0,0.00011235582542991629,1506.0
D01 2003/6,0.5404004485239624,23.0,0.00012845636662004546,1459.0,0.5198484277536747,23.0,0.00012357103034384175,1459.0
D01 2003/7,0.5351932707287016,15.0,6.743377218137565e-05,1291.0,0.5349189758300781,15.0,6.739921132137248e-05,1291.0
D01 2003/8,0.5806842622302827,15.0,8.008091583179405e-05,1234.0,0.5540713355654762,15.0,7.64107844387085e-05,1234.0
D01 2003/9,0.557227289109003,15.0,7.849108705280484e-05,1221.0,0.5827828543526786,15.0,8.209084631698652e-05,1221.0
D01 2004/10,0.5506667031182183,9.0,0.00017208334472444323,480.0,0.4502582550048828,9.0,0.00014070570468902588,480.0
D01 2004/11,0.5133419036865234,6.0,9.02875499686092e-05,413.0,0.487539800008138,6.0,8.574942691957003e-05,413.0
D01 2004/12,0.46942957242329914,4.0,4.070669202421949e-05,372.0,0.434567133585612,4.0,3.768358771987617e-05,372.0
D01 2004/2,0.4860616048177083,16.0,0.00017097887827836536,826.0,0.47490221659342446,16.0,0.00016705340944489014,826.0
D01 2004/3,0.5203869047619047,15.0,0.00014306150474684373,874.0,0.46617039271763394,15.0,0.00012815664122279417,874.0
D01 2004/4,0.5119837443033854,16.0,0.00016309023688230334,868.0,0.4563134511311849,16.0,0.00014535670256254695,868.0
D01 2004/5,0.523326183500744,15.0,0.00016146703182392104,825.0,0.4303202311197917,15.0,0.00013277098040059688,825.0
D01 2004/6,0.5413098289853051,15.0,0.0001887738204227901,776.0,0.43100843883696055,15.0,0.00015030783717013253,776.0
D01 2004/7,0.5477166647439474,14.0,0.00020228008089097986,702.0,0.4273389879163805,14.0,0.00015782277700826546,702.0
D01 2004/8,0.5505039330684778,12.0,0.0001683463164864023,657.0,0.44131770278468274,12.0,0.00013495672819253173,657.0
D01 2004/9,0.5410464200106534,11.0,0.00021187293058444953,530.0,0.4494436784224077,11.0,0.00017600144046445298,530.0
D01 2005/11,0.5291728973388672,7.0,6.384734756745884e-05,590.0,0.473190670921689,7.0,5.70928129236166e-05,590.0
D01 2005/12,0.5375544684273856,8.0,7.303658308812413e-05,642.0,0.5522044726780483,8.0,7.502705347864127e-05,642.0
D01 2005/2,0.41199493408203125,4.0,3.388023360779841e-05,382.0,0.3305017153422038,4.0,2.7178672350719865e-05,382.0
D01 2005/3,0.3575731913248698,3.0,1.6281820063514324e-05,363.0,0.2789868116378784,3.0,1.270344974787143e-05,363.0
D01 2005/5,0.5089952150980631,3.0,1.2771656569637878e-05,489.0,0.3801635106404622,3.0,9.539024443034168e-06,489.0
D01 2005/6,0.5932624340057373,3.0,1.3368993014371221e-05,516.0,0.4303159713745117,3.0,9.69704280184135e-06,516.0
D01 2005/8,0.5535182952880859,4.0,1.9950859022365224e-05,577.0,0.5594923893610636,4.0,2.0166187602560195e-05,577.0
D01 2006/1,0.5730901445661273,14.0,0.00014538764681100343,847.0,0.5607169853461967,14.0,0.00014224869123889973,847.0
D01 2006/10,0.43655527962578666,9.0,5.399116087090972e-05,763.0,0.5387494828965929,9.0,6.663007265683108e-05,763.0
D01 2006/11,0.42933250608898343,7.0,3.440059303695191e-05,724.0,0.5342691966465541,7.0,4.280872504493772e-05,724.0
D01 2006/12,0.42428938547770184,6.0,2.696931697702827e-05,687.0,0.5256743748982747,6.0,3.341370142307703e-05,687.0
D01 2006/3,0.5511377870646956,18.0,0.00020682646725973943,903.0,0.5611278060214971,18.0,0.00021057543961690162,903.0
D01 2006/4,0.5088146812037417,20.0,0.00021423776050683865,950.0,0.5387066891318874,20.0,0.0002268238691081631,950.0
D01 2006/5,0.5112991333007812,21.0,0.00022497549680138384,977.0,0.5410006568545387,21.0,0.00023804439244790493,977.0
D01 2006/6,0.5237241802793561,22.0,0.00024687335097343385,990.0,0.5331549706397118,22.0,0.0002513188413789888,990.0
D01 2006/7,0.4865879967099144,15.0,0.00015346182854713636,816.0,0.5048441205705915,15.0,0.00015921950890256185,816.0
D01 2006/8,0.4746689206077939,15.0,0.00015971875232757046,790.0,0.5312629699707031,15.0,0.00017876177486596324,790.0
D01 2006/9,0.4662045565518466,11.0,7.62678483353705e-05,820.0,0.5189447576349432,11.0,8.48957812906659e-05,820.0
D01 2007/1,0.4785307929629371,7.0,4.233706388477307e-05,689.0,0.4784582683018276,7.0,4.233064740906081e-05,689.0
D01 2007/10,0.4663007372901553,7.0,3.655049226273277e-05,732.0,0.5442496708461216,7.0,4.2660437336769367e-05,732.0
D01 2007/12,0.47809569040934247,7.0,3.2585531254318444e-05,785.0,0.5331271489461263,7.0,3.6336306147490455e-05,785.0
D01 2007/2,0.5141988118489583,6.0,3.4570001513743655e-05,668.0,0.46626173655192055,6.0,3.1347153215778664e-05,668.0
D01 2007/4,0.5405611310686383,7.0,6.22329270231646e-05,604.0,0.4303400402977353,7.0,4.9543555360798e-05,604.0
D01 2007/6,0.5298119227091471,6.0,4.328104456337182e-05,606.0,0.39896844228108724,6.0,3.2592265650515246e-05,606.0
D01 2007/7,0.43549489974975586,4.0,1.2106917419007272e-05,657.0,0.32812952995300293,4.0,9.122120888583166e-06,657.0
D01 2007/9,0.4027515411376953,5.0,1.5889389799965885e-05,712.0,0.45625839233398435,5.0,1.8000346875946234e-05,712.0
D01 2008/11,0.535246213277181,6.0,6.321407469732391e-05,504.0,0.40143184661865233,6.0,4.7410223759761474e-05,504.0
D01 2008/12,0.75933837890625,5.0,4.9126493123172325e-05,556.0,0.7279414176940918,5.0,4.7095221371441166e-05,556.0
D01 2008/2,0.44866237640380857,6.0,2.425092796200938e-05,745.0,0.53053404490153,6.0,2.8676224218811582e-05,745.0
