,d2v_cos_sim,d2v_num_comp
SYR 1997/1,,1.0
SYR 1997/11,0.8021316528320312,2.0
SYR 1998/10,0.6870439052581787,2.0
SYR 1998/12,,1.0
SYR 1998/6,,1.0
SYR 1999/5,,1.0
SYR 1999/7,0.8177413940429688,2.0
SYR 1999/8,,1.0
SYR 1999/9,0.5794789791107178,2.0
SYR 2000/10,,1.0
SYR 2001/10,0.519011656443278,3.0
SYR 2001/12,0.9141178131103516,2.0
SYR 2001/2,0.8443741798400879,2.0
SYR 2002/4,,1.0
SYR 2003/2,0.8324601650238037,2.0
SYR 2003/5,,1.0
SYR 2004/9,,1.0
SYR 2006/1,,1.0
SYR 2006/10,,1.0
SYR 2010/11,,1.0
SYR 2011/5,,1.0
SYR 2011/9,0.6946607828140259,2.0
SYR 2016/6,,1.0
SYR 2018/1,0.7309353351593018,2.0
SYR 2018/7,0.749665379524231,2.0
SYR 2019/3,,1.0
SZL 1996/7,,1.0
SZL 1997/10,,1.0
SZL 2001/3,,1.0
SZL 2006/9,,1.0
SZL 2014/12,,1.0
SZL 2014/5,,1.0
T75 1999/1,,1.0
T75 1999/10,0.5562860488891601,5.0
T75 1999/11,,1.0
T75 1999/12,0.47990572452545166,2.0
T75 1999/2,0.5051953315734863,5.0
T75 1999/3,0.6378258466720581,4.0
T75 1999/4,0.553049365679423,4.0
T75 1999/5,,1.0
T75 1999/6,0.5518360137939453,5.0
T75 1999/7,0.518320639928182,3.0
T75 1999/9,0.6735728263854981,5.0
T75 2000/1,0.6032608151435852,2.0
T75 2000/10,0.6931430498758951,3.0
T75 2000/12,,1.0
T75 2000/4,0.5243324041366577,4.0
T75 2000/5,0.6944998105367025,3.0
T75 2000/6,,1.0
T75 2000/7,0.9261493682861328,2.0
T75 2000/8,,1.0
T75 2000/9,0.3180299997329712,2.0
T75 2001/1,0.32630356152852374,4.0
T75 2001/10,0.7515872319539388,4.0
T75 2001/12,0.541821543375651,6.0
T75 2001/2,0.50598021613227,10.0
T75 2001/3,0.48004666964213055,4.0
T75 2001/6,,1.0
T75 2001/7,0.5124572647942437,9.0
T75 2001/8,0.2498474915822347,3.0
T75 2001/9,,1.0
T75 2002/1,0.6432396173477173,3.0
T75 2002/10,,1.0
T75 2002/11,0.5069059133529663,2.0
T75 2002/12,,1.0
T75 2002/2,0.4203925609588623,5.0
T75 2002/4,0.4518167972564697,2.0
T75 2002/5,0.30265867710113525,2.0
T75 2002/8,0.6171082258224487,2.0
T75 2003/1,,1.0
T75 2003/10,0.22079730033874512,2.0
T75 2003/11,,1.0
T75 2003/2,,1.0
T75 2003/3,,1.0
T75 2003/4,0.5659338179088774,7.0
T75 2003/5,0.7334804534912109,2.0
T75 2003/6,0.025330305099487305,2.0
T75 2003/7,0.5179412364959717,5.0
T75 2003/8,0.5317267576853434,3.0
T75 2003/9,0.30582594871520996,3.0
T75 2004/1,,1.0
T75 2004/11,0.7854014039039612,2.0
T75 2004/3,0.6755786895751953,5.0
T75 2004/9,0.6184118588765463,4.0
T75 2005/10,0.9125908613204956,2.0
T75 2005/4,,1.0
T75 2005/6,,1.0
T75 2006/5,,1.0
T75 2006/7,0.57442839940389,4.0
T75 2006/8,,1.0
T75 2007/11,,1.0
T75 2007/3,,1.0
T75 2007/8,,1.0
T75 2008/5,,1.0
T75 2008/6,0.5427992343902588,2.0
T75 2009/4,,1.0
T75 2009/7,,1.0
T75 2011/7,,1.0
T75 2012/11,,1.0
T75 2012/7,,1.0
T75 2013/4,0.9276232719421387,2.0
T75 2013/8,,1.0
T75 2013/9,0.20142346620559692,2.0
T75 2015/2,,1.0
T75 2015/6,,1.0
T75 2015/7,,1.0
T75 2015/8,,1.0
T75 2016/3,,1.0
T75 2017/11,,1.0
T75 2017/6,,1.0
T75 2018/2,0.3313635587692261,2.0
T75 2018/3,,1.0
T75 2019/7,,1.0
TAPA 2004/11,,1.0
TAPA 2006/12,,1.0
TAPA 2009/2,,1.0
TAPA 2010/8,,1.0
TBPA 1997/2,,1.0
TCL 1992/9,,1.0
TCL 1996/8,,1.0
TCM 1990/9,0.7385542988777161,2.0
TCM 1996/3,,1.0
TDO 1989/3,,1.0
TDZ 1996/5,0.8846323490142822,2.0
TEB 1989/7,,1.0
TEB 1995/2,,1.0
TEB 1996/4,,1.0
TEB 1996/6,,1.0
TEB 1998/10,,1.0
TEB 1998/6,,1.0
TEB 2005/11,,1.0
TEB 2006/9,,1.0
TEB 2008/5,,1.0
TEB 2008/8,,1.0
TEB 2009/5,,1.0
TFFF 2011/12,,1.0
TFFF 2014/1,,1.0
TGU 1998/11,0.6938756704330444,2.0
THL 1990/8,,1.0
TIJ 1989/11,,1.0
TIJ 1994/4,,1.0
TIJ 1995/4,,1.0
TIJ 1998/11,,1.0
TIPP 1995/1,0.8979712724685669,2.0
TIW 1993/12,,1.0
TJI 1994/5,,1.0
TJSJ 2004/11,,1.0
TJSJ 2004/9,0.8093887567520142,2.0
TJSJ 2005/4,,1.0
TJSJ 2005/7,,1.0
TJSJ 2006/1,,1.0
TJSJ 2007/10,,1.0
TJSJ 2008/3,,1.0
TJZS 1998/10,,1.0
TJZS 1999/1,,1.0
TKI 1989/11,,1.0
TLH 1988/3,,1.0
TLH 1990/3,0.6767071088155111,4.0
TLH 1990/7,,1.0
TLH 1990/8,0.8194446563720703,2.0
TLH 1991/3,,1.0
TLH 1992/11,,1.0
TLH 1992/4,,1.0
TLH 1992/5,,1.0
TLH 1993/10,0.6626422882080079,6.0
TLH 1994/2,,1.0
TLH 1994/9,,1.0
TLH 1995/1,0.6784812211990356,2.0
TLH 1995/2,0.49096500873565674,2.0
TLH 1995/4,,1.0
TLH 1995/5,0.8974950313568115,2.0
TLH 1996/10,0.4282020330429077,2.0
TLH 1996/9,,1.0
TLH 1997/7,,1.0
TLH 1998/7,,1.0
TLH 1998/8,0.7812908887863159,2.0
TLH 1999/6,,1.0
TLH 2000/6,,1.0
TLH 2000/8,,1.0
TLH 2001/7,0.8849269151687622,2.0
TLH 2002/2,,1.0
TLH 2003/10,,1.0
TLH 2005/6,,1.0
TLH 2007/3,,1.0
TLH 2008/11,,1.0
TLH 2009/8,,1.0
TLH 2014/7,,1.0
TLH 2018/5,,1.0
TLH 2018/7,,1.0
TLN 1998/11,0.8543639183044434,2.0
TNCA 2004/2,,1.0
TNCA 2012/4,,1.0
TNCM 2000/1,,1.0
TNCM 2002/1,,1.0
TNCM 2002/10,,1.0
TNCM 2002/7,,1.0
TNCM 2003/2,0.7979370355606079,2.0
TOA 1996/6,,1.0
TOL 1989/1,,1.0
TOL 1989/3,,1.0
TOL 1989/4,,1.0
TOL 1989/9,,1.0
TOL 1990/2,,1.0
TOL 1990/3,0.6241150697072347,4.0
TOL 1990/5,,1.0
TOL 1991/10,0.4257946014404297,2.0
TOL 1992/1,,1.0
TOL 1992/12,,1.0
TOL 1992/2,,1.0
TOL 1992/6,,1.0
TOL 1993/10,0.8441643714904785,2.0
TOL 1993/11,,1.0
TOL 1993/12,,1.0
TOL 1993/8,0.46579917271931964,3.0
TOL 1994/1,,1.0
TOL 1994/12,,1.0
TOL 1994/4,0.693657636642456,2.0
TOL 1994/5,,1.0
TOL 1994/7,,1.0
TOL 1995/11,,1.0
TOL 1995/3,,1.0
TOL 1996/1,,1.0
TOL 1996/2,,1.0
TOL 1996/4,,1.0
TOL 1996/6,0.6350811123847961,2.0
TOL 1997/12,,1.0
TOL 1997/2,,1.0
TOL 1997/7,,1.0
TOL 1998/10,0.9291137456893921,2.0
TOL 1998/7,,1.0
TOL 1998/8,,1.0
TOL 1998/9,0.3771318197250366,2.0
TOL 1999/5,,1.0
TOL 1999/7,0.8465352058410645,2.0
TOL 1999/9,,1.0
TOL 2000/1,0.6597815752029419,2.0
TOL 2000/3,0.41655826568603516,2.0
TOL 2000/7,0.8705147504806519,2.0
TOL 2001/12,0.894646167755127,2.0
TOL 2001/4,,1.0
TOL 2001/8,,1.0
TOL 2002/4,,1.0
TOL 2003/5,,1.0
TOL 2004/1,0.8242299556732178,2.0
TOL 2006/2,,1.0
TOL 2011/5,,1.0
TOL 2012/8,,1.0
TOL 2015/5,,1.0
TOL 2015/7,,1.0
TOL 2017/1,,1.0
TOL 2017/12,,1.0
TOL 2018/10,,1.0
TOL 2018/3,,1.0
TPA 1988/11,,1.0
TPA 1988/12,,1.0
TPA 1988/2,0.6366202672322591,6.0
TPA 1988/4,0.11144828796386719,2.0
TPA 1988/5,,1.0
TPA 1988/6,0.7491564750671387,2.0
TPA 1988/8,0.53046715259552,2.0
TPA 1988/9,,1.0
TPA 1989/10,0.7114434242248535,2.0
TPA 1989/11,0.63747239112854,2.0
TPA 1989/12,0.22724485397338867,2.0
TPA 1989/2,,1.0
TPA 1989/4,,1.0
TPA 1989/5,0.6214170455932617,2.0
TPA 1989/6,0.43051838874816895,2.0
TPA 1989/8,,1.0
TPA 1990/1,,1.0
TPA 1990/10,0.49675703048706055,2.0
TPA 1990/11,0.6382169087727865,6.0
TPA 1990/12,,1.0
TPA 1990/2,0.5734658241271973,4.0
TPA 1990/3,0.6798624038696289,5.0
TPA 1990/4,0.5970679521560669,3.0
TPA 1990/6,0.7902350425720215,2.0
TPA 1990/7,,1.0
TPA 1990/9,0.8775837421417236,2.0
TPA 1991/1,0.7090978622436523,2.0
TPA 1991/10,,1.0
TPA 1991/11,0.631608247756958,2.0
TPA 1991/12,0.3841249148050944,3.0
TPA 1991/3,0.6366109848022461,5.0
TPA 1991/4,0.6517327626546224,6.0
TPA 1991/5,,1.0
TPA 1991/8,0.569786548614502,2.0
TPA 1991/9,,1.0
TPA 1992/10,,1.0
TPA 1992/11,0.6346487317766462,8.0
TPA 1992/12,0.5856399536132812,13.0
TPA 1992/2,,1.0
TPA 1992/3,0.4822623332341512,3.0
TPA 1992/4,0.1785792112350464,2.0
TPA 1992/5,0.6162770589192709,3.0
TPA 1992/6,0.8164093494415283,2.0
TPA 1992/8,0.5548050999641418,2.0
TPA 1993/1,0.58510109872529,12.0
TPA 1993/10,0.5030828657604399,7.0
TPA 1993/11,0.7276836236317953,3.0
TPA 1993/12,0.6387160619099935,4.0
TPA 1993/2,,1.0
TPA 1993/3,0.7378041744232178,4.0
TPA 1993/4,0.6988006830215454,2.0
TPA 1993/5,0.5847604751586915,5.0
TPA 1993/6,,1.0
TPA 1993/7,0.5306893587112427,2.0
TPA 1993/8,,1.0
TPA 1994/1,0.20499483744303384,3.0
TPA 1994/11,,1.0
TPA 1994/12,0.5255618492762247,3.0
TPA 1994/2,0.6251583099365234,2.0
TPA 1994/3,0.39792784055074054,3.0
TPA 1994/4,0.35677123069763184,2.0
TPA 1994/5,,1.0
TPA 1994/6,0.40584897994995117,8.0
TPA 1994/7,,1.0
TPA 1994/8,,1.0
TPA 1994/9,0.39591602484385174,4.0
TPA 1995/1,0.41426992416381836,8.0
TPA 1995/2,0.44983641306559247,3.0
TPA 1995/3,0.6493787368138632,3.0
TPA 1995/4,0.6329994201660156,4.0
TPA 1995/5,0.47052987416585285,4.0
TPA 1995/7,0.6681888103485107,2.0
TPA 1995/8,0.4751974741617839,3.0
TPA 1995/9,0.3353281021118164,2.0
TPA 1996/1,,1.0
TPA 1996/10,0.6132775942484537,4.0
TPA 1996/11,,1.0
TPA 1996/12,0.5884686787923177,6.0
TPA 1996/2,0.647149658203125,5.0
TPA 1996/3,0.5662555694580078,5.0
TPA 1996/4,0.6101820468902588,3.0
TPA 1996/5,0.7512604395548502,4.0
TPA 1996/6,0.5593511581420898,5.0
TPA 1996/7,0.6665757099787394,3.0
TPA 1996/8,0.645231819152832,5.0
TPA 1996/9,0.8430751164754232,3.0
TPA 1997/10,0.6772830486297607,2.0
TPA 1997/11,0.5477911631266276,4.0
TPA 1997/12,0.8116915225982666,2.0
TPA 1997/2,0.4750978946685791,2.0
TPA 1997/3,0.6565687179565429,5.0
TPA 1997/4,0.6083269119262695,4.0
TPA 1997/5,0.44863684972127277,4.0
TPA 1997/7,0.6674393018086752,4.0
TPA 1997/8,0.7167378266652426,3.0
TPA 1997/9,,1.0
TPA 1998/10,0.23114379247029623,4.0
TPA 1998/11,0.8051629066467285,2.0
TPA 1998/2,0.7775639692942301,3.0
TPA 1998/4,,1.0
TPA 1998/5,,1.0
TPA 1998/6,0.4854404926300049,2.0
TPA 1998/8,,1.0
TPA 1998/9,0.6717400550842285,3.0
TPA 1999/10,0.6580108006795248,4.0
TPA 1999/11,0.6591610113779703,3.0
TPA 1999/12,0.4720942974090576,2.0
TPA 1999/2,0.7029043038686117,3.0
TPA 1999/3,0.8031743367513021,3.0
TPA 1999/4,0.5519837141036987,2.0
TPA 1999/5,0.6019822359085083,2.0
TPA 1999/6,0.8608454465866089,2.0
TPA 1999/9,0.5571410655975342,3.0
TPA 2000/1,0.3312249779701233,2.0
TPA 2000/10,,1.0
TPA 2000/11,0.6280875205993652,3.0
TPA 2000/12,0.5595566829045614,3.0
TPA 2000/2,0.5113697052001953,2.0
TPA 2000/3,0.4822390079498291,2.0
TPA 2000/5,,1.0
TPA 2000/6,,1.0
TPA 2000/7,0.8363159894943237,2.0
TPA 2000/8,0.5843369960784912,2.0
TPA 2000/9,0.6838913559913635,2.0
TPA 2001/1,,1.0
TPA 2001/10,-0.10733669996261597,2.0
TPA 2001/11,0.6541216969490051,2.0
TPA 2001/12,0.8524463176727295,2.0
TPA 2001/2,0.6320943832397461,4.0
TPA 2001/3,0.6068881750106812,2.0
TPA 2001/4,0.7336447238922119,2.0
TPA 2001/5,0.5934592882792155,3.0
TPA 2001/6,,1.0
TPA 2001/7,0.5230352083841959,3.0
TPA 2001/9,,1.0
TPA 2002/1,,1.0
TPA 2002/10,,1.0
TPA 2002/12,0.6018838882446289,2.0
TPA 2002/2,0.3163683811823527,3.0
TPA 2002/3,0.4086342652638753,4.0
TPA 2002/4,0.668083667755127,3.0
TPA 2002/7,0.7249972820281982,2.0
TPA 2002/9,,1.0
TPA 2003/1,,1.0
TPA 2003/10,0.3949631452560425,3.0
TPA 2003/11,,1.0
TPA 2003/12,,1.0
TPA 2003/2,0.6253282229105631,4.0
TPA 2003/3,0.6949543952941895,3.0
TPA 2003/4,0.5465182065963745,3.0
TPA 2003/5,,1.0
TPA 2003/6,,1.0
TPA 2003/7,0.4946139335632324,5.0
TPA 2003/8,0.6397059559822083,2.0
TPA 2003/9,,1.0
TPA 2004/1,0.9140360355377197,2.0
TPA 2004/10,0.5426884293556213,2.0
TPA 2004/11,,1.0
TPA 2004/12,,1.0
TPA 2004/2,0.5909519990285238,4.0
TPA 2004/3,,1.0
TPA 2004/4,,1.0
TPA 2004/6,0.5177719593048096,3.0
TPA 2005/10,0.8956896066665649,2.0
TPA 2005/2,,1.0
TPA 2005/3,0.5892869631449381,3.0
TPA 2005/5,,1.0
TPA 2005/8,0.4344174861907959,2.0
TPA 2006/10,0.6178552707036337,3.0
TPA 2006/11,,1.0
TPA 2006/12,,1.0
TPA 2006/2,,1.0
TPA 2006/3,0.5439432859420776,2.0
TPA 2006/4,0.6088573137919108,3.0
TPA 2006/5,,1.0
TPA 2006/6,,1.0
TPA 2006/7,0.7621424992879232,4.0
TPA 2006/9,,1.0
TPA 2007/1,,1.0
TPA 2007/12,,1.0
TPA 2007/2,,1.0
TPA 2007/3,0.7791255116462708,2.0
TPA 2007/4,,1.0
TPA 2007/7,0.6525151332219442,3.0
TPA 2007/8,,1.0
TPA 2008/12,,1.0
TPA 2008/4,,1.0
TPA 2008/5,,1.0
TPA 2009/1,,1.0
TPA 2009/12,0.6007906198501587,2.0
TPA 2009/4,,1.0
TPA 2009/7,0.7936838865280151,2.0
TPA 2009/8,,1.0
TPA 2010/11,,1.0
TPA 2010/2,,1.0
TPA 2010/7,,1.0
TPA 2011/1,,1.0
TPA 2011/10,,1.0
TPA 2011/2,,1.0
TPA 2011/4,,1.0
TPA 2012/3,,1.0
TPA 2012/4,,1.0
TPA 2012/5,,1.0
TPA 2012/6,0.8368649482727051,2.0
TPA 2013/2,,1.0
TPA 2013/5,,1.0
TPA 2013/8,,1.0
TPA 2013/9,,1.0
TPA 2014/1,,1.0
TPA 2014/11,,1.0
TPA 2014/2,,1.0
TPA 2014/4,0.7524502277374268,2.0
TPA 2014/6,,1.0
TPA 2014/9,,1.0
TPA 2015/1,0.6825984120368958,2.0
TPA 2015/11,0.9054045677185059,2.0
TPA 2015/3,,1.0
TPA 2015/5,,1.0
TPA 2015/7,,1.0
TPA 2016/1,,1.0
TPA 2017/8,,1.0
TPA 2017/9,,1.0
TPA 2018/6,,1.0
TPA 2018/8,,1.0
TPA 2019/1,0.6605700651804606,3.0
TPA 2019/6,,1.0
TPE 1990/5,,1.0
TPE 1991/2,0.5080716609954834,2.0
TPE 1991/5,,1.0
TPE 1992/12,,1.0
TPE 1992/7,,1.0
TPE 1993/7,,1.0
TPE 1994/1,,1.0
TPE 1994/2,,1.0
TPE 1996/10,,1.0
TPE 1996/11,0.5915729999542236,2.0
TPE 1998/7,,1.0
TPE 1998/9,,1.0
TQPF 1993/5,,1.0
TRI 1988/12,,1.0
TRI 1989/5,,1.0
TRI 1990/5,,1.0
TRI 1990/8,0.8412567377090454,2.0
TRI 1991/1,,1.0
TRI 1991/8,,1.0
TRI 1992/8,,1.0
TRI 1993/11,,1.0
TRI 1993/4,,1.0
TRI 1993/7,,1.0
TRI 1994/8,,1.0
TRI 1995/12,0.7007808685302734,2.0
TRI 1995/3,,1.0
TRI 1995/8,,1.0
TRI 1997/2,,1.0
TRI 1997/3,,1.0
TRI 1997/5,0.6149324576059977,3.0
TRI 1997/7,,1.0
TRI 1998/12,,1.0
TRI 1999/1,,1.0
TRI 1999/6,,1.0
TRI 2000/2,,1.0
TRI 2000/3,,1.0
TRI 2003/6,,1.0
TRI 2005/12,,1.0
TRI 2009/4,,1.0
TRI 2011/6,,1.0
TRI 2012/1,,1.0
TRI 2013/5,,1.0
TRI 2014/11,,1.0
TRI 2016/6,,1.0
TRI 2017/1,,1.0
TRI 2018/8,,1.0
TTN 1996/3,,1.0
TUL 1988/10,,1.0
TUL 1988/11,,1.0
TUL 1988/3,,1.0
TUL 1989/5,,1.0
TUL 1989/8,0.2214641571044922,2.0
TUL 1990/11,,1.0
TUL 1990/2,,1.0
TUL 1990/5,0.38938140869140625,2.0
TUL 1990/9,,1.0
TUL 1991/12,0.5828630924224854,2.0
TUL 1991/4,0.7399559815724691,4.0
TUL 1991/7,0.40446555614471436,2.0
TUL 1991/8,,1.0
TUL 1992/10,,1.0
TUL 1992/11,,1.0
TUL 1992/3,,1.0
TUL 1992/5,0.6775877475738525,2.0
TUL 1992/7,0.7497893571853638,2.0
TUL 1993/1,,1.0
TUL 1993/12,,1.0
TUL 1993/4,,1.0
TUL 1993/8,,1.0
TUL 1994/10,,1.0
TUL 1994/2,,1.0
TUL 1994/3,,1.0
TUL 1994/6,0.9094295501708984,2.0
TUL 1994/9,,1.0
TUL 1995/10,,1.0
TUL 1995/11,0.8964619636535645,2.0
TUL 1995/12,0.6772406101226807,2.0
TUL 1996/11,,1.0
TUL 1996/12,0.13303756713867188,2.0
TUL 1996/3,0.3987387418746948,2.0
TUL 1996/6,,1.0
TUL 1997/1,,1.0
TUL 1998/1,,1.0
TUL 1998/11,0.7233090400695801,4.0
TUL 1999/11,,1.0
TUL 1999/4,,1.0
TUL 1999/5,,1.0
TUL 1999/6,,1.0
TUL 1999/8,,1.0
TUL 2000/4,0.3636382818222046,2.0
TUL 2000/5,0.7049330075581869,3.0
TUL 2001/12,0.8113297621409098,4.0
TUL 2001/3,,1.0
TUL 2001/5,0.57268754641215,3.0
TUL 2001/6,,1.0
TUL 2002/1,0.5550210475921631,2.0
TUL 2002/5,,1.0
TUL 2002/6,0.796168327331543,2.0
TUL 2003/10,,1.0
TUL 2003/11,0.7179675102233887,2.0
TUL 2003/12,,1.0
TUL 2003/3,,1.0
TUL 2003/4,,1.0
TUL 2003/6,,1.0
TUL 2004/7,,1.0
TUL 2005/11,,1.0
TUL 2005/2,,1.0
TUL 2006/10,,1.0
TUL 2007/3,,1.0
TUL 2007/4,,1.0
TUL 2008/3,,1.0
TUL 2008/9,0.7563713192939758,2.0
TUL 2010/11,,1.0
TUL 2010/4,,1.0
TUL 2012/12,,1.0
TUL 2013/10,,1.0
TUL 2013/5,,1.0
TUL 2014/12,,1.0
TUL 2015/12,,1.0
TUL 2015/9,,1.0
TUL 2018/12,,1.0
TUL 2018/5,,1.0
TUL 2018/7,,1.0
TUL 2019/8,,1.0
TUPJ 1999/12,,1.0
TUS 1988/5,0.481919805208842,3.0
TUS 1989/2,,1.0
TUS 1990/5,,1.0
TUS 1990/6,,1.0
TUS 1991/1,,1.0
TUS 1991/5,,1.0
TUS 1992/1,0.6278900504112244,2.0
TUS 1992/10,,1.0
TUS 1992/11,0.6314996878306071,3.0
TUS 1992/3,0.6405962705612183,2.0
TUS 1992/4,,1.0
TUS 1992/7,,1.0
TUS 1993/2,0.47793400287628174,2.0
TUS 1993/3,0.5979860305786133,6.0
TUS 1993/4,,1.0
TUS 1993/7,,1.0
TUS 1994/10,,1.0
TUS 1994/11,0.09183937311172485,2.0
TUS 1994/4,,1.0
TUS 1994/7,,1.0
TUS 1995/10,,1.0
TUS 1995/11,0.8287723064422607,2.0
TUS 1995/2,0.5867782831192017,2.0
TUS 1995/3,0.6168298721313477,2.0
TUS 1995/4,,1.0
TUS 1996/11,,1.0
TUS 1996/3,,1.0
TUS 1996/6,,1.0
TUS 1996/8,,1.0
TUS 1997/1,,1.0
TUS 1997/12,0.46105408668518066,3.0
TUS 1997/4,,1.0
TUS 1997/5,0.7057512998580933,2.0
TUS 1997/7,,1.0
TUS 1998/3,,1.0
TUS 1998/4,,1.0
TUS 1998/7,,1.0
TUS 1998/8,,1.0
TUS 2003/12,,1.0
TUS 2003/3,,1.0
TUS 2007/10,,1.0
TUS 2007/4,,1.0
TUS 2008/12,,1.0
TUS 2011/10,,1.0
TUS 2012/1,0.35811424255371094,2.0
TUS 2012/2,,1.0
TUS 2012/7,,1.0
TUS 2013/11,,1.0
TUS 2013/2,,1.0
TUS 2014/1,,1.0
TUS 2014/3,,1.0
TUS 2016/12,,1.0
TUS 2017/1,,1.0
TUS 2018/12,,1.0
TUS 2019/2,,1.0
TVC 1992/2,,1.0
TVC 1998/10,,1.0
TWF 1994/1,,1.0
TWF 2016/12,,1.0
TWF 2018/10,,1.0
TXK 1988/2,,1.0
TXK 1994/12,,1.0
TXKF 1990/9,0.790289044380188,2.0
TXKF 1995/12,,1.0
TXKF 1998/7,,1.0
TYO 1990/10,,1.0
TYR 1988/3,,1.0
TYR 1990/3,0.8543448448181152,2.0
TYR 1990/9,0.6551403403282166,2.0
TYR 1991/9,,1.0
TYR 1994/10,,1.0
TYR 1994/12,,1.0
TYR 1995/1,0.8300477266311646,2.0
TYR 1995/10,,1.0
TYS 1988/1,,1.0
TYS 1988/10,,1.0
TYS 1988/11,,1.0
TYS 1988/12,,1.0
TYS 1988/5,,1.0
TYS 1989/12,,1.0
TYS 1989/2,,1.0
TYS 1989/4,,1.0
TYS 1989/8,,1.0
TYS 1989/9,,1.0
TYS 1990/1,,1.0
TYS 1990/3,0.7313085397084554,4.0
TYS 1991/3,0.5998010635375977,2.0
TYS 1991/7,,1.0
TYS 1991/9,,1.0
TYS 1992/12,,1.0
TYS 1992/2,,1.0
TYS 1992/3,,1.0
TYS 1992/8,,1.0
TYS 1993/3,,1.0
TYS 1993/7,,1.0
TYS 1994/1,0.4508046706517537,4.0
TYS 1994/10,0.5473573207855225,2.0
TYS 1994/3,,1.0
TYS 1994/5,,1.0
TYS 1994/6,0.8257694244384766,2.0
TYS 1995/3,,1.0
TYS 1995/8,,1.0
TYS 1996/10,,1.0
TYS 1996/12,0.44030100107192993,2.0
TYS 1996/4,,1.0
TYS 1996/5,0.8602594137191772,2.0
TYS 1996/6,,1.0
TYS 1997/1,0.6199445724487305,2.0
TYS 1997/11,0.6583834886550903,4.0
TYS 1997/3,,1.0
TYS 1997/4,0.4997457265853882,3.0
TYS 1997/8,,1.0
TYS 1997/9,,1.0
TYS 1998/10,,1.0
TYS 1998/11,0.8859983682632446,2.0
TYS 1998/4,0.8528458476066589,2.0
TYS 1998/6,,1.0
TYS 1998/7,0.5007791519165039,2.0
TYS 1998/8,,1.0
TYS 1999/2,,1.0
TYS 1999/4,,1.0
TYS 1999/7,,1.0
TYS 1999/9,,1.0
TYS 2000/1,,1.0
TYS 2000/9,,1.0
TYS 2001/1,,1.0
TYS 2001/10,0.4581778049468994,2.0
TYS 2001/11,0.37874162197113037,2.0
TYS 2001/12,0.7685904502868652,2.0
TYS 2001/2,0.66447514295578,2.0
TYS 2001/5,0.48850321769714355,2.0
TYS 2001/6,,1.0
TYS 2001/8,,1.0
TYS 2002/2,,1.0
TYS 2002/4,,1.0
TYS 2002/5,,1.0
TYS 2002/8,,1.0
TYS 2002/9,,1.0
TYS 2003/10,,1.0
TYS 2003/11,,1.0
TYS 2003/2,0.6785519123077393,2.0
TYS 2004/10,0.8512834310531616,2.0
TYS 2004/2,,1.0
TYS 2004/4,,1.0
TYS 2004/5,,1.0
TYS 2004/6,0.2885650396347046,2.0
TYS 2006/3,,1.0
TYS 2006/4,,1.0
TYS 2011/1,,1.0
TYS 2012/11,,1.0
TYS 2012/12,,1.0
TYS 2012/9,,1.0
TYS 2013/7,,1.0
TYS 2014/7,,1.0
TYS 2015/8,,1.0
TYS 2016/3,,1.0
TYS 2016/6,,1.0
TYS 2017/5,,1.0
TYS 2018/11,,1.0
TYS 2018/2,,1.0
TYS 2018/3,,1.0
TYS 2018/5,,1.0
TYS 2018/8,,1.0
U90 1999/11,,1.0
U90 1999/12,,1.0
U90 1999/2,,1.0
U90 1999/4,,1.0
U90 1999/5,,1.0
U90 1999/7,0.8935656547546387,2.0
U90 2000/3,,1.0
U90 2000/6,,1.0
U90 2000/7,0.8553056716918945,2.0
U90 2001/1,,1.0
U90 2001/10,,1.0
U90 2001/11,0.6251426339149475,2.0
U90 2001/6,,1.0
U90 2001/8,,1.0
U90 2002/1,0.43615150451660156,2.0
U90 2002/2,,1.0
U90 2002/5,,1.0
U90 2002/9,,1.0
U90 2003/3,,1.0
U90 2003/8,0.3992290496826172,2.0
U90 2004/12,,1.0
U90 2004/2,,1.0
U90 2004/4,,1.0
U90 2004/6,,1.0
U90 2004/9,0.8616006374359131,2.0
U90 2005/2,,1.0
U90 2006/5,,1.0
U90 2006/7,,1.0
U90 2008/3,,1.0
U90 2010/1,0.4217952489852905,2.0
U90 2011/11,,1.0
U90 2012/5,0.4549063841501872,4.0
U90 2015/1,,1.0
U90 2015/3,,1.0
U90 2016/11,,1.0
U90 2016/5,,1.0
U90 2016/7,,1.0
U90 2017/10,,1.0
U90 2017/5,,1.0
U90 2018/1,,1.0
U90 2018/7,,1.0
U90 2019/1,0.9411022663116455,2.0
U90 2019/2,0.6847254435221354,3.0
UAAA 2008/5,,1.0
UAAA 2009/2,,1.0
UAAA 2009/7,,1.0
UBS 1992/11,,1.0
UCA 1996/3,,1.0
UCA 1997/9,,1.0
UGN 1997/11,0.9487900733947754,2.0
UHHH 2003/11,,1.0
UIO 1988/2,,1.0
UIO 1995/4,,1.0
UIO 1996/1,,1.0
UIO 1996/5,0.8652687072753906,2.0
UIO 1997/7,,1.0
UIO 1998/10,,1.0
UMP 1994/6,0.8907294273376465,2.0
UN90 1988/8,,1.0
UUC 1989/12,,1.0
UUDD 2002/4,,1.0
UUDD 2011/5,,1.0
UUEE 1995/2,,1.0
UUEE 2003/12,,1.0
UUEE 2007/2,,1.0
UUEE 2008/5,,1.0
UUEE 2013/10,,1.0
UUZ 1995/3,,1.0
VABB 2001/2,0.7516293525695801,2.0
VABB 2004/5,,1.0
