,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
JAN 1991/12,0.589048703511556,7.0,4.495153010708647e-06,2346.0,0.6692684718540737,7.0,5.107326725774203e-06,2346.0
JAN 1991/4,0.5175380706787109,4.0,8.266191790218329e-07,2741.0,0.6619521379470825,4.0,1.0572793844981826e-06,2741.0
JAN 1991/6,0.66878662109375,5.0,1.6653973927187958e-06,2834.0,0.7532040119171143,5.0,1.8756116795229075e-06,2834.0
JAN 1992/1,0.6544924736022949,5.0,2.648840005602472e-06,2223.0,0.7000011444091797,5.0,2.8330211729909904e-06,2223.0
JAN 1992/11,0.6117291450500488,4.0,1.2744357188542683e-06,2400.0,0.6706334749857584,4.0,1.3971530728869968e-06,2400.0
JAN 1992/6,0.5646954854329427,6.0,3.7061259009951078e-06,2138.0,0.6281087239583333,6.0,4.1223102903297365e-06,2138.0
JAN 1992/8,0.6705303192138672,6.0,4.141107402564554e-06,2204.0,0.6628094991048177,6.0,4.093424629107062e-06,2204.0
JAN 1993/2,0.6844198703765869,2.0,2.316235361723044e-07,2431.0,0.5651578903198242,2.0,1.912625198615728e-07,2431.0
JAN 1993/4,,1.0,0.0009546908003661286,2322.0,,1.0,0.0010138445780286363,2322.0
JAN 1993/7,,0.0,5.167274882667877e-06,2408.0,,0.0,5.265723432544957e-06,2408.0
JAN 1994/12,,0.0,1.579442590832587e-07,3329.0,,0.0,1.5380366038869027e-07,3329.0
JAN 1994/8,,1.0,9.166040826091735e-08,3021.0,,1.0,1.5761104740718351e-07,3021.0
JAN 1997/3,0.28618359565734863,2.0,8.4930827460449e-08,2596.0,0.2871248722076416,2.0,8.521017050281267e-08,2596.0
JAN 1997/4,,0.0,2.0390739195305595e-05,2670.0,,0.0,2.263912729663215e-05,2670.0
JAN 1999/4,,1.0,0.0006816465792456685,2582.0,,1.0,0.0007191860269142311,2582.0
JAN 1999/9,0.5221697489420573,4.0,1.2432551400647194e-06,2245.0,0.6208874384562174,4.0,1.4782960920778388e-06,2245.0
JAN 2000/5,0.5493692954381307,3.0,5.736930188999606e-07,2397.0,0.625917911529541,3.0,6.536308804127197e-07,2397.0
JAN 2000/6,0.8908863067626953,2.0,3.0424366735970746e-07,2420.0,0.7672491073608398,2.0,2.6202073197214667e-07,2420.0
JAN 2000/7,,0.0,0.00412683679213851,2555.0,,0.0,0.004314032096231249,2555.0
JAN 2001/9,0.5639070669809977,3.0,6.883786645340473e-07,2217.0,0.7750705083211263,3.0,9.461523585690428e-07,2217.0
JAN 2002/11,0.8737694025039673,2.0,2.18353890006303e-07,2829.0,0.5996819138526917,2.0,1.4985976652525936e-07,2829.0
JAN 2002/6,0.7100865840911865,2.0,3.0580652950455113e-07,2155.0,0.623030424118042,2.0,2.683148450398273e-07,2155.0
JAN 2002/8,0.6548141638437907,3.0,6.196662793672285e-07,2518.0,0.3928226629892985,3.0,3.7173746608781994e-07,2518.0
JAN 2003/7,,0.0,2.3991349684944613e-05,2176.0,,0.0,2.0595881314529268e-05,2176.0
JAN 2004/8,,0.0,8.833409158991947e-07,1055.0,,0.0,1.0922579470677067e-06,1055.0
JAN 2005/10,,0.0,4.865911876726253e-06,1528.0,,0.0,5.195564889211162e-06,1528.0
JAN 2008/9,,1.0,0.006128223859494073,1179.0,,1.0,0.006212637118257663,1179.0
JAN 2009/7,,0.0,9.389706217841462e-06,1287.0,,0.0,1.0262405943329227e-05,1287.0
JAN 2015/11,,0.0,6.222430325441521e-05,1176.0,,0.0,5.689081708110241e-05,1176.0
JAN 2015/2,0.5054257392883301,5.0,4.409969647345428e-06,1514.0,0.5464179039001464,5.0,4.7676368329771665e-06,1514.0
JAN 2015/4,0.5514539877573649,4.0,2.984703069019859e-06,1489.0,0.671271006266276,4.0,3.6332036344409315e-06,1489.0
JAN 2017/3,,1.0,0.00605501856415638,1256.0,,1.0,0.006540092552761078,1256.0
JAN 2018/3,,1.0,0.00010878442441384639,1567.0,,1.0,0.00011699633072068333,1567.0
JAN 2018/5,,0.0,0.0011020856952880488,1431.0,,0.0,0.0011305870749275062,1431.0
JAX 1988/2,0.5413112640380859,3.0,1.1673638011276287e-06,1668.0,0.6942341327667236,3.0,1.4971493296730752e-06,1668.0
JAX 1988/5,0.6998207569122314,3.0,1.2916552591903703e-06,1803.0,0.7162860234578451,3.0,1.3220451096164279e-06,1803.0
JAX 1988/8,0.8088409900665283,2.0,3.703399601962081e-07,2090.0,0.579195499420166,2.0,2.651933332204693e-07,2090.0
JAX 1989/10,0.5218053817749023,6.0,1.4711667313789531e-06,3262.0,0.7003335952758789,6.0,1.974505289179524e-06,3262.0
JAX 1989/12,0.5144994826543898,7.0,2.1819296653860604e-06,3147.0,0.6720898037865048,7.0,2.8502510306124972e-06,3147.0
JAX 1989/4,0.6079068865094867,8.0,3.4882133493505373e-06,3124.0,0.663250241960798,8.0,3.805777495385431e-06,3124.0
JAX 1989/5,0.5922790708996001,7.0,2.4368789239625884e-06,3195.0,0.6653667631603423,7.0,2.737591654872943e-06,3195.0
JAX 1989/9,0.5210189819335938,7.0,1.9961100206062835e-06,3311.0,0.6318072364443824,7.0,2.420558174440822e-06,3311.0
JAX 1990/11,0.5151888529459635,12.0,9.294068093093461e-06,2705.0,0.5488893913500237,12.0,9.902029808317332e-06,2705.0
JAX 1990/3,0.5101028169904437,8.0,3.983131123940325e-06,2678.0,0.5745987210954938,8.0,4.486746541167689e-06,2678.0
JAX 1990/4,0.5267417214133523,12.0,8.8496369488634e-06,2803.0,0.5928441827947443,12.0,9.96020548913767e-06,2803.0
JAX 1990/9,0.5145259759364984,13.0,1.3177759970424308e-05,2468.0,0.5727992913661859,13.0,1.4670224489859997e-05,2468.0
JAX 1991/1,0.5001435713334517,12.0,8.150773609348232e-06,2846.0,0.563302300193093,12.0,9.180063057209448e-06,2846.0
JAX 1991/10,0.644148071606954,4.0,1.14170097667487e-06,2602.0,0.6662476857503256,4.0,1.1808707765450787e-06,2602.0
JAX 1991/12,0.5863474845886231,5.0,2.1271047474838967e-06,2348.0,0.6668247222900391,5.0,2.4190536666460093e-06,2348.0
JAX 1991/2,0.5012486775716146,12.0,7.561898291137124e-06,2958.0,0.5552543293346058,12.0,8.376634098036012e-06,2958.0
JAX 1991/3,0.5030548789284446,12.0,7.338944996250544e-06,3008.0,0.5747679508093632,12.0,8.385149520033892e-06,3008.0
JAX 1991/4,0.5376646405174619,7.0,3.0122698772588637e-06,2738.0,0.5727694375174386,7.0,3.2089447459066246e-06,2738.0
JAX 1991/5,0.5931874229794457,7.0,3.3015958190795585e-06,2747.0,0.6056652977353051,7.0,3.3710458740352435e-06,2747.0
JAX 1991/8,0.6078379631042481,5.0,1.640746833578651e-06,2722.0,0.5720770835876465,5.0,1.54421691377371e-06,2722.0
JAX 1992/11,0.3949132919311523,5.0,1.3723701115952417e-06,2399.0,0.44049715995788574,5.0,1.5307794113807172e-06,2399.0
JAX 1992/2,0.6353657245635986,4.0,1.675804367015676e-06,2133.0,0.730842669804891,4.0,1.927628907747033e-06,2133.0
JAX 1992/3,0.6111314296722412,3.0,7.815719514023594e-07,2166.0,0.7637179692586263,3.0,9.767138696738902e-07,2166.0
JAX 1992/5,0.4493885040283203,3.0,5.515637601167964e-07,2211.0,0.5436524550120035,3.0,6.672600424692911e-07,2211.0
JAX 1993/10,0.529349422454834,5.0,2.3010065037891946e-06,2145.0,0.5693339347839356,5.0,2.4748134808393154e-06,2145.0
JAX 1993/11,0.5420357386271158,4.0,1.451334276770519e-06,2117.0,0.5598061879475912,4.0,1.498915755950735e-06,2117.0
JAX 1993/4,0.46620814005533856,7.0,3.650497306848696e-06,2316.0,0.5339940843128023,7.0,4.181273982958845e-06,2316.0
JAX 1993/7,0.5455535888671875,5.0,1.8895564511179845e-06,2403.0,0.5990090370178223,5.0,2.0747024916933397e-06,2403.0
JAX 1994/1,0.5303137188866025,7.0,3.7350019541381853e-06,2442.0,0.5501829783121744,7.0,3.874941239392955e-06,2442.0
JAX 1994/12,0.6303013271755642,10.0,5.1496323718171424e-06,3319.0,0.5740928649902344,10.0,4.6904029462078105e-06,3319.0
JAX 1994/3,0.5389706929524739,10.0,6.303688536113569e-06,2774.0,0.4552083757188585,10.0,5.3240219868780065e-06,2774.0
JAX 1994/4,0.5908268321644176,11.0,7.923314017841147e-06,2864.0,0.511224365234375,11.0,6.855800987380092e-06,2864.0
JAX 1994/9,0.5941151012073863,11.0,6.9931428400476545e-06,3057.0,0.5252535039728338,11.0,6.182594539429792e-06,3057.0
JAX 1995/1,0.625291559431288,9.0,5.1349739885485005e-06,2961.0,0.5736911561754015,9.0,4.711224899789679e-06,2961.0
JAX 1995/12,0.49094854082380024,7.0,2.289566558409177e-06,3001.0,0.5546592530750093,7.0,2.5866851035382285e-06,3001.0
JAX 1995/2,0.6318157741001674,8.0,4.280581728497164e-06,2875.0,0.5810792105538505,8.0,3.936839112712665e-06,2875.0
JAX 1995/3,0.6959226608276368,5.0,1.8688906990404804e-06,2729.0,0.6258415222167969,5.0,1.6806887687107474e-06,2729.0
JAX 1995/4,0.5983991622924805,5.0,1.6368451578761262e-06,2704.0,0.5152115821838379,5.0,1.4092960630969622e-06,2704.0
JAX 1995/5,0.6146661122639974,6.0,2.6317985444770678e-06,2647.0,0.5804630915323893,6.0,2.4853524359603455e-06,2647.0
JAX 1996/12,0.3932916121049361,11.0,5.908153697969223e-06,2706.0,0.4929007096724077,11.0,7.4045137525223634e-06,2706.0
JAX 1996/4,0.35286339653862847,10.0,3.339030459759312e-06,3084.0,0.5182499355740018,10.0,4.9040289744545884e-06,3084.0
JAX 1996/5,0.3492305755615234,10.0,3.428017477621581e-06,3028.0,0.47006441752115885,10.0,4.614112141468737e-06,3028.0
JAX 1996/8,0.2938288317786323,9.0,2.4508871902760896e-06,2938.0,0.47078492906358504,9.0,3.926914676930923e-06,2938.0
JAX 1997/12,0.5780772315131293,10.0,7.743875807949799e-06,2592.0,0.5799634721544054,10.0,7.769143734921626e-06,2592.0
JAX 1997/2,0.40559546730735085,11.0,6.411153802707469e-06,2638.0,0.5060916553844105,11.0,7.999673819031056e-06,2638.0
JAX 1997/3,0.43603907691107857,9.0,4.6837510896514605e-06,2589.0,0.4829689661661784,9.0,5.187852514443307e-06,2589.0
JAX 1997/4,0.5777261522081163,9.0,5.874417036849355e-06,2661.0,0.5442108578152127,9.0,5.533627866021287e-06,2661.0
JAX 1997/5,0.6507760153876411,9.0,6.15546170724013e-06,2759.0,0.5899598863389757,9.0,5.580223307713915e-06,2759.0
JAX 1997/6,0.6893179076058524,8.0,4.959057929102624e-06,2790.0,0.6140669413975307,8.0,4.4176910263565114e-06,2790.0
JAX 1997/9,0.6777986117771694,8.0,4.95758744994102e-06,2767.0,0.6119620459420341,8.0,4.476042449906724e-06,2767.0
JAX 1998/1,0.5780593024359809,10.0,8.9573762881559e-06,2410.0,0.6039938184950087,10.0,9.35924720038408e-06,2410.0
JAX 1998/10,0.5673395792643229,6.0,2.3661746103542337e-06,2682.0,0.6786247889200846,6.0,2.8303062296163027e-06,2682.0
JAX 1998/11,0.6953066984812418,4.0,1.2932730457212012e-06,2540.0,0.7097442944844564,4.0,1.3201270279951449e-06,2540.0
JAX 1998/3,0.5883021354675293,9.0,6.388199265327493e-06,2575.0,0.6342923906114366,9.0,6.88759387297931e-06,2575.0
JAX 1998/4,0.5859007093641493,10.0,8.096646775713043e-06,2552.0,0.6651531643337674,10.0,9.19184793137214e-06,2552.0
JAX 1998/5,0.5736985887799945,8.0,5.714900857539585e-06,2371.0,0.6792818478175572,8.0,6.766668927770949e-06,2371.0
JAX 1998/7,0.6127838861374628,7.0,3.8936102238659995e-06,2571.0,0.708191644577753,7.0,4.499828226824255e-06,2571.0
JAX 1998/8,0.5841626485188802,6.0,2.6226113989825855e-06,2585.0,0.6841874440511068,6.0,3.071674976752983e-06,2585.0
JAX 1999/1,0.7373963197072347,4.0,1.1017486320816061e-06,2834.0,0.7873109181722006,4.0,1.1763263579394087e-06,2834.0
JAX 1999/4,0.5644629796346029,4.0,1.0183897644988708e-06,2579.0,0.5812492370605469,4.0,1.0486751035974433e-06,2579.0
JAX 1999/9,0.5418459971745809,4.0,1.2901031177613148e-06,2245.0,0.5123947461446127,4.0,1.2199814393252715e-06,2245.0
JAX 2000/1,0.6533230372837612,7.0,5.64877247726415e-06,2204.0,0.6115258534749349,7.0,5.287384973605832e-06,2204.0
JAX 2000/11,0.4993194811271899,12.0,9.428216357875489e-06,2644.0,0.501872900760535,12.0,9.476430364469582e-06,2644.0
JAX 2000/3,0.6713486398969378,8.0,6.919131640231612e-06,2331.0,0.6587937218802316,8.0,6.7897366801059135e-06,2331.0
JAX 2000/9,0.5669924557864011,14.0,1.5312259905770197e-05,2596.0,0.5737288757994935,14.0,1.549418439704378e-05,2596.0
JAX 2001/1,0.48305185491388497,11.0,6.560193473515286e-06,2846.0,0.4766946965997869,11.0,6.4738586668935755e-06,2846.0
JAX 2001/10,0.49158763885498047,5.0,2.115112327744726e-06,2156.0,0.4484869003295898,5.0,1.929666445496151e-06,2156.0
JAX 2001/2,0.45755767822265625,10.0,5.5742886304043225e-06,2718.0,0.4587454901801215,10.0,5.588759388965902e-06,2718.0
JAX 2001/3,0.4792457580566406,10.0,5.617301510176044e-06,2771.0,0.44868121676974826,10.0,5.259050568895085e-06,2771.0
JAX 2001/4,0.5008775922987196,10.0,5.875090683689969e-06,2770.0,0.42827864752875433,10.0,5.023534553765576e-06,2770.0
JAX 2001/5,0.611379895891462,7.0,3.4964060439592878e-06,2710.0,0.43620600019182476,7.0,2.494608189983339e-06,2710.0
JAX 2001/6,0.4782955532982236,7.0,2.8605786028516042e-06,2650.0,0.44425060635521296,7.0,2.6569633986356632e-06,2650.0
JAX 2001/8,0.4536247253417969,6.0,2.655003683451751e-06,2264.0,0.45643437703450523,6.0,2.671448191823151e-06,2264.0
JAX 2002/11,0.4637266794840495,4.0,6.962924913132479e-07,2827.0,0.4101736545562744,4.0,6.158818296152648e-07,2827.0
JAX 2002/12,0.4507802327473958,6.0,1.6475434070608292e-06,2865.0,0.39743633270263673,6.0,1.4525783565970842e-06,2865.0
JAX 2002/2,0.47540175120035805,6.0,3.85275946897131e-06,1924.0,0.4447752634684245,6.0,3.6045557332622867e-06,1924.0
JAX 2002/3,0.49919719696044923,5.0,2.6310204799133172e-06,1948.0,0.39497330188751223,5.0,2.0817080957435003e-06,1948.0
JAX 2002/4,0.4876682360967,4.0,1.4528171909429107e-06,2007.0,0.5804754892985026,4.0,1.7293001826894437e-06,2007.0
JAX 2002/6,0.5068944692611694,3.0,6.555071076693092e-07,2154.0,0.45665701230367023,3.0,5.905409024651555e-07,2154.0
JAX 2003/12,0.5643013000488282,6.0,5.307248175577637e-06,1786.0,0.43516248067220054,6.0,4.092698849759049e-06,1786.0
JAX 2003/6,0.516879505581326,9.0,6.0802637489479055e-06,2474.0,0.46453772650824654,9.0,5.464546123433711e-06,2474.0
JAX 2003/8,0.5320525169372559,8.0,6.866951643263132e-06,2083.0,0.45942374638148714,8.0,5.929566254717113e-06,2083.0
JAX 2003/9,0.5604963983808245,8.0,7.0035645733843135e-06,2117.0,0.4833540916442871,8.0,6.0396491439009e-06,2117.0
JAX 2004/10,0.41153430938720703,3.0,2.690458392705796e-06,958.0,0.2785927454630534,3.0,1.8213358475363169e-06,958.0
JAX 2004/2,0.32053836186726886,3.0,8.457238543873933e-07,1508.0,0.2840941747029622,3.0,7.495677554447779e-07,1508.0
JAX 2004/9,0.4277426401774089,4.0,6.294892111969461e-06,903.0,0.3916166623433431,4.0,5.763242677135177e-06,903.0
JAX 2005/1,0.5181005001068115,2.0,1.2376613218831534e-06,915.0,0.6142961382865906,2.0,1.467457704408231e-06,915.0
JAX 2005/3,,1.0,2.7031972847654535e-05,989.0,,1.0,2.537672384116499e-05,989.0
JAX 2005/5,,1.0,0.000992293176354009,1088.0,,1.0,0.0010077476913953735,1088.0
JAX 2006/10,0.6982296307881674,3.0,2.199841306831025e-06,1380.0,0.5752830505371094,3.0,1.812485981528385e-06,1380.0
JAX 2006/11,0.8323164582252502,2.0,9.188155960705212e-07,1346.0,0.6198671460151672,2.0,6.842873231954316e-07,1346.0
JAX 2006/4,0.4353581746419271,6.0,4.333796520703419e-06,1736.0,0.44155521392822267,6.0,4.395485283799919e-06,1736.0
JAX 2006/6,0.4291054725646973,5.0,2.969588045430431e-06,1700.0,0.4377266883850098,5.0,3.0292504386505865e-06,1700.0
JAX 2006/7,0.4600067138671875,4.0,2.3798282178865837e-06,1523.0,0.4767247835795085,4.0,2.466318551289551e-06,1523.0
JAX 2007/2,,1.0,0.0003691613254495851,1347.0,,1.0,0.0003710663771599492,1347.0
JAX 2007/8,,1.0,0.00022036074207461463,1424.0,,1.0,0.00022530540675319907,1424.0
JAX 2008/7,0.9238057136535645,2.0,1.1730680003854726e-06,1255.0,0.934321403503418,2.0,1.1864210453845722e-06,1255.0
JAX 2008/9,,0.0,1.5693816327733645e-05,1180.0,,0.0,1.6141141909561224e-05,1180.0
JAX 2010/4,0.6514106750488281,6.0,1.2628023032397853e-05,1244.0,0.5195105870564779,6.0,1.0071053346542074e-05,1244.0
JAX 2010/6,0.7591840744018554,5.0,9.686534444592875e-06,1252.0,0.669006061553955,5.0,8.535940725560574e-06,1252.0
JAX 2010/7,0.7909457683563232,4.0,6.263424504310114e-06,1231.0,0.693821907043457,4.0,5.494309860502866e-06,1231.0
JAX 2010/8,0.8340007464090983,3.0,3.2335302561327103e-06,1244.0,0.6990251541137695,3.0,2.7102121854888138e-06,1244.0
JAX 2011/2,0.7858467102050781,2.0,8.422992934507332e-07,1366.0,0.5919328927993774,2.0,6.344553599327931e-07,1366.0
JAX 2011/3,,0.0,1.7181772583767e-05,1389.0,,0.0,1.7609922363194947e-05,1389.0
JAX 2012/11,,1.0,3.649948075523505e-06,1174.0,,1.0,6.477498085555569e-06,1174.0
JAX 2012/5,0.6212093830108643,2.0,7.261937629301502e-07,1308.0,0.5983878374099731,2.0,6.995153763361356e-07,1308.0
JAX 2012/9,0.6368387937545776,2.0,8.699389300656753e-07,1210.0,0.4379720687866211,2.0,5.98281632110677e-07,1210.0
JAX 2013/8,0.6614321867624918,3.0,3.3649369003921934e-06,1086.0,0.6848963896433512,3.0,3.484307508131372e-06,1086.0
JAX 2014/4,0.5935787757237753,3.0,2.028606709486736e-06,1325.0,0.43670018513997394,3.0,1.4924605828920435e-06,1325.0
JAX 2014/6,0.5320501327514648,4.0,3.86057385131998e-06,1286.0,0.5551981925964355,4.0,4.028536960518242e-06,1286.0
JAX 2014/9,0.5175066391626993,3.0,1.7164162103764163e-06,1345.0,0.5026207367579142,3.0,1.6670440820593886e-06,1345.0
JAX 2015/11,0.5260863304138184,4.0,4.596031960889047e-06,1172.0,0.5780371030171713,4.0,5.0498879109002835e-06,1172.0
JAX 2015/12,0.5490420659383138,3.0,2.3538965977080796e-06,1183.0,0.5527318318684896,3.0,2.3697156542216035e-06,1183.0
JAX 2015/4,0.6082805451892671,7.0,1.1569526843608638e-05,1486.0,0.5927346547444662,7.0,1.1273843218295649e-05,1486.0
JAX 2015/5,0.5701423009236654,6.0,7.632396401669945e-06,1497.0,0.5564614613850911,6.0,7.449253368260786e-06,1497.0
JAX 2015/6,0.6281614303588867,5.0,5.8696554693035334e-06,1463.0,0.6420831680297852,5.0,5.9997427362271195e-06,1463.0
JAX 2016/1,0.6295520464579264,3.0,2.5212740550826864e-06,1224.0,0.6691767374674479,3.0,2.679965788268326e-06,1224.0
JAX 2016/11,0.7310839494069418,3.0,2.599562105534873e-06,1299.0,0.7665185928344727,3.0,2.7255593406705554e-06,1299.0
JAX 2017/1,,1.0,0.0004320781244877805,1235.0,,1.0,0.0004613706376185276,1235.0
JAX 2017/3,,0.0,0.00017455895769243152,1257.0,,0.0,0.00018945891558881244,1257.0
JAX 2019/4,0.5430786609649658,2.0,7.365975761786103e-06,384.0,0.5145363807678223,2.0,6.978846310327451e-06,384.0
JAX 2019/5,,1.0,0.003187873851694894,273.0,,1.0,0.003337798123517775,273.0
JAX 2019/7,,0.0,0.0011100109429240557,38.0,,0.0,0.0010291255412009283,38.0
JBR 1990/7,,0.0,1.0801865895084618e-06,2715.0,,0.0,1.152473310159925e-06,2715.0
JBR 1998/3,,0.0,0.0009698091084697358,2584.0,,0.0,0.0011006692872951793,2584.0
JBR 1999/6,,0.0,0.00014158114873357697,2493.0,,0.0,0.00015317338649125091,2493.0
JCF 2015/1,0.6477897644042969,5.0,5.570887519735958e-06,1525.0,0.5889141082763671,5.0,5.06456637055731e-06,1525.0
JCF 2015/12,0.5884910424550375,4.0,5.0545925125188956e-06,1182.0,0.544390598932902,4.0,4.675810584597232e-06,1182.0
JCF 2015/3,0.6924905776977539,4.0,3.996359912152489e-06,1442.0,0.5737783114115397,4.0,3.311271973997086e-06,1442.0
JCF 2015/9,0.6928563117980957,4.0,4.41688610909206e-06,1372.0,0.5348987181981405,4.0,3.4099230647825767e-06,1372.0
JCF 2016/1,0.5644981861114502,3.0,2.2607418064824836e-06,1224.0,0.4535551865895589,3.0,1.8164295246602224e-06,1224.0
JCF 2016/12,,1.0,0.04727680265742331,1274.0,,1.0,0.05028039737510751,1274.0
JCF 2016/5,0.4713923931121826,2.0,6.101973375759379e-07,1243.0,0.40613412857055664,2.0,5.257232988346087e-07,1243.0
JCF 2016/7,,1.0,0.00010799951521504823,1328.0,,1.0,0.0001188750743935184,1328.0
JCF 2017/9,,0.0,0.052188271206382,1320.0,,0.0,0.054399077780647384,1320.0
JCF 2018/10,,1.0,0.06362787001115074,1147.0,,1.0,0.06592788016804385,1147.0
JCF 2018/12,,0.0,0.06456006483974498,873.0,,0.0,0.06663124164347506,873.0
JDL 1993/1,,0.0,1.8185132746271233e-05,2484.0,,0.0,1.928512214485104e-05,2484.0
JFK 1989/11,,0.0,1.1120317234464526e-05,3206.0,,0.0,1.1297812267550359e-05,3206.0
JFK 1993/12,0.5699966748555502,3.0,7.616608957080383e-07,2119.0,0.4477983315785726,3.0,5.983727508816355e-07,2119.0
JFK 1994/12,0.3968167304992676,4.0,4.3071294169178234e-07,3325.0,0.5559357007344564,4.0,6.034239049183992e-07,3325.0
JFK 1994/4,0.5215910275777181,3.0,3.79413248154585e-07,2872.0,0.3943484624226888,3.0,2.868550705854787e-07,2872.0
JFK 1994/7,0.45203344027201336,3.0,3.0520936991329523e-07,2981.0,0.4244213104248047,3.0,2.865658802910244e-07,2981.0
JFK 1995/12,0.5296968278430757,7.0,2.470271407854516e-06,3001.0,0.39471094948904856,7.0,1.840757055050298e-06,3001.0
JFK 1995/4,0.4935141518002465,7.0,2.8390838016758637e-06,2702.0,0.4503479912167504,7.0,2.59075789887025e-06,2702.0
JFK 1995/6,0.5246866317022414,7.0,3.059033735751262e-06,2684.0,0.4472931907290504,7.0,2.6078136501645946e-06,2684.0
JFK 1996/10,,1.0,0.0022940327259712715,2923.0,,1.0,0.002424433477853105,2923.0
JFK 1996/2,0.5492115020751953,6.0,1.7300913521033735e-06,3086.0,0.460198974609375,6.0,1.4496897155469803e-06,3086.0
JFK 1996/3,0.6408153533935547,5.0,1.2867344101515344e-06,3156.0,0.5535999298095703,5.0,1.111608945339937e-06,3156.0
JFK 1996/4,0.6636326313018799,4.0,8.340498712437614e-07,3090.0,0.5754261016845703,4.0,7.23192385942213e-07,3090.0
JFK 1996/6,0.7408512433369955,3.0,4.982092874526332e-07,2987.0,0.5057854652404785,3.0,3.4013173158263097e-07,2987.0
JFK 1996/8,0.7371399402618408,2.0,1.6998450719601082e-07,2945.0,0.632103443145752,2.0,1.4576308569288155e-07,2945.0
JFK 1997/1,,0.0,0.0005476686709994241,2704.0,,0.0,0.0005815942799743244,2704.0
JFK 1998/11,0.5709288120269775,2.0,1.7670989284875695e-07,2542.0,0.28313469886779785,2.0,8.763387176250877e-08,2542.0
JFK 1998/12,,1.0,2.7318079785641487e-06,2686.0,,1.0,2.650179989433893e-06,2686.0
JFK 1998/4,0.599822271437872,7.0,3.859135864276044e-06,2555.0,0.7196496327718099,7.0,4.6300810086382966e-06,2555.0
JFK 1998/5,0.5727771759033203,5.0,2.0326109939371282e-06,2374.0,0.6605267524719238,5.0,2.3440073999922065e-06,2374.0
JFK 1998/7,0.6132574478785197,4.0,1.1107261387019192e-06,2574.0,0.6420222918192545,4.0,1.162824754301586e-06,2574.0
JFK 1999/1,,0.0,4.32494658839033e-06,2838.0,,0.0,4.583100559998875e-06,2838.0
JHM 1995/3,,0.0,4.341072308899987e-07,2734.0,,0.0,4.462731313693936e-07,2734.0
JLN 1992/2,,0.0,0.0010520530813880667,2137.0,,0.0,0.0010939781084832625,2137.0
JNB 1990/4,,0.0,2.750978629040567e-07,2815.0,,0.0,4.351920548756961e-07,2815.0
JNU 1992/2,,0.0,1.0313252082310632e-05,2137.0,,0.0,8.962708270580975e-06,2137.0
JNU 1995/11,,0.0,0.002097722800684853,2956.0,,0.0,0.0021127824032900907,2956.0
JST 2014/3,,0.0,1.3775887796851736e-06,1376.0,,0.0,1.1228750776670763e-06,1376.0
JVL 1989/4,,0.0,0.0012427733396986407,3132.0,,0.0,0.0015003543841807124,3132.0
JWN 1992/6,,0.0,0.00012813673488916918,2144.0,,0.0,0.00012313593307617486,2144.0
JXN 1990/6,,0.0,0.0012499928422014205,2686.0,,0.0,0.001499989244893269,2686.0
JXN 1991/7,,0.0,7.111329875879114e-08,2780.0,,0.0,1.647230705287687e-07,2780.0
JYO 1988/7,,0.0,2.1591970841503954e-07,1994.0,,0.0,1.5803224951264692e-07,1994.0
JYO 1997/1,,0.0,2.0727048271331193e-05,2704.0,,0.0,2.1611708001318126e-05,2704.0
K90 1999/7,0.7234456539154053,2.0,2.586864121916802e-07,2365.0,0.7691541910171509,2.0,2.750306633533072e-07,2365.0
K90 1999/9,,0.0,0.0002234964106095224,2249.0,,0.0,0.00025877231053705803,2249.0
K90 2000/11,0.5830679893493652,5.0,1.6593184392937856e-06,2651.0,0.5790395736694336,5.0,1.6478542112089786e-06,2651.0
K90 2000/12,0.5350431601206461,4.0,8.125467757527447e-07,2811.0,0.5401963392893473,4.0,8.203726848204547e-07,2811.0
K90 2001/4,0.5357138156890869,5.0,1.3913515219585083e-06,2775.0,0.42763848304748536,5.0,1.110659155711349e-06,2775.0
K90 2001/7,0.33052051067352295,3.0,3.6591794942953883e-07,2328.0,0.33241796493530273,3.0,3.6801861353414145e-07,2328.0
K90 2001/8,0.37650710344314575,2.0,1.4639190743818053e-07,2268.0,0.01229238510131836,2.0,4.779473442838775e-09,2268.0
K90 2002/1,0.5662949085235596,2.0,3.4343216230396937e-07,1816.0,0.5088279843330383,2.0,3.0858108075855244e-07,1816.0
K90 2002/4,,1.0,7.346104750559238e-05,2010.0,,1.0,7.236654352856752e-05,2010.0
K90 2002/9,0.6583863894144694,4.0,1.187843993771032e-06,2579.0,0.6990319887797037,4.0,1.2611757513156484e-06,2579.0
K90 2003/12,0.4667391777038574,2.0,2.9133870834484404e-07,1790.0,0.2660195827484131,2.0,1.6604948831085988e-07,1790.0
K90 2003/6,0.6115743319193522,4.0,1.1942010317945004e-06,2479.0,0.4852057298024495,4.0,9.474452293382029e-07,2479.0
K90 2003/7,0.48258161544799805,2.0,2.0421220235466487e-07,2174.0,0.5130540132522583,2.0,2.1710708949382486e-07,2174.0
K90 2004/11,0.8110971450805664,2.0,1.963247721006695e-06,909.0,0.7382850646972656,2.0,1.7870072401453394e-06,909.0
K90 2004/4,,1.0,0.00020824961182452014,1372.0,,1.0,0.00017199507258087516,1372.0
