,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
OAK 1992/5,0.5103220462799072,5.0,0.00017284697328656106,243.0,0.5746253967285156,5.0,0.00019462663101103004,243.0
OAK 1992/6,0.3528567949930827,4.0,0.00017854113425185496,154.0,0.44425511360168457,4.0,0.00022478754272306522,154.0
OAK 1992/7,0.48037637074788414,6.0,0.00042566431717971773,184.0,0.6107825597127279,6.0,0.000541218005416524,184.0
OAK 1992/8,0.6071878433227539,5.0,0.0011904476881144082,101.0,0.6422214508056641,5.0,0.0012591343021383474,101.0
OAK 1992/9,0.43241589864095054,6.0,0.00033426465405520667,197.0,0.3731197992960612,6.0,0.00028842778682475293,197.0
OAK 1993/1,0.5212807655334473,5.0,0.00034042825504225125,175.0,0.6151443481445312,5.0,0.0004017269212372449,175.0
OAK 1993/10,0.5679013570149739,6.0,0.0006655094027519226,160.0,0.49534536997477213,6.0,0.0005804828554391861,160.0
OAK 1993/11,0.4478759765625,6.0,0.0005815564100101714,152.0,0.3995332717895508,6.0,0.0005187845461256287,152.0
OAK 1993/12,0.4362493242536272,8.0,0.000616902657968312,199.0,0.40818398339407785,8.0,0.0005772152993628535,199.0
OAK 1993/2,0.5391481944492885,7.0,0.00032737532950989775,263.0,0.6658568609328497,7.0,0.0004043139001457255,263.0
OAK 1993/3,0.4879530588785807,6.0,0.0004891106206808588,173.0,0.5512538909912109,6.0,0.0005525616201589203,173.0
OAK 1993/4,0.5736347834269205,3.0,7.51552253594533e-05,214.0,0.6403497060139974,3.0,8.389593493064863e-05,214.0
OAK 1993/5,0.6759203592936198,6.0,0.0006854249181587546,172.0,0.6857290903727213,6.0,0.0006953715762297743,172.0
OAK 1993/6,0.4300211951846168,7.0,0.0003731588883833452,220.0,0.4785152616954985,7.0,0.0004152405163473334,220.0
OAK 1993/7,0.46881477038065594,4.0,0.0001679888095962218,183.0,0.6873744328816732,4.0,0.00024630455357222005,183.0
OAK 1993/8,0.5972673628065321,10.0,0.0018600021679096156,170.0,0.6124721950954861,10.0,0.0019073528566987458,170.0
OAK 1993/9,0.5391193389892578,5.0,9.90118161596433e-05,330.0,0.7067621231079102,5.0,0.000129800206264079,330.0
OAK 1994/1,0.35907308260599774,3.0,0.000135704112851851,126.0,0.5015667279561361,3.0,0.00018955658652915195,126.0
OAK 1994/11,0.5590103467305502,3.0,0.00013782306378958337,156.0,0.6776756445566813,3.0,0.00016707979402285042,156.0
OAK 1994/12,0.5410127300518774,23.0,0.0010483739010123659,511.0,0.5468599221451952,23.0,0.0010597045837196883,511.0
OAK 1994/2,0.5128766298294067,3.0,0.00011167294886690523,166.0,0.4596194426218669,3.0,0.00010007681288036004,166.0
OAK 1994/3,0.6714158852895101,3.0,0.0001444474635783664,167.0,0.6558413505554199,3.0,0.00014109678021200184,167.0
OAK 1994/4,0.5703213555472237,7.0,0.0009717837207587894,157.0,0.56591796875,7.0,0.0009642806883646396,157.0
OAK 1994/5,0.6763612429300944,9.0,0.0003778525111612014,359.0,0.6452007293701172,9.0,0.00036044453809831116,359.0
OAK 1994/6,0.4771338871547154,7.0,0.0007100206654088027,168.0,0.4945113772437686,7.0,0.0007358800256603699,168.0
OAK 1994/7,0.4475401444868608,11.0,0.0018528893030808344,163.0,0.5042207197709517,11.0,0.00208755614343049,163.0
OAK 1994/8,0.6030388673146566,4.0,0.0003639890552676364,141.0,0.5375086466471354,4.0,0.0003244355796874214,141.0
OAK 1994/9,,0.0,0.000270448486328125,125.0,,0.0,0.0002494837188720703,125.0
OAK 1995/1,0.4125583512442453,8.0,0.0003145826945395315,271.0,0.41508776800973074,8.0,0.0003165114174445463,271.0
OAK 1995/10,0.578129886801726,18.0,0.0021477466687871423,287.0,0.6203413819955066,18.0,0.00230456194552107,287.0
OAK 1995/11,0.633511918963808,12.0,0.003147411393098071,163.0,0.6094317002729936,12.0,0.00302777614648783,163.0
OAK 1995/12,0.579228278918144,13.0,0.0034430578993762564,162.0,0.6341676956568009,13.0,0.003769629649537454,162.0
OAK 1995/2,0.4694483439127604,16.0,0.0009862014857590989,338.0,0.44308198293050133,16.0,0.0009308119105013857,338.0
OAK 1995/3,0.7393976847330729,12.0,0.0015741761323973102,249.0,0.6589484937263258,12.0,0.0014028999721274658,249.0
OAK 1995/4,0.6377434707269436,41.0,0.00720509842169858,381.0,0.6629871647532394,41.0,0.0074902966374943165,381.0
OAK 1995/5,0.5445777802240281,7.0,0.0006077231047244442,194.0,0.4794187999906994,7.0,0.0005350087575621579,194.0
OAK 1995/6,0.2821852962176005,4.0,9.479643779880759e-05,189.0,0.3746782938639323,4.0,0.00012586824350850165,189.0
OAK 1995/7,0.40760159492492676,2.0,1.848533310317128e-05,210.0,0.6339966058731079,2.0,2.8752680538462943e-05,210.0
OAK 1995/8,0.4646951811654227,8.0,0.0007770590386474267,183.0,0.5051093782697406,8.0,0.0008446392900088228,183.0
OAK 1995/9,0.4889952341715495,6.0,0.0003818684148569993,196.0,0.6051797231038412,6.0,0.00047259974211566106,196.0
OAK 1996/1,0.6720002038138253,8.0,0.0011115315280474426,184.0,0.626837934766497,8.0,0.0010368302323642436,184.0
OAK 1996/10,0.5768102237156459,8.0,0.00015199143862524726,461.0,0.5520857402256557,8.0,0.00014547645386873165,461.0
OAK 1996/11,0.5826868269178602,10.0,0.0011136744127632234,217.0,0.6167856004503038,10.0,0.001178846525526712,217.0
OAK 1996/12,0.5649403792161208,13.0,0.0018889467412061653,216.0,0.6211160513070914,13.0,0.002076776920522682,216.0
OAK 1996/2,0.6458084106445312,16.0,0.004339016784375788,189.0,0.6497991561889649,16.0,0.00436582955363376,189.0
OAK 1996/3,0.632411617702908,10.0,0.001114359887094951,226.0,0.566531244913737,10.0,0.0009982733973340969,226.0
OAK 1996/4,0.446990966796875,8.0,0.00019530830920246715,358.0,0.5771723474775042,8.0,0.00025218978386083637,358.0
OAK 1996/5,0.33209958076477053,5.0,0.00012130162201942088,234.0,0.4652960777282715,5.0,0.00016995254500996109,234.0
OAK 1996/6,0.6378053665161133,5.0,0.00023296273157868115,234.0,0.5631425857543946,5.0,0.00020569164502680785,234.0
OAK 1996/7,0.6086771488189697,3.0,6.903710572615913e-05,230.0,0.6578648885091146,3.0,7.461605540746101e-05,230.0
OAK 1996/8,0.6056708653767904,6.0,0.0005546267196148991,181.0,0.603141721089681,6.0,0.0005523107241137459,181.0
OAK 1996/9,0.6045208401150174,10.0,0.0010284853612542828,230.0,0.5891027238633898,10.0,0.0010022541615823267,230.0
OAK 1997/1,0.564042500087193,8.0,0.0006897191895554811,214.0,0.6860782078334263,8.0,0.0008389461882843889,214.0
OAK 1997/10,0.5060907999674479,13.0,0.0008831015849366548,299.0,0.5348116556803385,13.0,0.0009332179537827632,299.0
OAK 1997/11,0.42404681119051846,11.0,0.0016927402101523093,166.0,0.46886301907626066,11.0,0.0018716407351716024,166.0
OAK 1997/12,0.4962367433490175,12.0,0.001573991977173931,204.0,0.546411167491566,12.0,0.0017331380745118877,204.0
OAK 1997/2,0.2514002323150635,3.0,2.053895499639685e-05,271.0,0.568112850189209,3.0,4.641381654845732e-05,271.0
OAK 1997/3,0.44084393978118896,2.0,3.161418048558134e-05,167.0,0.40303146839141846,2.0,2.890253995420549e-05,167.0
OAK 1997/4,0.500713757106236,8.0,0.000307442331454204,302.0,0.5523594447544643,8.0,0.0003391532049718214,302.0
OAK 1997/5,0.533582353591919,5.0,0.00030846476678917734,186.0,0.5963592529296875,5.0,0.0003447561873798633,186.0
OAK 1997/6,0.4756932258605957,4.0,0.0001258198044992649,213.0,0.6181360880533854,4.0,0.00016349562601425258,213.0
OAK 1997/7,0.5272243287828233,9.0,0.0009211616800301702,203.0,0.5668027665879991,9.0,0.0009903127761978193,203.0
OAK 1997/8,0.4733372890588009,12.0,0.0019500178569882875,179.0,0.46287236069187976,12.0,0.0019069052654826044,179.0
OAK 1997/9,0.47899904251098635,5.0,0.00022143077039154323,208.0,0.5844883918762207,5.0,0.00027019618707295706,208.0
OAK 1998/1,0.5151432991027832,5.0,0.0003925798651903545,162.0,0.615719985961914,5.0,0.00046922724124517153,162.0
OAK 1998/10,0.5831453005472819,4.0,8.862278348257219e-05,281.0,0.7638087272644043,4.0,0.00011607888359028953,281.0
OAK 1998/11,0.5267014503479004,5.0,0.006266525286709106,41.0,0.6453936576843262,5.0,0.007678687182442905,41.0
OAK 1998/12,,1.0,0.004290852227048988,33.0,,1.0,0.0045495274091007735,33.0
OAK 1998/2,0.4309777816136678,4.0,0.00010783205895131489,219.0,0.33436791102091473,4.0,8.365995146579464e-05,219.0
OAK 1998/3,0.5022411982218424,6.0,0.00027283360700145354,235.0,0.49881197611490885,6.0,0.00027097074302303783,235.0
OAK 1998/4,0.4346839557994496,11.0,0.0003033788371091718,397.0,0.6015103426846591,11.0,0.0004198119250506792,397.0
OAK 1998/5,0.5230140686035156,8.0,0.0006455682920451602,213.0,0.5774511609758649,8.0,0.0007127612469890991,213.0
OAK 1998/6,0.5170833667119344,4.0,0.0001317717598705263,217.0,0.591340700785319,4.0,0.00015069524537416018,217.0
OAK 1998/7,0.45916840402703535,20.0,0.005445647561882383,179.0,0.4897882963481702,20.0,0.0058087935024594955,179.0
OAK 1998/8,0.5489968299865723,5.0,0.0003711444226518201,172.0,0.6311842918395996,5.0,0.0004267065250402918,172.0
OAK 1998/9,0.47510798772176105,4.0,0.00015148516985495622,194.0,0.532444953918457,4.0,0.00016976669802905422,194.0
OAK 1999/1,,1.0,9.302002729887315e-05,172.0,,1.0,0.00013019727203509432,172.0
OAK 1999/2,,0.0,0.0017025403245684964,381.0,,0.0,0.0015920180901776734,381.0
OAKI 1989/3,,1.0,3.9122178751680554e-05,164.0,,1.0,4.842623864377559e-05,164.0
OAKI 1989/4,,0.0,3.2840114843644086e-05,179.0,,0.0,4.0650170549077375e-05,179.0
OCN 1996/6,,0.0,0.004521172173673813,239.0,,0.0,0.004778553413135603,239.0
ODR 1989/4,,1.0,0.00019592556172647705,178.0,,1.0,0.0001593057502175413,178.0
ODR 1989/5,,0.0,8.608464205959539e-05,214.0,,0.0,6.211248586579529e-05,214.0
OEKH 1999/3,,0.0,0.0001924554181331088,219.0,,0.0,0.00019152707650532666,219.0
OERY 1998/3,,0.0,5.3336142065135865e-05,241.0,,0.0,7.594899963251752e-05,241.0
OFF 1990/8,,0.0,0.00027759955397984806,422.0,,0.0,0.0003029770029755643,422.0
OFF 1998/5,,0.0,1.7295459064603845e-05,221.0,,0.0,1.9846075580540923e-05,221.0
OGD 1994/6,,0.0,0.00025736488809390945,175.0,,0.0,0.0002143924635283801,175.0
OGG 1988/11,,1.0,0.002845509015422372,116.0,,1.0,0.00273218279644652,116.0
OGG 1988/12,,0.0,9.822181136366997e-05,215.0,,0.0,7.90513019551452e-05,215.0
OGG 1988/2,,0.0,0.0047932870390392825,131.0,,0.0,0.004972742971066071,131.0
OGG 1988/7,,0.0,6.460204895120114e-05,128.0,,0.0,5.276789306662977e-05,128.0
OGG 1989/3,,0.0,0.0014326175798288281,165.0,,0.0,0.0014298253195125976,165.0
OGG 1989/7,,1.0,0.004732960792824074,225.0,,1.0,0.004959380425347222,225.0
OGG 1989/8,,0.0,0.0046690107448540226,345.0,,0.0,0.005369768693551775,345.0
OGG 1990/11,,0.0,6.0784925272104865e-05,141.0,,0.0,6.543346996200881e-05,141.0
OGG 1990/4,,0.0,4.1476319050439335e-05,249.0,,0.0,3.763213911121275e-05,249.0
OGG 1991/4,,0.0,0.00023035343393186273,198.0,,0.0,0.00020503868875230118,198.0
OGG 1991/9,,0.0,2.653988501263005e-05,232.0,,0.0,4.3423410048807986e-05,232.0
OGG 1993/10,,0.0,0.00012836315787951197,166.0,,0.0,0.00012746980633613142,166.0
OGG 1995/3,,0.0,0.0009647675754442234,261.0,,0.0,0.0009679086626129883,261.0
OGG 1996/12,,0.0,0.0024412531994661263,229.0,,0.0,0.002364286239163417,229.0
OGG 1997/2,,0.0,1.4684712082088848e-05,274.0,,0.0,1.6758800651708416e-05,274.0
OGG 1997/7,,0.0,0.00014865385675481225,212.0,,0.0,0.00016475682922341552,212.0
OGG 1998/1,,0.0,0.00036942400165139173,167.0,,0.0,0.0004415504220028786,167.0
OGG 1998/3,,0.0,0.0001942143353468311,241.0,,0.0,0.00015803869900974602,241.0
OGG 1998/6,,0.0,0.00023031278674938993,221.0,,0.0,0.00029278139315225363,221.0
OGG 2000/12,,0.0,0.001543381048708546,175.0,,0.0,0.0014892926897321428,175.0
OGG 2001/10,,0.0,9.810082482163017e-05,208.0,,0.0,9.386166489335912e-05,208.0
OGG 2001/8,,0.0,5.8135733893762335e-05,169.0,,0.0,6.72968807709968e-05,169.0
OGG 2006/3,,0.0,0.004113642412473699,116.0,,0.0,0.0051036544418788556,116.0
OK 1989/4,,0.0,3.2840114843644086e-05,179.0,,0.0,4.0650170549077375e-05,179.0
OKA 1990/2,,0.0,0.0024924429930534976,548.0,,0.0,0.0026732908211605988,548.0
OKA 1990/4,,0.0,4.7163702522915616e-05,249.0,,0.0,4.216953680647225e-05,249.0
OKA 1992/6,,0.0,0.006378716601906745,158.0,,0.0,0.0064130470436021625,158.0
OKC 1988/10,0.7041788101196289,4.0,0.000523910082549169,127.0,0.7486631075541178,4.0,0.0005570064660331957,127.0
OKC 1988/11,,0.0,0.000385759972143107,117.0,,0.0,0.00040596917318421724,117.0
OKC 1988/3,,1.0,0.0035672527802444037,126.0,,1.0,0.003920823988910886,126.0
OKC 1988/4,,0.0,0.00038925667652141776,139.0,,0.0,0.00040628184357092224,139.0
OKC 1988/9,,1.0,0.0002782679991048459,152.0,,1.0,0.0003055948299714403,152.0
OKC 1989/2,0.18482708930969238,2.0,1.0684882027384229e-05,186.0,0.14619213342666626,2.0,8.451389376035742e-06,186.0
OKC 1989/3,,1.0,0.002362159942318328,164.0,,1.0,0.0029485005838824196,164.0
OKC 1989/4,,0.0,0.001217284529535278,179.0,,0.0,0.0012149119666592949,179.0
OKC 1990/10,,0.0,0.004005138385001996,161.0,,0.0,0.0044214968226775585,161.0
OKC 1990/12,,1.0,7.077601841184245e-05,198.0,,1.0,9.508886917210783e-05,198.0
OKC 1990/4,,0.0,0.0018140790662493095,249.0,,0.0,0.0019478595721521882,249.0
OKC 1990/6,,0.0,0.0003477216792246938,188.0,,0.0,0.0004126687241982097,188.0
OKC 1991/1,,0.0,0.0006224241189189757,159.0,,0.0,0.0007123716656229296,159.0
OKC 1991/10,,0.0,1.3220505214031831e-05,360.0,,0.0,1.4485742574856605e-05,360.0
OKC 1991/12,,1.0,0.0002966812235363842,260.0,,1.0,0.000348168717333551,260.0
OKC 1991/3,0.8484048843383789,2.0,9.758005214112208e-06,417.0,0.9448767900466919,2.0,1.0867585529236373e-05,417.0
OKC 1991/4,,0.0,8.255614272040647e-05,198.0,,0.0,7.356029300711104e-05,198.0
OKC 1991/7,,0.0,0.0005410969995233368,243.0,,0.0,0.0005707945815028885,243.0
OKC 1992/1,,1.0,8.788692934849953e-05,270.0,,1.0,0.00010345843593770093,270.0
OKC 1992/10,,0.0,3.359707869780273e-05,178.0,,0.0,2.9929003891898533e-05,178.0
OKC 1992/2,,1.0,2.46964787279794e-05,237.0,,1.0,5.894716317115135e-05,237.0
OKC 1992/3,0.6331779956817627,2.0,6.280281647309688e-05,142.0,0.8200829029083252,2.0,8.134129169890153e-05,142.0
OKC 1992/4,,0.0,1.4327310169838437e-05,207.0,,0.0,2.5979907635799597e-05,207.0
OKC 1993/3,,0.0,0.0050925119126848705,179.0,,0.0,0.004488948965961093,179.0
OKC 1993/5,,0.0,0.00017559343238563764,178.0,,0.0,0.0002500651054589409,178.0
OKC 1994/1,,0.0,0.00040850585759613753,129.0,,0.0,0.0003586575916327648,129.0
OKC 1994/10,,1.0,0.000162582187091603,136.0,,1.0,0.00014599471974950347,136.0
OKC 1994/11,,0.0,0.00012996506923918321,159.0,,0.0,0.00010568655856090145,159.0
OKC 1994/4,,0.0,0.00012056321207077144,164.0,,0.0,0.00014849121481233377,164.0
OKC 1994/6,,0.0,0.0002541583002830038,175.0,,0.0,0.00022489798409598214,175.0
OKC 1995/1,,0.0,7.93791352041692e-06,279.0,,0.0,1.3375919062852281e-05,279.0
OKC 1995/10,,0.0,1.7479709706233414e-05,305.0,,0.0,1.4391250425819042e-05,305.0
OKC 1995/4,,0.0,0.00010152573303934168,422.0,,0.0,9.830267757464526e-05,422.0
OKC 1995/7,0.3028569221496582,2.0,1.3735007807240734e-05,210.0,0.12751901149749756,2.0,5.783175124603064e-06,210.0
OKC 1995/8,0.29835963249206543,2.0,1.670499887976627e-05,189.0,0.5593135356903076,2.0,3.1315670652574546e-05,189.0
OKC 1995/9,0.34217166900634766,2.0,1.7108583450317383e-05,200.0,0.3640756607055664,2.0,1.820378303527832e-05,200.0
OKC 1996/10,,1.0,0.004332604910913016,468.0,,1.0,0.004819097664525348,468.0
OKC 1996/11,,0.0,0.0005607530210062992,227.0,,0.0,0.000649413103069843,227.0
OKC 1996/5,,0.0,0.0003156340261423188,239.0,,0.0,0.00028983748732773343,239.0
OKC 1996/7,,0.0,2.7515310755344983e-05,233.0,,0.0,2.1497548350020587e-05,233.0
OKC 1997/1,,1.0,4.825983344086831e-06,221.0,,1.0,1.666849059458752e-05,221.0
OKC 1997/10,,0.0,9.254892255662695e-06,312.0,,0.0,2.5616475012959187e-05,312.0
OKC 1997/2,0.5835635662078857,2.0,1.577539917300729e-05,272.0,0.7725702524185181,2.0,2.088479272325146e-05,272.0
OKC 1997/3,,1.0,0.00012044698979849178,168.0,,1.0,0.00011736555806363251,168.0
OKC 1997/4,,0.0,0.00015710340454228586,310.0,,0.0,0.00014729312257637714,310.0
OKC 1997/7,,0.0,0.0003216326470135709,212.0,,0.0,0.0003487612268346703,212.0
OKC 1998/11,,0.0,0.029603446138378352,46.0,,0.0,0.03377733428897389,46.0
OKC 1998/5,,0.0,7.337759027355917e-05,221.0,,0.0,6.684939463599738e-05,221.0
OKC 1998/8,0.39971137046813965,2.0,2.6103599704041774e-05,175.0,0.7187613248825073,2.0,4.6939515094367827e-05,175.0
OKC 1998/9,,0.0,0.0027308055860949297,198.0,,0.0,0.0025224096981095677,198.0
OKC 1999/5,,0.0,0.000232191411161259,234.0,,0.0,0.0002332970644769523,234.0
OKC 2000/11,,0.0,0.0001531783996982937,166.0,,0.0,0.00014929792880665876,166.0
OKC 2000/2,,0.0,3.52334888255247e-05,203.0,,0.0,3.600057770729227e-05,203.0
OKC 2000/7,,0.0,0.0017438626818540828,167.0,,0.0,0.0018587533371604704,167.0
OKC 2001/1,0.9071238040924072,2.0,1.616616269266932e-05,335.0,0.8717489242553711,2.0,1.5535734894281506e-05,335.0
OKC 2001/2,,0.0,4.755820137525174e-05,161.0,,0.0,6.431762664701913e-05,161.0
OKC 2001/7,,1.0,0.0001837569554059753,228.0,,1.0,0.0002358354176327279,228.0
OKC 2001/8,,0.0,0.0006516585058368082,169.0,,0.0,0.0008304394667591269,169.0
OKC 2002/10,,0.0,0.0035331207060698283,121.0,,0.0,0.0034592146919395876,121.0
OKC 2002/2,,0.0,0.0005168738620480509,214.0,,0.0,0.0004928101826072291,214.0
OKC 2002/5,0.8320795297622681,2.0,8.738495376625374e-05,138.0,0.8466949462890625,2.0,8.891986413453713e-05,138.0
OKC 2002/6,,0.0,0.0010236004783102303,88.0,,0.0,0.0011064204549001268,88.0
OKC 2002/9,0.601227601369222,3.0,0.0001979350127964517,135.0,0.3663218816121419,3.0,0.00012059979641551997,135.0
OKC 2003/8,,0.0,0.001740979579213971,181.0,,0.0,0.0016556370662597106,181.0
OKC 2004/3,,0.0,0.004618637220391425,133.0,,0.0,0.004339910495664678,133.0
OKC 2004/6,,0.0,0.0026794406201743936,126.0,,0.0,0.0032587034571948718,126.0
OKC 2005/7,,0.0,0.0018697860505845812,60.0,,0.0,0.001327085362540351,60.0
OKC 2006/10,,0.0,0.012091658252969635,148.0,,0.0,0.012069749518673815,148.0
OKC 2006/7,,0.0,0.019601309001949094,146.0,,0.0,0.01921167729786311,146.0
OKC 2007/3,,0.0,0.001749050579023514,106.0,,0.0,0.0017247079487329024,106.0
OKC 2007/8,,0.0,0.00013601072427383415,98.0,,0.0,0.00015409089088042744,98.0
OKC 2008/6,,0.0,0.005519709084182978,128.0,,0.0,0.005183439701795578,128.0
OKC 2010/5,,0.0,0.000440247725874006,107.0,,0.0,0.00036164127236235576,107.0
OKC 2011/11,,0.0,0.00453648992484172,119.0,,0.0,0.004554760926659266,119.0
OKC 2011/3,,0.0,1.630358565363674e-05,114.0,,0.0,8.508044780309695e-06,114.0
OKC 2012/10,,0.0,0.00734731946672712,70.0,,0.0,0.009080703891053492,70.0
OKC 2012/8,,0.0,0.0014366818543927135,93.0,,0.0,0.0013802930073512608,93.0
OKC 2014/10,,0.0,0.0006780434471101717,107.0,,0.0,0.0005746879414373407,107.0
OKC 2014/3,,0.0,0.001660483717645286,137.0,,0.0,0.002351995103620519,137.0
OKC 2014/5,,0.0,0.00047530226430299543,121.0,,0.0,0.000418088970414912,121.0
OKC 2014/8,,1.0,0.00012712666648440063,128.0,,1.0,0.00021223421208560467,128.0
OKC 2014/9,,1.0,0.0003601389255776072,92.0,,1.0,0.0003267584090422142,92.0
OKC 2015/4,,0.0,0.009857900142669677,80.0,,0.0,0.009610743522644042,80.0
OKC 2015/7,,0.0,5.7682600231538464e-05,132.0,,0.0,5.416009708541156e-05,132.0
OKC 2016/10,,0.0,0.000602064571150634,101.0,,0.0,0.0006168074916828007,101.0
OKC 2016/5,,0.0,0.0005972140149759991,79.0,,0.0,0.000681780408808215,79.0
OKC 2016/8,,0.0,0.002916574360411844,90.0,,0.0,0.0032071219550238715,90.0
OKC 2017/3,,0.0,0.009502192926124708,104.0,,0.0,0.011750455438738039,104.0
OKC 2018/3,,0.0,0.00010390223714489877,202.0,,0.0,9.643132868216045e-05,202.0
OKC 2018/9,,0.0,0.00146611669921875,125.0,,0.0,0.001814548828125,125.0
OKO 1990/2,,0.0,0.0005048067608222106,548.0,,0.0,0.000567072664543679,548.0
OMA 1988/11,,0.0,0.00010849790512509652,117.0,,0.0,0.00012096183766266055,117.0
OMA 1988/8,,0.0,0.0023197901363018465,146.0,,0.0,0.0025779042643931643,146.0
OMA 1989/10,,0.0,2.6966834183842342e-05,223.0,,0.0,2.753443331435482e-05,223.0
OMA 1989/9,0.08339536190032959,2.0,2.8246155531958065e-06,243.0,-0.3113355040550232,2.0,-1.0544988198107442e-05,243.0
OMA 1990/1,,0.0,0.0008694528812373931,249.0,,0.0,0.000904990335416087,249.0
OMA 1990/10,,0.0,0.0009125293457812998,161.0,,0.0,0.0010401838093709764,161.0
OMA 1990/3,0.48986129760742186,5.0,0.00012061835582823561,285.0,0.43525872230529783,5.0,0.00010717358505516722,285.0
OMA 1990/4,0.2963240146636963,2.0,9.714108235299589e-06,247.0,0.3898071050643921,2.0,1.2778675443439232e-05,247.0
OMA 1990/5,,0.0,2.312476726806586e-05,241.0,,0.0,2.2166392804054173e-05,241.0
OMA 1990/9,0.49692630767822266,2.0,2.6681323400801236e-05,193.0,0.7881584763526917,2.0,4.2318369693290646e-05,193.0
OMA 1991/3,,0.0,0.0014555127876782323,419.0,,0.0,0.0017433515682739012,419.0
OMA 1991/6,,0.0,0.00033864703793375724,217.0,,0.0,0.0003377703032153044,217.0
OMA 1992/11,,0.0,0.0010853465798362828,149.0,,0.0,0.001262004125988659,149.0
OMA 1992/2,,1.0,1.7308219361325187e-05,237.0,,1.0,1.1405151241681251e-05,237.0
OMA 1992/3,,0.0,0.00044873623568334695,144.0,,0.0,0.0004917058955740045,144.0
OMA 1992/6,,1.0,0.00017178309626828642,157.0,,1.0,0.00021627901185525638,157.0
OMA 1992/7,,0.0,0.000918459694141166,190.0,,0.0,0.0011196829671674818,190.0
OMA 1992/9,,0.0,0.0008482131970967545,203.0,,0.0,0.0010963337559519385,203.0
OMA 1993/4,,0.0,0.00012681253798543798,217.0,,0.0,0.00014063519547897956,217.0
OMA 1993/7,,0.0,0.0004224830947505514,187.0,,0.0,0.00046824724408527465,187.0
OMA 1993/9,,0.0,2.1990986172035985e-05,335.0,,0.0,2.8019367812019225e-05,335.0
OMA 1994/6,,1.0,0.0006618979805951264,174.0,,1.0,0.000686004685038918,174.0
OMA 1994/7,,0.0,0.0002215691043704075,174.0,,0.0,0.000256432710794496,174.0
OMA 1995/11,,0.0,6.18549580476722e-05,175.0,,0.0,0.00011597367111517459,175.0
OMA 1995/5,,1.0,0.0004463901519775391,200.0,,1.0,0.0004278458595275879,200.0
OMA 1995/6,,0.0,9.517521950256975e-05,193.0,,0.0,9.383705050267643e-05,193.0
OMA 1995/8,,0.0,0.004664578480546809,191.0,,0.0,0.004342941393347307,191.0
OMA 1996/11,0.33249473571777344,2.0,1.3135594497492284e-05,225.0,0.6854071617126465,2.0,2.707781379605517e-05,225.0
OMA 1996/12,,0.0,0.0005510009805197001,229.0,,0.0,0.0006381191775154161,229.0
OMA 1996/3,,1.0,5.5147393789157545e-05,235.0,,1.0,5.4641661464817226e-05,235.0
OMA 1996/4,0.8778702020645142,2.0,1.3251271012928906e-05,364.0,0.7287580966949463,2.0,1.100045430344986e-05,364.0
OMA 1996/5,,1.0,0.00015252066335387843,238.0,,1.0,0.00013959004577460005,238.0
OMA 1996/6,,0.0,5.960770843388856e-05,239.0,,0.0,6.07055959175457e-05,239.0
OMA 1997/12,,0.0,0.0006759963081370329,216.0,,0.0,0.0007472306449063358,216.0
OMA 1997/4,,0.0,0.001330169137881276,310.0,,0.0,0.0015539766722489595,310.0
OMA 1997/9,,0.0,0.002617589450318155,213.0,,0.0,0.002913654151409828,213.0
OMA 1998/3,,0.0,0.0002786300372031456,241.0,,0.0,0.00029110906455834576,241.0
OMA 1998/5,,1.0,0.00013169596017884814,220.0,,1.0,0.00010491115002592734,220.0
OMA 1998/6,0.5130083560943604,2.0,2.1392729763531218e-05,219.0,0.6943624019622803,2.0,2.8955292923929036e-05,219.0
OMA 1998/7,,1.0,0.0010795594234756518,198.0,,1.0,0.0015099366554592643,198.0
OMA 1998/8,,0.0,0.00035047197803094403,177.0,,0.0,0.0004029393161860255,177.0
OMA 2001/8,,0.0,0.00376937875293232,169.0,,0.0,0.003921619913607334,169.0
OMA 2003/8,,0.0,0.0013254545884874545,181.0,,0.0,0.0011324161888060379,181.0
OMA 2004/2,,0.0,0.0002480518926027951,168.0,,0.0,0.00025668507125101934,168.0
OMA 2006/3,,0.0,0.005548427277881382,116.0,,0.0,0.005703902272917286,116.0
OMA 2008/12,,0.0,0.007636525562079833,83.0,,0.0,0.007753974381855358,83.0
OMA 2009/12,,0.0,0.0005920667379264155,107.0,,0.0,0.0006976842734478209,107.0
OMA 2013/8,,0.0,0.0016447056829929352,80.0,,0.0,0.0012168300151824951,80.0
OMA 2014/10,,0.0,0.00012463701376280666,107.0,,0.0,0.00013561233785727397,107.0
OMA 2014/2,,0.0,0.00014026641593708325,87.0,,0.0,0.00014611055331558386,87.0
OMA 2014/9,,1.0,0.000925284364949102,92.0,,1.0,0.0007997779967879527,92.0
OMA 2015/7,,0.0,0.0007270656669763823,132.0,,0.0,0.000673631006035923,132.0
OMA 2016/11,,1.0,0.0052131321358427135,129.0,,1.0,0.005569207683347981,129.0
OMA 2016/12,,0.0,0.00019371035536365396,130.0,,0.0,0.00026193308407032985,130.0
OMA 2018/12,,0.0,0.00012420299098649988,234.0,,0.0,0.00014611060001580342,234.0
OME 1996/8,,0.0,0.0018365939565026569,187.0,,0.0,0.0019649357364681487,187.0
