,airport_code,year,month,ntsb_incidents,faa_incidents,ATADS_Tracon_Tower,ntsb_accidents
15513,DSI,2005,12,0.0,1.0,,
15514,DSI,2006,9,0.0,1.0,,
15515,DSI,2007,12,0.0,1.0,,
15516,DSI,2008,7,0.0,1.0,,
15517,DSI,2009,1,0.0,,,
15518,DSI,2009,3,0.0,1.0,,
15519,DSI,2011,4,0.0,1.0,,
15520,DSI,2011,6,0.0,1.0,,
15521,DSI,2011,7,0.0,1.0,,
15522,DSI,2014,3,0.0,1.0,,
15523,DSI,2016,12,0.0,1.0,,
15524,DSI,2017,5,0.0,1.0,,
15525,DSI,2017,12,0.0,1.0,,
15526,DSI,2018,7,0.0,3.0,,
15527,DSI,2019,2,0.0,1.0,,
15528,DST,1998,6,0.0,,,1.0
15529,DSV,1978,10,0.0,1.0,,
15530,DSV,1979,1,0.0,,,
15531,DSV,1979,5,0.0,1.0,,
15532,DSV,1979,11,0.0,1.0,,
15533,DSV,1980,7,0.0,1.0,,
15534,DSV,1985,1,0.0,,,
15535,DSV,1987,4,0.0,1.0,,
15536,DSV,1990,9,0.0,1.0,,
15537,DSV,1991,4,0.0,1.0,,
15538,DSV,1991,6,0.0,1.0,,
15539,DSV,1991,8,0.0,1.0,,
15540,DSV,1992,6,0.0,,,1.0
15541,DSV,1992,8,0.0,2.0,,
15542,DSV,1994,6,0.0,1.0,,
15543,DSV,1994,7,0.0,1.0,,
15544,DSV,1994,9,0.0,,,1.0
15545,DSV,1994,12,0.0,1.0,,
15546,DSV,1997,7,0.0,1.0,,
15547,DSV,1997,10,0.0,,,1.0
15548,DSV,1999,8,0.0,1.0,,
15549,DSV,2000,6,0.0,,,1.0
15550,DSV,2000,7,0.0,,,2.0
15551,DSV,2004,9,0.0,1.0,,
15552,DSV,2005,8,0.0,1.0,,
15553,DSV,2007,7,0.0,1.0,,
15554,DSV,2008,4,0.0,,,1.0
15555,DSV,2012,8,0.0,,,1.0
15556,DT1,2018,1,0.0,,,
15557,DTA,1979,3,0.0,1.0,,
15558,DTA,1982,6,0.0,1.0,,
15559,DTA,1983,5,0.0,1.0,,
15560,DTA,1983,10,0.0,1.0,,
15561,DTA,1984,2,0.0,1.0,,
15562,DTA,1984,7,0.0,1.0,,
15563,DTA,1985,3,0.0,1.0,,
15564,DTA,1987,11,0.0,1.0,,
15565,DTA,1988,1,0.0,,,
15566,DTA,1988,10,0.0,,,1.0
15567,DTA,1990,5,0.0,,,1.0
15568,DTA,1992,7,0.0,,,1.0
15569,DTA,1995,11,0.0,1.0,,
15570,DTA,1996,8,0.0,1.0,,
15571,DTA,1997,2,0.0,,,1.0
15572,DTA,1998,9,0.0,1.0,,
15573,DTA,2000,10,0.0,1.0,,
15574,DTA,2001,10,0.0,1.0,,
15575,DTA,2007,5,0.0,,,1.0
15576,DTA,2008,10,0.0,1.0,,
15577,DTA,2009,12,0.0,1.0,,
15578,DTA,2016,8,0.0,,,1.0
15579,DTG,1992,7,0.0,,,1.0
15580,DTG,1995,9,0.0,,,1.0
15581,DTG,2016,7,0.0,,,1.0
15582,DTG,2019,4,0.0,,,1.0
15583,DTH,1979,4,0.0,1.0,,
15584,DTH,1981,4,0.0,1.0,,
15585,DTH,1986,3,0.0,1.0,,
15586,DTH,1988,2,0.0,1.0,,
15587,DTH,1988,11,0.0,1.0,,
15588,DTH,1989,3,0.0,1.0,,
15589,DTH,1989,4,0.0,1.0,,
15590,DTH,1991,1,0.0,,,
15591,DTH,1992,3,0.0,1.0,,
15592,DTH,1992,5,0.0,1.0,,
15593,DTH,1995,1,0.0,,,
15594,DTH,1997,5,0.0,1.0,,
15595,DTH,1998,1,0.0,,,
15596,DTH,2007,11,0.0,1.0,,
15597,DTH,2008,2,0.0,1.0,,
15598,DTH,2011,4,0.0,1.0,,
15599,DTH,2014,4,0.0,1.0,,
15600,DTH,2017,3,0.0,1.0,,
15601,DTL,1982,7,0.0,1.0,,
15602,DTL,1983,7,0.0,1.0,,
15603,DTL,1983,9,0.0,1.0,,
15604,DTL,1988,6,0.0,,,1.0
15605,DTL,1988,9,0.0,,,1.0
15606,DTL,1989,1,0.0,,,
15607,DTL,1999,7,0.0,,,1.0
15608,DTL,2009,8,0.0,1.0,,
15609,DTL,2013,11,0.0,1.0,,
15610,DTL,2016,6,0.0,1.0,,
15611,DTL,2017,4,0.0,,,1.0
15612,DTL,2018,8,0.0,1.0,,
15613,DTL,2019,7,0.0,,,1.0
15614,DTR,2016,6,0.0,1.0,,
15615,DUA,1979,1,0.0,,,
15616,DUA,1981,8,0.0,1.0,,
15617,DUA,1985,9,0.0,1.0,,
15618,DUA,1986,1,0.0,,,
15619,DUA,1989,7,0.0,1.0,,
15620,DUA,1990,3,0.0,,,1.0
15621,DUA,1991,4,0.0,,,1.0
15622,DUA,1991,6,0.0,1.0,,
15623,DUA,1992,7,0.0,1.0,,
15624,DUA,2003,4,0.0,,,1.0
15625,DUA,2006,6,0.0,,,1.0
15626,DUA,2013,6,0.0,1.0,,
15627,DUA,2014,4,0.0,1.0,,
15628,DUA,2016,1,0.0,,,
15629,DUA,2016,4,0.0,,,1.0
15630,DUA,2017,11,0.0,1.0,,
15631,DUB,2016,11,0.0,,,1.0
15632,DUC,1981,1,0.0,,,
15633,DUC,1983,7,0.0,1.0,,
15634,DUC,1985,11,0.0,1.0,,
15635,DUC,1987,12,0.0,1.0,,
15636,DUC,1989,10,0.0,1.0,,
15637,DUC,1990,8,0.0,1.0,,
15638,DUC,2001,12,0.0,,,1.0
15639,DUC,2004,8,0.0,1.0,,
15640,DUC,2006,3,0.0,1.0,,
15641,DUC,2006,4,0.0,1.0,,
15642,DUC,2016,4,0.0,1.0,,
15643,DUC,2017,2,0.0,1.0,,
15644,DUC,2019,9,0.0,,,1.0
15645,DUG,1981,11,0.0,1.0,,
15646,DUG,1981,12,0.0,1.0,,
15647,DUG,1982,12,0.0,1.0,,
15648,DUG,1984,10,0.0,1.0,,
15649,DUG,1987,10,0.0,1.0,,
15650,DUG,1990,4,0.0,1.0,,
15651,DUG,1991,6,0.0,1.0,,
15652,DUG,1995,1,0.0,,,
15653,DUG,1996,8,0.0,,,1.0
15654,DUG,1998,1,0.0,,,
15655,DUG,2009,1,0.0,,,
15656,DUG,2011,10,0.0,1.0,,
15657,DUG,2015,11,0.0,,,1.0
15658,DUJ,1983,8,0.0,1.0,,
15659,DUJ,1985,12,0.0,1.0,,
15660,DUJ,1987,5,0.0,1.0,,
15661,DUJ,1988,12,0.0,1.0,,
15662,DUJ,1989,1,0.0,,,
15663,DUJ,1990,4,0.0,1.0,,
15664,DUJ,1990,7,0.0,2.0,,
15665,DUJ,1990,9,0.0,2.0,,
15666,DUJ,1990,12,0.0,1.0,,
15667,DUJ,1992,6,0.0,,,1.0
15668,DUJ,1993,5,0.0,1.0,,
15669,DUJ,1995,4,0.0,1.0,,
15670,DUJ,1997,8,0.0,1.0,,
15671,DUJ,1999,5,0.0,1.0,,
15672,DUJ,2000,4,0.0,1.0,,
15673,DUJ,2001,8,0.0,1.0,,
15674,DUJ,2001,10,0.0,1.0,,
15675,DUJ,2003,4,0.0,,,1.0
15676,DUJ,2004,2,0.0,1.0,,
15677,DUJ,2006,5,0.0,1.0,,
15678,DUJ,2006,6,0.0,,,1.0
15679,DUJ,2008,12,0.0,1.0,,
15680,DUJ,2019,8,0.0,1.0,,
15681,DUJ,2019,11,0.0,,,1.0
15682,DUR,2009,9,0.0,,,1.0
15683,DUT,1984,5,0.0,1.0,,
15684,DUT,1989,2,0.0,1.0,,
15685,DUT,1990,8,0.0,1.0,,
15686,DUT,1991,2,1.0,,,0.0
15687,DUT,1993,1,0.0,,,
15688,DUT,1995,1,0.0,,,
15689,DUT,2004,4,0.0,,,1.0
15690,DUT,2008,1,0.0,,,
15691,DUT,2009,1,0.0,,,
15692,DUT,2009,10,0.0,1.0,,
15693,DUT,2017,2,0.0,1.0,,
15694,DUX,1992,8,0.0,,,1.0
15695,DUX,1996,6,0.0,,,1.0
15696,DUY,1990,12,0.0,,,1.0
15697,DUY,1999,4,0.0,,,1.0
15698,DUY,2000,9,0.0,,,1.0
15699,DUY,2001,1,0.0,,,
15700,DUY,2001,4,0.0,,,1.0
15701,DVK,1988,4,0.0,,,1.0
15702,DVK,1988,10,0.0,,,1.0
15703,DVK,1992,11,0.0,,,1.0
15704,DVK,2002,1,0.0,,,
15705,DVK,2015,7,0.0,,,1.0
15706,DVK,2015,8,0.0,,,1.0
15707,DVK,2016,11,0.0,,,1.0
15708,DVL,1980,5,0.0,1.0,,
15709,DVL,1981,7,0.0,2.0,,
15710,DVL,1986,3,0.0,1.0,,
15711,DVL,1986,6,0.0,1.0,,
15712,DVL,1989,4,0.0,,,1.0
15713,DVL,1991,5,0.0,,,1.0
15714,DVL,1997,4,0.0,1.0,,
15715,DVL,1998,10,0.0,1.0,,
15716,DVL,1999,9,0.0,1.0,,
15717,DVL,2001,12,0.0,,,1.0
15718,DVL,2005,12,0.0,1.0,,
15719,DVN,1978,7,0.0,1.0,,
15720,DVN,1978,10,0.0,1.0,,
15721,DVN,1979,1,0.0,,,
15722,DVN,1979,2,0.0,1.0,,
15723,DVN,1979,5,0.0,1.0,,
15724,DVN,1979,7,0.0,1.0,,
15725,DVN,1981,2,0.0,1.0,,
15726,DVN,1981,7,0.0,1.0,,
15727,DVN,1982,6,0.0,1.0,,
15728,DVN,1984,3,0.0,1.0,,
15729,DVN,1984,7,0.0,1.0,,
15730,DVN,1986,7,0.0,1.0,,
15731,DVN,1988,5,0.0,1.0,,
15732,DVN,1988,9,0.0,1.0,,
15733,DVN,1989,4,0.0,1.0,,
15734,DVN,1989,11,0.0,1.0,,
15735,DVN,1990,9,0.0,1.0,,
15736,DVN,1991,6,0.0,,,1.0
15737,DVN,1991,8,0.0,,,2.0
15738,DVN,1995,7,0.0,1.0,,
15739,DVN,2001,6,0.0,1.0,,
15740,DVN,2003,5,0.0,1.0,,
15741,DVN,2003,6,0.0,1.0,,
15742,DVN,2003,10,0.0,,,1.0
15743,DVN,2004,10,0.0,1.0,,
15744,DVN,2006,10,0.0,2.0,,
15745,DVN,2011,4,0.0,,,1.0
15746,DVN,2012,1,0.0,,,
15747,DVN,2013,6,0.0,1.0,,
15748,DVN,2016,7,0.0,1.0,,
15749,DVN,2017,5,0.0,1.0,,
15750,DVO,2000,9,0.0,,,1.0
15751,DVO,2002,2,0.0,,,1.0
15752,DVO,2003,9,0.0,,,1.0
15753,DVO,2011,2,0.0,,,1.0
15754,DVO,2012,7,0.0,,,1.0
15755,DVO,2014,5,0.0,,,1.0
15756,DVO,2014,8,0.0,,,1.0
15757,DVO,2015,6,0.0,,,1.0
15758,DVO,2019,8,0.0,,,1.0
15759,DVX,2000,5,0.0,,,1.0
15760,DWA,2011,12,0.0,,,1.0
15761,DWA,2016,9,0.0,,,1.0
15762,DWA,2016,11,0.0,,,2.0
15763,DWU,2005,10,0.0,,,1.0
15764,DWU,2007,9,0.0,,,1.0
15765,DWU,2007,10,0.0,,,1.0
15766,DWU,2008,3,0.0,,,1.0
15767,DXE,1980,7,0.0,1.0,,
15768,DXE,1980,8,0.0,1.0,,
15769,DXE,1985,7,0.0,1.0,,
15770,DXE,1988,7,0.0,1.0,,
15771,DXE,1989,4,0.0,1.0,,
15772,DXE,1990,1,0.0,,,
15773,DXE,1990,7,0.0,1.0,,
15774,DXE,1991,4,0.0,1.0,,
15775,DXE,1995,5,0.0,1.0,,
15776,DXE,1998,10,0.0,1.0,,
15777,DXE,2000,1,0.0,,,
15778,DXE,2003,9,0.0,1.0,,
15779,DXE,2004,12,0.0,1.0,,
15780,DXE,2005,11,0.0,1.0,,
15781,DXE,2006,10,0.0,,,1.0
15782,DXE,2007,5,0.0,1.0,,
15783,DXE,2015,10,0.0,,,1.0
15784,DXE,2016,5,0.0,,,1.0
15785,DXE,2018,9,0.0,1.0,,
15786,DXE,2019,8,0.0,1.0,,
15787,DXX,1993,5,0.0,,,1.0
15788,DYA,2009,4,0.0,,,1.0
15789,DYA,2011,7,0.0,,,1.0
15790,DYB,2003,4,0.0,,,1.0
15791,DYB,2003,9,0.0,,,1.0
15792,DYB,2004,10,0.0,,,1.0
15793,DYB,2005,7,0.0,,,1.0
15794,DYB,2005,11,0.0,,,1.0
15795,DYB,2008,6,0.0,,,1.0
15796,DYB,2009,10,0.0,,,1.0
15797,DYB,2019,6,0.0,,,1.0
15798,DYL,1978,3,0.0,1.0,,
15799,DYL,1978,12,0.0,1.0,,
15800,DYL,1980,3,0.0,1.0,,
15801,DYL,1980,6,0.0,1.0,,
15802,DYL,1981,2,0.0,1.0,,
15803,DYL,1986,9,0.0,1.0,,
15804,DYL,1988,3,0.0,1.0,,
15805,DYL,1988,4,0.0,1.0,,
15806,DYL,1995,6,0.0,1.0,,
15807,DYL,1995,10,0.0,1.0,,
15808,DYL,1996,5,0.0,1.0,,
15809,DYL,1997,11,0.0,1.0,,
15810,DYL,2000,8,0.0,,,1.0
15811,DYL,2002,1,0.0,,,
15812,DYL,2005,5,0.0,1.0,,
15813,DYL,2005,7,0.0,1.0,,
15814,DYL,2005,10,0.0,,,1.0
15815,DYL,2008,4,0.0,1.0,,
15816,DYL,2008,7,0.0,1.0,,
15817,DYL,2008,10,0.0,1.0,,
15818,DYL,2009,4,0.0,1.0,,
15819,DYL,2010,1,0.0,,,
15820,DYL,2010,7,0.0,1.0,,
15821,DYL,2013,6,0.0,,,1.0
15822,DYL,2013,9,0.0,,,1.0
15823,DYL,2015,7,0.0,1.0,,
15824,DYL,2015,9,0.0,,,1.0
15825,DYR,1994,1,0.0,,,
15826,DYR,1997,7,0.0,,,1.0
15827,DYR,2003,3,0.0,,,1.0
15828,DYS,1985,9,0.0,1.0,,
15829,DYS,1990,6,0.0,,,1.0
15830,DYS,1991,2,0.0,1.0,,
15831,DYS,2005,6,0.0,1.0,,2.0
15832,DYS,2018,1,0.0,,,
15833,DYT,2007,8,0.0,,,1.0
15834,DYT,2010,5,0.0,,,1.0
15835,DYT,2015,7,0.0,,,1.0
15836,DZB,2012,9,0.0,,,1.0
15837,DZB,2014,12,0.0,,,1.0
15838,DZB,2015,5,0.0,,,1.0
15839,DZJ,2017,6,0.0,,,1.0
15840,DZJ,2018,12,0.0,,,1.0
15841,DZJ,2019,5,0.0,,,1.0
15842,E 31,1990,10,0.0,,,1.0
15843,E02,1991,5,0.0,,,1.0
15844,E05,2007,4,0.0,,,1.0
15845,E05,2017,11,0.0,,,1.0
15846,E11,1994,9,0.0,,,1.0
15847,E11,1996,2,0.0,,,1.0
15848,E11,2000,10,0.0,,,1.0
15849,E11,2011,2,0.0,,,1.0
15850,E11,2015,2,0.0,,,1.0
15851,E13,1991,7,0.0,,,1.0
15852,E14,1993,4,0.0,,,1.0
15853,E14,1995,8,0.0,,,1.0
15854,E14,1996,4,0.0,,,1.0
15855,E14,1996,11,0.0,,,1.0
15856,E14,1997,8,0.0,,,1.0
15857,E14,2000,5,0.0,,,1.0
15858,E14,2000,6,0.0,,,1.0
15859,E14,2000,11,0.0,,,1.0
15860,E14,2001,3,0.0,,,1.0
15861,E14,2016,3,0.0,,,1.0
15862,E15,1988,5,0.0,,,1.0
15863,E15,1993,2,0.0,,,1.0
15864,E15,1995,3,0.0,,,1.0
15865,E15,2001,11,0.0,,,1.0
15866,E15,2002,9,0.0,,,1.0
15867,E16,1988,4,0.0,,,1.0
15868,E16,1998,7,0.0,,,1.0
15869,E16,2004,4,0.0,,,1.0
15870,E16,2004,10,0.0,,,1.0
15871,E16,2005,5,0.0,,,1.0
15872,E16,2005,8,0.0,,,1.0
15873,E16,2007,4,0.0,,,1.0
15874,E16,2008,8,0.0,,,1.0
15875,E16,2013,5,0.0,,,1.0
15876,E16,2017,6,0.0,,,1.0
15877,E16/Q99,1979,7,0.0,1.0,,
15878,E16/Q99,1986,9,0.0,1.0,,
15879,E16/Q99,1987,8,0.0,1.0,,
15880,E16/Q99,1987,9,0.0,1.0,,
15881,E16/Q99,1988,3,0.0,1.0,,
15882,E16/Q99,1989,7,0.0,1.0,,
15883,E16/Q99,1989,10,0.0,1.0,,
15884,E16/Q99,1990,10,0.0,1.0,,
15885,E16/Q99,1995,5,0.0,1.0,,
15886,E16/Q99,1995,7,0.0,1.0,,
15887,E16/Q99,1998,3,0.0,1.0,,
15888,E16/Q99,2000,8,0.0,1.0,,
15889,E16/Q99,2001,10,0.0,1.0,,
15890,E16/Q99,2002,2,0.0,1.0,,
15891,E16/Q99,2003,6,0.0,1.0,,
15892,E16/Q99,2004,8,0.0,1.0,,
15893,E16/Q99,2006,5,0.0,2.0,,
15894,E16/Q99,2009,5,0.0,1.0,,
15895,E16/Q99,2011,6,0.0,1.0,,
15896,E16/Q99,2011,9,0.0,1.0,,
15897,E16/Q99,2011,10,0.0,1.0,,
15898,E16/Q99,2015,6,0.0,2.0,,
15899,E18,1998,2,0.0,,,1.0
15900,E25,1990,9,0.0,,,1.0
15901,E25,1994,6,0.0,,,1.0
15902,E25,1995,1,0.0,,,
15903,E25,1995,8,0.0,,,1.0
15904,E25,2005,9,0.0,,,1.0
15905,E25,2006,4,0.0,,,1.0
15906,E25,2011,1,0.0,,,
15907,E25,2011,6,0.0,,,1.0
15908,E25,2013,11,0.0,,,1.0
15909,E25,2015,5,0.0,,,1.0
15910,E25,2015,11,0.0,,,1.0
15911,E25,2016,5,0.0,,,1.0
15912,E25,2016,7,0.0,,,1.0
15913,E25,2016,9,0.0,,,1.0
15914,E25,2018,4,0.0,,,1.0
15915,E25,2018,5,0.0,,,2.0
15916,E25,2019,4,0.0,,,1.0
15917,E29,1997,7,0.0,,,1.0
15918,E31,1990,11,0.0,,,1.0
15919,E34,2001,10,0.0,,,1.0
15920,E34,2011,1,0.0,,,
15921,E35,1990,3,0.0,,,1.0
15922,E35,1990,6,0.0,,,2.0
15923,E35,1995,5,0.0,,,1.0
15924,E35,1999,7,0.0,,,1.0
15925,E35,2001,8,0.0,,,1.0
15926,E35,2003,5,0.0,,,1.0
15927,E35,2007,5,0.0,,,1.0
15928,E35,2011,8,0.0,,,1.0
15929,E36,2003,9,0.0,,,1.0
15930,E36,2013,1,0.0,,,
15931,E36,2015,10,0.0,,,1.0
15932,E37,2007,7,0.0,,,1.0
15933,E38,1991,12,0.0,,,1.0
15934,E38,1995,8,0.0,,,2.0
15935,E38,1996,2,0.0,,,1.0
15936,E38,1997,8,0.0,,,1.0
15937,E38,1999,8,0.0,,,1.0
15938,E38,2000,2,0.0,,,1.0
15939,E38,2009,5,0.0,,,1.0
15940,E38,2009,6,0.0,,,1.0
15941,E38,2010,5,0.0,,,1.0
15942,E38,2011,8,0.0,,,1.0
15943,E38,2012,6,0.0,,,1.0
15944,E38,2015,6,0.0,,,1.0
15945,E38,2016,5,0.0,,,1.0
15946,E38,2017,3,0.0,,,1.0
15947,E38,2017,7,0.0,,,1.0
15948,E40,1999,12,0.0,,,1.0
15949,E40,2004,8,0.0,,,1.0
15950,E41,1999,12,0.0,,,1.0
15951,E41,2010,5,0.0,,,1.0
15952,E41,2012,12,0.0,,,1.0
15953,E44,1991,5,0.0,,,1.0
15954,E45,2006,7,0.0,,,1.0
15955,E45,2007,3,0.0,,,1.0
15956,E45,2008,4,0.0,,,1.0
15957,E45,2008,6,0.0,,,1.0
15958,E45,2009,4,0.0,,,1.0
15959,E45,2010,2,0.0,,,1.0
15960,E45,2013,7,0.0,,,1.0
15961,E45,2016,5,0.0,,,2.0
15962,E45,2018,9,0.0,,,1.0
15963,E51,1997,3,0.0,,,1.0
15964,E51,2008,5,0.0,,,1.0
15965,E52,1989,6,0.0,,,1.0
15966,E52,2003,6,0.0,,,1.0
15967,E55,2006,6,0.0,,,1.0
15968,E55,2008,4,0.0,,,1.0
15969,E57,2002,12,0.0,,,1.0
15970,E57,2006,7,0.0,,,1.0
15971,E60,1985,11,0.0,1.0,,
15972,E60,1986,3,0.0,1.0,,
15973,E60,1987,5,0.0,1.0,,
15974,E60,1988,5,0.0,,,1.0
15975,E60,1989,10,0.0,,,1.0
15976,E60,1990,4,0.0,,,1.0
15977,E60,1991,3,0.0,,,1.0
15978,E60,1992,4,0.0,,,1.0
15979,E60,1992,12,0.0,1.0,,
15980,E60,1993,1,0.0,,,
15981,E60,1993,12,0.0,1.0,,
15982,E60,1994,5,0.0,1.0,,
15983,E60,1995,12,0.0,1.0,,
15984,E60,1996,10,0.0,1.0,,
15985,E60,1997,3,0.0,1.0,,
15986,E60,1997,8,0.0,,,1.0
15987,E60,2000,2,0.0,1.0,,
15988,E60,2000,3,0.0,1.0,,
15989,E60,2002,12,0.0,1.0,,
15990,E60,2003,4,0.0,1.0,,
15991,E60,2004,4,0.0,1.0,,
15992,E60,2004,5,0.0,1.0,,
15993,E60,2004,10,0.0,1.0,,
15994,E60,2005,2,0.0,1.0,,
15995,E60,2006,5,0.0,1.0,,
15996,E60,2008,11,0.0,1.0,,
15997,E60,2010,4,0.0,1.0,,
15998,E60,2012,2,0.0,1.0,,
15999,E60,2012,4,0.0,1.0,,
16000,E60,2012,9,0.0,,,1.0
16001,E60,2012,10,0.0,1.0,,
16002,E60,2013,12,0.0,1.0,,
16003,E60,2014,1,0.0,,,
16004,E60,2014,2,0.0,1.0,,
16005,E60,2014,4,0.0,1.0,,
16006,E60,2015,5,0.0,1.0,,
16007,E60,2015,12,0.0,1.0,,
16008,E60,2016,1,0.0,,,
16009,E60,2016,2,0.0,1.0,,
16010,E60,2019,3,0.0,1.0,,
16011,E61,1991,9,0.0,,,1.0
16012,E63,1991,11,0.0,,,1.0
16013,E63,1992,6,0.0,,,1.0
16014,E63,1997,7,0.0,,,1.0
16015,E63,2001,3,0.0,,,1.0
16016,E63,2002,4,0.0,,,1.0
16017,E63,2004,3,0.0,,,1.0
16018,E63,2008,2,0.0,,,1.0
16019,E63,2013,3,0.0,,,2.0
16020,E63,2017,3,0.0,,,1.0
16021,E63,2018,3,0.0,,,1.0
16022,E63,2019,4,0.0,,,1.0
16023,E63,2019,5,0.0,,,1.0
16024,E67,1990,10,0.0,,,1.0
16025,E68,1989,7,0.0,,,1.0
16026,E68,1995,7,0.0,,,1.0
16027,E68,1998,4,0.0,,,1.0
16028,E68,2004,9,0.0,,,1.0
16029,E69,1991,6,0.0,,,1.0
16030,E69,1994,9,0.0,,,1.0
16031,E69,1995,7,0.0,,,1.0
16032,E69,1996,7,0.0,,,2.0
16033,E69,1997,2,0.0,,,1.0
16034,E69,1997,5,0.0,,,1.0
16035,E69,1997,10,0.0,,,1.0
16036,E69,1997,11,0.0,,,1.0
16037,E69,1998,2,0.0,,,1.0
16038,E69,1998,10,0.0,,,1.0
16039,E69,1999,5,0.0,,,1.0
16040,E70,2010,3,0.0,,,1.0
16041,E71,1992,10,0.0,,,1.0
16042,E76,1997,6,0.0,,,1.0
16043,E76,1999,6,0.0,,,1.0
16044,E77,1993,2,0.0,,,1.0
16045,E77,1997,8,0.0,,,1.0
16046,E77,1998,6,0.0,,,1.0
16047,E77,2002,7,0.0,,,1.0
16048,E77,2005,9,0.0,,,1.0
16049,E77,2008,11,0.0,,,1.0
16050,E77,2012,4,0.0,,,1.0
16051,E77,2012,10,0.0,,,1.0
16052,E77,2013,4,0.0,,,1.0
16053,E77,2013,7,0.0,,,1.0
16054,E77,2015,3,0.0,,,1.0
16055,E77,2018,5,0.0,,,1.0
16056,E78,2008,5,0.0,,,1.0
16057,E79,2008,10,0.0,,,1.0
16058,E79,2008,11,0.0,,,1.0
16059,E79,2011,10,0.0,,,2.0
16060,E79,2014,8,0.0,,,1.0
16061,E79,2016,12,0.0,,,1.0
16062,E80,1979,8,0.0,1.0,,
16063,E80,1980,9,0.0,1.0,,
16064,E80,1983,3,0.0,1.0,,
16065,E80,1984,10,0.0,1.0,,
16066,E80,1987,1,0.0,,,
16067,E80,1991,1,0.0,2.0,,
16068,E80,1991,11,0.0,,,1.0
16069,E80,1993,7,0.0,,,1.0
16070,E80,1993,9,0.0,1.0,,
16071,E80,1996,1,0.0,,,
16072,E80,1997,9,0.0,1.0,,
16073,E80,1997,10,0.0,1.0,,
16074,E80,1998,8,0.0,,,1.0
16075,E80,1998,9,0.0,,,1.0
16076,E80,1998,10,0.0,,,1.0
16077,E80,1998,11,0.0,,,1.0
16078,E80,1999,6,0.0,,,1.0
16079,E80,2000,5,0.0,1.0,,
16080,E80,2001,3,0.0,1.0,,
16081,E80,2002,3,0.0,,,1.0
16082,E80,2003,3,0.0,,,1.0
16083,E80,2003,9,0.0,,,1.0
16084,E80,2004,6,0.0,1.0,,
16085,E80,2004,7,0.0,1.0,,
16086,E80,2005,9,0.0,1.0,,
16087,E80,2006,4,0.0,1.0,,
16088,E80,2007,11,0.0,,,1.0
16089,E80,2010,7,0.0,1.0,,
16090,E80,2011,8,0.0,1.0,,
16091,E80,2012,3,0.0,,,1.0
16092,E80,2013,2,0.0,1.0,,
16093,E80,2013,4,0.0,1.0,,
16094,E80,2014,2,0.0,,,1.0
16095,E80,2014,9,0.0,,,1.0
16096,E80,2014,12,0.0,1.0,,
16097,E80,2015,9,0.0,,,1.0
16098,E80,2016,8,0.0,,,1.0
16099,E80,2017,3,0.0,1.0,,
16100,E80,2018,5,0.0,1.0,,
16101,E81,1992,7,0.0,,,1.0
16102,E85,1988,8,0.0,,,1.0
16103,E85,2002,3,0.0,,,1.0
16104,E92,1996,2,0.0,,,1.0
16105,E93,1995,1,0.0,,,
16106,E94,2006,4,0.0,,,1.0
16107,E95,2005,8,0.0,,,1.0
16108,E95,2007,11,0.0,,,1.0
16109,E95,2008,4,0.0,,,1.0
16110,E95,2008,7,0.0,,,1.0
16111,E95,2009,6,0.0,,,1.0
16112,E95,2010,5,0.0,,,1.0
16113,E95,2010,10,0.0,,,1.0
16114,E95,2013,2,0.0,,,1.0
16115,E95,2018,6,0.0,,,1.0
16116,E95,2018,11,0.0,,,1.0
16117,E97,2003,1,0.0,,,
16118,E98,1978,5,0.0,1.0,,
16119,E98,1978,8,0.0,1.0,,
16120,E98,1978,9,0.0,1.0,,
16121,E98,1978,11,0.0,2.0,,
16122,E98,1979,1,0.0,,,
16123,E98,1980,2,0.0,1.0,,
16124,E98,1980,10,0.0,1.0,,
16125,E98,1986,2,0.0,1.0,,
16126,E98,1986,8,0.0,1.0,,
16127,E98,1987,1,0.0,,,
16128,E98,1987,6,0.0,1.0,,
16129,E98,1988,2,0.0,,,1.0
16130,E98,1989,6,0.0,1.0,,
16131,E98,1991,3,0.0,1.0,,
16132,E98,1991,10,0.0,1.0,,
16133,E98,1994,4,0.0,1.0,,
16134,E98,1995,5,0.0,1.0,,
16135,E98,1996,7,0.0,,,1.0
16136,E98,1997,6,0.0,1.0,,
16137,E98,2001,11,0.0,1.0,,
16138,E98,2003,1,0.0,,,
16139,E98,2003,5,0.0,,,1.0
16140,E98,2005,12,0.0,,,1.0
16141,E98,2007,2,0.0,1.0,,
16142,E98,2009,6,0.0,1.0,,
16143,E98,2012,7,0.0,,,1.0
16144,E98,2014,11,0.0,,,1.0
16145,E98,2016,5,0.0,1.0,,
16146,E98,2016,6,0.0,1.0,,
16147,E98,2017,3,0.0,1.0,,
16148,E98,2017,7,0.0,,,1.0
16149,E98,2017,10,0.0,,,1.0
16150,E98,2017,11,0.0,,,1.0
16151,E98,2018,2,0.0,,,1.0
16152,EAA,1983,6,0.0,1.0,,
16153,EAA,1987,12,0.0,1.0,,
16154,EAA,1988,6,0.0,,,1.0
16155,EAA,1991,9,0.0,,,1.0
16156,EAA,2002,11,0.0,1.0,,
16157,EAF,1993,9,0.0,,,1.0
16158,EAG,2017,7,0.0,,,1.0
16159,EAN,1980,8,0.0,1.0,,
16160,EAN,1987,12,0.0,1.0,,
16161,EAN,1996,10,0.0,1.0,,
