,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents
4363,4N1,2004,2,0.0,0.0,1.0
4364,4N1,2005,2,0.0,1.0,0.0
4365,4N1,2005,6,0.0,1.0,0.0
4366,4N1,2005,10,0.0,1.0,0.0
4367,4N1,2006,8,0.0,1.0,0.0
4368,4N1,2009,7,0.0,1.0,0.0
4369,4N1,2010,4,0.0,1.0,0.0
4370,4N1,2010,6,0.0,1.0,0.0
4371,4N1,2010,7,0.0,0.0,1.0
4372,4N1,2010,12,0.0,1.0,0.0
4373,4N1,2011,7,0.0,1.0,0.0
4374,4N1,2012,6,0.0,1.0,0.0
4375,4N1,2012,8,0.0,0.0,1.0
4376,4N1,2014,2,0.0,1.0,0.0
4377,4N1,2015,8,0.0,0.0,1.0
4378,4N1,2018,5,0.0,1.0,0.0
4379,4N1,2018,6,0.0,0.0,1.0
4380,4N7,1988,3,0.0,1.0,0.0
4381,4N7,2011,5,0.0,1.0,0.0
4382,4N7,2012,7,0.0,1.0,0.0
4383,4N7,2014,9,0.0,1.0,0.0
4384,4N8,1991,4,0.0,1.0,0.0
4385,4N8,2005,6,0.0,1.0,0.0
4386,4N8,2005,8,0.0,1.0,0.0
4387,4NC5,1997,7,0.0,1.0,0.0
4388,4NC6,2010,8,0.0,1.0,0.0
4389,4NC8,1990,7,0.0,1.0,0.0
4390,4NC8,1991,2,0.0,1.0,0.0
4391,4NC8,1992,5,0.0,1.0,0.0
4392,4NC8,2008,5,0.0,1.0,0.0
4393,4NY7,1990,5,0.0,1.0,0.0
4394,4NY7,1995,8,0.0,1.0,0.0
4395,4NY8,1996,9,0.0,1.0,0.0
4396,4NY8,2007,7,0.0,1.0,0.0
4397,4NY8,2008,7,0.0,1.0,0.0
4398,4NYO,1991,10,0.0,1.0,0.0
4399,4O3,2004,7,0.0,1.0,0.0
4400,4O4,2010,8,0.0,1.0,0.0
4401,4O4,2013,2,0.0,1.0,0.0
4402,4OC,1998,9,0.0,1.0,0.0
4403,4OH6,1999,10,0.0,1.0,0.0
4404,4OI8,1995,1,0.0,1.0,0.0
4405,4OI9,2006,12,0.0,1.0,0.0
4406,4OK4,2002,11,0.0,1.0,0.0
4407,4P3,2012,8,0.0,1.0,0.0
4408,4P4,1993,7,0.0,1.0,0.0
4409,4P5,2003,5,0.0,1.0,0.0
4410,4PA1,2014,8,0.0,1.0,0.0
4411,4PH,1994,7,0.0,1.0,0.0
4412,4PH,1999,7,0.0,1.0,0.0
4413,4PN5,2012,10,0.0,1.0,0.0
4414,4PN7,2015,7,0.0,1.0,0.0
4415,4Q5,1990,3,0.0,1.0,0.0
4416,4Q5,1991,6,0.0,1.0,0.0
4417,4R1,1995,8,0.0,1.0,0.0
4418,4R1,2009,3,0.0,1.0,0.0
4419,4R2,1988,7,0.0,1.0,0.0
4420,4R2,1994,10,0.0,1.0,0.0
4421,4R2,1998,1,0.0,1.0,0.0
4422,4R2,2007,12,0.0,1.0,0.0
4423,4R3,1995,4,0.0,1.0,0.0
4424,4R3,1999,8,0.0,1.0,0.0
4425,4R3,2002,4,1.0,0.0,0.0
4426,4R4,2007,5,0.0,1.0,0.0
4427,4R4,2010,7,0.0,1.0,0.0
4428,4R5,2013,6,0.0,1.0,0.0
4429,4R5,2014,5,0.0,1.0,0.0
4430,4R7,2018,4,0.0,1.0,0.0
4431,4R9,2015,7,0.0,1.0,0.0
4432,4S1,1989,8,0.0,1.0,0.0
4433,4S1,1992,5,0.0,1.0,0.0
4434,4S1,2016,2,0.0,1.0,0.0
4435,4S2,1988,5,0.0,1.0,0.0
4436,4S2,1992,5,0.0,1.0,0.0
4437,4S2,1994,8,0.0,1.0,0.0
4438,4S2,1997,2,0.0,1.0,0.0
4439,4S2,2000,4,0.0,1.0,0.0
4440,4S2,2000,6,0.0,1.0,0.0
4441,4S2,2000,11,0.0,1.0,0.0
4442,4S2,2003,8,0.0,1.0,0.0
4443,4S2,2006,6,0.0,1.0,0.0
4444,4S2,2008,7,0.0,1.0,0.0
4445,4S2,2012,8,0.0,1.0,0.0
4446,4S2,2013,7,0.0,1.0,0.0
4447,4S2,2017,6,0.0,1.0,0.0
4448,4S2,2018,4,0.0,1.0,0.0
4449,4S2,2018,7,0.0,1.0,0.0
4450,4S2,2019,9,0.0,1.0,0.0
4451,4S3,1991,8,0.0,1.0,0.0
4452,4S3,1996,6,0.0,1.0,0.0
4453,4S4,2006,5,0.0,1.0,0.0
4454,4S4,2011,10,0.0,1.0,0.0
4455,4S6,2009,6,0.0,1.0,0.0
4456,4S6,2014,9,0.0,1.0,0.0
4457,4S6,2016,8,0.0,1.0,0.0
4458,4S9,1989,8,0.0,1.0,0.0
4459,4S9,1991,5,0.0,1.0,0.0
4460,4S9,1996,8,0.0,1.0,0.0
4461,4S9,2008,9,0.0,1.0,0.0
4462,4S9,2008,11,0.0,1.0,0.0
4463,4S9,2011,7,0.0,1.0,0.0
4464,4S9,2017,8,0.0,1.0,0.0
4465,4SD,1989,9,0.0,2.0,0.0
4466,4SD,1990,1,0.0,1.0,0.0
4467,4SD,1990,3,0.0,1.0,0.0
4468,4SD,1991,9,0.0,1.0,0.0
4469,4SD,1991,10,0.0,1.0,0.0
4470,4SD,1992,10,0.0,1.0,0.0
4471,4SD,1993,9,0.0,1.0,0.0
4472,4SD,1994,9,0.0,3.0,0.0
4473,4SD,1996,5,0.0,1.0,0.0
4474,4SD,1996,9,0.0,2.0,0.0
4475,4SD,1997,10,0.0,1.0,0.0
4476,4SD,1998,9,0.0,3.0,0.0
4477,4SD,1999,5,0.0,1.0,0.0
4478,4SD,1999,9,0.0,1.0,0.0
4479,4SD,2000,4,0.0,1.0,0.0
4480,4SD,2001,5,0.0,1.0,0.0
4481,4SD,2001,8,0.0,1.0,0.0
4482,4SD,2002,5,0.0,2.0,0.0
4483,4SD,2002,9,0.0,1.0,0.0
4484,4SD,2003,5,0.0,1.0,0.0
4485,4SD,2004,3,0.0,2.0,0.0
4486,4SD,2005,8,0.0,1.0,0.0
4487,4SD,2006,4,0.0,1.0,0.0
4488,4SD,2006,10,0.0,1.0,0.0
4489,4SD,2007,4,0.0,1.0,0.0
4490,4SD,2007,9,0.0,5.0,0.0
4491,4SD,2007,11,0.0,1.0,0.0
4492,4SD,2008,8,0.0,2.0,0.0
4493,4SD,2008,9,0.0,1.0,0.0
4494,4SD,2009,2,0.0,1.0,0.0
4495,4SD,2011,6,0.0,1.0,0.0
4496,4T5,2000,5,0.0,1.0,0.0
4497,4T6,1993,3,0.0,1.0,0.0
4498,4T6,1993,4,0.0,1.0,0.0
4499,4T6,1994,10,0.0,1.0,0.0
4500,4T6,1999,1,0.0,1.0,0.0
4501,4TA2,1993,4,0.0,1.0,0.0
4502,4TA2,1997,9,0.0,1.0,0.0
4503,4TN3,2008,10,0.0,1.0,0.0
4504,4TN3,2016,11,0.0,1.0,0.0
4505,4TS5,2004,9,0.0,1.0,0.0
4506,4TS8,2010,5,0.0,1.0,0.0
4507,4TX6,2019,7,0.0,1.0,0.0
4508,4U6,1994,9,0.0,1.0,0.0
4509,4U6,2011,6,0.0,1.0,0.0
4510,4V0,1989,5,0.0,1.0,0.0
4511,4V0,2001,3,0.0,1.0,0.0
4512,4V0,2006,5,0.0,1.0,0.0
4513,4V0,2009,4,0.0,1.0,0.0
4514,4V1,1996,3,0.0,1.0,0.0
4515,4V1,2012,7,0.0,1.0,0.0
4516,4V8,1988,2,0.0,1.0,0.0
4517,4V8,1993,1,0.0,1.0,0.0
4518,4V8,1995,2,0.0,1.0,0.0
4519,4V8,1999,5,0.0,1.0,0.0
4520,4V8,1999,8,0.0,1.0,0.0
4521,4V8,2004,2,0.0,1.0,0.0
4522,4V8,2006,12,0.0,1.0,0.0
4523,4V9,1988,5,0.0,1.0,0.0
4524,4V9,1995,6,0.0,1.0,0.0
4525,4W0,2004,4,0.0,1.0,0.0
4526,4W0,2004,6,0.0,1.0,0.0
4527,4W0,2010,11,0.0,1.0,0.0
4528,4W0,2019,9,0.0,1.0,0.0
4529,4W10,1991,6,0.0,1.0,0.0
4530,4W11,1994,5,0.0,1.0,0.0
4531,4W6,1991,8,0.0,1.0,0.0
4532,4W6,2006,12,0.0,1.0,0.0
4533,4W6,2007,8,0.0,1.0,0.0
4534,4W6,2008,10,0.0,1.0,0.0
4535,4W8,2002,7,0.0,1.0,0.0
4536,4WA1,2009,7,0.0,1.0,0.0
4537,4WA4,2011,7,0.0,1.0,0.0
4538,4WA5,1994,9,0.0,1.0,0.0
4539,4WA6,2011,5,0.0,1.0,0.0
4540,4WA9,2001,6,0.0,1.0,0.0
4541,4WA9,2005,8,0.0,1.0,0.0
4542,4WI3,1988,2,0.0,1.0,0.0
4543,4WI8,2002,5,0.0,1.0,0.0
4544,4WN3,2007,6,0.0,1.0,0.0
4545,4WN7,2006,4,0.0,1.0,0.0
4546,4XS7,1996,8,0.0,1.0,0.0
4547,4XS7,2008,3,0.0,1.0,0.0
4548,4Y4,2012,11,0.0,1.0,0.0
4549,4Z5,1996,8,0.0,1.0,0.0
4550,4Z5,2001,7,0.0,2.0,0.0
4551,501,2010,8,0.0,1.0,0.0
4552,509,2003,10,0.0,1.0,0.0
4553,50A,2002,11,0.0,1.0,0.0
4554,50D,2009,10,0.0,1.0,0.0
4555,50D,2012,5,0.0,1.0,0.0
4556,50F,1989,11,0.0,1.0,0.0
4557,50F,1991,1,0.0,1.0,0.0
4558,50F,1991,7,0.0,1.0,0.0
4559,50F,1992,9,0.0,1.0,0.0
4560,50F,1993,1,0.0,2.0,0.0
4561,50F,1994,9,0.0,1.0,0.0
4562,50F,2001,5,0.0,1.0,0.0
4563,50F,2005,1,0.0,1.0,0.0
4564,50F,2011,7,0.0,1.0,0.0
4565,50G,2000,9,0.0,1.0,0.0
4566,50G,2013,7,0.0,1.0,0.0
4567,50I,2016,3,0.0,1.0,0.0
4568,50J,1988,4,0.0,1.0,0.0
4569,50J,1993,8,0.0,1.0,0.0
4570,50J,1995,3,0.0,1.0,0.0
4571,50J,2002,11,0.0,1.0,0.0
4572,50J,2005,2,0.0,1.0,0.0
4573,50J,2007,3,0.0,1.0,0.0
4574,50K,1999,8,0.0,1.0,0.0
4575,50M,2012,5,0.0,1.0,0.0
4576,50OR,2015,2,0.0,1.0,0.0
4577,50PA,2019,9,0.0,1.0,0.0
4578,50R,2002,3,0.0,1.0,0.0
4579,50R,2003,2,0.0,1.0,0.0
4580,50R,2010,2,0.0,1.0,0.0
4581,50R,2011,3,0.0,1.0,0.0
4582,50S,2007,11,0.0,1.0,0.0
4583,50S,2014,7,0.0,1.0,0.0
4584,50S,2019,3,0.0,1.0,0.0
4585,51AZ,2002,5,0.0,1.0,0.0
4586,51AZ,2005,2,0.0,1.0,0.0
4587,51B,2000,5,0.0,1.0,0.0
4588,51D,1998,8,0.0,1.0,0.0
4589,51D,2011,8,0.0,1.0,0.0
4590,51J,2010,10,0.0,1.0,0.0
4591,51K,1994,5,0.0,1.0,0.0
4592,51NC,2009,5,0.0,1.0,0.0
4593,51OK,2018,3,0.0,1.0,0.0
4594,51R,1999,1,0.0,1.0,0.0
4595,51VA,2006,11,0.0,1.0,0.0
4596,51WA,1993,8,0.0,1.0,0.0
4597,51WA,1994,2,0.0,1.0,0.0
4598,51WA,2004,9,0.0,1.0,0.0
4599,51WA,2016,6,0.0,1.0,0.0
4600,51WI,2005,7,0.0,1.0,0.0
4601,51WI,2014,7,0.0,1.0,0.0
4602,51Z,2004,4,0.0,1.0,0.0
4603,521,1988,4,0.0,1.0,0.0
4604,52A,2010,1,0.0,1.0,0.0
4605,52A,2012,10,0.0,1.0,0.0
4606,52B,1991,7,0.0,1.0,0.0
4607,52B,1992,6,0.0,1.0,0.0
4608,52B,1996,3,0.0,1.0,0.0
4609,52C,1988,9,0.0,1.0,0.0
4610,52C,1989,7,0.0,1.0,0.0
4611,52C,1995,1,0.0,1.0,0.0
4612,52CA,2012,3,0.0,1.0,0.0
4613,52CL,2009,11,0.0,1.0,0.0
4614,52CL,2012,6,0.0,1.0,0.0
4615,52CL,2012,7,0.0,1.0,0.0
4616,52CL,2014,4,0.0,1.0,0.0
4617,52E,1991,2,0.0,1.0,0.0
4618,52F,1988,5,0.0,1.0,0.0
4619,52F,1988,6,0.0,1.0,0.0
4620,52F,1990,2,0.0,1.0,0.0
4621,52F,1990,11,0.0,1.0,0.0
4622,52F,1991,5,0.0,0.0,1.0
4623,52F,1991,6,0.0,0.0,1.0
4624,52F,1991,7,0.0,0.0,1.0
4625,52F,1995,1,0.0,1.0,0.0
4626,52F,1995,10,0.0,1.0,0.0
4627,52F,1996,4,0.0,1.0,0.0
4628,52F,1997,3,0.0,0.0,1.0
4629,52F,1997,5,0.0,1.0,0.0
4630,52F,1998,1,0.0,0.0,1.0
4631,52F,1998,3,0.0,0.0,1.0
4632,52F,1998,5,0.0,1.0,0.0
4633,52F,1998,8,0.0,0.0,1.0
4634,52F,1999,5,0.0,1.0,0.0
4635,52F,2000,3,0.0,1.0,0.0
4636,52F,2000,5,0.0,0.0,1.0
4637,52F,2002,6,0.0,0.0,1.0
4638,52F,2002,11,0.0,0.0,1.0
4639,52F,2003,1,0.0,1.0,0.0
4640,52F,2003,6,0.0,0.0,2.0
4641,52F,2003,8,0.0,0.0,1.0
4642,52F,2004,6,0.0,0.0,2.0
4643,52F,2004,8,0.0,0.0,1.0
4644,52F,2005,3,0.0,0.0,1.0
4645,52F,2005,5,0.0,1.0,0.0
4646,52F,2006,4,0.0,1.0,0.0
4647,52F,2008,1,0.0,0.0,1.0
4648,52F,2008,5,0.0,2.0,0.0
4649,52F,2008,9,0.0,1.0,0.0
4650,52F,2009,5,0.0,1.0,0.0
4651,52F,2010,11,0.0,1.0,0.0
4652,52F,2012,3,0.0,1.0,0.0
4653,52F,2012,9,0.0,1.0,0.0
4654,52F,2012,10,0.0,1.0,0.0
4655,52F,2012,11,0.0,1.0,0.0
4656,52F,2013,7,0.0,0.0,1.0
4657,52F,2013,10,0.0,0.0,1.0
4658,52F,2016,6,0.0,0.0,1.0
4659,52F,2018,9,0.0,1.0,0.0
4660,52FL,2011,8,0.0,1.0,0.0
4661,52I,1991,1,0.0,1.0,0.0
4662,52I,2012,3,0.0,1.0,0.0
4663,52J,2006,5,0.0,1.0,0.0
4664,52K,1993,10,0.0,1.0,0.0
4665,52K,2019,12,0.0,1.0,0.0
4666,52LA,2016,2,0.0,1.0,0.0
4667,52NM,2006,1,0.0,1.0,0.0
4668,52S,2013,12,0.0,1.0,0.0
4669,53A,1990,3,0.0,1.0,0.0
4670,53A,1996,7,0.0,1.0,0.0
4671,53CA,1988,2,0.0,1.0,0.0
4672,53CA,1990,4,0.0,1.0,0.0
4673,53II,2014,9,0.0,1.0,0.0
4674,53K,1989,11,0.0,1.0,0.0
4675,53K,1992,5,0.0,1.0,0.0
4676,53K,2016,4,0.0,1.0,0.0
4677,53OK,1996,10,0.0,1.0,0.0
4678,53TX,1998,9,0.0,1.0,0.0
4679,53TX,2003,6,0.0,1.0,0.0
4680,53TX,2008,6,0.0,1.0,0.0
4681,53U,2004,5,0.0,1.0,0.0
4682,53U,2007,10,0.0,1.0,0.0
4683,53U,2011,7,0.0,1.0,0.0
4684,53U,2016,6,0.0,1.0,0.0
4685,53VA,1991,6,0.0,1.0,0.0
4686,53VA,2003,9,0.0,1.0,0.0
4687,53XS,2019,6,0.0,1.0,0.0
4688,543,1991,10,0.0,1.0,0.0
4689,54A,1991,5,0.0,1.0,0.0
4690,54CL,2004,6,0.0,1.0,0.0
4691,54CL,2009,7,0.0,1.0,0.0
4692,54F,2009,12,0.0,1.0,0.0
4693,54IL,2000,7,0.0,1.0,0.0
4694,54J,1988,4,0.0,1.0,0.0
4695,54J,2006,11,0.0,1.0,0.0
4696,54J,2012,5,0.0,1.0,0.0
4697,54J,2014,6,0.0,1.0,0.0
4698,54J,2015,8,0.0,1.0,0.0
4699,54J,2016,4,0.0,1.0,0.0
4700,54J,2018,5,0.0,1.0,0.0
4701,54M,1991,9,0.0,1.0,0.0
4702,54MI,2012,5,0.0,1.0,0.0
4703,54T,1992,3,0.0,1.0,0.0
4704,54T,2006,11,0.0,1.0,0.0
4705,54T,2009,6,0.0,1.0,0.0
4706,54T,2010,3,0.0,1.0,0.0
4707,54T,2015,12,0.0,1.0,0.0
4708,54TX,1992,3,0.0,1.0,0.0
4709,54Y,1995,4,0.0,1.0,0.0
4710,54Y,1998,6,0.0,1.0,0.0
4711,55AK,2007,10,0.0,1.0,0.0
4712,55AK,2018,6,0.0,1.0,0.0
4713,55AR,2018,6,0.0,1.0,0.0
4714,55C,1988,8,0.0,2.0,0.0
4715,55C,1989,10,0.0,1.0,0.0
4716,55D,1989,10,0.0,1.0,0.0
4717,55D,1992,8,0.0,1.0,0.0
4718,55G,2001,9,0.0,1.0,0.0
4719,55H,1989,8,0.0,1.0,0.0
4720,55H,1999,10,0.0,1.0,0.0
4721,55H,2002,6,0.0,1.0,0.0
4722,55H,2003,6,0.0,1.0,0.0
4723,55H,2008,5,0.0,1.0,0.0
4724,55H,2011,8,0.0,1.0,0.0
4725,55J,1988,2,0.0,1.0,0.0
4726,55J,1988,3,0.0,1.0,0.0
4727,55J,1989,2,0.0,1.0,0.0
4728,55J,1989,9,0.0,1.0,0.0
4729,55J,1989,11,0.0,1.0,0.0
4730,55J,1991,1,0.0,1.0,0.0
4731,55J,1991,5,0.0,1.0,0.0
4732,55J,1993,9,0.0,1.0,0.0
4733,55J,1994,5,0.0,1.0,0.0
4734,55J,1994,8,0.0,1.0,0.0
4735,55J,1995,5,0.0,1.0,0.0
4736,55J,1996,10,0.0,1.0,0.0
4737,55J,1997,3,0.0,1.0,0.0
4738,55J,1998,2,0.0,1.0,0.0
4739,55J,1998,11,0.0,1.0,0.0
4740,55J,1999,4,0.0,1.0,0.0
4741,55J,2000,5,0.0,1.0,0.0
4742,55J,2002,10,0.0,1.0,0.0
4743,55J,2003,3,0.0,1.0,0.0
4744,55J,2004,4,0.0,1.0,0.0
4745,55LL,1997,8,0.0,1.0,0.0
4746,55LL,2002,5,0.0,1.0,0.0
4747,55LL,2006,9,0.0,1.0,0.0
4748,55LL,2010,9,0.0,1.0,0.0
4749,55LL,2013,9,0.0,1.0,0.0
4750,55LL,2017,9,0.0,1.0,0.0
4751,55LL,2018,5,0.0,1.0,0.0
4752,55M,1988,8,0.0,1.0,0.0
4753,55M,2008,9,0.0,1.0,0.0
4754,55OI,2000,5,0.0,1.0,0.0
4755,55OI,2000,9,0.0,1.0,0.0
4756,55S,2003,3,0.0,1.0,0.0
4757,55W,1989,7,0.0,1.0,0.0
4758,55XS,1995,8,0.0,1.0,0.0
4759,55XS,2017,2,0.0,1.0,0.0
4760,56A,1993,6,0.0,1.0,0.0
4761,56C,1999,8,0.0,1.0,0.0
4762,56CL,2007,8,0.0,1.0,0.0
4763,56CO,2001,3,0.0,1.0,0.0
4764,56E,1989,7,0.0,1.0,0.0
4765,56G,1988,8,0.0,1.0,0.0
4766,56K,1994,4,0.0,1.0,0.0
4767,56M,2000,8,0.0,1.0,0.0
4768,56NC,2014,11,0.0,1.0,0.0
4769,56PA,2007,6,0.0,1.0,0.0
4770,56S,1993,5,0.0,1.0,0.0
4771,56S,2003,10,0.0,1.0,0.0
4772,56Y,1988,10,0.0,1.0,0.0
4773,57A,1989,12,0.0,1.0,0.0
4774,57AZ,2005,8,0.0,1.0,0.0
4775,57AZ,2005,11,0.0,2.0,0.0
4776,57AZ,2008,3,0.0,1.0,0.0
4777,57AZ,2012,4,0.0,1.0,0.0
4778,57AZ,2014,5,0.0,1.0,0.0
4779,57AZ,2015,6,0.0,1.0,0.0
4780,57AZ,2017,11,0.0,1.0,0.0
4781,57B,1996,2,0.0,1.0,0.0
4782,57B,2009,6,0.0,1.0,0.0
4783,57C,1996,7,0.0,1.0,0.0
4784,57C,1998,12,0.0,1.0,0.0
4785,57C,1999,2,0.0,1.0,0.0
4786,57C,1999,10,0.0,1.0,0.0
4787,57C,2000,1,0.0,1.0,0.0
4788,57C,2001,9,0.0,1.0,0.0
4789,57C,2002,1,0.0,1.0,0.0
4790,57C,2006,5,0.0,1.0,0.0
4791,57C,2010,7,0.0,1.0,0.0
4792,57C,2011,8,0.0,1.0,0.0
4793,57C,2016,7,0.0,1.0,0.0
4794,57C,2018,5,0.0,1.0,0.0
4795,57D,1992,1,0.0,1.0,0.0
4796,57D,1995,7,0.0,1.0,0.0
4797,57D,1998,10,0.0,1.0,0.0
4798,57D,2005,6,0.0,1.0,0.0
4799,57D,2012,2,0.0,1.0,0.0
4800,57D,2015,10,0.0,1.0,0.0
4801,57D,2017,5,0.0,1.0,0.0
4802,57GA,2006,9,0.0,1.0,0.0
4803,57K,2007,3,0.0,1.0,0.0
4804,57M,1999,4,0.0,1.0,0.0
4805,57Y,1992,2,0.0,1.0,0.0
4806,57Y,1996,1,0.0,1.0,0.0
4807,57Y,2000,5,0.0,1.0,0.0
4808,580H,1990,6,0.0,1.0,0.0
4809,580H,1991,1,0.0,1.0,0.0
4810,588,1989,7,0.0,1.0,0.0
4811,588,1990,6,0.0,1.0,0.0
4812,58C,2007,7,0.0,1.0,0.0
4813,58IN,1989,6,0.0,1.0,0.0
4814,58J,1988,7,0.0,1.0,0.0
4815,58J,1989,3,0.0,1.0,0.0
4816,58J,1992,3,0.0,1.0,0.0
4817,58J,1993,7,0.0,1.0,0.0
4818,58KS,2010,6,0.0,1.0,0.0
4819,58KY,2014,8,0.0,1.0,0.0
4820,58M,1997,10,0.0,2.0,0.0
4821,58M,2001,6,0.0,2.0,0.0
4822,58M,2014,5,0.0,1.0,0.0
4823,58MN,2002,8,0.0,1.0,0.0
4824,58N,1989,4,0.0,1.0,0.0
4825,58N,2007,10,0.0,1.0,0.0
4826,58N,2015,6,0.0,1.0,0.0
4827,58N,2018,5,0.0,1.0,0.0
4828,58N,2019,11,0.0,1.0,0.0
4829,58S,2011,7,0.0,1.0,0.0
4830,59FD,2019,3,0.0,1.0,0.0
4831,59M,2000,8,0.0,1.0,0.0
4832,59M,2004,8,0.0,1.0,0.0
4833,59M,2013,8,0.0,1.0,0.0
4834,59PA,2001,5,0.0,1.0,0.0
4835,59S,1989,6,0.0,1.0,0.0
4836,59S,1989,11,0.0,2.0,0.0
4837,59S,1991,11,0.0,2.0,0.0
4838,59S,1992,3,0.0,1.0,0.0
4839,59S,1992,9,0.0,1.0,0.0
4840,59S,1993,5,0.0,1.0,0.0
4841,59S,1994,3,0.0,1.0,0.0
4842,59S,1995,5,0.0,1.0,0.0
4843,59S,1996,2,0.0,1.0,0.0
4844,59S,1996,6,0.0,1.0,0.0
4845,59S,1998,8,0.0,1.0,0.0
4846,59S,1999,4,0.0,2.0,0.0
4847,59S,2000,6,0.0,1.0,0.0
4848,5A2,1994,4,0.0,1.0,0.0
4849,5A2,2002,10,0.0,1.0,0.0
4850,5A3,1991,7,0.0,1.0,0.0
4851,5A3,1992,9,0.0,1.0,0.0
4852,5A3,1999,4,0.0,1.0,0.0
4853,5A3,2000,7,0.0,1.0,0.0
4854,5A3,2000,10,0.0,1.0,0.0
4855,5A5,2005,12,0.0,1.0,0.0
4856,5A6,2014,10,0.0,1.0,0.0
4857,5A7,1996,7,0.0,1.0,0.0
4858,5A9,1991,1,0.0,1.0,0.0
4859,5A9,2008,2,0.0,1.0,0.0
4860,5A9,2014,7,0.0,2.0,0.0
4861,5AK,2011,5,0.0,1.0,0.0
4862,5AK3,2011,9,0.0,1.0,0.0
4863,5AK5,2016,8,0.0,1.0,0.0
4864,5AK5,2018,8,0.0,1.0,0.0
4865,5AR1,2013,7,0.0,1.0,0.0
4866,5AR7,2002,11,0.0,1.0,0.0
4867,5AZ3,2013,3,0.0,1.0,0.0
4868,5AZ9,2010,10,0.0,1.0,0.0
4869,5B0,1988,9,0.0,1.0,0.0
4870,5B0,1989,10,0.0,1.0,0.0
4871,5B1,2016,7,0.0,1.0,0.0
4872,5B1,2018,8,0.0,1.0,0.0
4873,5B2,1988,5,0.0,1.0,0.0
4874,5B2,1993,1,0.0,1.0,0.0
4875,5B2,1995,2,0.0,1.0,0.0
4876,5B2,1998,10,0.0,1.0,0.0
4877,5B2,2000,2,0.0,1.0,0.0
4878,5B2,2000,3,0.0,1.0,0.0
4879,5B2,2002,5,0.0,1.0,0.0
4880,5B2,2015,9,0.0,1.0,0.0
4881,5B2,2018,4,0.0,1.0,0.0
4882,5B3,1988,11,0.0,1.0,0.0
4883,5B3,1990,7,0.0,1.0,0.0
4884,5B3,1993,7,0.0,1.0,0.0
4885,5B3,1998,12,0.0,1.0,0.0
4886,5B3,2003,4,0.0,1.0,0.0
4887,5B3,2004,6,0.0,1.0,0.0
4888,5B3,2008,8,0.0,1.0,0.0
4889,5B4,1988,9,0.0,1.0,0.0
4890,5B4,1989,8,0.0,1.0,0.0
4891,5B4,1990,10,0.0,1.0,0.0
4892,5B4,1992,8,0.0,1.0,0.0
4893,5B4,1993,6,0.0,1.0,0.0
4894,5B4,1993,10,0.0,1.0,0.0
4895,5B5,1989,10,0.0,1.0,0.0
4896,5B5,1994,1,0.0,1.0,0.0
4897,5B5,1997,10,0.0,1.0,0.0
4898,5B6,1993,7,0.0,1.0,0.0
4899,5B6,2001,4,0.0,1.0,0.0
4900,5B6,2001,11,0.0,1.0,0.0
4901,5B6,2005,1,0.0,1.0,0.0
4902,5B6,2010,8,0.0,1.0,0.0
4903,5B6,2012,4,0.0,1.0,0.0
4904,5B6,2012,9,0.0,1.0,0.0
4905,5B6,2014,7,0.0,1.0,0.0
4906,5B6,2015,9,0.0,1.0,0.0
4907,5B7,1991,11,0.0,1.0,0.0
4908,5B7,1993,1,0.0,1.0,0.0
4909,5B7,1993,6,0.0,1.0,0.0
4910,5B7,1994,6,0.0,1.0,0.0
4911,5B7,1995,7,0.0,1.0,0.0
4912,5B9,2018,3,0.0,1.0,0.0
4913,5BD,1991,7,0.0,1.0,0.0
4914,5BK,1993,8,0.0,1.0,0.0
4915,5BK,1995,6,0.0,1.0,0.0
4916,5BL,2012,7,0.0,1.0,0.0
4917,5BO,1988,4,0.0,1.0,0.0
4918,5C0,1990,2,0.0,1.0,0.0
4919,5C00,1988,10,0.0,1.0,0.0
4920,5C00,1989,1,0.0,1.0,0.0
4921,5C00,1989,5,0.0,1.0,0.0
4922,5C1,1989,10,0.0,1.0,0.0
4923,5C1,1992,3,0.0,1.0,0.0
4924,5C1,1993,10,0.0,1.0,0.0
4925,5C1,1994,5,0.0,1.0,0.0
4926,5C1,1997,10,0.0,1.0,0.0
4927,5C1,1999,8,0.0,1.0,0.0
4928,5C1,2000,8,0.0,1.0,0.0
4929,5C1,2004,4,0.0,1.0,0.0
4930,5C1,2005,6,0.0,2.0,0.0
4931,5C1,2007,3,0.0,2.0,0.0
4932,5C1,2007,10,0.0,1.0,0.0
4933,5C1,2010,9,0.0,1.0,0.0
4934,5C1,2014,5,0.0,1.0,0.0
4935,5C1,2017,6,0.0,1.0,0.0
4936,5C1,2018,1,0.0,1.0,0.0
4937,5C1,2019,8,0.0,1.0,0.0
4938,5C2,1992,2,0.0,1.0,0.0
4939,5C2,1993,9,0.0,1.0,0.0
4940,5C8,2005,6,0.0,1.0,0.0
4941,5CA7,2017,1,0.0,1.0,0.0
4942,5CI,1996,4,0.0,1.0,0.0
4943,5CO0,1991,2,0.0,1.0,0.0
4944,5CO0,1993,5,0.0,1.0,0.0
4945,5CO0,1999,6,0.0,1.0,0.0
4946,5CO0,1999,8,0.0,1.0,0.0
4947,5CO0,2001,1,0.0,1.0,0.0
4948,5CO0,2003,6,0.0,1.0,0.0
4949,5CO0,2004,8,0.0,1.0,0.0
4950,5D3,1995,2,0.0,1.0,0.0
